age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19.0,Private,316868.0,Some-college,,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,,<=50K
45.0,Private,,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,,1564.0,40.0,United-States,
70.0,Private,105376.0,Some-college,10.0,Never-married,Tech-support,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,,,HS-grad,9.0,Never-married,Transport-moving,Unmarried,Black,,0.0,0.0,30.0,United-States,
22.0,Private,175374.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,,,United-States,<=50K
36.0,Private,,,9.0,,,,White,,0.0,,24.0,United-States,<=50K
64.0,Private,181232.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2179.0,40.0,United-States,<=50K
47.0,Local-gov,186009.0,Some-college,10.0,Divorced,Adm-clerical,,White,Female,0.0,0.0,38.0,Mexico,<=50K
,Private,198183.0,HS-grad,9.0,,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
33.0,Private,163003.0,Bachelors,,Never-married,,Other-relative,,Female,0.0,0.0,40.0,,<=50K
21.0,Private,296158.0,HS-grad,9.0,Never-married,,,White,Male,0.0,0.0,35.0,,<=50K
48.0,Private,,HS-grad,9.0,,Craft-repair,Husband,White,Male,,0.0,,,<=50K
23.0,Private,214542.0,Bachelors,13.0,,Handlers-cleaners,,White,Male,0.0,0.0,40.0,United-States,<=50K
71.0,Self-emp-not-inc,494223.0,Some-college,10.0,Separated,Sales,Unmarried,Black,Male,,,2.0,United-States,<=50K
29.0,Private,191535.0,,,Divorced,,Not-in-family,White,Male,,0.0,60.0,,<=50K
42.0,Private,228456.0,,13.0,Separated,,Other-relative,Black,Male,0.0,0.0,50.0,,<=50K
25.0,Private,,,9.0,Never-married,Other-service,Unmarried,White,Female,,0.0,40.0,United-States,<=50K
44.0,Self-emp-inc,78374.0,Masters,14.0,Divorced,,,,Female,,0.0,40.0,,<=50K
28.0,Private,88419.0,,9.0,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,,0.0,,England,
45.0,Self-emp-not-inc,201080.0,,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,,,United-States,>50K
36.0,,207157.0,Some-college,,Divorced,,Unmarried,White,Female,0.0,,40.0,Mexico,<=50K
39.0,,235485.0,Assoc-acdm,12.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,42.0,United-States,<=50K
46.0,,102628.0,Masters,14.0,Widowed,Protective-serv,Unmarried,,Male,0.0,,40.0,United-States,<=50K
18.0,Private,,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,16.0,United-States,<=50K
66.0,,54826.0,,,Widowed,Prof-specialty,Not-in-family,,Female,0.0,,20.0,United-States,<=50K
,,124953.0,HS-grad,,Never-married,,Not-in-family,White,Male,0.0,1980.0,40.0,United-States,<=50K
28.0,State-gov,175325.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,,0.0,40.0,United-States,<=50K
51.0,Private,96062.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,40.0,,>50K
27.0,Private,428030.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,State-gov,149624.0,Bachelors,13.0,Married-civ-spouse,,,White,Male,,0.0,40.0,United-States,>50K
27.0,Private,253814.0,,9.0,Married-spouse-absent,Sales,Unmarried,White,Female,0.0,0.0,25.0,United-States,<=50K
21.0,Private,312956.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,483777.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,,,40.0,United-States,<=50K
,Private,183930.0,,9.0,Never-married,Other-service,Own-child,White,Male,0.0,,,United-States,<=50K
33.0,Private,37274.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,65.0,United-States,
44.0,Local-gov,181344.0,Some-college,,,,Husband,Black,,,,38.0,United-States,
43.0,Private,114580.0,Some-college,10.0,Divorced,,,White,Female,0.0,0.0,40.0,United-States,<=50K
30.0,,633742.0,Some-college,10.0,Never-married,Craft-repair,,Black,Male,0.0,,45.0,United-States,<=50K
40.0,Private,,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,,,0.0,40.0,,
37.0,,29054.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,,White,Male,0.0,0.0,42.0,United-States,>50K
34.0,Private,304030.0,,9.0,,Adm-clerical,Husband,Black,Male,0.0,0.0,,United-States,
41.0,,143129.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,
31.0,Private,99928.0,Masters,,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50.0,United-States,<=50K
58.0,State-gov,,Doctorate,16.0,,,Husband,White,,0.0,0.0,1.0,United-States,>50K
,Private,155222.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,Black,Female,,0.0,28.0,United-States,<=50K
24.0,Private,159567.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,,<=50K
41.0,Local-gov,,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,,,,<=50K
47.0,Private,,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
41.0,,130760.0,,13.0,Married-civ-spouse,Tech-support,,White,Male,,0.0,24.0,United-States,
23.0,Private,197387.0,5th-6th,3.0,Married-civ-spouse,Transport-moving,Other-relative,White,Male,,0.0,40.0,,<=50K
36.0,Private,99374.0,Some-college,10.0,,Craft-repair,Not-in-family,,Male,0.0,0.0,40.0,United-States,
40.0,Federal-gov,56795.0,Masters,14.0,Never-married,,Not-in-family,White,Female,14084.0,,55.0,United-States,
35.0,Private,138992.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,7298.0,0.0,40.0,United-States,>50K
,Self-emp-not-inc,32921.0,HS-grad,,Never-married,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,397317.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,,Female,0.0,1876.0,40.0,United-States,<=50K
51.0,Private,259323.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,50.0,United-States,>50K
42.0,,254817.0,Some-college,10.0,Never-married,Prof-specialty,,White,Female,,1340.0,40.0,United-States,<=50K
37.0,State-gov,48211.0,HS-grad,9.0,,Adm-clerical,,White,Female,0.0,0.0,35.0,United-States,<=50K
18.0,Private,140164.0,11th,7.0,Never-married,Sales,Own-child,White,,0.0,0.0,40.0,United-States,<=50K
36.0,Private,128757.0,Bachelors,13.0,,Other-service,Husband,Black,Male,7298.0,0.0,36.0,,
,Private,,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,,0.0,0.0,60.0,United-States,<=50K
58.0,Self-emp-inc,210563.0,HS-grad,9.0,Married-civ-spouse,,Wife,White,Female,15024.0,,35.0,,
17.0,Private,65368.0,11th,7.0,Never-married,Sales,Own-child,,,,0.0,12.0,,<=50K
44.0,Local-gov,160943.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,,Black,,,0.0,40.0,,<=50K
,Private,208358.0,,9.0,,Craft-repair,Husband,,,0.0,,40.0,United-States,>50K
35.0,,,Some-college,10.0,Never-married,,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,<=50K
,Private,85815.0,HS-grad,,,,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K
54.0,Self-emp-inc,125417.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
37.0,Private,635913.0,,13.0,Never-married,Exec-managerial,Not-in-family,Black,Male,,0.0,60.0,United-States,>50K
50.0,,313321.0,,12.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
,Private,182609.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,Poland,<=50K
,Private,109434.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,,0.0,0.0,55.0,,<=50K
25.0,Private,255004.0,10th,,,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,197860.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,,Male,0.0,0.0,,United-States,<=50K
90.0,Private,51744.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,,,0.0,2206.0,40.0,United-States,<=50K
54.0,Private,176681.0,HS-grad,9.0,Married-civ-spouse,,,Black,Male,0.0,0.0,20.0,,<=50K
53.0,Local-gov,,Preschool,1.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
18.0,,243313.0,HS-grad,9.0,Never-married,Sales,Own-child,,Female,0.0,0.0,40.0,United-States,<=50K
66.0,Self-emp-not-inc,167687.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,1409.0,,50.0,United-States,<=50K
75.0,Private,314209.0,Assoc-voc,,Widowed,Adm-clerical,Not-in-family,White,,0.0,0.0,20.0,Columbia,<=50K
65.0,Private,176796.0,HS-grad,9.0,Divorced,,Not-in-family,,,0.0,0.0,,United-States,
35.0,Private,,,7.0,Separated,Transport-moving,Not-in-family,Black,Male,3674.0,0.0,,United-States,<=50K
41.0,Private,130408.0,HS-grad,9.0,Divorced,Sales,Unmarried,Black,Female,0.0,0.0,38.0,United-States,<=50K
25.0,Private,,Some-college,10.0,,Adm-clerical,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
33.0,Private,,Some-college,10.0,Divorced,Craft-repair,Other-relative,Other,Female,0.0,0.0,40.0,,<=50K
28.0,Private,76714.0,Prof-school,15.0,,Prof-specialty,Not-in-family,White,Male,0.0,0.0,,United-States,>50K
59.0,State-gov,268700.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,
40.0,State-gov,170525.0,Some-college,10.0,Never-married,,,White,,0.0,0.0,,United-States,
41.0,,180138.0,,13.0,,Exec-managerial,Husband,,,0.0,,50.0,Iran,>50K
38.0,Local-gov,115076.0,,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,United-States,>50K
,Private,115458.0,HS-grad,9.0,Never-married,Transport-moving,,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,347890.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,40.0,United-States,>50K
41.0,,196001.0,HS-grad,9.0,,Other-service,Wife,White,,0.0,0.0,,United-States,
24.0,State-gov,273905.0,Assoc-acdm,12.0,Married-civ-spouse,Protective-serv,Husband,White,,0.0,0.0,50.0,United-States,
38.0,Private,179488.0,Some-college,,Divorced,Craft-repair,Not-in-family,,Male,0.0,1741.0,40.0,,
58.0,Private,236596.0,,9.0,Married-civ-spouse,Adm-clerical,Husband,,Male,0.0,,45.0,,
32.0,Private,183916.0,,9.0,,Other-service,Not-in-family,,,0.0,0.0,34.0,United-States,<=50K
,Private,,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,,60.0,,>50K
41.0,Private,112763.0,Prof-school,,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,,40.0,United-States,
42.0,Private,390781.0,Bachelors,13.0,,,Wife,Black,Female,0.0,0.0,40.0,,<=50K
59.0,Local-gov,171328.0,10th,6.0,Widowed,,Unmarried,Black,,0.0,,,United-States,<=50K
19.0,Local-gov,27382.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,,40.0,United-States,<=50K
58.0,Private,259014.0,Some-college,,,Transport-moving,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
