age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
48.0,Private,242406.0,11th,7.0,,Machine-op-inspct,,,Male,0.0,0.0,40.0,Puerto-Rico,<=50K
21.0,,,,10.0,Never-married,Machine-op-inspct,Own-child,White,,0.0,0.0,40.0,United-States,<=50K
19.0,Private,544091.0,HS-grad,9.0,Married-AF-spouse,Adm-clerical,Wife,White,Female,,,25.0,United-States,
48.0,Self-emp-not-inc,265477.0,,12.0,,Prof-specialty,Husband,White,,,0.0,40.0,United-States,<=50K
31.0,Private,,,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,,0.0,0.0,43.0,United-States,<=50K
53.0,Self-emp-not-inc,88506.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,
24.0,,172987.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,,,50.0,United-States,<=50K
49.0,Private,94638.0,HS-grad,9.0,,Adm-clerical,,,Female,0.0,0.0,40.0,,<=50K
25.0,,289980.0,HS-grad,9.0,Never-married,,Not-in-family,White,,0.0,0.0,35.0,United-States,<=50K
57.0,Federal-gov,337895.0,Bachelors,13.0,,Prof-specialty,Husband,Black,,0.0,,,,>50K
53.0,,144361.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,38.0,United-States,
44.0,,128354.0,Masters,14.0,Divorced,Exec-managerial,,White,Female,0.0,0.0,40.0,United-States,<=50K
41.0,State-gov,101603.0,Assoc-voc,11.0,,Craft-repair,,White,Male,,0.0,40.0,,
29.0,Private,271466.0,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,43.0,United-States,<=50K
25.0,Private,32275.0,,,Married-civ-spouse,,Wife,Other,Female,,0.0,40.0,United-States,<=50K
47.0,Private,51835.0,Prof-school,,Married-civ-spouse,,Wife,,Female,0.0,1902.0,60.0,,>50K
50.0,Federal-gov,251585.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,,0.0,0.0,55.0,United-States,
47.0,Self-emp-inc,109832.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
,Private,237993.0,Some-college,,Married-civ-spouse,,Husband,White,Male,,0.0,40.0,United-States,
46.0,,,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Husband,,Male,0.0,0.0,40.0,Mexico,<=50K
35.0,Private,56352.0,Assoc-voc,11.0,Married-civ-spouse,Other-service,Husband,,,0.0,0.0,40.0,Puerto-Rico,
,,147372.0,,9.0,Married-civ-spouse,Adm-clerical,Husband,,Male,0.0,0.0,48.0,United-States,<=50K
30.0,Private,188146.0,HS-grad,9.0,,Machine-op-inspct,Husband,White,Male,5013.0,0.0,40.0,,<=50K
30.0,Private,59496.0,Bachelors,13.0,,Sales,Husband,White,Male,2407.0,0.0,40.0,United-States,
48.0,,149640.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,,0.0,,,United-States,<=50K
42.0,Private,116632.0,Doctorate,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,45.0,United-States,
29.0,Private,105598.0,Some-college,,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,58.0,United-States,
36.0,Private,,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,183175.0,Some-college,10.0,Divorced,Adm-clerical,,White,Female,0.0,0.0,40.0,United-States,<=50K
53.0,Private,169846.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,,0.0,0.0,40.0,United-States,>50K
49.0,Self-emp-inc,191681.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
19.0,Private,101509.0,,10.0,Never-married,,Own-child,White,,,0.0,32.0,,<=50K
31.0,Private,309974.0,,13.0,Separated,Sales,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
29.0,Self-emp-not-inc,162298.0,Bachelors,13.0,,Sales,,,Male,0.0,0.0,70.0,,>50K
23.0,Private,211678.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,,0.0,40.0,United-States,<=50K
,Private,124744.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,,0.0,20.0,United-States,<=50K
27.0,,213921.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,Mexico,<=50K
40.0,Private,32214.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,,40.0,,
18.0,Private,,,7.0,Never-married,,Own-child,White,Female,0.0,0.0,22.0,United-States,<=50K
31.0,,125927.0,7th-8th,4.0,,Farming-fishing,Husband,White,Male,,0.0,40.0,,<=50K
18.0,Private,446839.0,HS-grad,9.0,Never-married,Sales,,White,Male,0.0,0.0,30.0,United-States,<=50K
52.0,Private,276515.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,,Male,0.0,0.0,40.0,Cuba,
46.0,Private,51618.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,,0.0,40.0,United-States,<=50K
59.0,Private,,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
44.0,Private,343591.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Female,14344.0,0.0,,United-States,>50K
53.0,Private,346253.0,HS-grad,9.0,,Sales,Own-child,White,Female,0.0,0.0,35.0,United-States,
49.0,,268234.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,,0.0,,40.0,United-States,>50K
33.0,Private,,Masters,14.0,Married-civ-spouse,,Husband,White,Male,0.0,,50.0,United-States,<=50K
30.0,Private,54334.0,9th,5.0,,Sales,Not-in-family,White,Male,,0.0,40.0,United-States,<=50K
43.0,Federal-gov,410867.0,,16.0,Never-married,,Not-in-family,White,,0.0,,50.0,United-States,>50K
57.0,Private,,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,40.0,,
37.0,Private,286730.0,Some-college,,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
,Private,212563.0,Some-college,,Divorced,,Unmarried,Black,,0.0,0.0,25.0,,<=50K
34.0,,226296.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,,>50K
,Local-gov,,Some-college,10.0,Never-married,,,White,Male,,,,United-States,<=50K
48.0,Self-emp-not-inc,,Doctorate,16.0,,Prof-specialty,Husband,,Male,0.0,1902.0,,United-States,>50K
,Private,202683.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,,United-States,>50K
48.0,,171095.0,Assoc-acdm,,Divorced,,Unmarried,,Female,0.0,0.0,40.0,England,<=50K
32.0,,249409.0,HS-grad,9.0,Never-married,Other-service,Own-child,Black,,,0.0,40.0,United-States,
76.0,Private,,Masters,14.0,Married-civ-spouse,Exec-managerial,,White,Male,0.0,0.0,40.0,United-States,
44.0,Private,,,13.0,,Exec-managerial,Husband,White,Male,15024.0,0.0,60.0,United-States,>50K
47.0,Self-emp-not-inc,,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
,Private,,,,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,,United-States,
29.0,Private,103432.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
32.0,,317660.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,40.0,,>50K
30.0,Private,194901.0,11th,7.0,Never-married,Handlers-cleaners,,White,Male,,0.0,40.0,United-States,<=50K
31.0,Local-gov,189265.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,,0.0,0.0,40.0,United-States,<=50K
42.0,Private,124692.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
24.0,Private,432376.0,Bachelors,13.0,,Sales,,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,,,15.0,Married-civ-spouse,,,White,Male,0.0,0.0,40.0,United-States,
56.0,Self-emp-not-inc,335605.0,HS-grad,,Married-civ-spouse,,Husband,,Male,0.0,1887.0,50.0,Canada,>50K
28.0,Private,377869.0,Some-college,10.0,Married-civ-spouse,Sales,Wife,White,Female,4064.0,,25.0,United-States,<=50K
36.0,,,HS-grad,9.0,Never-married,Machine-op-inspct,,White,Female,0.0,,40.0,United-States,
53.0,Private,95647.0,,5.0,,Handlers-cleaners,Husband,,Male,0.0,0.0,50.0,United-States,
56.0,Self-emp-inc,303090.0,Some-college,10.0,Married-civ-spouse,,,,Male,0.0,0.0,,United-States,<=50K
49.0,Local-gov,197371.0,Assoc-voc,11.0,Married-civ-spouse,,,Black,,0.0,0.0,,,>50K
55.0,Private,247552.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,,0.0,0.0,56.0,United-States,
22.0,,102632.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,,0.0,41.0,United-States,
21.0,Private,,Some-college,10.0,,,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
40.0,,118853.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,,White,Male,0.0,0.0,60.0,,
30.0,,77143.0,Bachelors,13.0,Never-married,,Own-child,,Male,0.0,0.0,,Germany,<=50K
29.0,State-gov,,Bachelors,13.0,,Prof-specialty,,White,Male,,0.0,50.0,United-States,>50K
19.0,Private,301606.0,Some-college,,,,Own-child,Black,Male,0.0,,35.0,United-States,<=50K
47.0,Private,287828.0,,13.0,Married-civ-spouse,,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
20.0,Private,111697.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,,1719.0,,United-States,<=50K
31.0,,114937.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Husband,,Male,0.0,0.0,40.0,United-States,>50K
39.0,Private,365739.0,Some-college,,Divorced,Craft-repair,Not-in-family,White,Male,0.0,,40.0,United-States,
28.0,Private,69621.0,Assoc-acdm,12.0,Never-married,Sales,,White,Female,,0.0,60.0,United-States,<=50K
24.0,Private,43323.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,1762.0,40.0,United-States,<=50K
38.0,Self-emp-not-inc,120985.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,4386.0,0.0,35.0,United-States,<=50K
37.0,Private,,Bachelors,,Married-civ-spouse,,,White,Male,0.0,0.0,50.0,United-States,<=50K
,,146195.0,,12.0,,,Not-in-family,Black,Female,0.0,0.0,36.0,United-States,<=50K
38.0,Federal-gov,125933.0,Masters,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,Iran,>50K
43.0,Self-emp-not-inc,,,,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,0.0,60.0,United-States,<=50K
27.0,Private,163127.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,,White,Female,0.0,0.0,35.0,United-States,<=50K
20.0,,34310.0,Some-college,,,,,White,,0.0,,,,<=50K
,Private,,Some-college,10.0,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0.0,,40.0,United-States,>50K
61.0,Self-emp-inc,66614.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40.0,,
27.0,Private,232782.0,Some-college,,Never-married,Sales,Own-child,White,Female,0.0,,40.0,United-States,<=50K
19.0,Private,316868.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,Mexico,<=50K
45.0,,,Assoc-voc,11.0,Never-married,,Not-in-family,White,Female,,1564.0,40.0,,>50K
,Private,105376.0,Some-college,10.0,Never-married,,Other-relative,White,Male,0.0,0.0,,United-States,<=50K
,Private,185814.0,HS-grad,9.0,Never-married,Transport-moving,,Black,Female,0.0,0.0,,United-States,<=50K
,Private,175374.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,,0.0,0.0,24.0,United-States,<=50K
36.0,,108293.0,HS-grad,9.0,Widowed,Other-service,Unmarried,White,,,,,United-States,<=50K
64.0,,181232.0,11th,7.0,,Craft-repair,,,Male,,,40.0,,<=50K
47.0,,186009.0,Some-college,10.0,Divorced,,Unmarried,White,Female,0.0,0.0,38.0,,
34.0,Private,,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,,,,,40.0,United-States,<=50K
,Private,163003.0,Bachelors,13.0,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,<=50K
21.0,Private,296158.0,HS-grad,9.0,Never-married,Craft-repair,,White,,,0.0,35.0,United-States,<=50K
48.0,Private,187715.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,<=50K
23.0,Private,214542.0,Bachelors,13.0,,Handlers-cleaners,Not-in-family,White,Male,0.0,,40.0,United-States,<=50K
71.0,Self-emp-not-inc,494223.0,Some-college,,Separated,Sales,Unmarried,Black,Male,0.0,1816.0,,United-States,<=50K
29.0,Private,,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
42.0,Private,228456.0,,13.0,Separated,Other-service,Other-relative,Black,Male,,0.0,50.0,,
25.0,Private,,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,,United-States,<=50K
44.0,Self-emp-inc,,Masters,14.0,Divorced,,Unmarried,Asian-Pac-Islander,,0.0,,,United-States,<=50K
28.0,Private,88419.0,HS-grad,,Never-married,,Not-in-family,,Female,0.0,0.0,,England,
45.0,Self-emp-not-inc,,Masters,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
36.0,,207157.0,Some-college,,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,Mexico,<=50K
39.0,Federal-gov,235485.0,Assoc-acdm,12.0,,Exec-managerial,Not-in-family,White,,0.0,0.0,42.0,United-States,<=50K
46.0,State-gov,102628.0,Masters,14.0,Widowed,Protective-serv,,White,Male,,0.0,40.0,United-States,<=50K
18.0,Private,25828.0,11th,7.0,Never-married,Handlers-cleaners,,,,0.0,0.0,16.0,United-States,<=50K
66.0,Local-gov,54826.0,Assoc-voc,11.0,Widowed,,Not-in-family,White,,0.0,0.0,,United-States,
27.0,Private,124953.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,1980.0,,United-States,<=50K
28.0,State-gov,175325.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
51.0,Private,,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,,0.0,,,United-States,
27.0,Private,428030.0,Bachelors,13.0,,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,
28.0,State-gov,149624.0,,13.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,0.0,40.0,United-States,>50K
27.0,Private,253814.0,HS-grad,,,Sales,Unmarried,White,,0.0,0.0,25.0,United-States,<=50K
21.0,Private,312956.0,,,Never-married,Craft-repair,Own-child,Black,Male,,0.0,40.0,United-States,<=50K
34.0,Private,483777.0,HS-grad,9.0,Never-married,Handlers-cleaners,,Black,Male,,0.0,40.0,,<=50K
18.0,,183930.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,,0.0,,,United-States,
33.0,,37274.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,,United-States,<=50K
,Local-gov,,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Black,,0.0,0.0,38.0,,>50K
43.0,,114580.0,Some-college,,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
30.0,Private,633742.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,Black,,0.0,0.0,45.0,United-States,<=50K
40.0,Private,286370.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,,Male,0.0,0.0,40.0,Mexico,>50K
,Federal-gov,29054.0,Some-college,10.0,Married-civ-spouse,,,White,,0.0,0.0,42.0,United-States,>50K
34.0,Private,304030.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Self-emp-not-inc,143129.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,,Female,0.0,0.0,40.0,United-States,<=50K
31.0,Private,99928.0,,,Married-civ-spouse,,,White,,0.0,0.0,50.0,United-States,<=50K
58.0,,109567.0,,16.0,Married-civ-spouse,Prof-specialty,,,,,0.0,1.0,United-States,>50K
38.0,,,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,,Female,0.0,,28.0,United-States,<=50K
24.0,Private,159567.0,Some-college,10.0,,Machine-op-inspct,Husband,White,Male,0.0,0.0,,United-States,<=50K
41.0,,523910.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,,40.0,United-States,<=50K
47.0,Private,120939.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,,45.0,,<=50K
41.0,Federal-gov,130760.0,,13.0,Married-civ-spouse,Tech-support,Husband,,,0.0,0.0,24.0,United-States,<=50K
23.0,Private,197387.0,5th-6th,3.0,Married-civ-spouse,,Other-relative,,Male,0.0,0.0,40.0,,<=50K
,,99374.0,Some-college,,Divorced,Craft-repair,,White,,,0.0,40.0,United-States,
,Federal-gov,56795.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,,14084.0,0.0,55.0,United-States,>50K
35.0,Private,138992.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,7298.0,,,,>50K
24.0,Self-emp-not-inc,,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,,,,,<=50K
26.0,Private,397317.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,,United-States,
51.0,Private,259323.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,
42.0,Local-gov,,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1340.0,40.0,,<=50K
37.0,State-gov,,,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,,<=50K
18.0,Private,,,7.0,,Sales,Own-child,,Female,,0.0,40.0,,<=50K
36.0,Private,128757.0,Bachelors,13.0,Married-civ-spouse,Other-service,,Black,Male,,0.0,36.0,United-States,
35.0,,36270.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,,0.0,,,<=50K
58.0,Self-emp-inc,210563.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,15024.0,0.0,35.0,United-States,>50K
17.0,Private,65368.0,,7.0,,Sales,Own-child,,,0.0,0.0,12.0,United-States,<=50K
44.0,Local-gov,160943.0,,9.0,,Transport-moving,Husband,Black,Male,,0.0,40.0,United-States,
37.0,,208358.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,40.0,United-States,>50K
35.0,,153790.0,Some-college,10.0,Never-married,,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,,United-States,
60.0,Private,85815.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K
54.0,,,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,,White,,0.0,0.0,40.0,United-States,>50K
37.0,Private,635913.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,Black,,0.0,0.0,60.0,United-States,>50K
50.0,Private,313321.0,Assoc-acdm,12.0,Divorced,Sales,,White,Female,,,40.0,United-States,<=50K
38.0,Private,,Bachelors,13.0,,Sales,Husband,White,Male,0.0,0.0,50.0,Poland,<=50K
45.0,Private,109434.0,Bachelors,13.0,,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,,<=50K
25.0,Private,,10th,6.0,,Craft-repair,Not-in-family,,,0.0,0.0,40.0,United-States,<=50K
,Private,197860.0,,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,,,United-States,<=50K
,Private,51744.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,,0.0,2206.0,40.0,United-States,<=50K
54.0,Private,176681.0,HS-grad,9.0,Married-civ-spouse,,Husband,Black,Male,0.0,0.0,20.0,United-States,
,Local-gov,140359.0,Preschool,,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
18.0,Private,243313.0,HS-grad,9.0,Never-married,,Own-child,White,Female,0.0,,40.0,United-States,
66.0,Self-emp-not-inc,,HS-grad,,Married-civ-spouse,Farming-fishing,Husband,,Male,1409.0,0.0,50.0,,<=50K
75.0,,314209.0,Assoc-voc,,Widowed,,Not-in-family,,Female,0.0,0.0,20.0,,<=50K
65.0,Private,,HS-grad,9.0,,Adm-clerical,,White,Female,0.0,0.0,,United-States,<=50K
35.0,Private,538583.0,11th,7.0,,Transport-moving,Not-in-family,Black,Male,3674.0,0.0,40.0,United-States,<=50K
41.0,Private,130408.0,HS-grad,9.0,Divorced,Sales,Unmarried,,,0.0,0.0,38.0,United-States,<=50K
,Private,159732.0,,,Never-married,,Not-in-family,,Male,0.0,,42.0,United-States,<=50K
,Private,110978.0,Some-college,10.0,Divorced,Craft-repair,Other-relative,Other,Female,0.0,0.0,40.0,United-States,<=50K
28.0,Private,76714.0,Prof-school,15.0,Never-married,,,White,Male,0.0,0.0,,,
,State-gov,,,,Married-civ-spouse,Other-service,,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,State-gov,,Some-college,10.0,Never-married,,Not-in-family,White,Female,0.0,0.0,38.0,United-States,
41.0,,180138.0,Bachelors,13.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,,Iran,>50K
38.0,,115076.0,Masters,14.0,Married-civ-spouse,Exec-managerial,,,Male,0.0,0.0,70.0,United-States,
23.0,Private,115458.0,,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,,<=50K
40.0,Private,347890.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
41.0,Self-emp-not-inc,,HS-grad,,,Other-service,Wife,,Female,0.0,0.0,20.0,United-States,
24.0,State-gov,273905.0,Assoc-acdm,12.0,,Protective-serv,Husband,,Male,0.0,0.0,50.0,,<=50K
38.0,Private,179488.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,,,United-States,<=50K
58.0,Private,236596.0,,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,45.0,United-States,>50K
,Private,183916.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,34.0,United-States,<=50K
40.0,Private,207578.0,,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,,1977.0,,United-States,>50K
,Private,112763.0,Prof-school,,Married-civ-spouse,,Wife,White,Female,0.0,0.0,,United-States,
42.0,Private,390781.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,Black,,0.0,0.0,,,<=50K
59.0,Local-gov,171328.0,10th,6.0,,Other-service,,,Female,0.0,0.0,30.0,United-States,<=50K
,Local-gov,27382.0,Some-college,,Never-married,,Own-child,White,Male,0.0,0.0,,United-States,
58.0,Private,,Some-college,10.0,Never-married,Transport-moving,,White,Male,,,20.0,United-States,
42.0,Self-emp-not-inc,303044.0,HS-grad,9.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,40.0,Cambodia,>50K
20.0,Private,117789.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,,0.0,40.0,United-States,<=50K
32.0,Private,172579.0,HS-grad,9.0,,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States,
