age,job,education,balance,day,month,duration,campaign,pdays,previous,poutcome,y,combo
33.0,services,secondary,790,5,may,391,1,0.0,0.0,unknown,no,
49.0,blue-collar,unknown,154,5,may,357,1,0.0,0.0,,no,
,management,tertiary,6530,5,may,91,1,0.0,0.0,unknown,no,
60.0,retired,tertiary,100,5,may,528,1,0.0,0.0,unknown,no,married_no_no_no_unknown
,management,tertiary,59,5,may,273,1,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
55.0,technician,secondary,1205,5,may,158,2,0.0,0.0,unknown,no,
,blue-collar,secondary,12223,5,may,177,1,,0.0,unknown,no,
57.0,blue-collar,secondary,5935,5,may,258,1,0.0,0.0,unknown,no,
31.0,services,secondary,25,5,may,172,1,0.0,0.0,unknown,no,married_no_yes_yes_unknown
54.0,management,secondary,282,5,may,154,1,0.0,0.0,unknown,no,married_no_yes_yes_unknown
,blue-collar,primary,23,5,may,291,1,,0.0,unknown,no,married_no_yes_no_unknown
43.0,technician,secondary,1937,5,may,181,1,0.0,,unknown,no,married_no_yes_no_unknown
53.0,technician,secondary,384,5,may,176,1,0.0,0.0,unknown,no,
,blue-collar,secondary,582,5,may,211,1,0.0,0.0,unknown,no,
55.0,services,secondary,91,5,may,349,1,0.0,0.0,unknown,no,divorced_no_no_no_unknown
49.0,services,secondary,0,5,may,272,1,0.0,0.0,unknown,no,divorced_no_yes_yes_unknown
55.0,services,secondary,1,5,may,208,1,0.0,,unknown,no,
45.0,admin.,secondary,206,5,may,193,1,0.0,0.0,unknown,no,single_no_yes_no_unknown
47.0,services,secondary,164,5,may,212,1,0.0,0.0,unknown,no,divorced_no_no_no_unknown
42.0,technician,secondary,690,5,may,20,1,0.0,,unknown,no,
,admin.,secondary,2343,5,,1042,1,,0.0,unknown,yes,married_no_yes_no_unknown
46.0,self-employed,tertiary,137,5,may,246,1,0.0,0.0,unknown,no,married_no_yes_yes_unknown
51.0,blue-collar,primary,173,5,may,529,2,0.0,0.0,unknown,no,
,admin.,secondary,45,5,may,1467,1,0.0,0.0,,yes,married_no_no_no_unknown
41.0,technician,secondary,1270,5,may,1389,1,0.0,0.0,unknown,yes,
46.0,management,secondary,16,5,may,188,2,0.0,0.0,unknown,no,divorced_no_yes_yes_unknown
57.0,retired,secondary,486,5,,180,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
42.0,management,secondary,50,5,may,48,1,0.0,0.0,unknown,no,
30.0,technician,secondary,152,5,may,213,2,0.0,0.0,unknown,no,
60.0,admin.,secondary,290,5,may,583,1,0.0,0.0,unknown,no,
60.0,blue-collar,unknown,54,5,may,221,1,0.0,0.0,,no,
57.0,entrepreneur,secondary,-37,5,may,173,1,0.0,0.0,unknown,no,divorced_no_no_no_unknown
36.0,management,tertiary,101,5,may,426,1,0.0,0.0,unknown,no,
55.0,blue-collar,secondary,383,5,may,287,1,0.0,0.0,,no,
60.0,retired,tertiary,81,5,may,101,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
39.0,technician,secondary,0,5,may,203,1,0.0,0.0,unknown,no,
46.0,management,tertiary,229,5,may,197,1,0.0,0.0,unknown,no,
44.0,blue-collar,secondary,-674,5,may,257,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
53.0,blue-collar,primary,90,5,may,124,1,0.0,0.0,unknown,no,
52.0,blue-collar,primary,128,5,,229,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
59.0,blue-collar,primary,179,5,may,55,3,0.0,0.0,unknown,no,married_no_yes_no_unknown
27.0,technician,tertiary,0,5,may,400,1,0.0,0.0,unknown,no,single_no_yes_no_unknown
,blue-collar,secondary,54,5,may,197,1,0.0,0.0,unknown,no,
47.0,technician,tertiary,151,5,,190,1,0.0,0.0,unknown,no,
,admin.,secondary,61,5,may,21,1,,0.0,unknown,no,married_no_no_yes_unknown
59.0,retired,secondary,30,5,may,514,1,0.0,0.0,unknown,no,single_no_yes_no_unknown
45.0,management,tertiary,523,5,may,849,2,0.0,0.0,unknown,no,
29.0,services,secondary,31,5,may,194,1,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
46.0,technician,secondary,79,5,may,144,1,0.0,,unknown,no,divorced_no_no_no_unknown
56.0,self-employed,primary,-34,5,may,212,2,0.0,0.0,unknown,no,married_no_yes_yes_unknown
36.0,blue-collar,primary,448,5,may,286,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
59.0,retired,primary,81,5,may,107,1,0.0,0.0,unknown,no,
44.0,blue-collar,secondary,144,5,may,247,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
41.0,admin.,secondary,351,5,may,518,1,0.0,0.0,,no,
33.0,management,tertiary,-67,5,may,364,1,0.0,0.0,unknown,no,single_no_yes_no_unknown
59.0,management,tertiary,262,5,may,178,1,,0.0,unknown,no,divorced_no_no_no_unknown
57.0,technician,primary,0,5,may,98,1,0.0,0.0,unknown,no,married_no_no_no_unknown
56.0,technician,unknown,56,5,,439,1,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
51.0,blue-collar,secondary,26,5,may,79,1,,0.0,unknown,no,
34.0,admin.,unknown,3,5,may,120,3,0.0,0.0,unknown,no,
43.0,services,secondary,41,5,may,127,2,0.0,0.0,unknown,no,
52.0,technician,tertiary,7,5,may,175,1,0.0,0.0,unknown,no,
33.0,technician,secondary,105,5,may,262,2,0.0,0.0,unknown,no,
29.0,admin.,secondary,818,5,may,61,1,0.0,0.0,unknown,no,
34.0,services,secondary,-16,5,may,78,1,0.0,0.0,unknown,no,married_no_yes_yes_unknown
31.0,blue-collar,secondary,0,5,may,143,1,,0.0,unknown,no,married_no_yes_no_unknown
55.0,services,secondary,2476,5,may,579,1,0.0,0.0,unknown,yes,married_no_yes_no_unknown
55.0,management,unknown,1185,5,,677,1,0.0,0.0,unknown,no,married_no_no_no_unknown
32.0,admin.,secondary,217,5,may,345,1,0.0,0.0,unknown,no,single_no_yes_no_unknown
38.0,technician,secondary,1685,5,may,185,1,0.0,0.0,unknown,no,single_no_yes_no_unknown
55.0,admin.,secondary,802,5,may,100,2,0.0,0.0,unknown,no,single_no_yes_yes_unknown
28.0,unemployed,tertiary,0,5,may,125,2,0.0,0.0,unknown,no,single_no_yes_no_unknown
,blue-collar,secondary,94,5,may,193,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
32.0,technician,secondary,0,5,may,136,1,0.0,,unknown,no,
43.0,services,unknown,0,5,may,73,1,0.0,0.0,unknown,no,
,blue-collar,secondary,517,5,may,528,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
46.0,blue-collar,secondary,265,5,may,541,1,0.0,0.0,unknown,no,
53.0,housemaid,primary,947,5,may,163,1,0.0,0.0,,no,divorced_no_yes_no_unknown
34.0,self-employed,secondary,3,5,may,301,1,0.0,0.0,unknown,no,
57.0,unemployed,tertiary,42,5,may,46,1,0.0,0.0,unknown,no,
37.0,blue-collar,secondary,37,5,may,204,1,,0.0,,no,
59.0,blue-collar,secondary,57,5,may,98,1,0.0,0.0,,no,married_no_yes_no_unknown
33.0,services,secondary,22,5,may,71,1,0.0,0.0,unknown,no,
,blue-collar,primary,8,5,may,157,2,,0.0,unknown,no,
48.0,unemployed,secondary,293,5,may,243,1,0.0,0.0,unknown,no,
43.0,services,primary,3,5,may,186,2,0.0,0.0,,no,married_no_yes_no_unknown
54.0,blue-collar,primary,348,5,may,579,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
,blue-collar,unknown,-19,5,may,163,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
26.0,student,secondary,0,5,may,610,2,0.0,,unknown,no,
40.0,management,tertiary,-4,5,may,2033,1,0.0,0.0,unknown,no,
39.0,management,secondary,18,5,may,85,1,0.0,0.0,unknown,no,
50.0,technician,primary,139,5,,114,2,0.0,0.0,unknown,no,married_no_no_no_unknown
41.0,services,secondary,0,5,may,114,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
51.0,blue-collar,unknown,1883,5,may,57,1,,0.0,unknown,no,
60.0,retired,secondary,216,5,may,238,1,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
52.0,blue-collar,secondary,782,5,may,93,3,0.0,,unknown,no,
48.0,blue-collar,secondary,904,5,may,128,2,0.0,0.0,unknown,no,
48.0,services,unknown,1705,5,may,107,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
39.0,technician,tertiary,47,5,may,181,1,0.0,0.0,unknown,no,single_no_yes_no_unknown
47.0,services,secondary,176,5,may,303,2,0.0,,unknown,no,single_no_yes_no_unknown
,blue-collar,secondary,1225,5,may,558,5,,0.0,unknown,no,married_no_yes_no_unknown
45.0,technician,secondary,86,5,may,270,1,0.0,0.0,unknown,no,
26.0,admin.,secondary,82,5,may,228,1,,0.0,unknown,no,
52.0,management,tertiary,271,5,may,99,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
54.0,technician,secondary,1378,5,may,240,1,0.0,,unknown,no,married_no_yes_no_unknown
54.0,admin.,tertiary,184,5,may,673,2,,0.0,unknown,yes,married_no_no_no_unknown
50.0,blue-collar,primary,0,5,may,233,3,,0.0,,no,married_no_no_no_unknown
,blue-collar,secondary,0,5,may,1056,1,0.0,0.0,unknown,no,
44.0,services,secondary,1357,5,may,250,1,0.0,0.0,unknown,no,married_no_yes_yes_unknown
53.0,entrepreneur,unknown,19,5,may,252,1,0.0,0.0,unknown,no,
35.0,retired,primary,434,5,may,138,1,0.0,0.0,unknown,no,single_no_no_no_unknown
60.0,admin.,secondary,92,5,may,130,1,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
53.0,admin.,secondary,1151,5,may,412,1,0.0,0.0,,no,
48.0,unemployed,secondary,41,5,may,179,2,0.0,0.0,unknown,no,
34.0,technician,secondary,51,5,may,19,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
54.0,services,secondary,214,5,may,458,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
51.0,management,secondary,1161,5,may,717,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
31.0,services,tertiary,37,5,may,313,1,0.0,0.0,unknown,no,
35.0,technician,secondary,787,5,may,683,2,0.0,,unknown,no,divorced_no_yes_no_unknown
35.0,services,secondary,59,5,may,1077,1,0.0,0.0,unknown,no,
38.0,technician,secondary,253,5,may,416,1,0.0,,unknown,no,married_no_yes_no_unknown
36.0,admin.,tertiary,211,5,,146,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
58.0,retired,primary,235,5,may,167,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
40.0,services,unknown,4384,5,may,315,1,0.0,0.0,unknown,no,
54.0,management,secondary,4080,5,may,140,1,,0.0,unknown,no,
34.0,blue-collar,secondary,53,5,may,346,1,0.0,0.0,unknown,no,single_no_yes_yes_unknown
31.0,management,tertiary,0,5,may,562,1,0.0,0.0,unknown,no,single_no_yes_no_unknown
51.0,retired,secondary,2127,5,may,172,1,0.0,0.0,unknown,no,
33.0,management,tertiary,377,5,,217,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
55.0,management,tertiary,73,5,may,142,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
,admin.,secondary,445,5,may,67,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
34.0,blue-collar,secondary,243,5,may,291,1,0.0,0.0,unknown,no,
,blue-collar,secondary,307,5,may,309,2,0.0,0.0,unknown,no,single_no_yes_no_unknown
38.0,services,secondary,155,5,may,248,1,0.0,0.0,unknown,no,
50.0,technician,tertiary,173,5,may,98,1,0.0,0.0,unknown,no,divorced_no_no_yes_unknown
,management,tertiary,400,5,may,256,1,0.0,0.0,unknown,no,
61.0,blue-collar,primary,1428,5,may,82,2,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
47.0,admin.,secondary,219,5,may,577,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
48.0,self-employed,tertiary,7,5,,286,1,0.0,0.0,unknown,no,
44.0,blue-collar,secondary,575,5,,477,1,0.0,0.0,unknown,no,
35.0,student,unknown,298,5,may,611,2,0.0,0.0,unknown,no,single_no_yes_no_unknown
35.0,services,secondary,0,5,may,471,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
50.0,services,secondary,5699,5,may,381,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
,management,tertiary,176,5,may,42,1,0.0,0.0,unknown,no,married_no_yes_yes_unknown
,management,tertiary,517,5,may,251,1,0.0,0.0,unknown,no,
39.0,services,unknown,257,5,may,408,1,0.0,0.0,unknown,no,
42.0,retired,secondary,56,5,may,215,1,0.0,0.0,,no,married_no_yes_no_unknown
38.0,blue-collar,secondary,-390,5,may,287,1,0.0,0.0,,no,married_no_yes_no_unknown
53.0,retired,secondary,330,5,may,216,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
,housemaid,primary,195,5,may,366,2,0.0,0.0,unknown,no,
36.0,services,secondary,301,5,may,210,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
54.0,blue-collar,primary,-41,5,may,288,1,0.0,0.0,unknown,no,
40.0,technician,tertiary,483,5,may,168,1,0.0,0.0,unknown,no,
47.0,unknown,unknown,28,5,,338,2,0.0,0.0,unknown,no,
53.0,unemployed,unknown,13,5,,410,3,0.0,0.0,unknown,no,
46.0,housemaid,primary,965,5,may,177,1,0.0,0.0,unknown,no,married_no_no_no_unknown
39.0,management,tertiary,378,5,may,127,2,0.0,0.0,unknown,no,married_no_yes_yes_unknown
40.0,unemployed,secondary,219,5,may,357,1,0.0,,unknown,no,married_no_yes_no_unknown
28.0,blue-collar,primary,324,5,may,175,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
35.0,entrepreneur,secondary,-69,5,may,300,1,,0.0,unknown,no,divorced_no_yes_no_unknown
,retired,secondary,0,5,,136,1,0.0,0.0,unknown,no,married_no_no_yes_unknown
43.0,technician,unknown,205,5,may,1419,1,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
48.0,blue-collar,primary,278,5,may,125,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
58.0,management,unknown,1065,5,may,213,3,0.0,0.0,unknown,no,married_no_yes_no_unknown
33.0,management,tertiary,34,5,may,27,1,0.0,0.0,unknown,no,
36.0,blue-collar,unknown,1033,5,may,238,2,,0.0,,no,married_no_no_no_unknown
53.0,services,secondary,1467,5,may,124,1,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
47.0,blue-collar,primary,-12,5,may,18,1,0.0,,unknown,no,married_no_yes_no_unknown
31.0,services,secondary,388,5,,730,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
57.0,entrepreneur,secondary,294,5,may,746,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
53.0,blue-collar,unknown,1827,5,,121,1,0.0,0.0,,no,
,blue-collar,primary,627,5,may,247,1,0.0,0.0,,no,married_no_yes_no_unknown
45.0,blue-collar,primary,25,5,may,40,1,,0.0,unknown,no,married_no_yes_no_unknown
53.0,admin.,secondary,315,5,may,181,2,0.0,0.0,unknown,no,
37.0,blue-collar,primary,0,5,may,79,1,0.0,0.0,,no,married_no_yes_no_unknown
44.0,admin.,secondary,66,5,may,206,1,0.0,0.0,unknown,no,
49.0,blue-collar,primary,-9,5,may,389,1,0.0,0.0,unknown,no,divorced_no_yes_yes_unknown
46.0,technician,secondary,349,5,may,127,1,0.0,0.0,unknown,no,married_no_yes_yes_unknown
,entrepreneur,unknown,100,5,may,702,1,,0.0,unknown,no,
38.0,admin.,secondary,0,5,may,151,1,0.0,0.0,unknown,no,married_no_no_no_unknown
43.0,technician,secondary,434,5,may,117,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
49.0,management,tertiary,3237,5,may,232,3,,0.0,,no,married_no_yes_no_unknown
42.0,management,unknown,275,5,may,408,2,0.0,0.0,unknown,no,married_no_no_no_unknown
22.0,blue-collar,secondary,0,5,may,179,2,0.0,0.0,,no,single_no_yes_no_unknown
40.0,management,tertiary,207,5,may,39,1,0.0,0.0,unknown,no,
39.0,blue-collar,secondary,483,5,may,282,1,0.0,0.0,unknown,no,
51.0,services,secondary,2248,5,may,714,2,0.0,0.0,unknown,no,
,admin.,secondary,428,5,may,50,1,,0.0,unknown,no,
53.0,blue-collar,secondary,0,5,may,181,1,0.0,0.0,unknown,no,
34.0,services,secondary,0,5,may,142,1,0.0,,unknown,no,single_no_yes_no_unknown
33.0,technician,secondary,140,5,may,227,1,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
50.0,management,tertiary,297,5,may,119,1,0.0,0.0,unknown,no,single_no_yes_no_unknown
39.0,blue-collar,primary,279,5,may,361,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
59.0,entrepreneur,secondary,901,5,may,73,3,,0.0,unknown,no,
30.0,technician,secondary,2573,5,may,67,2,0.0,0.0,unknown,no,single_no_yes_no_unknown
36.0,services,secondary,143,5,may,350,1,0.0,,unknown,no,
,blue-collar,secondary,475,5,may,332,2,,0.0,unknown,no,married_no_yes_no_unknown
53.0,blue-collar,secondary,70,5,may,611,2,0.0,0.0,unknown,no,
34.0,management,tertiary,318,5,may,113,2,0.0,0.0,unknown,no,
37.0,technician,secondary,275,5,may,132,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
42.0,management,tertiary,742,5,may,58,3,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
41.0,entrepreneur,primary,236,5,may,151,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
30.0,student,tertiary,25,5,may,89,2,0.0,0.0,,no,
37.0,management,tertiary,600,5,may,152,1,0.0,0.0,unknown,no,single_no_yes_no_unknown
,admin.,secondary,-349,5,may,611,2,0.0,0.0,unknown,no,
,blue-collar,primary,183,5,may,110,2,0.0,0.0,unknown,no,
,blue-collar,primary,0,5,may,463,1,,0.0,unknown,no,
,management,tertiary,0,5,,562,2,0.0,,unknown,yes,single_no_yes_yes_unknown
40.0,blue-collar,primary,0,5,may,962,1,0.0,0.0,unknown,no,
57.0,technician,secondary,1078,5,,10,4,0.0,0.0,unknown,no,
56.0,entrepreneur,secondary,155,5,may,118,3,0.0,0.0,unknown,no,divorced_no_no_no_unknown
37.0,admin.,secondary,190,5,may,92,2,0.0,0.0,unknown,no,
59.0,retired,secondary,319,5,may,143,3,0.0,0.0,unknown,no,
39.0,services,secondary,-185,5,may,189,3,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
49.0,services,secondary,47,5,may,234,2,0.0,0.0,unknown,no,married_no_no_no_unknown
38.0,services,secondary,570,5,may,75,2,0.0,,unknown,no,single_no_yes_no_unknown
36.0,self-employed,tertiary,19,5,may,189,2,0.0,0.0,unknown,no,
50.0,blue-collar,primary,61,5,may,621,3,0.0,0.0,unknown,no,
41.0,admin.,secondary,-62,5,may,55,2,,0.0,unknown,no,married_no_yes_yes_unknown
54.0,technician,tertiary,258,5,may,310,4,0.0,0.0,unknown,no,
58.0,blue-collar,primary,76,5,may,156,2,0.0,0.0,,no,married_no_yes_no_unknown
30.0,blue-collar,secondary,0,5,may,5,2,0.0,0.0,unknown,no,
33.0,admin.,secondary,352,5,may,225,2,0.0,0.0,,no,
47.0,admin.,secondary,368,5,may,125,2,0.0,,unknown,no,married_no_yes_no_unknown
50.0,technician,tertiary,339,5,may,2,3,0.0,,unknown,no,
32.0,blue-collar,secondary,1331,5,may,286,2,0.0,,unknown,no,married_no_yes_no_unknown
40.0,self-employed,secondary,672,5,may,164,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
37.0,management,tertiary,58,5,may,98,2,0.0,0.0,unknown,no,
54.0,technician,unknown,447,5,may,742,2,0.0,0.0,unknown,no,
24.0,student,secondary,423,5,may,226,3,0.0,0.0,unknown,no,single_no_yes_no_unknown
54.0,management,tertiary,0,5,may,120,2,0.0,0.0,unknown,no,married_no_no_no_unknown
34.0,technician,secondary,19,5,may,362,4,0.0,0.0,unknown,no,married_no_yes_no_unknown
56.0,technician,primary,13,5,may,357,2,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
31.0,blue-collar,secondary,3,5,may,200,2,0.0,0.0,,no,single_no_yes_no_unknown
24.0,student,secondary,82,5,may,204,2,0.0,0.0,unknown,no,single_no_yes_no_unknown
42.0,blue-collar,primary,28,5,may,126,3,0.0,0.0,unknown,no,
57.0,technician,secondary,792,5,may,65,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
42.0,blue-collar,unknown,408,5,may,107,2,0.0,0.0,,no,married_no_yes_no_unknown
,admin.,secondary,531,5,,267,2,0.0,0.0,unknown,no,
57.0,retired,secondary,211,5,may,248,2,0.0,0.0,unknown,no,
36.0,services,secondary,62,5,may,215,2,0.0,0.0,unknown,no,
53.0,services,unknown,257,5,may,209,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
50.0,technician,secondary,1234,5,may,205,2,0.0,0.0,unknown,no,
54.0,management,tertiary,313,5,may,83,2,0.0,0.0,unknown,no,
55.0,blue-collar,secondary,89,5,may,106,3,,0.0,unknown,no,
44.0,blue-collar,secondary,129,5,may,189,2,0.0,0.0,unknown,no,married_no_yes_yes_unknown
43.0,management,unknown,0,5,,105,2,0.0,0.0,unknown,no,
56.0,admin.,secondary,353,5,may,106,2,0.0,0.0,unknown,no,
54.0,technician,unknown,851,5,may,108,2,0.0,0.0,unknown,no,
55.0,services,primary,96,5,may,311,2,0.0,0.0,unknown,no,divorced_no_yes_yes_unknown
37.0,services,secondary,398,5,may,214,2,0.0,0.0,unknown,no,divorced_no_yes_yes_unknown
,admin.,tertiary,193,5,,132,2,0.0,0.0,,no,
46.0,admin.,secondary,-358,5,may,358,2,,0.0,,no,
36.0,blue-collar,secondary,539,5,may,453,2,,0.0,unknown,no,
51.0,technician,secondary,0,5,may,364,2,0.0,0.0,unknown,no,
40.0,retired,primary,0,5,may,136,2,0.0,0.0,unknown,no,single_no_no_no_unknown
42.0,blue-collar,secondary,490,5,may,386,2,,0.0,unknown,no,married_no_yes_no_unknown
51.0,blue-collar,secondary,0,5,may,173,2,,0.0,unknown,no,married_no_yes_no_unknown
49.0,blue-collar,unknown,403,5,may,241,2,0.0,0.0,,no,
48.0,management,secondary,161,5,may,224,3,0.0,0.0,unknown,no,
32.0,technician,tertiary,2558,5,may,148,2,0.0,0.0,unknown,no,divorced_no_no_no_unknown
