age,job,education,balance,day,month,duration,campaign,pdays,previous,poutcome,y,combo
46,management,,16,5.0,may,188.0,2.0,0,,unknown,no,
57,,secondary,486,,may,180.0,,0,0.0,unknown,,
42,management,secondary,50,5.0,may,48.0,1.0,0,0.0,unknown,,single_no_no_no_unknown
30,technician,secondary,152,5.0,may,213.0,2.0,0,0.0,unknown,,
60,admin.,,290,,may,583.0,1.0,0,0.0,unknown,no,
60,,unknown,54,5.0,may,221.0,,0,0.0,unknown,no,
57,,,-37,5.0,may,173.0,1.0,0,0.0,unknown,no,divorced_no_no_no_unknown
36,management,tertiary,101,,may,,1.0,0,0.0,unknown,,married_no_yes_yes_unknown
55,,secondary,383,5.0,may,,,0,0.0,unknown,,
60,,tertiary,81,,may,101.0,,0,0.0,unknown,no,
39,,secondary,0,,may,203.0,1.0,0,0.0,unknown,,married_no_yes_no_unknown
46,management,,229,,may,,,0,0.0,unknown,,married_no_yes_no_unknown
44,,secondary,-674,,may,,1.0,0,0.0,unknown,,
53,blue-collar,primary,90,,may,124.0,,0,0.0,unknown,no,married_no_no_no_unknown
52,blue-collar,primary,128,5.0,may,229.0,,0,0.0,unknown,,
59,,primary,179,,may,55.0,3.0,0,0.0,unknown,no,
27,technician,tertiary,0,,may,400.0,,0,0.0,unknown,no,
44,,,54,,may,197.0,,0,,unknown,,
47,technician,,151,,may,190.0,,0,0.0,unknown,,
34,admin.,secondary,61,,may,21.0,,0,0.0,unknown,no,
59,retired,secondary,30,5.0,may,514.0,1.0,0,0.0,unknown,no,
45,management,,523,,may,,,0,0.0,unknown,,married_no_yes_no_unknown
29,services,secondary,31,,may,,1.0,0,0.0,unknown,,
46,technician,secondary,79,5.0,may,,,0,0.0,unknown,,
56,self-employed,primary,-34,,may,212.0,2.0,0,0.0,unknown,,married_no_yes_yes_unknown
36,,,448,,may,,,0,0.0,unknown,no,married_no_yes_no_unknown
59,retired,primary,81,5.0,may,107.0,,0,0.0,unknown,,divorced_no_yes_no_unknown
44,,,144,,may,247.0,,0,0.0,unknown,,
41,,secondary,351,,may,518.0,1.0,0,,unknown,,
33,,,-67,,may,364.0,,0,0.0,unknown,,single_no_yes_no_unknown
59,management,tertiary,262,,may,,,0,0.0,unknown,no,divorced_no_no_no_unknown
57,,primary,0,,may,98.0,,0,0.0,unknown,,
56,technician,unknown,56,5.0,may,439.0,,0,0.0,unknown,no,
51,blue-collar,,26,,may,79.0,,0,0.0,unknown,,married_no_yes_no_unknown
34,,unknown,3,5.0,may,120.0,,0,0.0,unknown,,
43,services,secondary,41,5.0,may,127.0,2.0,0,0.0,unknown,no,
52,technician,,7,,may,,,0,0.0,unknown,,
33,,,105,5.0,may,262.0,2.0,0,0.0,unknown,,
29,,secondary,818,,may,61.0,,0,0.0,unknown,,
34,,secondary,-16,5.0,may,,,0,0.0,unknown,,
31,blue-collar,,0,,may,143.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
55,services,secondary,2476,,may,,,0,0.0,unknown,,
55,management,unknown,1185,,may,677.0,,0,0.0,unknown,,married_no_no_no_unknown
32,,secondary,217,5.0,may,345.0,1.0,0,0.0,unknown,no,
38,technician,,1685,5.0,may,185.0,,0,0.0,unknown,no,
55,admin.,,802,5.0,may,100.0,,0,0.0,unknown,no,
28,,tertiary,0,5.0,may,125.0,2.0,0,0.0,unknown,,
23,,secondary,94,,may,,1.0,0,,unknown,no,married_no_yes_no_unknown
32,,secondary,0,5.0,may,136.0,1.0,0,0.0,unknown,,single_no_yes_no_unknown
43,services,unknown,0,,may,,,0,0.0,unknown,no,single_no_no_no_unknown
32,blue-collar,,517,,may,,,0,0.0,unknown,no,married_no_yes_no_unknown
46,blue-collar,,265,,may,541.0,1.0,0,0.0,unknown,,married_no_yes_no_unknown
53,housemaid,,947,,may,,,0,0.0,unknown,no,
34,self-employed,secondary,3,,may,,1.0,0,0.0,unknown,no,
57,unemployed,tertiary,42,5.0,may,46.0,,0,0.0,unknown,no,
37,blue-collar,,37,,may,204.0,,0,0.0,unknown,no,married_no_yes_no_unknown
59,blue-collar,,57,,may,98.0,,0,0.0,unknown,no,
33,services,secondary,22,,may,71.0,,0,0.0,unknown,no,
56,blue-collar,primary,8,,may,157.0,,0,,unknown,no,divorced_no_yes_no_unknown
48,unemployed,secondary,293,,may,243.0,1.0,0,0.0,unknown,,
43,services,primary,3,,may,,2.0,0,0.0,unknown,,
54,blue-collar,primary,348,5.0,may,579.0,,0,0.0,unknown,,
51,,unknown,-19,5.0,may,,,0,0.0,unknown,,
26,,,0,,may,,,0,0.0,unknown,,single_no_yes_no_unknown
40,,tertiary,-4,,may,,,0,0.0,unknown,,
39,,secondary,18,5.0,may,,1.0,0,0.0,unknown,,
50,technician,,139,5.0,may,114.0,2.0,0,0.0,unknown,,
41,services,,0,,may,114.0,,0,0.0,unknown,no,
51,,,1883,,may,57.0,1.0,0,0.0,unknown,,
60,retired,secondary,216,,may,238.0,,0,0.0,unknown,,
52,blue-collar,secondary,782,,may,93.0,,0,0.0,unknown,no,
48,,,904,,may,128.0,,0,0.0,unknown,no,
48,services,unknown,1705,5.0,may,107.0,1.0,0,0.0,unknown,no,
39,technician,,47,,may,181.0,1.0,0,0.0,unknown,,
47,,,176,,may,303.0,2.0,0,0.0,unknown,,single_no_yes_no_unknown
40,blue-collar,,1225,,may,558.0,,0,0.0,unknown,,
45,,secondary,86,,may,270.0,1.0,0,0.0,unknown,no,
26,admin.,,82,,may,228.0,,0,0.0,unknown,no,
52,management,tertiary,271,,may,99.0,,0,0.0,unknown,,married_no_yes_no_unknown
54,technician,secondary,1378,5.0,may,,,0,0.0,unknown,no,
54,,tertiary,184,5.0,may,673.0,,0,0.0,unknown,,married_no_no_no_unknown
50,blue-collar,primary,0,,may,233.0,3.0,0,0.0,unknown,no,
35,,secondary,0,,may,1056.0,,0,0.0,unknown,no,married_no_yes_no_unknown
44,,,1357,,may,,1.0,0,0.0,unknown,no,
53,,,19,,may,,1.0,0,0.0,unknown,no,
35,retired,primary,434,,may,138.0,1.0,0,0.0,unknown,no,
60,,,92,,may,130.0,1.0,0,0.0,unknown,no,
53,admin.,secondary,1151,,may,412.0,,0,0.0,unknown,,
48,unemployed,,41,5.0,may,179.0,2.0,0,0.0,unknown,no,
34,technician,,51,,may,19.0,2.0,0,0.0,unknown,,married_no_yes_no_unknown
54,,secondary,214,,may,458.0,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
51,management,secondary,1161,,may,717.0,,0,0.0,unknown,no,
31,services,,37,,may,313.0,,0,0.0,unknown,no,married_no_yes_no_unknown
35,technician,,787,,may,683.0,,0,0.0,unknown,,
35,services,secondary,59,,may,1077.0,,0,0.0,unknown,,
38,,secondary,253,,may,416.0,,0,0.0,unknown,,
36,,tertiary,211,5.0,may,146.0,,0,0.0,unknown,,married_no_yes_no_unknown
58,retired,primary,235,,may,,,0,0.0,unknown,no,
40,,unknown,4384,5.0,may,,,0,0.0,unknown,no,
54,management,secondary,4080,,may,140.0,,0,0.0,unknown,no,married_no_no_no_unknown
34,blue-collar,,53,5.0,may,346.0,1.0,0,0.0,unknown,,
31,management,tertiary,0,5.0,may,562.0,1.0,0,0.0,unknown,no,
51,retired,secondary,2127,,may,172.0,1.0,0,0.0,unknown,,married_no_yes_no_unknown
33,,,377,5.0,may,,1.0,0,0.0,unknown,,
55,management,,73,5.0,may,142.0,2.0,0,0.0,unknown,,
42,admin.,secondary,445,5.0,may,,1.0,0,,unknown,no,married_no_yes_no_unknown
34,,secondary,243,5.0,may,291.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
33,,secondary,307,,may,309.0,,0,0.0,unknown,no,
38,,secondary,155,,may,248.0,,0,0.0,unknown,,
50,,tertiary,173,,may,98.0,,0,0.0,unknown,no,divorced_no_no_yes_unknown
43,,tertiary,400,,may,256.0,,0,0.0,unknown,,
61,blue-collar,primary,1428,5.0,may,,,0,0.0,unknown,no,
47,admin.,,219,,may,577.0,1.0,0,,unknown,,married_no_yes_no_unknown
48,self-employed,tertiary,7,5.0,may,286.0,,0,0.0,unknown,,
44,blue-collar,,575,,may,477.0,1.0,0,0.0,unknown,,
35,,,298,,may,611.0,2.0,0,0.0,unknown,no,
35,services,,0,,may,471.0,1.0,0,0.0,unknown,no,
50,services,secondary,5699,5.0,may,,,0,0.0,unknown,no,
41,management,tertiary,176,5.0,may,42.0,,0,0.0,unknown,no,married_no_yes_yes_unknown
41,management,,517,5.0,may,251.0,,0,0.0,unknown,,
39,,,257,,may,408.0,,0,0.0,unknown,,
42,retired,secondary,56,,may,215.0,1.0,0,0.0,unknown,no,
38,,,-390,,may,287.0,,0,0.0,unknown,,
53,retired,secondary,330,,may,,2.0,0,0.0,unknown,,
59,,primary,195,,may,366.0,,0,0.0,unknown,no,divorced_no_no_no_unknown
36,services,,301,,may,210.0,1.0,0,0.0,unknown,,married_no_yes_no_unknown
54,,primary,-41,5.0,may,,,0,0.0,unknown,no,
40,,,483,,may,168.0,1.0,0,0.0,unknown,,
47,unknown,,28,5.0,may,338.0,2.0,0,0.0,unknown,no,
53,unemployed,,13,,may,,3.0,0,0.0,unknown,,married_no_no_no_unknown
46,housemaid,primary,965,5.0,may,177.0,1.0,0,0.0,unknown,no,married_no_no_no_unknown
39,management,,378,5.0,may,127.0,,0,0.0,unknown,no,married_no_yes_yes_unknown
40,,,219,5.0,may,357.0,1.0,0,0.0,unknown,,
28,,primary,324,,may,175.0,,0,0.0,unknown,no,
35,,secondary,-69,,may,300.0,1.0,0,0.0,unknown,,divorced_no_yes_no_unknown
55,retired,secondary,0,,may,136.0,,0,0.0,unknown,,
43,,unknown,205,5.0,may,,,0,0.0,unknown,,
48,blue-collar,primary,278,5.0,may,125.0,,0,0.0,unknown,no,married_no_yes_no_unknown
58,,unknown,1065,,may,,,0,0.0,unknown,,
33,management,tertiary,34,,may,,1.0,0,0.0,unknown,,
36,blue-collar,,1033,,may,,2.0,0,,unknown,,married_no_no_no_unknown
53,services,,1467,,may,,,0,0.0,unknown,,
47,,primary,-12,5.0,may,18.0,1.0,0,0.0,unknown,,
31,services,secondary,388,,may,,,0,,unknown,,married_no_yes_no_unknown
57,entrepreneur,,294,,may,746.0,,0,0.0,unknown,,married_no_yes_no_unknown
53,,unknown,1827,,may,121.0,1.0,0,0.0,unknown,no,married_no_no_no_unknown
55,blue-collar,primary,627,,may,247.0,,0,,unknown,no,married_no_yes_no_unknown
45,blue-collar,,25,5.0,may,,,0,0.0,unknown,,
53,,,315,,may,,,0,0.0,unknown,,
37,,,0,,may,79.0,,0,0.0,unknown,,married_no_yes_no_unknown
44,,,66,,may,206.0,,0,0.0,unknown,no,divorced_no_yes_no_unknown
49,blue-collar,primary,-9,,may,,,0,0.0,unknown,no,
46,,secondary,349,,may,127.0,,0,0.0,unknown,,married_no_yes_yes_unknown
43,entrepreneur,unknown,100,,may,702.0,1.0,0,0.0,unknown,,
38,admin.,secondary,0,5.0,may,151.0,,0,0.0,unknown,no,
43,technician,secondary,434,5.0,may,117.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
49,management,tertiary,3237,5.0,may,232.0,3.0,0,0.0,unknown,no,married_no_yes_no_unknown
42,,unknown,275,,may,408.0,,0,0.0,unknown,,
22,,secondary,0,,may,179.0,2.0,0,0.0,unknown,no,
40,management,tertiary,207,,may,,1.0,0,0.0,unknown,no,
39,blue-collar,secondary,483,,may,282.0,,0,0.0,unknown,,
51,services,,2248,5.0,may,714.0,2.0,0,0.0,unknown,,
49,,,428,,may,50.0,1.0,0,0.0,unknown,,
53,blue-collar,secondary,0,,may,181.0,,0,0.0,unknown,no,
34,,,0,,may,,,0,0.0,unknown,no,
33,technician,,140,,may,,1.0,0,0.0,unknown,,divorced_no_yes_no_unknown
50,management,tertiary,297,5.0,may,,,0,0.0,unknown,,
39,blue-collar,primary,279,,may,361.0,,0,0.0,unknown,,married_no_yes_no_unknown
59,entrepreneur,secondary,901,,may,73.0,3.0,0,0.0,unknown,,
30,technician,,2573,5.0,may,67.0,,0,0.0,unknown,,single_no_yes_no_unknown
36,,secondary,143,,may,,,0,0.0,unknown,,
40,blue-collar,secondary,475,,may,332.0,,0,,unknown,,
53,blue-collar,,70,,may,,,0,0.0,unknown,,
34,management,,318,,may,113.0,2.0,0,0.0,unknown,,single_no_yes_no_unknown
37,,,275,,may,,,0,0.0,unknown,no,
42,management,,742,5.0,may,58.0,,0,0.0,unknown,,
41,entrepreneur,,236,5.0,may,,,0,0.0,unknown,,
30,,tertiary,25,,may,89.0,2.0,0,0.0,unknown,no,
37,management,,600,,may,152.0,,0,,unknown,,
39,admin.,,-349,5.0,may,611.0,,0,0.0,unknown,,divorced_no_yes_no_unknown
41,blue-collar,,183,5.0,may,110.0,2.0,0,0.0,unknown,,married_no_yes_yes_unknown
40,,,0,,may,463.0,1.0,0,,unknown,no,
42,management,,0,5.0,may,562.0,2.0,0,0.0,unknown,,
40,blue-collar,,0,5.0,may,962.0,1.0,0,0.0,unknown,no,
57,technician,,1078,5.0,may,,,0,0.0,unknown,no,
56,,secondary,155,5.0,may,118.0,,0,0.0,unknown,no,divorced_no_no_no_unknown
37,,secondary,190,,may,,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
59,retired,secondary,319,,may,143.0,3.0,0,0.0,unknown,,
39,,,-185,5.0,may,189.0,,0,0.0,unknown,no,
49,,,47,,may,,,0,0.0,unknown,,married_no_no_no_unknown
38,services,,570,5.0,may,75.0,,0,0.0,unknown,,single_no_yes_no_unknown
36,,tertiary,19,,may,189.0,2.0,0,0.0,unknown,no,
50,blue-collar,,61,5.0,may,621.0,,0,0.0,unknown,no,married_no_yes_no_unknown
41,admin.,,-62,,may,55.0,2.0,0,,unknown,no,
54,,tertiary,258,5.0,may,,,0,0.0,unknown,,
58,blue-collar,primary,76,,may,156.0,2.0,0,,unknown,,
30,,secondary,0,,may,5.0,,0,0.0,unknown,no,
33,,secondary,352,5.0,may,225.0,,0,0.0,unknown,no,single_no_yes_no_unknown
47,admin.,,368,,may,125.0,2.0,0,,unknown,,
50,,tertiary,339,,may,2.0,,0,0.0,unknown,no,single_no_yes_no_unknown
32,,secondary,1331,,may,,2.0,0,0.0,unknown,no,
40,self-employed,secondary,672,5.0,may,,,0,,unknown,,
37,management,,58,5.0,may,98.0,,0,0.0,unknown,no,
54,,,447,5.0,may,742.0,2.0,0,0.0,unknown,no,
24,,secondary,423,5.0,may,226.0,,0,0.0,unknown,,
54,management,tertiary,0,,may,120.0,,0,0.0,unknown,,
34,technician,,19,,may,,4.0,0,0.0,unknown,,married_no_yes_no_unknown
56,,primary,13,,may,357.0,,0,0.0,unknown,,divorced_no_yes_no_unknown
31,,secondary,3,,may,200.0,2.0,0,0.0,unknown,no,single_no_yes_no_unknown
24,,secondary,82,,may,204.0,2.0,0,0.0,unknown,no,
42,,primary,28,,may,126.0,,0,0.0,unknown,,
57,,secondary,792,5.0,may,65.0,,0,,unknown,no,
42,,,408,5.0,may,,,0,0.0,unknown,no,
51,,,531,,may,,2.0,0,0.0,unknown,,married_no_yes_no_unknown
57,retired,,211,5.0,may,248.0,2.0,0,0.0,unknown,,married_no_yes_no_unknown
36,,secondary,62,,may,215.0,2.0,0,0.0,unknown,,
53,,unknown,257,,may,209.0,2.0,0,0.0,unknown,,
50,technician,secondary,1234,5.0,may,,2.0,0,0.0,unknown,,
54,management,,313,5.0,may,83.0,,0,0.0,unknown,,
55,,,89,,may,106.0,,0,0.0,unknown,no,
44,,,129,,may,,2.0,0,0.0,unknown,no,married_no_yes_yes_unknown
43,,unknown,0,5.0,may,105.0,,0,,unknown,no,married_no_yes_no_unknown
56,,,353,,may,106.0,,0,0.0,unknown,no,
54,,unknown,851,5.0,may,108.0,,0,0.0,unknown,,
55,,primary,96,,may,311.0,2.0,0,,unknown,no,
37,services,,398,,may,214.0,2.0,0,0.0,unknown,no,
33,,,193,5.0,may,132.0,,0,0.0,unknown,,
46,admin.,secondary,-358,,may,358.0,2.0,0,0.0,unknown,no,
36,blue-collar,secondary,539,,may,,2.0,0,0.0,unknown,,married_no_yes_yes_unknown
51,technician,,0,,may,364.0,,0,0.0,unknown,,
40,,primary,0,5.0,may,136.0,,0,,unknown,no,
42,blue-collar,,490,,may,386.0,2.0,0,0.0,unknown,,
51,blue-collar,secondary,0,,may,173.0,2.0,0,0.0,unknown,no,
49,,,403,,may,,,0,0.0,unknown,,
48,management,,161,5.0,may,224.0,,0,0.0,unknown,no,
32,technician,tertiary,2558,5.0,may,148.0,,0,0.0,unknown,,
31,,,98,,may,196.0,,0,0.0,unknown,,
55,,,115,,may,111.0,,0,0.0,unknown,,
40,blue-collar,secondary,436,,may,,,0,0.0,unknown,no,
47,,tertiary,831,,may,316.0,,0,0.0,unknown,,
57,technician,unknown,206,,may,216.0,,0,0.0,unknown,,
41,,secondary,290,,may,240.0,2.0,0,0.0,unknown,no,
48,,,1,,may,669.0,,0,0.0,unknown,,
42,blue-collar,,57,,may,425.0,,0,,unknown,,
30,blue-collar,,-457,,may,,,0,0.0,unknown,,
58,management,,1387,5.0,may,,5.0,0,0.0,unknown,,
45,,tertiary,24598,5.0,may,313.0,,0,0.0,unknown,no,
49,blue-collar,secondary,30,,may,,,0,0.0,unknown,,married_no_yes_no_unknown
42,,,1022,,may,,,0,0.0,unknown,,
53,technician,,56,,may,152.0,,0,,unknown,,
51,admin.,secondary,-2,,may,402.0,,0,0.0,unknown,,single_yes_no_no_unknown
32,,secondary,121,,may,,2.0,0,0.0,unknown,no,single_no_yes_no_unknown
41,,secondary,842,5.0,may,144.0,,0,0.0,unknown,,
43,,secondary,693,5.0,may,124.0,3.0,0,,unknown,,divorced_no_yes_no_unknown
40,,secondary,-333,5.0,may,183.0,,0,0.0,unknown,,
50,,primary,1533,,may,325.0,,0,0.0,unknown,no,
34,,tertiary,46,5.0,may,,,0,,unknown,no,married_no_yes_no_unknown
53,services,,18,,may,,2.0,0,0.0,unknown,,married_no_no_no_unknown
45,,,44,5.0,may,95.0,,0,0.0,unknown,,married_no_yes_no_unknown
39,blue-collar,primary,-100,5.0,may,680.0,,0,0.0,unknown,,married_no_yes_no_unknown
44,services,tertiary,510,,may,,,0,0.0,unknown,,
55,management,,685,5.0,may,174.0,,0,0.0,unknown,no,married_no_yes_no_unknown
46,,,187,5.0,may,113.0,2.0,0,0.0,unknown,no,single_no_yes_no_unknown
45,blue-collar,,66,5.0,may,808.0,,0,0.0,unknown,,
34,admin.,secondary,560,,may,,,0,0.0,unknown,no,married_no_yes_no_unknown
36,blue-collar,,0,,may,195.0,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
59,unknown,,27,5.0,may,347.0,,0,0.0,unknown,no,
31,admin.,secondary,12,,may,,2.0,0,0.0,unknown,no,
44,blue-collar,,34,,may,404.0,,0,0.0,unknown,,single_no_yes_no_unknown
33,,tertiary,1068,5.0,may,396.0,,0,0.0,unknown,,single_no_yes_no_unknown
40,blue-collar,,211,,may,216.0,,0,,unknown,no,
46,,,377,5.0,may,98.0,,0,0.0,unknown,no,
48,,,263,,may,,,0,0.0,unknown,no,
42,services,secondary,1263,,may,,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
27,services,secondary,8,,may,88.0,,0,,unknown,no,
48,,,126,6.0,may,,,0,0.0,unknown,,
59,,secondary,230,6.0,may,190.0,,0,0.0,unknown,no,
46,,tertiary,841,,may,158.0,1.0,0,0.0,unknown,,
38,admin.,,308,,may,,1.0,0,0.0,unknown,no,
43,,,1,,may,306.0,,0,0.0,unknown,,
38,,tertiary,86,6.0,may,218.0,1.0,0,0.0,unknown,,
23,student,secondary,157,6.0,may,,,0,0.0,unknown,no,single_no_yes_no_unknown
34,,secondary,22,6.0,may,,1.0,0,0.0,unknown,,
38,admin.,,46,,may,,1.0,0,0.0,unknown,no,
37,,secondary,1293,6.0,may,652.0,,0,0.0,unknown,no,
25,admin.,secondary,122,,may,286.0,1.0,0,0.0,unknown,no,
48,,unknown,131,6.0,may,189.0,1.0,0,0.0,unknown,,
49,blue-collar,,143,,may,83.0,,0,0.0,unknown,no,
38,admin.,secondary,393,6.0,may,,,0,0.0,unknown,,
43,,primary,98,,may,235.0,,0,,unknown,,married_no_yes_no_unknown
33,,,0,,may,,,0,0.0,unknown,,married_no_yes_no_unknown
55,,,224,6.0,may,232.0,,0,0.0,unknown,no,married_no_yes_no_unknown
38,,,757,,may,133.0,,0,0.0,unknown,,married_no_yes_no_unknown
49,services,,245,,may,318.0,,0,,unknown,no,married_no_yes_yes_unknown
40,management,secondary,8486,,may,260.0,,0,,unknown,,
43,,,350,,may,437.0,,0,0.0,unknown,no,
38,blue-collar,secondary,20,6.0,may,,1.0,0,0.0,unknown,,
58,services,secondary,1667,6.0,may,,1.0,0,0.0,unknown,,
57,technician,unknown,345,,may,,1.0,0,0.0,unknown,no,
32,unemployed,,10,6.0,may,501.0,4.0,0,0.0,unknown,no,married_no_yes_no_unknown
56,management,tertiary,830,,may,1201.0,1.0,0,0.0,unknown,,
58,,unknown,29,,may,253.0,,0,0.0,unknown,no,
60,retired,secondary,545,,may,,1.0,0,0.0,unknown,yes,
37,,tertiary,8730,6.0,may,149.0,,0,0.0,unknown,no,married_no_yes_no_unknown
46,,tertiary,477,6.0,may,,,0,0.0,unknown,,divorced_no_yes_no_unknown
27,admin.,secondary,4,,may,243.0,1.0,0,,unknown,,
43,blue-collar,,1205,,may,,,0,,unknown,,
