age,job,education,balance,day,month,duration,campaign,pdays,previous,poutcome,y,combo
59,management,tertiary,59,5.0,may,273.0,1.0,0,0.0,unknown,no,divorced_no_yes_no_unknown
55,technician,secondary,1205,5.0,may,,2.0,0,0.0,unknown,no,
35,,secondary,12223,5.0,may,177.0,,0,0.0,unknown,no,
57,blue-collar,secondary,5935,5.0,may,258.0,1.0,0,0.0,unknown,no,
31,,secondary,25,5.0,may,172.0,1.0,0,0.0,unknown,no,
54,,secondary,282,5.0,may,154.0,1.0,0,0.0,unknown,no,
55,blue-collar,primary,23,5.0,may,291.0,1.0,0,,unknown,no,
43,technician,secondary,1937,5.0,may,181.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
53,,secondary,384,5.0,may,176.0,,0,0.0,unknown,no,
44,blue-collar,secondary,582,5.0,may,,,0,0.0,unknown,no,
55,services,secondary,91,5.0,may,349.0,,0,0.0,unknown,no,divorced_no_no_no_unknown
49,services,secondary,0,,may,272.0,1.0,0,0.0,unknown,no,
55,services,secondary,1,5.0,may,208.0,,0,0.0,unknown,no,
45,,secondary,206,5.0,may,193.0,1.0,0,,unknown,no,single_no_yes_no_unknown
47,services,secondary,164,,may,212.0,1.0,0,0.0,unknown,no,divorced_no_no_no_unknown
42,technician,secondary,690,5.0,may,20.0,,0,0.0,unknown,no,
59,admin.,secondary,2343,5.0,may,,,0,0.0,unknown,yes,married_no_yes_no_unknown
46,self-employed,tertiary,137,5.0,may,,1.0,0,0.0,unknown,no,
51,blue-collar,primary,173,5.0,may,529.0,2.0,0,0.0,unknown,no,
56,admin.,secondary,45,5.0,may,1467.0,1.0,0,0.0,unknown,yes,
41,technician,secondary,1270,5.0,may,1389.0,1.0,0,0.0,unknown,yes,
46,management,secondary,16,5.0,may,188.0,2.0,0,0.0,unknown,no,divorced_no_yes_yes_unknown
57,,secondary,486,5.0,may,180.0,,0,0.0,unknown,no,married_no_yes_no_unknown
42,management,secondary,50,5.0,may,48.0,1.0,0,0.0,unknown,no,single_no_no_no_unknown
30,technician,secondary,152,5.0,may,213.0,,0,0.0,unknown,no,married_no_yes_yes_unknown
60,,secondary,290,5.0,may,583.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
60,blue-collar,unknown,54,5.0,may,,,0,0.0,unknown,no,
57,entrepreneur,secondary,-37,5.0,may,,,0,0.0,unknown,no,divorced_no_no_no_unknown
36,management,tertiary,101,5.0,may,426.0,,0,0.0,unknown,no,married_no_yes_yes_unknown
55,blue-collar,secondary,383,5.0,may,287.0,,0,0.0,unknown,no,
60,retired,tertiary,81,5.0,may,,,0,0.0,unknown,no,married_no_yes_no_unknown
39,,secondary,0,5.0,may,,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
46,management,tertiary,229,5.0,may,,1.0,0,0.0,unknown,no,
44,blue-collar,secondary,-674,5.0,may,257.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
53,blue-collar,primary,90,5.0,may,124.0,1.0,0,0.0,unknown,no,married_no_no_no_unknown
52,blue-collar,primary,128,5.0,may,229.0,,0,0.0,unknown,no,married_no_yes_no_unknown
59,,primary,179,5.0,may,55.0,3.0,0,0.0,unknown,no,married_no_yes_no_unknown
27,technician,tertiary,0,5.0,may,400.0,1.0,0,0.0,unknown,no,single_no_yes_no_unknown
44,blue-collar,secondary,54,5.0,may,197.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
47,technician,tertiary,151,5.0,may,190.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
34,admin.,secondary,61,,may,,1.0,0,0.0,unknown,no,
59,retired,secondary,30,5.0,may,514.0,1.0,0,0.0,unknown,no,
45,management,tertiary,523,5.0,may,849.0,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
29,services,secondary,31,5.0,may,194.0,,0,0.0,unknown,no,divorced_no_yes_no_unknown
46,technician,secondary,79,5.0,may,144.0,1.0,0,0.0,unknown,no,divorced_no_no_no_unknown
56,self-employed,primary,-34,5.0,may,212.0,,0,0.0,unknown,no,married_no_yes_yes_unknown
36,blue-collar,primary,448,,may,286.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
59,retired,primary,81,5.0,may,107.0,1.0,0,0.0,unknown,no,
44,blue-collar,secondary,144,5.0,may,247.0,2.0,0,0.0,unknown,no,
41,,secondary,351,5.0,may,518.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
33,management,tertiary,-67,,may,364.0,,0,0.0,unknown,no,
59,management,tertiary,262,5.0,may,,1.0,0,0.0,unknown,no,divorced_no_no_no_unknown
57,technician,primary,0,5.0,may,98.0,1.0,0,0.0,unknown,no,married_no_no_no_unknown
56,technician,unknown,56,5.0,may,,1.0,0,0.0,unknown,no,
51,blue-collar,secondary,26,5.0,may,,,0,0.0,unknown,no,married_no_yes_no_unknown
34,admin.,unknown,3,5.0,may,,,0,0.0,unknown,no,
43,services,secondary,41,5.0,may,127.0,2.0,0,0.0,unknown,no,married_no_yes_yes_unknown
52,technician,tertiary,7,5.0,may,,,0,0.0,unknown,no,married_no_no_yes_unknown
33,technician,secondary,105,5.0,may,,2.0,0,0.0,unknown,no,
29,admin.,secondary,818,5.0,may,61.0,1.0,0,0.0,unknown,no,
34,services,secondary,-16,5.0,may,78.0,1.0,0,0.0,unknown,no,married_no_yes_yes_unknown
31,blue-collar,secondary,0,5.0,may,143.0,1.0,0,,unknown,no,married_no_yes_no_unknown
55,services,secondary,2476,5.0,may,579.0,,0,0.0,unknown,yes,
55,management,unknown,1185,5.0,may,677.0,1.0,0,0.0,unknown,no,married_no_no_no_unknown
32,admin.,secondary,217,,may,,,0,0.0,unknown,no,
38,technician,secondary,1685,5.0,may,,1.0,0,0.0,unknown,no,single_no_yes_no_unknown
55,,secondary,802,5.0,may,100.0,2.0,0,,unknown,no,
28,unemployed,tertiary,0,5.0,may,125.0,2.0,0,,unknown,no,single_no_yes_no_unknown
23,blue-collar,secondary,94,,may,193.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
32,technician,secondary,0,5.0,may,136.0,1.0,0,0.0,unknown,no,single_no_yes_no_unknown
43,services,unknown,0,5.0,may,73.0,,0,0.0,unknown,no,single_no_no_no_unknown
32,blue-collar,secondary,517,5.0,may,528.0,1.0,0,0.0,unknown,no,
46,blue-collar,secondary,265,5.0,may,,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
53,housemaid,primary,947,5.0,may,,1.0,0,0.0,unknown,no,divorced_no_yes_no_unknown
34,self-employed,secondary,3,5.0,may,301.0,,0,0.0,unknown,no,single_no_yes_no_unknown
57,unemployed,tertiary,42,5.0,may,,1.0,0,0.0,unknown,no,
37,blue-collar,secondary,37,5.0,may,204.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
59,,secondary,57,5.0,may,98.0,1.0,0,0.0,unknown,no,
33,services,secondary,22,5.0,may,71.0,1.0,0,0.0,unknown,no,
56,blue-collar,primary,8,5.0,may,157.0,,0,0.0,unknown,no,
48,unemployed,secondary,293,5.0,may,,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
43,services,primary,3,5.0,may,186.0,2.0,0,,unknown,no,married_no_yes_no_unknown
54,blue-collar,primary,348,5.0,may,579.0,2.0,0,0.0,unknown,no,
51,blue-collar,unknown,-19,5.0,may,163.0,2.0,0,0.0,unknown,no,
26,student,secondary,0,5.0,may,610.0,2.0,0,0.0,unknown,no,
40,management,tertiary,-4,,may,2033.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
39,management,secondary,18,5.0,may,85.0,,0,0.0,unknown,no,married_no_yes_no_unknown
50,technician,primary,139,5.0,may,114.0,2.0,0,0.0,unknown,no,married_no_no_no_unknown
41,services,secondary,0,,may,114.0,2.0,0,0.0,unknown,no,
51,blue-collar,unknown,1883,5.0,may,,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
60,,secondary,216,5.0,may,238.0,,0,0.0,unknown,no,divorced_no_yes_no_unknown
52,,secondary,782,5.0,may,93.0,3.0,0,0.0,unknown,no,
48,blue-collar,secondary,904,5.0,may,128.0,,0,0.0,unknown,no,married_no_yes_no_unknown
48,services,unknown,1705,,may,,1.0,0,,unknown,no,
39,technician,tertiary,47,5.0,may,181.0,1.0,0,0.0,unknown,no,single_no_yes_no_unknown
47,services,secondary,176,5.0,may,303.0,2.0,0,0.0,unknown,no,single_no_yes_no_unknown
40,blue-collar,secondary,1225,5.0,may,,5.0,0,0.0,unknown,no,married_no_yes_no_unknown
45,technician,secondary,86,5.0,may,270.0,1.0,0,,unknown,no,married_no_yes_no_unknown
26,admin.,secondary,82,5.0,may,,1.0,0,0.0,unknown,no,
52,management,tertiary,271,5.0,may,99.0,1.0,0,0.0,unknown,no,
54,technician,secondary,1378,5.0,may,,1.0,0,0.0,unknown,no,
54,admin.,tertiary,184,,may,,2.0,0,0.0,unknown,yes,
50,blue-collar,primary,0,5.0,may,233.0,,0,0.0,unknown,no,married_no_no_no_unknown
35,blue-collar,secondary,0,5.0,may,1056.0,1.0,0,,unknown,no,married_no_yes_no_unknown
44,services,secondary,1357,5.0,may,250.0,,0,0.0,unknown,no,
53,entrepreneur,unknown,19,5.0,may,252.0,,0,0.0,unknown,no,
35,retired,primary,434,5.0,may,138.0,1.0,0,0.0,unknown,no,
60,admin.,secondary,92,5.0,may,130.0,1.0,0,0.0,unknown,no,divorced_no_yes_no_unknown
53,admin.,secondary,1151,5.0,may,412.0,,0,0.0,unknown,no,divorced_no_yes_no_unknown
48,unemployed,secondary,41,5.0,may,,2.0,0,,unknown,no,
34,technician,secondary,51,5.0,may,,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
54,services,secondary,214,5.0,may,458.0,2.0,0,0.0,unknown,no,
51,management,secondary,1161,5.0,may,,1.0,0,0.0,unknown,no,
31,services,tertiary,37,5.0,may,313.0,1.0,0,0.0,unknown,no,
35,technician,secondary,787,5.0,may,683.0,2.0,0,0.0,unknown,no,divorced_no_yes_no_unknown
35,services,secondary,59,5.0,may,,,0,0.0,unknown,no,married_no_yes_no_unknown
38,technician,secondary,253,5.0,may,416.0,1.0,0,0.0,unknown,no,
36,admin.,tertiary,211,5.0,may,,,0,,unknown,no,married_no_yes_no_unknown
58,retired,primary,235,5.0,may,167.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
40,services,unknown,4384,5.0,may,,1.0,0,0.0,unknown,no,
54,management,secondary,4080,5.0,may,,1.0,0,0.0,unknown,no,married_no_no_no_unknown
34,blue-collar,secondary,53,5.0,may,346.0,1.0,0,0.0,unknown,no,single_no_yes_yes_unknown
31,management,tertiary,0,5.0,may,562.0,1.0,0,0.0,unknown,no,
51,retired,secondary,2127,5.0,may,172.0,,0,0.0,unknown,no,married_no_yes_no_unknown
33,management,tertiary,377,5.0,may,217.0,,0,0.0,unknown,no,
55,management,tertiary,73,,may,,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
42,admin.,secondary,445,5.0,may,67.0,1.0,0,0.0,unknown,no,
34,blue-collar,secondary,243,5.0,may,291.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
33,blue-collar,secondary,307,5.0,may,309.0,2.0,0,0.0,unknown,no,
38,services,secondary,155,5.0,may,248.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
50,technician,tertiary,173,5.0,may,98.0,,0,0.0,unknown,no,
43,management,tertiary,400,5.0,may,256.0,,0,0.0,unknown,no,
61,blue-collar,primary,1428,5.0,may,82.0,2.0,0,,unknown,no,
47,admin.,secondary,219,5.0,may,,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
48,,tertiary,7,5.0,may,286.0,,0,0.0,unknown,no,
44,,secondary,575,5.0,may,477.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
35,student,unknown,298,5.0,may,611.0,,0,0.0,unknown,no,
35,services,secondary,0,5.0,may,,1.0,0,0.0,unknown,no,
50,services,secondary,5699,5.0,may,381.0,2.0,0,0.0,unknown,no,
41,management,tertiary,176,5.0,may,42.0,1.0,0,0.0,unknown,no,
41,management,tertiary,517,,may,,,0,0.0,unknown,no,married_no_yes_no_unknown
39,services,unknown,257,5.0,may,,,0,0.0,unknown,no,
42,retired,secondary,56,5.0,may,215.0,1.0,0,0.0,unknown,no,
38,blue-collar,secondary,-390,5.0,may,,1.0,0,,unknown,no,
53,retired,secondary,330,5.0,may,216.0,2.0,0,0.0,unknown,no,
59,housemaid,primary,195,5.0,may,366.0,2.0,0,0.0,unknown,no,divorced_no_no_no_unknown
36,,secondary,301,5.0,may,,1.0,0,0.0,unknown,no,
54,blue-collar,primary,-41,5.0,may,288.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
40,technician,tertiary,483,5.0,may,168.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
47,unknown,unknown,28,5.0,may,,,0,0.0,unknown,no,
53,unemployed,unknown,13,5.0,may,410.0,,0,0.0,unknown,no,
46,,primary,965,5.0,may,177.0,1.0,0,0.0,unknown,no,married_no_no_no_unknown
39,management,tertiary,378,5.0,may,,,0,0.0,unknown,no,married_no_yes_yes_unknown
40,unemployed,secondary,219,5.0,may,,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
28,blue-collar,primary,324,5.0,may,175.0,1.0,0,,unknown,no,married_no_yes_no_unknown
35,entrepreneur,secondary,-69,5.0,may,300.0,1.0,0,0.0,unknown,no,divorced_no_yes_no_unknown
55,retired,secondary,0,5.0,may,,,0,0.0,unknown,no,married_no_no_yes_unknown
43,technician,unknown,205,5.0,may,,,0,,unknown,no,divorced_no_yes_no_unknown
48,blue-collar,primary,278,5.0,may,,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
58,management,unknown,1065,5.0,may,213.0,,0,0.0,unknown,no,
33,management,tertiary,34,5.0,may,27.0,1.0,0,0.0,unknown,no,
36,blue-collar,unknown,1033,5.0,may,,2.0,0,0.0,unknown,no,
53,services,secondary,1467,5.0,may,,1.0,0,0.0,unknown,no,
47,blue-collar,primary,-12,5.0,may,18.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
31,services,secondary,388,5.0,may,730.0,2.0,0,0.0,unknown,no,
57,entrepreneur,secondary,294,5.0,may,,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
53,blue-collar,unknown,1827,5.0,may,121.0,1.0,0,0.0,unknown,no,
55,blue-collar,primary,627,5.0,may,247.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
45,blue-collar,primary,25,5.0,may,40.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
53,admin.,secondary,315,5.0,may,181.0,,0,0.0,unknown,no,divorced_no_yes_no_unknown
37,blue-collar,primary,0,5.0,may,79.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
44,admin.,secondary,66,5.0,may,,,0,0.0,unknown,no,divorced_no_yes_no_unknown
49,blue-collar,primary,-9,5.0,may,389.0,1.0,0,0.0,unknown,no,
46,technician,secondary,349,5.0,may,,1.0,0,0.0,unknown,no,married_no_yes_yes_unknown
43,entrepreneur,unknown,100,5.0,may,702.0,,0,0.0,unknown,no,married_no_yes_no_unknown
38,admin.,secondary,0,5.0,may,,1.0,0,0.0,unknown,no,
43,technician,secondary,434,5.0,may,117.0,1.0,0,0.0,unknown,no,
49,management,tertiary,3237,5.0,may,232.0,,0,0.0,unknown,no,
42,management,unknown,275,5.0,may,408.0,,0,0.0,unknown,no,
22,blue-collar,secondary,0,5.0,may,179.0,2.0,0,0.0,unknown,no,single_no_yes_no_unknown
40,management,tertiary,207,5.0,may,39.0,,0,0.0,unknown,no,married_no_yes_no_unknown
39,blue-collar,secondary,483,5.0,may,282.0,1.0,0,0.0,unknown,no,
51,services,secondary,2248,5.0,may,714.0,,0,0.0,unknown,no,
49,admin.,secondary,428,,may,50.0,1.0,0,0.0,unknown,no,
53,blue-collar,secondary,0,5.0,may,181.0,1.0,0,0.0,unknown,no,married_no_yes_yes_unknown
34,services,secondary,0,5.0,may,142.0,1.0,0,0.0,unknown,no,single_no_yes_no_unknown
33,technician,secondary,140,5.0,may,227.0,1.0,0,0.0,unknown,no,divorced_no_yes_no_unknown
50,management,tertiary,297,,may,,,0,0.0,unknown,no,single_no_yes_no_unknown
39,blue-collar,primary,279,5.0,may,,,0,0.0,unknown,no,
59,entrepreneur,secondary,901,5.0,may,73.0,3.0,0,0.0,unknown,no,divorced_no_yes_no_unknown
30,technician,secondary,2573,,may,67.0,2.0,0,0.0,unknown,no,single_no_yes_no_unknown
36,services,secondary,143,5.0,may,350.0,1.0,0,0.0,unknown,no,
40,blue-collar,secondary,475,5.0,may,,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
53,blue-collar,secondary,70,5.0,may,611.0,,0,0.0,unknown,no,
34,management,tertiary,318,5.0,may,113.0,,0,0.0,unknown,no,
37,technician,secondary,275,5.0,may,132.0,1.0,0,0.0,unknown,no,
42,management,tertiary,742,5.0,may,,3.0,0,0.0,unknown,no,divorced_no_yes_no_unknown
41,entrepreneur,primary,236,5.0,may,151.0,,0,0.0,unknown,no,married_no_yes_no_unknown
30,,tertiary,25,5.0,may,,,0,0.0,unknown,no,single_no_yes_no_unknown
37,management,tertiary,600,5.0,may,152.0,1.0,0,0.0,unknown,no,single_no_yes_no_unknown
39,admin.,secondary,-349,5.0,may,,2.0,0,0.0,unknown,no,divorced_no_yes_no_unknown
41,blue-collar,primary,183,5.0,may,110.0,2.0,0,0.0,unknown,no,
40,blue-collar,primary,0,5.0,may,463.0,1.0,0,0.0,unknown,no,married_no_yes_no_unknown
42,management,tertiary,0,5.0,may,,2.0,0,0.0,unknown,yes,
40,blue-collar,primary,0,5.0,may,962.0,1.0,0,0.0,unknown,no,
57,technician,secondary,1078,5.0,may,10.0,4.0,0,0.0,unknown,no,
56,entrepreneur,secondary,155,5.0,may,118.0,,0,0.0,unknown,no,divorced_no_no_no_unknown
37,admin.,secondary,190,5.0,may,,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
59,retired,secondary,319,,may,143.0,,0,0.0,unknown,no,
39,services,secondary,-185,5.0,may,,,0,0.0,unknown,no,divorced_no_yes_no_unknown
49,services,secondary,47,5.0,may,234.0,,0,0.0,unknown,no,
38,services,secondary,570,5.0,may,75.0,2.0,0,0.0,unknown,no,
36,self-employed,tertiary,19,5.0,may,189.0,2.0,0,0.0,unknown,no,married_no_no_no_unknown
50,blue-collar,primary,61,5.0,may,,,0,0.0,unknown,no,married_no_yes_no_unknown
41,,secondary,-62,5.0,may,55.0,,0,,unknown,no,married_no_yes_yes_unknown
54,technician,tertiary,258,5.0,may,310.0,,0,0.0,unknown,no,married_no_no_no_unknown
58,blue-collar,primary,76,5.0,may,156.0,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
30,blue-collar,secondary,0,5.0,may,5.0,2.0,0,0.0,unknown,no,
33,,secondary,352,5.0,may,225.0,,0,0.0,unknown,no,
47,admin.,secondary,368,5.0,may,125.0,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
50,,tertiary,339,,may,,3.0,0,0.0,unknown,no,
32,blue-collar,secondary,1331,5.0,may,286.0,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
40,self-employed,secondary,672,5.0,may,164.0,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
37,management,tertiary,58,5.0,may,98.0,,0,0.0,unknown,no,
54,technician,unknown,447,5.0,may,742.0,,0,0.0,unknown,no,
24,,secondary,423,5.0,may,226.0,3.0,0,0.0,unknown,no,
54,management,tertiary,0,5.0,may,,2.0,0,0.0,unknown,no,married_no_no_no_unknown
34,technician,secondary,19,5.0,may,,4.0,0,0.0,unknown,no,married_no_yes_no_unknown
56,technician,primary,13,,may,357.0,2.0,0,0.0,unknown,no,divorced_no_yes_no_unknown
31,,secondary,3,5.0,may,,2.0,0,,unknown,no,
24,student,secondary,82,5.0,may,,2.0,0,0.0,unknown,no,
42,blue-collar,primary,28,5.0,may,126.0,3.0,0,0.0,unknown,no,
57,technician,secondary,792,5.0,may,65.0,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
42,blue-collar,unknown,408,5.0,may,,,0,0.0,unknown,no,
51,admin.,secondary,531,5.0,may,,2.0,0,0.0,unknown,no,
57,,secondary,211,,may,248.0,,0,0.0,unknown,no,married_no_yes_no_unknown
36,services,secondary,62,5.0,may,215.0,2.0,0,0.0,unknown,no,
53,services,unknown,257,5.0,may,209.0,2.0,0,0.0,unknown,no,
50,technician,secondary,1234,5.0,may,205.0,,0,0.0,unknown,no,
54,management,tertiary,313,5.0,may,83.0,2.0,0,0.0,unknown,no,
55,blue-collar,secondary,89,,may,106.0,3.0,0,0.0,unknown,no,
44,,secondary,129,5.0,may,,,0,0.0,unknown,no,
43,management,unknown,0,5.0,may,,,0,0.0,unknown,no,married_no_yes_no_unknown
56,admin.,secondary,353,5.0,may,,,0,0.0,unknown,no,
54,technician,unknown,851,5.0,may,108.0,,0,0.0,unknown,no,
55,services,primary,96,5.0,may,311.0,,0,0.0,unknown,no,divorced_no_yes_yes_unknown
37,services,secondary,398,,may,,,0,0.0,unknown,no,divorced_no_yes_yes_unknown
33,admin.,tertiary,193,5.0,may,,2.0,0,0.0,unknown,no,
46,admin.,secondary,-358,5.0,may,358.0,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
36,blue-collar,secondary,539,5.0,may,453.0,2.0,0,0.0,unknown,no,
51,technician,secondary,0,5.0,may,364.0,2.0,0,0.0,unknown,no,
40,retired,primary,0,5.0,may,136.0,,0,0.0,unknown,no,
42,blue-collar,secondary,490,5.0,may,386.0,2.0,0,0.0,unknown,no,
51,blue-collar,secondary,0,5.0,may,,2.0,0,0.0,unknown,no,married_no_yes_no_unknown
49,blue-collar,unknown,403,5.0,may,,,0,0.0,unknown,no,
48,management,secondary,161,5.0,may,,,0,0.0,unknown,no,married_no_yes_no_unknown
