age,job,education,balance,day,month,duration,campaign,pdays,previous,poutcome,y,combo
56,admin.,secondary,45,5,may,,1,0.0,,,yes,
41,technician,secondary,1270,5,may,1389.0,1,,,unknown,yes,
46,,secondary,16,5,may,188.0,2,0.0,0.0,,,
57,retired,secondary,486,5,may,180.0,2,,0.0,unknown,,married_no_yes_no_unknown
42,management,secondary,50,5,may,48.0,1,0.0,,unknown,,
30,technician,secondary,152,5,may,213.0,2,0.0,0.0,,no,
60,,secondary,290,5,may,583.0,1,0.0,0.0,,no,
60,,unknown,54,5,may,221.0,1,0.0,0.0,,no,married_no_yes_no_unknown
57,entrepreneur,secondary,-37,5,may,,1,0.0,,,no,divorced_no_no_no_unknown
36,,tertiary,101,5,may,426.0,1,0.0,0.0,,,
55,blue-collar,secondary,383,5,may,,1,0.0,0.0,unknown,no,
60,,tertiary,81,5,may,101.0,1,0.0,0.0,,,married_no_yes_no_unknown
39,technician,secondary,0,5,may,203.0,1,0.0,0.0,,no,married_no_yes_no_unknown
46,,tertiary,229,5,may,197.0,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
44,blue-collar,secondary,-674,5,may,257.0,1,0.0,,,,
53,blue-collar,primary,90,5,may,,1,0.0,0.0,unknown,,married_no_no_no_unknown
52,blue-collar,primary,128,5,may,,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
59,blue-collar,primary,179,5,may,,3,0.0,,unknown,no,
27,technician,tertiary,0,5,may,400.0,1,0.0,0.0,,,
44,blue-collar,secondary,54,5,may,,1,0.0,0.0,,,
47,technician,tertiary,151,5,may,190.0,1,0.0,0.0,unknown,,married_no_yes_no_unknown
34,admin.,secondary,61,5,may,21.0,1,0.0,0.0,unknown,no,
59,retired,secondary,30,5,may,514.0,1,,0.0,,,
45,management,tertiary,523,5,may,,2,,0.0,unknown,no,
29,services,secondary,31,5,may,,1,0.0,0.0,,no,divorced_no_yes_no_unknown
46,,secondary,79,5,may,,1,0.0,0.0,,,
56,self-employed,primary,-34,5,may,,2,0.0,0.0,unknown,,married_no_yes_yes_unknown
36,blue-collar,primary,448,5,may,,1,0.0,,unknown,,
59,retired,primary,81,5,may,,1,0.0,0.0,unknown,,
44,blue-collar,secondary,144,5,may,,2,0.0,0.0,,,
41,admin.,secondary,351,5,may,518.0,1,0.0,0.0,,no,
33,,tertiary,-67,5,may,364.0,1,0.0,0.0,unknown,,
59,,tertiary,262,5,may,,1,0.0,0.0,,,divorced_no_no_no_unknown
57,technician,primary,0,5,may,98.0,1,0.0,,,,
56,technician,unknown,56,5,may,439.0,1,,0.0,,,
51,blue-collar,secondary,26,5,may,79.0,1,0.0,0.0,unknown,,
34,admin.,unknown,3,5,may,120.0,3,0.0,0.0,,no,
43,services,secondary,41,5,may,127.0,2,,0.0,unknown,no,
52,,tertiary,7,5,may,,1,0.0,0.0,unknown,no,
33,technician,secondary,105,5,may,,2,0.0,0.0,unknown,no,
29,admin.,secondary,818,5,may,,1,0.0,0.0,unknown,no,
34,services,secondary,-16,5,may,78.0,1,,,unknown,no,
31,blue-collar,secondary,0,5,may,143.0,1,0.0,,unknown,,
55,services,secondary,2476,5,may,579.0,1,0.0,,unknown,yes,
55,management,unknown,1185,5,may,677.0,1,0.0,0.0,,no,married_no_no_no_unknown
32,admin.,secondary,217,5,may,345.0,1,0.0,0.0,unknown,,
38,technician,secondary,1685,5,may,185.0,1,0.0,0.0,unknown,no,
55,admin.,secondary,802,5,may,,2,0.0,0.0,unknown,no,
28,unemployed,tertiary,0,5,may,125.0,2,0.0,0.0,,no,
23,blue-collar,secondary,94,5,may,,1,0.0,0.0,,no,married_no_yes_no_unknown
32,technician,secondary,0,5,may,136.0,1,,0.0,unknown,,
43,,unknown,0,5,may,73.0,1,0.0,0.0,unknown,no,single_no_no_no_unknown
32,blue-collar,secondary,517,5,may,,1,0.0,0.0,unknown,no,
46,blue-collar,secondary,265,5,may,541.0,1,0.0,,unknown,,
53,housemaid,primary,947,5,may,,1,0.0,,unknown,,divorced_no_yes_no_unknown
34,self-employed,secondary,3,5,may,301.0,1,0.0,,unknown,no,single_no_yes_no_unknown
57,unemployed,tertiary,42,5,may,46.0,1,0.0,0.0,,,
37,,secondary,37,5,may,204.0,1,0.0,0.0,,,
59,blue-collar,secondary,57,5,may,,1,0.0,0.0,,,
33,services,secondary,22,5,may,,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
56,blue-collar,primary,8,5,may,157.0,2,0.0,0.0,unknown,,
48,,secondary,293,5,may,,1,,0.0,,,
43,services,primary,3,5,may,186.0,2,,0.0,,no,
54,blue-collar,primary,348,5,may,579.0,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
51,,unknown,-19,5,may,163.0,2,0.0,0.0,,,
26,student,secondary,0,5,may,,2,0.0,,unknown,,
40,management,tertiary,-4,5,may,,1,0.0,0.0,,,
39,management,secondary,18,5,may,85.0,1,0.0,,unknown,no,married_no_yes_no_unknown
50,technician,primary,139,5,may,114.0,2,0.0,,unknown,no,married_no_no_no_unknown
41,services,secondary,0,5,may,114.0,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
51,,unknown,1883,5,may,57.0,1,0.0,0.0,unknown,,
60,,secondary,216,5,may,238.0,1,0.0,0.0,unknown,,divorced_no_yes_no_unknown
52,blue-collar,secondary,782,5,may,,3,0.0,0.0,,no,
48,blue-collar,secondary,904,5,may,128.0,2,0.0,0.0,,,
48,,unknown,1705,5,may,107.0,1,0.0,0.0,,,married_no_yes_no_unknown
39,technician,tertiary,47,5,may,181.0,1,0.0,0.0,unknown,,
47,services,secondary,176,5,may,,2,,0.0,unknown,,
40,blue-collar,secondary,1225,5,may,,5,0.0,0.0,unknown,no,
45,,secondary,86,5,may,270.0,1,0.0,,unknown,,
26,admin.,secondary,82,5,may,,1,0.0,0.0,unknown,no,
52,management,tertiary,271,5,may,99.0,1,0.0,0.0,,no,married_no_yes_no_unknown
54,technician,secondary,1378,5,may,240.0,1,0.0,0.0,unknown,,
54,,tertiary,184,5,may,,2,0.0,0.0,unknown,yes,
50,,primary,0,5,may,233.0,3,0.0,,unknown,,married_no_no_no_unknown
35,blue-collar,secondary,0,5,may,1056.0,1,0.0,0.0,,,married_no_yes_no_unknown
44,services,secondary,1357,5,may,,1,0.0,0.0,,no,
53,entrepreneur,unknown,19,5,may,252.0,1,0.0,0.0,,,
35,,primary,434,5,may,138.0,1,0.0,0.0,unknown,no,
60,,secondary,92,5,may,130.0,1,0.0,0.0,,no,
53,admin.,secondary,1151,5,may,,1,0.0,,,,
48,,secondary,41,5,may,179.0,2,0.0,0.0,unknown,no,
34,technician,secondary,51,5,may,19.0,2,0.0,0.0,,,
54,,secondary,214,5,may,458.0,2,0.0,0.0,,no,
51,management,secondary,1161,5,may,717.0,1,0.0,0.0,unknown,no,
31,services,tertiary,37,5,may,313.0,1,0.0,0.0,unknown,,
35,technician,secondary,787,5,may,683.0,2,0.0,0.0,,no,
35,services,secondary,59,5,may,,1,0.0,0.0,unknown,,married_no_yes_no_unknown
38,technician,secondary,253,5,may,,1,0.0,0.0,unknown,no,
36,admin.,tertiary,211,5,may,146.0,2,0.0,0.0,unknown,no,
58,retired,primary,235,5,may,,1,0.0,,,no,
40,services,unknown,4384,5,may,,1,,0.0,,,
54,management,secondary,4080,5,may,,1,0.0,,unknown,no,
34,blue-collar,secondary,53,5,may,,1,0.0,0.0,unknown,no,
31,management,tertiary,0,5,may,,1,0.0,0.0,unknown,no,
51,retired,secondary,2127,5,may,,1,0.0,0.0,unknown,,
33,management,tertiary,377,5,may,,1,,0.0,unknown,,married_no_yes_no_unknown
55,management,tertiary,73,5,may,142.0,2,,,,,
42,admin.,secondary,445,5,may,67.0,1,,,,no,
34,blue-collar,secondary,243,5,may,291.0,1,0.0,0.0,unknown,,
33,blue-collar,secondary,307,5,may,309.0,2,0.0,0.0,unknown,,
38,,secondary,155,5,may,,1,0.0,0.0,unknown,no,married_no_yes_no_unknown
50,technician,tertiary,173,5,may,98.0,1,,0.0,,no,divorced_no_no_yes_unknown
43,management,tertiary,400,5,may,256.0,1,0.0,0.0,unknown,,
61,blue-collar,primary,1428,5,may,82.0,2,0.0,0.0,,no,divorced_no_yes_no_unknown
47,admin.,secondary,219,5,may,577.0,1,0.0,0.0,,no,married_no_yes_no_unknown
48,,tertiary,7,5,may,286.0,1,0.0,0.0,unknown,no,
44,blue-collar,secondary,575,5,may,477.0,1,0.0,0.0,,,
35,student,unknown,298,5,may,611.0,2,0.0,0.0,,,
35,services,secondary,0,5,may,,1,0.0,,unknown,,
50,services,secondary,5699,5,may,381.0,2,0.0,0.0,unknown,no,married_no_yes_no_unknown
41,management,tertiary,176,5,may,42.0,1,0.0,0.0,,no,
41,management,tertiary,517,5,may,251.0,1,0.0,0.0,,no,married_no_yes_no_unknown
39,,unknown,257,5,may,408.0,1,,0.0,unknown,,
42,,secondary,56,5,may,215.0,1,0.0,0.0,,no,married_no_yes_no_unknown
38,blue-collar,secondary,-390,5,may,287.0,1,0.0,,unknown,,
53,,secondary,330,5,may,,2,0.0,,,no,
59,,primary,195,5,may,366.0,2,0.0,,unknown,no,divorced_no_no_no_unknown
36,,secondary,301,5,may,210.0,1,0.0,0.0,,no,married_no_yes_no_unknown
54,,primary,-41,5,may,288.0,1,0.0,0.0,,no,married_no_yes_no_unknown
40,technician,tertiary,483,5,may,168.0,1,0.0,0.0,,,
47,unknown,unknown,28,5,may,338.0,2,0.0,0.0,,no,
53,,unknown,13,5,may,410.0,3,0.0,0.0,,no,
46,housemaid,primary,965,5,may,,1,0.0,,unknown,,
39,management,tertiary,378,5,may,,2,0.0,0.0,,no,married_no_yes_yes_unknown
40,unemployed,secondary,219,5,may,,1,0.0,,unknown,no,married_no_yes_no_unknown
28,blue-collar,primary,324,5,may,,1,0.0,,unknown,no,
35,entrepreneur,secondary,-69,5,may,,1,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
55,,secondary,0,5,may,136.0,1,0.0,0.0,,,
43,technician,unknown,205,5,may,1419.0,1,,0.0,,,
48,blue-collar,primary,278,5,may,,2,0.0,0.0,unknown,no,
58,management,unknown,1065,5,may,213.0,3,0.0,0.0,,,
33,management,tertiary,34,5,may,27.0,1,0.0,0.0,unknown,no,
36,blue-collar,unknown,1033,5,may,,2,0.0,0.0,unknown,no,
53,,secondary,1467,5,may,124.0,1,,0.0,,,
47,blue-collar,primary,-12,5,may,,1,0.0,,unknown,no,married_no_yes_no_unknown
31,services,secondary,388,5,may,730.0,2,0.0,0.0,unknown,,
57,entrepreneur,secondary,294,5,may,,2,,0.0,,,
53,,unknown,1827,5,may,121.0,1,0.0,0.0,,no,
55,blue-collar,primary,627,5,may,,1,0.0,0.0,unknown,no,
45,blue-collar,primary,25,5,may,,1,,,unknown,,married_no_yes_no_unknown
53,admin.,secondary,315,5,may,181.0,2,0.0,,,no,divorced_no_yes_no_unknown
37,blue-collar,primary,0,5,may,,1,0.0,,unknown,no,
44,admin.,secondary,66,5,may,,1,0.0,0.0,,no,
49,,primary,-9,5,may,,1,0.0,,unknown,no,divorced_no_yes_yes_unknown
46,technician,secondary,349,5,may,127.0,1,0.0,0.0,unknown,no,
43,,unknown,100,5,may,702.0,1,,0.0,,,married_no_yes_no_unknown
38,admin.,secondary,0,5,may,,1,0.0,0.0,unknown,no,
43,technician,secondary,434,5,may,,1,0.0,,unknown,no,
49,management,tertiary,3237,5,may,232.0,3,0.0,0.0,,no,
42,,unknown,275,5,may,408.0,2,,0.0,,no,
22,blue-collar,secondary,0,5,may,179.0,2,0.0,0.0,unknown,no,single_no_yes_no_unknown
40,management,tertiary,207,5,may,39.0,1,0.0,0.0,,,
39,blue-collar,secondary,483,5,may,282.0,1,0.0,0.0,unknown,no,
51,services,secondary,2248,5,may,,2,,0.0,,no,married_no_yes_no_unknown
49,admin.,secondary,428,5,may,50.0,1,0.0,0.0,unknown,no,
53,blue-collar,secondary,0,5,may,181.0,1,0.0,0.0,,,married_no_yes_yes_unknown
34,services,secondary,0,5,may,142.0,1,,0.0,unknown,no,
33,technician,secondary,140,5,may,227.0,1,,0.0,,no,
50,,tertiary,297,5,may,119.0,1,0.0,0.0,unknown,no,
39,blue-collar,primary,279,5,may,,1,0.0,0.0,,,married_no_yes_no_unknown
59,,secondary,901,5,may,73.0,3,0.0,0.0,,,divorced_no_yes_no_unknown
30,technician,secondary,2573,5,may,,2,0.0,0.0,unknown,no,
36,services,secondary,143,5,may,,1,0.0,0.0,unknown,no,
40,blue-collar,secondary,475,5,may,332.0,2,0.0,,unknown,no,
53,blue-collar,secondary,70,5,may,,2,0.0,0.0,unknown,,
34,management,tertiary,318,5,may,113.0,2,0.0,0.0,,no,
37,technician,secondary,275,5,may,132.0,1,0.0,0.0,,no,married_no_yes_no_unknown
42,,tertiary,742,5,may,58.0,3,0.0,0.0,unknown,,
41,entrepreneur,primary,236,5,may,,1,0.0,0.0,unknown,,
30,student,tertiary,25,5,may,89.0,2,0.0,,unknown,no,
37,management,tertiary,600,5,may,152.0,1,0.0,0.0,unknown,,
39,,secondary,-349,5,may,611.0,2,0.0,0.0,,no,divorced_no_yes_no_unknown
41,,primary,183,5,may,,2,,0.0,unknown,,
40,blue-collar,primary,0,5,may,,1,0.0,,unknown,no,married_no_yes_no_unknown
42,management,tertiary,0,5,may,562.0,2,0.0,0.0,,,
40,,primary,0,5,may,,1,0.0,0.0,,,divorced_no_yes_no_unknown
57,technician,secondary,1078,5,may,,4,0.0,,unknown,no,married_no_yes_no_unknown
56,,secondary,155,5,may,,3,,0.0,unknown,,
37,admin.,secondary,190,5,may,92.0,2,,0.0,unknown,,
59,retired,secondary,319,5,may,143.0,3,0.0,,,no,married_no_yes_no_unknown
39,,secondary,-185,5,may,189.0,3,0.0,,unknown,,
49,services,secondary,47,5,may,234.0,2,0.0,0.0,,no,married_no_no_no_unknown
38,services,secondary,570,5,may,75.0,2,0.0,,unknown,,
36,self-employed,tertiary,19,5,may,189.0,2,0.0,0.0,,no,
50,blue-collar,primary,61,5,may,,3,0.0,0.0,unknown,,
41,admin.,secondary,-62,5,may,55.0,2,0.0,0.0,,no,
54,technician,tertiary,258,5,may,310.0,4,,,unknown,,
58,blue-collar,primary,76,5,may,156.0,2,0.0,0.0,unknown,,
30,blue-collar,secondary,0,5,may,5.0,2,0.0,0.0,unknown,,
33,admin.,secondary,352,5,may,225.0,2,0.0,0.0,unknown,no,
47,admin.,secondary,368,5,may,125.0,2,0.0,,,no,
50,technician,tertiary,339,5,may,2.0,3,0.0,0.0,,,
32,blue-collar,secondary,1331,5,may,,2,0.0,0.0,,no,married_no_yes_no_unknown
40,self-employed,secondary,672,5,may,164.0,2,0.0,0.0,,,married_no_yes_no_unknown
37,management,tertiary,58,5,may,98.0,2,0.0,0.0,unknown,,
54,technician,unknown,447,5,may,742.0,2,,0.0,unknown,,
24,student,secondary,423,5,may,,3,0.0,,unknown,no,
54,,tertiary,0,5,may,120.0,2,0.0,,unknown,,
34,,secondary,19,5,may,362.0,4,0.0,0.0,unknown,no,
56,technician,primary,13,5,may,357.0,2,0.0,,,no,divorced_no_yes_no_unknown
31,blue-collar,secondary,3,5,may,,2,0.0,0.0,unknown,,
24,student,secondary,82,5,may,,2,0.0,,unknown,no,
42,blue-collar,primary,28,5,may,,3,0.0,,unknown,no,divorced_no_yes_no_unknown
57,technician,secondary,792,5,may,65.0,2,0.0,0.0,unknown,no,
42,,unknown,408,5,may,107.0,2,0.0,0.0,,no,
51,admin.,secondary,531,5,may,,2,,0.0,,no,
57,retired,secondary,211,5,may,248.0,2,0.0,0.0,,,married_no_yes_no_unknown
36,services,secondary,62,5,may,215.0,2,0.0,0.0,unknown,no,
53,services,unknown,257,5,may,209.0,2,0.0,0.0,unknown,,
50,,secondary,1234,5,may,205.0,2,0.0,,,no,
54,management,tertiary,313,5,may,83.0,2,,,,no,
55,blue-collar,secondary,89,5,may,106.0,3,0.0,,,,married_no_yes_no_unknown
44,blue-collar,secondary,129,5,may,189.0,2,0.0,0.0,,,married_no_yes_yes_unknown
43,management,unknown,0,5,may,105.0,2,0.0,0.0,,,
56,admin.,secondary,353,5,may,,2,0.0,,unknown,no,married_no_yes_no_unknown
54,technician,unknown,851,5,may,,2,0.0,0.0,,no,married_no_yes_no_unknown
55,services,primary,96,5,may,311.0,2,0.0,,unknown,no,divorced_no_yes_yes_unknown
37,,secondary,398,5,may,,2,0.0,,,no,
33,,tertiary,193,5,may,132.0,2,0.0,0.0,,,
46,admin.,secondary,-358,5,may,,2,0.0,,unknown,,married_no_yes_no_unknown
36,blue-collar,secondary,539,5,may,453.0,2,0.0,,,no,
51,technician,secondary,0,5,may,,2,0.0,0.0,unknown,,single_no_yes_no_unknown
40,retired,primary,0,5,may,136.0,2,0.0,0.0,unknown,no,
42,,secondary,490,5,may,,2,,0.0,unknown,,married_no_yes_no_unknown
51,blue-collar,secondary,0,5,may,173.0,2,0.0,0.0,,no,
49,blue-collar,unknown,403,5,may,241.0,2,0.0,0.0,,no,married_no_yes_no_unknown
48,management,secondary,161,5,may,224.0,3,0.0,,unknown,no,married_no_yes_no_unknown
32,technician,tertiary,2558,5,may,148.0,2,,0.0,,no,divorced_no_no_no_unknown
31,admin.,secondary,98,5,may,196.0,2,0.0,0.0,unknown,,
55,management,tertiary,115,5,may,111.0,4,0.0,0.0,,,
40,blue-collar,secondary,436,5,may,231.0,3,0.0,0.0,unknown,,
47,,tertiary,831,5,may,316.0,3,0.0,0.0,,,
57,,unknown,206,5,may,216.0,3,0.0,0.0,,no,
41,blue-collar,secondary,290,5,may,240.0,2,0.0,0.0,unknown,no,
48,blue-collar,secondary,1,5,may,669.0,3,0.0,0.0,,no,married_no_no_no_unknown
42,blue-collar,unknown,57,5,may,425.0,2,0.0,0.0,,,
30,blue-collar,secondary,-457,5,may,,2,0.0,0.0,unknown,,
58,management,tertiary,1387,5,may,174.0,5,0.0,0.0,unknown,,
45,,tertiary,24598,5,may,313.0,3,0.0,0.0,unknown,,divorced_no_yes_no_unknown
49,blue-collar,secondary,30,5,may,135.0,4,0.0,0.0,unknown,,
42,admin.,secondary,1022,5,may,146.0,2,0.0,0.0,unknown,no,
53,technician,secondary,56,5,may,152.0,2,0.0,0.0,unknown,no,
51,admin.,secondary,-2,5,may,402.0,3,,0.0,unknown,no,single_yes_no_no_unknown
32,services,secondary,121,5,may,213.0,2,,0.0,unknown,,single_no_yes_no_unknown
41,blue-collar,secondary,842,5,may,144.0,3,0.0,0.0,unknown,no,
43,,secondary,693,5,may,124.0,3,,0.0,,no,divorced_no_yes_no_unknown
40,blue-collar,secondary,-333,5,may,,2,0.0,,,no,divorced_no_yes_no_unknown
50,blue-collar,primary,1533,5,may,,2,,,,no,
34,,tertiary,46,5,may,,4,0.0,0.0,unknown,no,
53,,unknown,18,5,may,503.0,2,,0.0,,,married_no_no_no_unknown
45,technician,secondary,44,5,may,95.0,4,0.0,0.0,unknown,,
39,blue-collar,primary,-100,5,may,680.0,2,,,,,married_no_yes_no_unknown
44,services,tertiary,510,5,may,,4,0.0,,,no,married_no_yes_no_unknown
55,,tertiary,685,5,may,174.0,3,,0.0,unknown,no,married_no_yes_no_unknown
46,management,tertiary,187,5,may,,2,0.0,0.0,,no,
45,blue-collar,secondary,66,5,may,,2,0.0,0.0,,,
34,admin.,secondary,560,5,may,,3,,,,no,
36,,secondary,0,5,may,195.0,2,0.0,0.0,,,married_no_yes_no_unknown
59,,unknown,27,5,may,347.0,3,0.0,0.0,,no,
31,admin.,secondary,12,5,may,208.0,2,0.0,0.0,unknown,no,
44,blue-collar,secondary,34,5,may,,4,0.0,0.0,,,
33,entrepreneur,tertiary,1068,5,may,,2,0.0,0.0,unknown,no,single_no_yes_no_unknown
40,,secondary,211,5,may,216.0,4,0.0,,unknown,no,married_no_yes_no_unknown
46,admin.,tertiary,377,5,may,98.0,2,0.0,0.0,,no,
48,management,tertiary,263,5,may,350.0,2,0.0,,,,married_no_yes_no_unknown
42,services,secondary,1263,6,may,114.0,2,0.0,0.0,,,married_no_yes_no_unknown
27,,secondary,8,6,may,,3,0.0,,,no,
48,,secondary,126,6,may,,2,0.0,0.0,unknown,no,married_no_yes_yes_unknown
59,admin.,secondary,230,6,may,,3,0.0,,unknown,no,
46,technician,tertiary,841,6,may,,1,0.0,,,,
38,admin.,secondary,308,6,may,,1,,0.0,unknown,,divorced_no_yes_no_unknown
43,management,tertiary,1,6,may,,1,,0.0,,,divorced_no_yes_no_unknown
38,admin.,tertiary,86,6,may,,1,0.0,0.0,,no,
23,student,secondary,157,6,may,,1,0.0,0.0,unknown,no,
34,services,secondary,22,6,may,344.0,1,0.0,0.0,,,
38,admin.,secondary,46,6,may,195.0,1,0.0,0.0,,no,
37,blue-collar,secondary,1293,6,may,,1,0.0,0.0,,,married_no_no_no_unknown
25,admin.,secondary,122,6,may,286.0,1,0.0,0.0,unknown,,
48,,unknown,131,6,may,189.0,1,0.0,0.0,unknown,no,
49,blue-collar,secondary,143,6,may,,1,0.0,0.0,unknown,no,
38,admin.,secondary,393,6,may,,2,,0.0,unknown,,
43,blue-collar,primary,98,6,may,235.0,1,0.0,,unknown,no,
33,management,tertiary,0,6,may,290.0,1,0.0,0.0,unknown,,
55,,secondary,224,6,may,,1,0.0,0.0,,,
38,blue-collar,secondary,757,6,may,133.0,1,0.0,0.0,unknown,,
49,services,secondary,245,6,may,,1,0.0,0.0,,no,
40,management,secondary,8486,6,may,260.0,3,0.0,,,no,
43,admin.,unknown,350,6,may,437.0,1,0.0,0.0,,no,
38,blue-collar,secondary,20,6,may,402.0,1,0.0,,,,
