age,job,education,balance,day,month,duration,campaign,pdays,previous,poutcome,y,combo
42.0,admin.,secondary,-76.0,5.0,may,787.0,1.0,0.0,0.0,unknown,no,single_no_yes_no_unknown
24.0,,,-103.0,5.0,may,145.0,1.0,0.0,,unknown,no,single_no_yes_yes_unknown
38.0,entrepreneur,,243.0,,,174.0,1.0,0.0,,unknown,,
38.0,management,,424.0,5.0,,104.0,1.0,,0.0,unknown,no,
47.0,,,306.0,,,13.0,1.0,0.0,,,no,
40.0,blue-collar,unknown,,5.0,may,185.0,1.0,0.0,,unknown,,
46.0,services,primary,179.0,5.0,may,1778.0,1.0,,0.0,unknown,,
32.0,admin.,,0.0,5.0,may,138.0,1.0,0.0,,unknown,no,
53.0,technician,,989.0,5.0,,812.0,1.0,0.0,0.0,,,divorced_no_yes_no_unknown
57.0,blue-collar,primary,249.0,5.0,may,164.0,1.0,0.0,0.0,,no,
,,,790.0,,may,391.0,1.0,0.0,0.0,unknown,no,
49.0,blue-collar,unknown,154.0,5.0,may,357.0,1.0,0.0,0.0,unknown,,
51.0,management,tertiary,6530.0,5.0,may,91.0,1.0,0.0,0.0,unknown,no,
60.0,retired,tertiary,,5.0,,528.0,1.0,0.0,,unknown,no,married_no_no_no_unknown
59.0,management,tertiary,59.0,5.0,may,273.0,1.0,0.0,0.0,unknown,,
55.0,technician,secondary,1205.0,,may,158.0,2.0,,0.0,unknown,no,married_no_yes_no_unknown
,blue-collar,secondary,,5.0,may,177.0,1.0,,,unknown,no,
,blue-collar,secondary,5935.0,5.0,may,258.0,1.0,0.0,0.0,unknown,no,
31.0,services,secondary,25.0,5.0,may,172.0,1.0,0.0,0.0,unknown,no,married_no_yes_yes_unknown
,management,secondary,,,may,154.0,1.0,0.0,0.0,unknown,no,married_no_yes_yes_unknown
,,primary,23.0,5.0,may,291.0,1.0,,0.0,unknown,no,
43.0,,secondary,1937.0,5.0,may,181.0,1.0,,0.0,unknown,no,married_no_yes_no_unknown
53.0,technician,,384.0,5.0,may,176.0,1.0,,0.0,unknown,no,married_no_yes_no_unknown
,blue-collar,secondary,582.0,5.0,may,211.0,1.0,0.0,0.0,unknown,no,
,services,secondary,91.0,,may,349.0,1.0,,0.0,unknown,no,divorced_no_no_no_unknown
49.0,services,secondary,0.0,,may,272.0,,0.0,0.0,unknown,no,
,,secondary,,5.0,may,,1.0,0.0,0.0,unknown,no,
,admin.,secondary,206.0,5.0,may,193.0,1.0,0.0,0.0,unknown,,single_no_yes_no_unknown
,,secondary,164.0,,may,212.0,1.0,0.0,0.0,unknown,no,
,,secondary,690.0,5.0,may,20.0,1.0,0.0,0.0,unknown,no,single_no_yes_no_unknown
59.0,admin.,secondary,2343.0,5.0,may,1042.0,1.0,0.0,,unknown,yes,married_no_yes_no_unknown
46.0,self-employed,tertiary,137.0,5.0,,246.0,1.0,,0.0,unknown,no,
,blue-collar,,173.0,5.0,may,529.0,,0.0,0.0,unknown,no,
56.0,admin.,secondary,45.0,5.0,may,1467.0,1.0,,0.0,unknown,yes,married_no_no_no_unknown
41.0,,,1270.0,,may,1389.0,1.0,0.0,,,yes,married_no_yes_no_unknown
46.0,management,secondary,16.0,,may,188.0,2.0,0.0,,unknown,no,
57.0,,secondary,486.0,5.0,,180.0,2.0,,0.0,unknown,no,
,,secondary,50.0,5.0,may,,1.0,,0.0,unknown,no,single_no_no_no_unknown
30.0,technician,secondary,,5.0,may,213.0,2.0,0.0,0.0,unknown,no,
,,secondary,290.0,,may,583.0,1.0,0.0,0.0,unknown,no,
60.0,blue-collar,unknown,54.0,,may,,1.0,,,unknown,,
57.0,entrepreneur,,-37.0,,may,173.0,,0.0,0.0,unknown,,
36.0,management,tertiary,101.0,,may,426.0,1.0,,0.0,unknown,no,
55.0,blue-collar,secondary,,5.0,may,287.0,1.0,0.0,0.0,unknown,no,
,retired,tertiary,81.0,,may,101.0,1.0,0.0,0.0,unknown,no,
39.0,technician,secondary,0.0,5.0,may,203.0,1.0,,0.0,unknown,no,
,management,tertiary,229.0,,,197.0,1.0,,,unknown,no,
44.0,,secondary,-674.0,5.0,may,257.0,,0.0,0.0,,,
53.0,,primary,,5.0,may,124.0,,0.0,0.0,unknown,no,
,blue-collar,primary,128.0,5.0,may,229.0,,0.0,0.0,unknown,no,
,blue-collar,,,5.0,may,55.0,3.0,0.0,0.0,unknown,no,
27.0,,tertiary,0.0,5.0,may,400.0,1.0,0.0,0.0,unknown,no,
44.0,blue-collar,,54.0,,,197.0,1.0,0.0,0.0,unknown,no,
47.0,technician,tertiary,,5.0,may,190.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
,admin.,secondary,,,may,21.0,1.0,0.0,,unknown,no,
,retired,secondary,30.0,5.0,may,514.0,1.0,0.0,0.0,unknown,no,
45.0,management,,523.0,5.0,,,2.0,0.0,,unknown,no,
,services,secondary,,5.0,may,194.0,1.0,0.0,0.0,unknown,,
46.0,technician,secondary,79.0,5.0,may,144.0,1.0,0.0,0.0,unknown,no,
56.0,self-employed,primary,,5.0,may,212.0,2.0,,0.0,unknown,no,
,,,448.0,5.0,may,286.0,1.0,,0.0,unknown,,married_no_yes_no_unknown
,,primary,81.0,5.0,may,107.0,1.0,,0.0,unknown,no,
44.0,blue-collar,secondary,144.0,5.0,,247.0,2.0,0.0,0.0,,,married_no_yes_no_unknown
41.0,admin.,secondary,351.0,5.0,,518.0,1.0,,0.0,unknown,no,married_no_yes_no_unknown
33.0,management,tertiary,-67.0,,may,364.0,1.0,0.0,0.0,unknown,no,
59.0,management,tertiary,262.0,5.0,,178.0,,,0.0,,no,divorced_no_no_no_unknown
57.0,technician,,0.0,,may,98.0,1.0,0.0,0.0,unknown,no,
56.0,technician,unknown,56.0,,may,,1.0,0.0,0.0,unknown,,
,blue-collar,secondary,,5.0,may,79.0,1.0,0.0,,unknown,no,
34.0,admin.,unknown,3.0,,may,120.0,3.0,0.0,,unknown,no,
,services,secondary,41.0,,,127.0,2.0,,,unknown,no,
52.0,,tertiary,,5.0,may,175.0,1.0,0.0,0.0,unknown,,
33.0,,secondary,,5.0,may,262.0,2.0,0.0,0.0,unknown,no,single_no_yes_no_unknown
29.0,,secondary,818.0,5.0,may,61.0,1.0,0.0,,unknown,no,
34.0,,secondary,,,may,78.0,1.0,0.0,0.0,unknown,no,
31.0,blue-collar,secondary,0.0,5.0,may,143.0,1.0,,0.0,unknown,no,married_no_yes_no_unknown
55.0,,secondary,2476.0,5.0,may,,1.0,0.0,0.0,unknown,yes,married_no_yes_no_unknown
55.0,management,unknown,1185.0,5.0,may,,1.0,0.0,,unknown,,
32.0,admin.,secondary,217.0,5.0,may,,1.0,,,unknown,no,
38.0,technician,,1685.0,5.0,may,185.0,1.0,0.0,0.0,unknown,no,
,,secondary,802.0,5.0,may,100.0,2.0,0.0,,unknown,no,
28.0,,tertiary,0.0,,may,125.0,2.0,0.0,0.0,unknown,no,
23.0,,secondary,94.0,5.0,may,193.0,,,0.0,unknown,no,
32.0,technician,,,5.0,may,136.0,,0.0,0.0,unknown,no,single_no_yes_no_unknown
43.0,services,unknown,0.0,,,73.0,1.0,0.0,0.0,unknown,no,
32.0,blue-collar,secondary,517.0,5.0,may,528.0,1.0,0.0,0.0,unknown,no,
46.0,blue-collar,secondary,265.0,,may,541.0,1.0,0.0,,unknown,no,married_no_yes_no_unknown
53.0,housemaid,primary,947.0,,may,163.0,1.0,0.0,,unknown,,
,self-employed,secondary,3.0,,may,301.0,1.0,0.0,,unknown,,
57.0,unemployed,,42.0,5.0,may,46.0,1.0,,,unknown,,
37.0,blue-collar,,,5.0,may,204.0,,,,unknown,no,married_no_yes_no_unknown
59.0,blue-collar,secondary,57.0,5.0,may,98.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
33.0,,secondary,,,may,71.0,,0.0,0.0,unknown,no,married_no_yes_no_unknown
,,primary,,5.0,may,157.0,2.0,0.0,0.0,unknown,no,
48.0,,secondary,293.0,5.0,,243.0,1.0,,0.0,unknown,no,
43.0,services,primary,3.0,5.0,may,186.0,2.0,0.0,0.0,unknown,no,
54.0,blue-collar,,348.0,5.0,may,,,,0.0,unknown,no,
51.0,blue-collar,unknown,-19.0,,may,163.0,2.0,0.0,,unknown,no,
26.0,,secondary,0.0,,may,610.0,2.0,,0.0,unknown,no,
40.0,management,tertiary,,5.0,,2033.0,1.0,,,unknown,no,
,management,secondary,18.0,,,85.0,1.0,0.0,0.0,unknown,no,
,technician,,139.0,,may,114.0,2.0,0.0,0.0,unknown,no,
41.0,services,secondary,0.0,5.0,may,114.0,2.0,0.0,,unknown,,
51.0,blue-collar,unknown,1883.0,,,57.0,1.0,0.0,,unknown,,
60.0,,,216.0,5.0,may,238.0,1.0,0.0,0.0,unknown,no,
52.0,,,782.0,,may,93.0,3.0,0.0,0.0,unknown,no,
48.0,blue-collar,secondary,904.0,,,128.0,2.0,0.0,0.0,unknown,,
48.0,services,unknown,1705.0,5.0,may,107.0,1.0,0.0,0.0,unknown,,
,technician,tertiary,,,may,181.0,1.0,0.0,0.0,unknown,no,
,,secondary,176.0,5.0,may,303.0,2.0,0.0,0.0,unknown,no,
,,secondary,,5.0,may,558.0,,,0.0,unknown,no,
45.0,,secondary,86.0,5.0,may,270.0,,,0.0,unknown,no,
26.0,admin.,,,,may,228.0,1.0,0.0,,unknown,,
52.0,,tertiary,271.0,5.0,may,99.0,1.0,,,unknown,no,
54.0,technician,secondary,,5.0,,240.0,1.0,0.0,0.0,unknown,,married_no_yes_no_unknown
54.0,admin.,tertiary,,5.0,may,673.0,2.0,0.0,,unknown,,
,blue-collar,primary,0.0,5.0,may,233.0,3.0,,0.0,unknown,no,
,,secondary,0.0,5.0,,1056.0,1.0,0.0,0.0,unknown,no,
44.0,services,secondary,1357.0,5.0,,250.0,1.0,0.0,0.0,unknown,no,married_no_yes_yes_unknown
53.0,entrepreneur,unknown,19.0,,may,,1.0,,0.0,unknown,no,
35.0,,,,5.0,may,138.0,1.0,,0.0,unknown,no,
60.0,admin.,secondary,,,may,130.0,1.0,0.0,0.0,unknown,no,
,admin.,secondary,1151.0,5.0,may,412.0,1.0,,,unknown,no,
,unemployed,secondary,,,may,179.0,2.0,0.0,0.0,unknown,no,
34.0,,secondary,,,may,19.0,2.0,,0.0,unknown,no,
54.0,services,secondary,214.0,5.0,,458.0,,0.0,0.0,unknown,no,
51.0,management,secondary,1161.0,,,717.0,1.0,0.0,0.0,unknown,no,
31.0,,,,,may,313.0,1.0,,0.0,unknown,no,
35.0,,,787.0,5.0,,,2.0,0.0,0.0,,no,divorced_no_yes_no_unknown
,services,secondary,59.0,,may,1077.0,1.0,,0.0,unknown,no,
38.0,technician,secondary,,5.0,may,416.0,1.0,,0.0,unknown,no,
36.0,admin.,tertiary,211.0,5.0,may,146.0,,0.0,0.0,unknown,no,married_no_yes_no_unknown
58.0,,primary,,5.0,may,167.0,1.0,,0.0,unknown,no,
40.0,services,,4384.0,5.0,may,,1.0,,,,no,
54.0,management,secondary,4080.0,5.0,may,140.0,1.0,0.0,0.0,unknown,no,
,,secondary,53.0,5.0,may,346.0,1.0,0.0,0.0,unknown,no,
31.0,,tertiary,0.0,,may,562.0,1.0,0.0,0.0,unknown,no,
51.0,,secondary,,,may,,1.0,0.0,0.0,unknown,,
,,,377.0,5.0,,,1.0,0.0,0.0,unknown,,
55.0,management,tertiary,,,may,142.0,2.0,0.0,0.0,unknown,no,
42.0,admin.,secondary,,,may,67.0,1.0,0.0,0.0,unknown,no,
,,secondary,243.0,,may,291.0,1.0,0.0,0.0,unknown,,married_no_yes_no_unknown
33.0,blue-collar,secondary,,5.0,may,309.0,2.0,,0.0,unknown,no,
38.0,services,secondary,155.0,,may,248.0,1.0,,0.0,unknown,no,
50.0,technician,tertiary,173.0,5.0,may,98.0,1.0,0.0,0.0,unknown,no,
43.0,,tertiary,400.0,5.0,,256.0,1.0,,,unknown,no,
,blue-collar,primary,1428.0,5.0,may,82.0,2.0,0.0,0.0,unknown,no,
47.0,,secondary,219.0,5.0,may,577.0,1.0,0.0,0.0,unknown,no,
48.0,,tertiary,7.0,5.0,may,286.0,1.0,0.0,0.0,unknown,no,
44.0,,secondary,575.0,5.0,,477.0,1.0,,0.0,unknown,no,married_no_yes_no_unknown
35.0,,unknown,298.0,,may,611.0,2.0,0.0,0.0,unknown,no,
35.0,services,secondary,,5.0,may,471.0,1.0,0.0,0.0,unknown,no,
50.0,services,secondary,5699.0,5.0,may,381.0,2.0,0.0,0.0,unknown,,
,management,tertiary,176.0,,may,42.0,1.0,0.0,0.0,unknown,no,married_no_yes_yes_unknown
41.0,management,tertiary,517.0,,,251.0,1.0,0.0,,unknown,,
39.0,,unknown,257.0,,may,408.0,1.0,0.0,,,no,
,,secondary,,5.0,may,215.0,1.0,0.0,0.0,unknown,no,
38.0,blue-collar,secondary,-390.0,5.0,,287.0,1.0,0.0,,unknown,no,
,retired,secondary,,5.0,may,216.0,2.0,,0.0,unknown,no,married_no_yes_no_unknown
59.0,housemaid,,,5.0,may,366.0,2.0,0.0,0.0,unknown,no,divorced_no_no_no_unknown
36.0,services,,301.0,5.0,may,210.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
,blue-collar,,-41.0,,may,288.0,,,0.0,unknown,no,
40.0,,tertiary,483.0,,may,168.0,1.0,,0.0,unknown,no,
47.0,unknown,unknown,28.0,5.0,,,2.0,0.0,,unknown,no,
53.0,unemployed,,13.0,,may,,3.0,0.0,0.0,unknown,no,married_no_no_no_unknown
,housemaid,primary,965.0,5.0,may,,1.0,0.0,0.0,unknown,no,
,management,tertiary,378.0,5.0,may,127.0,2.0,0.0,0.0,unknown,no,
40.0,unemployed,secondary,,5.0,may,357.0,,0.0,0.0,unknown,no,married_no_yes_no_unknown
,,,324.0,,may,175.0,,,0.0,unknown,no,
35.0,entrepreneur,secondary,,5.0,may,300.0,1.0,,0.0,unknown,no,divorced_no_yes_no_unknown
55.0,retired,secondary,0.0,,may,136.0,1.0,,0.0,unknown,no,
43.0,,unknown,205.0,,may,,1.0,,0.0,unknown,no,
,blue-collar,primary,278.0,5.0,may,125.0,2.0,,,unknown,,
58.0,management,unknown,,,may,213.0,3.0,0.0,,unknown,,
33.0,,tertiary,,,may,27.0,1.0,0.0,0.0,unknown,no,
36.0,,unknown,1033.0,,,238.0,2.0,0.0,,unknown,no,
53.0,services,secondary,1467.0,5.0,may,124.0,1.0,0.0,0.0,unknown,no,
47.0,blue-collar,primary,-12.0,5.0,may,18.0,1.0,,0.0,unknown,no,married_no_yes_no_unknown
,,secondary,388.0,5.0,may,730.0,2.0,0.0,0.0,unknown,no,
57.0,entrepreneur,secondary,,5.0,may,746.0,2.0,0.0,0.0,,no,married_no_yes_no_unknown
53.0,blue-collar,unknown,,5.0,may,121.0,1.0,,,unknown,no,
,blue-collar,primary,627.0,5.0,may,247.0,,0.0,0.0,,no,
,blue-collar,,25.0,5.0,,40.0,,0.0,0.0,unknown,no,
53.0,admin.,,315.0,5.0,may,181.0,2.0,,0.0,unknown,no,
37.0,blue-collar,,0.0,5.0,may,,1.0,0.0,0.0,unknown,no,
44.0,admin.,secondary,66.0,5.0,may,206.0,1.0,0.0,0.0,unknown,,
,blue-collar,primary,-9.0,5.0,,389.0,1.0,,,unknown,no,
46.0,technician,secondary,349.0,5.0,may,127.0,1.0,0.0,,unknown,no,
43.0,entrepreneur,unknown,100.0,,may,702.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
38.0,admin.,secondary,0.0,,may,151.0,,0.0,0.0,unknown,no,married_no_no_no_unknown
43.0,technician,secondary,434.0,,may,117.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
49.0,management,tertiary,3237.0,5.0,,232.0,3.0,,,unknown,no,
42.0,management,unknown,275.0,,,408.0,2.0,,0.0,unknown,,
22.0,blue-collar,,0.0,5.0,may,,2.0,0.0,0.0,unknown,,single_no_yes_no_unknown
,management,tertiary,207.0,5.0,may,,1.0,0.0,,unknown,,
,blue-collar,secondary,483.0,5.0,,282.0,1.0,0.0,0.0,unknown,no,
51.0,services,secondary,,5.0,may,714.0,,,0.0,unknown,no,
,admin.,secondary,428.0,,may,50.0,1.0,0.0,0.0,unknown,no,
53.0,blue-collar,,0.0,5.0,may,181.0,1.0,0.0,0.0,unknown,no,married_no_yes_yes_unknown
,,secondary,,5.0,,142.0,1.0,0.0,0.0,unknown,no,
33.0,,secondary,140.0,5.0,may,227.0,1.0,0.0,0.0,,no,
50.0,,tertiary,297.0,5.0,may,119.0,1.0,,,unknown,no,
,blue-collar,primary,279.0,5.0,may,361.0,,,0.0,unknown,no,married_no_yes_no_unknown
,entrepreneur,secondary,901.0,5.0,may,73.0,3.0,0.0,0.0,unknown,no,
30.0,,secondary,2573.0,5.0,may,,2.0,0.0,0.0,unknown,no,single_no_yes_no_unknown
,,,143.0,5.0,may,350.0,1.0,0.0,0.0,unknown,,
40.0,blue-collar,secondary,475.0,5.0,may,332.0,2.0,,0.0,unknown,no,
,blue-collar,secondary,70.0,,may,611.0,,,0.0,unknown,no,
34.0,management,tertiary,318.0,5.0,may,113.0,2.0,0.0,,unknown,no,
37.0,technician,secondary,275.0,5.0,may,132.0,1.0,0.0,0.0,unknown,no,
42.0,management,tertiary,,5.0,may,58.0,3.0,,0.0,unknown,no,
,entrepreneur,primary,236.0,5.0,may,151.0,1.0,0.0,0.0,unknown,no,
30.0,student,tertiary,25.0,5.0,may,89.0,2.0,,0.0,unknown,no,single_no_yes_no_unknown
37.0,management,tertiary,600.0,5.0,may,152.0,1.0,0.0,0.0,unknown,no,single_no_yes_no_unknown
39.0,admin.,secondary,,,may,611.0,2.0,,0.0,unknown,no,
41.0,blue-collar,primary,183.0,5.0,,110.0,2.0,,0.0,unknown,no,
,blue-collar,,,5.0,may,463.0,1.0,0.0,0.0,unknown,no,
42.0,management,tertiary,,,may,562.0,2.0,0.0,,unknown,yes,
40.0,,primary,0.0,5.0,may,962.0,,,0.0,unknown,no,
57.0,technician,,1078.0,5.0,may,,4.0,0.0,0.0,unknown,,
56.0,entrepreneur,secondary,155.0,,may,118.0,,0.0,0.0,,no,
37.0,admin.,secondary,,5.0,,92.0,2.0,0.0,0.0,unknown,no,
59.0,retired,,319.0,5.0,may,143.0,3.0,0.0,0.0,unknown,no,
39.0,services,,-185.0,5.0,may,,3.0,0.0,0.0,,no,
,services,,47.0,,,234.0,2.0,0.0,0.0,unknown,no,
,,secondary,570.0,5.0,may,75.0,2.0,0.0,0.0,unknown,,
36.0,self-employed,tertiary,19.0,,may,189.0,2.0,0.0,0.0,unknown,,married_no_no_no_unknown
,,primary,61.0,5.0,may,621.0,3.0,0.0,0.0,unknown,no,
41.0,,secondary,-62.0,5.0,may,55.0,2.0,,0.0,unknown,no,married_no_yes_yes_unknown
54.0,,tertiary,,,may,310.0,4.0,,,unknown,no,married_no_no_no_unknown
,blue-collar,primary,76.0,5.0,,156.0,,0.0,0.0,unknown,no,married_no_yes_no_unknown
,,secondary,0.0,5.0,may,5.0,,0.0,0.0,unknown,no,
,admin.,secondary,352.0,5.0,may,225.0,2.0,,0.0,unknown,no,
47.0,admin.,secondary,368.0,5.0,may,125.0,2.0,0.0,,unknown,no,
50.0,technician,tertiary,339.0,5.0,may,2.0,3.0,,0.0,unknown,no,
32.0,,secondary,1331.0,5.0,may,,2.0,,0.0,unknown,no,
40.0,self-employed,,672.0,,may,,,0.0,,unknown,,
,management,tertiary,58.0,5.0,may,98.0,2.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
54.0,technician,unknown,447.0,5.0,,742.0,2.0,0.0,,unknown,,
24.0,student,secondary,423.0,5.0,may,226.0,3.0,0.0,0.0,unknown,no,
54.0,,tertiary,0.0,5.0,,,2.0,,0.0,unknown,,
34.0,technician,,19.0,5.0,may,362.0,4.0,0.0,0.0,unknown,no,
,,primary,13.0,5.0,,357.0,2.0,,0.0,unknown,no,divorced_no_yes_no_unknown
31.0,blue-collar,secondary,3.0,,may,200.0,2.0,0.0,0.0,unknown,no,
,,secondary,82.0,5.0,may,204.0,2.0,0.0,0.0,unknown,no,
42.0,,primary,28.0,5.0,may,126.0,3.0,0.0,0.0,unknown,no,
57.0,technician,secondary,792.0,,may,65.0,2.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
42.0,blue-collar,,408.0,5.0,may,107.0,2.0,0.0,,unknown,no,
51.0,admin.,secondary,531.0,5.0,may,267.0,2.0,,0.0,unknown,no,
57.0,retired,,211.0,,may,248.0,2.0,,0.0,unknown,,
36.0,services,,62.0,5.0,may,,2.0,0.0,0.0,unknown,no,
53.0,,unknown,,5.0,may,209.0,2.0,0.0,,unknown,no,
50.0,technician,,1234.0,5.0,may,205.0,,0.0,,unknown,no,
54.0,management,tertiary,313.0,,may,83.0,2.0,0.0,,unknown,no,
55.0,blue-collar,,,5.0,may,106.0,3.0,0.0,0.0,unknown,,
,,secondary,129.0,,may,189.0,,,0.0,,no,married_no_yes_yes_unknown
43.0,management,unknown,0.0,,,105.0,2.0,0.0,,unknown,no,
56.0,admin.,,353.0,5.0,may,106.0,2.0,0.0,0.0,unknown,,
54.0,technician,unknown,851.0,5.0,,108.0,2.0,,0.0,unknown,no,
55.0,services,primary,96.0,5.0,may,311.0,2.0,0.0,0.0,unknown,no,divorced_no_yes_yes_unknown
,services,secondary,398.0,5.0,,214.0,2.0,,0.0,unknown,no,
33.0,admin.,,193.0,,may,132.0,2.0,0.0,0.0,unknown,no,single_no_no_no_unknown
46.0,,secondary,-358.0,5.0,may,358.0,2.0,,0.0,unknown,no,
36.0,blue-collar,secondary,,5.0,,453.0,2.0,0.0,,unknown,no,
51.0,,,0.0,5.0,,364.0,2.0,,,unknown,,single_no_yes_no_unknown
40.0,retired,,0.0,5.0,,136.0,2.0,0.0,0.0,unknown,no,
42.0,blue-collar,secondary,490.0,5.0,may,386.0,2.0,,0.0,unknown,no,
51.0,,secondary,0.0,5.0,may,173.0,2.0,0.0,0.0,,,
49.0,,unknown,,,may,241.0,2.0,0.0,,unknown,no,
48.0,management,,161.0,5.0,may,224.0,3.0,0.0,0.0,unknown,no,
32.0,,,2558.0,5.0,may,148.0,2.0,0.0,0.0,unknown,no,
,,secondary,98.0,5.0,may,196.0,2.0,,0.0,,no,
55.0,,tertiary,115.0,,may,111.0,4.0,0.0,0.0,,no,
,,,436.0,,,231.0,3.0,0.0,0.0,unknown,no,
47.0,technician,tertiary,831.0,,,316.0,3.0,,0.0,unknown,no,
57.0,technician,unknown,206.0,5.0,may,216.0,3.0,,,unknown,no,
41.0,blue-collar,,290.0,5.0,may,240.0,,,0.0,unknown,,married_no_yes_no_unknown
48.0,blue-collar,secondary,,5.0,may,669.0,3.0,0.0,0.0,unknown,,married_no_no_no_unknown
42.0,blue-collar,,57.0,,may,425.0,2.0,0.0,,unknown,no,
30.0,blue-collar,secondary,-457.0,5.0,may,143.0,2.0,0.0,0.0,unknown,no,single_no_yes_no_unknown
58.0,management,tertiary,,,may,174.0,5.0,0.0,0.0,unknown,no,
45.0,management,tertiary,24598.0,,may,313.0,3.0,0.0,,,,
49.0,,secondary,30.0,5.0,may,135.0,4.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
42.0,,secondary,,5.0,,146.0,2.0,,0.0,unknown,no,
53.0,technician,,,,may,,2.0,0.0,0.0,unknown,no,
