age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
42,admin.,,secondary,,,yes,no,unknown,,may,67,1,0,0,unknown,no
,,married,secondary,no,243,yes,no,unknown,,may,291,1,0,0,unknown,
33,blue-collar,single,secondary,no,,yes,no,,5,may,309,2,,0,unknown,no
38,services,married,secondary,no,155,yes,no,,,may,248,1,,0,unknown,no
50,technician,,tertiary,no,173,,,unknown,5,may,98,1,0,0,unknown,no
43,,,tertiary,no,400,yes,no,,5,,256,1,,,unknown,no
,blue-collar,divorced,primary,no,1428,,no,unknown,5,may,82,2,0,0,unknown,no
47,,,secondary,,219,yes,,,5,may,577,1,0,0,unknown,no
48,,,tertiary,no,7,yes,,,5,may,286,1,0,0,unknown,no
44,,married,secondary,no,575,yes,no,unknown,5,,477,1,,0,unknown,no
35,,,unknown,,298,yes,,,,may,611,2,0,0,unknown,no
35,services,,secondary,no,,yes,no,unknown,5,may,471,1,0,0,unknown,no
50,services,married,secondary,no,5699,,no,,5,may,381,2,0,0,unknown,
,management,married,tertiary,no,176,yes,yes,unknown,,may,42,1,0,0,unknown,no
41,management,,tertiary,no,517,yes,no,unknown,,,251,1,0,,unknown,
39,,single,unknown,no,257,,,unknown,,may,408,1,0,,,no
,,married,secondary,,,yes,no,unknown,5,may,215,1,0,0,unknown,no
38,blue-collar,married,secondary,,-390,,no,unknown,5,,287,1,0,,unknown,no
,retired,married,secondary,no,,yes,no,unknown,5,may,216,2,,0,unknown,no
59,housemaid,divorced,,no,,no,no,unknown,5,may,366,2,0,0,unknown,no
36,services,married,,no,301,yes,no,unknown,5,may,210,1,0,0,unknown,no
,blue-collar,,,,-41,yes,no,unknown,,may,288,,,0,unknown,no
40,,married,tertiary,no,483,yes,,,,may,168,1,,0,unknown,no
47,unknown,married,unknown,no,28,no,,,5,,,2,0,,unknown,no
53,unemployed,married,,no,13,no,no,unknown,,may,,3,0,0,unknown,no
,housemaid,,primary,no,965,,no,unknown,5,may,,1,0,0,unknown,no
,management,married,tertiary,no,378,,yes,,5,may,127,2,0,0,unknown,no
40,unemployed,married,secondary,no,,yes,no,unknown,5,may,357,,0,0,unknown,no
,,married,,,324,,no,unknown,,may,175,,,0,unknown,no
35,entrepreneur,divorced,secondary,no,,yes,no,unknown,5,may,300,1,,0,unknown,no
55,retired,married,secondary,no,0,no,,,,may,136,1,,0,unknown,no
43,,divorced,unknown,no,205,yes,,,,may,,1,,0,unknown,no
,blue-collar,married,primary,no,278,,no,unknown,5,may,125,2,,,unknown,
58,management,married,unknown,,,yes,no,unknown,,may,213,3,0,,unknown,
33,,single,tertiary,no,,yes,no,,,may,27,1,0,0,unknown,no
36,,married,unknown,no,1033,no,,unknown,,,238,2,0,,unknown,no
53,services,,secondary,no,1467,yes,no,unknown,5,may,124,1,0,0,unknown,no
47,blue-collar,married,primary,no,-12,yes,no,unknown,5,may,18,1,,0,unknown,no
,,,secondary,no,388,yes,no,unknown,5,may,730,2,0,0,unknown,no
57,entrepreneur,married,secondary,no,,yes,no,unknown,5,may,746,2,0,0,,no
53,blue-collar,married,unknown,no,,no,no,,5,may,121,1,,,unknown,no
,blue-collar,,primary,no,627,,no,unknown,5,may,247,,0,0,,no
,blue-collar,,,no,25,yes,no,unknown,5,,40,,0,0,unknown,no
53,admin.,,,no,315,yes,,unknown,5,may,181,2,,0,unknown,no
37,blue-collar,married,,,0,,no,unknown,5,may,,1,0,0,unknown,no
44,admin.,,secondary,no,66,yes,no,unknown,5,may,206,1,0,0,unknown,
,blue-collar,divorced,primary,no,-9,,yes,unknown,5,,389,1,,,unknown,no
46,technician,,secondary,,349,yes,yes,unknown,5,may,127,1,0,,unknown,no
43,entrepreneur,married,unknown,no,100,yes,no,unknown,,may,702,1,0,0,unknown,no
38,admin.,married,secondary,no,0,no,no,unknown,,may,151,,0,0,unknown,no
43,technician,married,secondary,no,434,yes,no,unknown,,may,117,1,0,0,unknown,no
49,management,married,tertiary,,3237,yes,,unknown,5,,232,3,,,unknown,no
42,management,,unknown,no,275,no,no,unknown,,,408,2,,0,unknown,
22,blue-collar,single,,no,0,yes,no,unknown,5,may,,2,0,0,unknown,
,management,,tertiary,no,207,yes,no,,5,may,,1,0,,unknown,
,blue-collar,married,secondary,,483,,no,unknown,5,,282,1,0,0,unknown,no
51,services,married,secondary,no,,yes,no,,5,may,714,,,0,unknown,no
,admin.,married,secondary,no,428,,no,unknown,,may,50,1,0,0,unknown,no
53,blue-collar,married,,no,0,yes,yes,unknown,5,may,181,1,0,0,unknown,no
,,single,secondary,no,,yes,,unknown,5,,142,1,0,0,unknown,no
33,,,secondary,no,140,yes,no,unknown,5,may,227,1,0,0,,no
50,,,tertiary,no,297,yes,no,,5,may,119,1,,,unknown,no
,blue-collar,married,primary,no,279,yes,no,unknown,5,may,361,,,0,unknown,no
,entrepreneur,,secondary,no,901,yes,,unknown,5,may,73,3,0,0,unknown,no
30,,single,secondary,no,2573,yes,no,unknown,5,may,,2,0,0,unknown,no
,,married,,,143,,yes,unknown,5,may,350,1,0,0,unknown,
40,blue-collar,married,secondary,no,475,,no,,5,may,332,2,,0,unknown,no
,blue-collar,,secondary,no,70,yes,no,unknown,,may,611,,,0,unknown,no
34,management,single,tertiary,no,318,yes,,unknown,5,may,113,2,0,,unknown,no
37,technician,,secondary,no,275,,no,unknown,5,may,132,1,0,0,unknown,no
42,management,,tertiary,no,,yes,no,unknown,5,may,58,3,,0,unknown,no
,entrepreneur,,primary,no,236,yes,no,unknown,5,may,151,1,0,0,unknown,no
30,student,single,tertiary,no,25,yes,no,unknown,5,may,89,2,,0,unknown,no
37,management,single,tertiary,no,600,yes,no,unknown,5,may,152,1,0,0,unknown,no
39,admin.,,secondary,no,,yes,no,unknown,,may,611,2,,0,unknown,no
41,blue-collar,married,primary,no,183,yes,yes,,5,,110,2,,0,unknown,no
,blue-collar,,,no,,yes,no,unknown,5,may,463,1,0,0,unknown,no
42,management,single,tertiary,,,yes,,unknown,,may,562,2,0,,unknown,yes
40,,divorced,primary,,0,yes,no,unknown,5,may,962,,,0,unknown,no
57,technician,,,no,1078,yes,no,unknown,5,may,,4,0,0,unknown,
56,entrepreneur,divorced,secondary,,155,,no,unknown,,may,118,,0,0,,no
37,admin.,married,secondary,no,,,no,unknown,5,,92,2,0,0,unknown,no
59,retired,,,,319,yes,no,unknown,5,may,143,3,0,0,unknown,no
39,services,divorced,,no,-185,yes,,unknown,5,may,,3,0,0,,no
,services,married,,no,47,,no,unknown,,,234,2,0,0,unknown,no
,,single,secondary,,570,yes,no,unknown,5,may,75,2,0,0,unknown,
36,self-employed,married,tertiary,no,19,no,no,unknown,,may,189,2,0,0,unknown,
,,married,primary,no,61,,no,unknown,5,may,621,3,0,0,unknown,no
41,,married,secondary,no,-62,yes,yes,unknown,5,may,55,2,,0,unknown,no
54,,married,tertiary,no,,no,no,unknown,,may,310,4,,,unknown,no
,blue-collar,married,primary,no,76,yes,no,unknown,5,,156,,0,0,unknown,no
,,,secondary,no,0,yes,no,unknown,5,may,5,,0,0,unknown,no
,admin.,,secondary,no,352,yes,no,unknown,5,may,225,2,,0,unknown,no
47,admin.,,secondary,no,368,yes,no,unknown,5,may,125,2,0,,unknown,no
50,technician,single,tertiary,no,339,,no,unknown,5,may,2,3,,0,unknown,no
32,,married,secondary,,1331,,no,unknown,5,may,,2,,0,unknown,no
40,self-employed,married,,no,672,,no,unknown,,may,,,0,,unknown,
,management,married,tertiary,no,58,yes,no,unknown,5,may,98,2,0,0,unknown,no
54,technician,,unknown,no,447,yes,no,,5,,742,2,0,,unknown,
24,student,,secondary,,423,yes,no,,5,may,226,3,0,0,unknown,no
54,,married,tertiary,no,0,no,no,,5,,,2,,0,unknown,
34,technician,married,,no,19,yes,no,,5,may,362,4,0,0,unknown,no
,,divorced,primary,no,13,yes,no,unknown,5,,357,2,,0,unknown,no
31,blue-collar,,secondary,,3,yes,no,unknown,,may,200,2,0,0,unknown,no
,,single,secondary,,82,,no,unknown,5,may,204,2,0,0,unknown,no
42,,,primary,no,28,,no,unknown,5,may,126,3,0,0,unknown,no
57,technician,married,secondary,no,792,yes,no,unknown,,may,65,2,0,0,unknown,no
42,blue-collar,married,,no,408,yes,,unknown,5,may,107,2,0,,unknown,no
51,admin.,,secondary,,531,,no,unknown,5,may,267,2,,0,unknown,no
57,retired,married,,no,211,yes,no,,,may,248,2,,0,unknown,
36,services,single,,no,62,,no,unknown,5,may,,2,0,0,unknown,no
53,,married,unknown,,,yes,,,5,may,209,2,0,,unknown,no
50,technician,,,,1234,,no,unknown,5,may,205,,0,,unknown,no
54,management,married,tertiary,no,313,yes,,unknown,,may,83,2,0,,unknown,no
55,blue-collar,,,no,,yes,no,unknown,5,may,106,3,0,0,unknown,
,,married,secondary,no,129,yes,yes,unknown,,may,189,,,0,,no
43,management,,unknown,,0,yes,,,,,105,2,0,,unknown,no
56,admin.,married,,no,353,yes,no,,5,may,106,2,0,0,unknown,
54,technician,married,unknown,no,851,yes,no,,5,,108,2,,0,unknown,no
55,services,divorced,primary,no,96,yes,yes,unknown,5,may,311,2,0,0,unknown,no
,services,divorced,secondary,,398,,yes,unknown,5,,214,2,,0,unknown,no
33,admin.,single,,no,193,no,no,unknown,,may,132,2,0,0,unknown,no
46,,married,secondary,no,-358,,no,unknown,5,may,358,2,,0,unknown,no
36,blue-collar,married,secondary,,,,yes,unknown,5,,453,2,0,,unknown,no
51,,single,,no,0,yes,no,unknown,5,,364,2,,,unknown,
40,retired,single,,,0,no,no,unknown,5,,136,2,0,0,unknown,no
42,blue-collar,,secondary,no,490,,no,unknown,5,may,386,2,,0,unknown,no
51,,married,secondary,,0,yes,no,,5,may,173,2,0,0,,
49,,married,unknown,no,,yes,no,,,may,241,2,0,,unknown,no
48,management,married,,no,161,,no,unknown,5,may,224,3,0,0,unknown,no
32,,divorced,,no,2558,no,,,5,may,148,2,0,0,unknown,no
,,single,secondary,no,98,,no,,5,may,196,2,,0,,no
55,,,tertiary,no,115,no,,,,may,111,4,0,0,,no
,,single,,no,436,,no,unknown,,,231,3,0,0,unknown,no
47,technician,,tertiary,,831,yes,no,unknown,,,316,3,,0,unknown,no
57,technician,,unknown,no,206,yes,,,5,may,216,3,,,unknown,no
41,blue-collar,married,,no,290,yes,no,unknown,5,may,240,,,0,unknown,
48,blue-collar,married,secondary,no,,no,no,unknown,5,may,669,3,0,0,unknown,
42,blue-collar,,,no,57,yes,no,unknown,,may,425,2,0,,unknown,no
30,blue-collar,single,secondary,no,-457,yes,no,unknown,5,may,143,2,0,0,unknown,no
58,management,,tertiary,no,,yes,no,,,may,174,5,0,0,unknown,no
45,management,divorced,tertiary,,24598,yes,,unknown,,may,313,3,0,,,
49,,married,secondary,no,30,yes,no,unknown,5,may,135,4,0,0,unknown,no
42,,,secondary,no,,yes,no,unknown,5,,146,2,,0,unknown,no
53,technician,,,no,,yes,yes,unknown,,may,,2,0,0,unknown,no
,admin.,single,secondary,yes,-2,,no,,5,may,402,3,0,0,unknown,no
,services,single,secondary,no,121,yes,no,unknown,,may,213,2,0,0,unknown,no
41,blue-collar,single,secondary,no,,yes,no,unknown,,,144,3,0,0,unknown,
43,,divorced,,no,693,yes,no,,5,,124,3,0,0,unknown,no
40,blue-collar,,secondary,no,-333,yes,no,unknown,5,may,183,,0,0,,no
,blue-collar,,primary,no,1533,yes,no,unknown,5,may,325,,0,0,unknown,no
34,,married,tertiary,,46,yes,,,,may,39,4,0,0,unknown,no
53,services,married,unknown,,18,no,,unknown,,may,,2,0,,unknown,no
,technician,,secondary,no,44,yes,,unknown,5,,95,4,0,0,unknown,no
39,blue-collar,married,primary,no,-100,yes,no,unknown,5,may,680,2,0,0,unknown,no
44,,married,tertiary,no,,,no,unknown,5,may,421,4,0,0,unknown,
55,management,,tertiary,,685,yes,no,unknown,5,may,174,3,0,0,unknown,no
46,management,single,tertiary,no,187,yes,no,,5,,113,2,0,,unknown,no
45,,married,,no,66,yes,no,unknown,5,may,808,,,,unknown,no
34,admin.,,secondary,no,560,,no,unknown,5,may,198,3,0,0,,no
,blue-collar,married,secondary,no,0,,no,,5,may,195,2,0,,unknown,no
59,unknown,divorced,unknown,no,27,no,no,,5,,347,3,0,0,unknown,no
31,admin.,single,secondary,no,12,yes,,unknown,5,may,208,2,0,0,unknown,no
44,,single,secondary,no,34,yes,no,,,may,404,4,0,0,unknown,no
33,entrepreneur,single,tertiary,no,1068,yes,no,unknown,,may,396,2,0,0,unknown,no
,blue-collar,,secondary,no,211,,,,5,may,216,4,0,0,unknown,no
46,admin.,single,tertiary,,377,,no,unknown,5,may,98,2,0,,unknown,no
,management,married,tertiary,no,263,yes,,,,,350,2,,,unknown,no
42,services,married,secondary,no,1263,yes,no,unknown,,may,114,2,,0,unknown,no
27,services,,secondary,no,8,yes,no,,6,may,88,3,0,0,unknown,no
,,,secondary,no,126,,yes,,6,,379,2,,0,unknown,
59,admin.,married,secondary,no,230,,no,unknown,,may,190,3,0,0,unknown,no
46,,married,,no,,yes,no,,,may,,1,0,0,unknown,no
38,admin.,,secondary,no,308,,no,unknown,6,may,102,1,0,0,unknown,no
43,,divorced,,no,1,,,,6,,306,1,0,0,unknown,no
38,,divorced,tertiary,no,86,,no,unknown,,,218,1,0,0,,
