age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
53,Private,144361,,9,,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
44,,128354,Masters,14,Divorced,,Unmarried,,,0,0,40,United-States,<=50K
41,,101603,Assoc-voc,11,,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,271466,Assoc-voc,11,,Prof-specialty,Not-in-family,White,Male,0,0,43,United-States,<=50K
25,,32275,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,,,0,0,40,United-States,<=50K
47,,51835,Prof-school,15,Married-civ-spouse,,Wife,,,0,1902,60,Honduras,>50K
50,Federal-gov,251585,Bachelors,13,Divorced,,Not-in-family,White,Male,0,0,55,,>50K
47,Self-emp-inc,109832,HS-grad,9,,,Not-in-family,White,Male,0,0,60,,<=50K
43,,237993,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,
46,Private,216666,,3,,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,
35,Private,56352,,11,,Other-service,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
41,Private,147372,,9,,Adm-clerical,Husband,White,Male,0,0,48,United-States,<=50K
30,Private,188146,HS-grad,9,,Machine-op-inspct,Husband,White,Male,5013,0,40,United-States,<=50K
30,Private,59496,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2407,0,40,,
48,Private,149640,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,,
42,,116632,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,,0,0,45,United-States,>50K
29,,105598,Some-college,10,,Tech-support,Not-in-family,White,Male,0,0,58,,<=50K
36,Private,155537,HS-grad,9,,Craft-repair,Husband,White,Male,0,0,40,,<=50K
28,,183175,,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,
53,Private,169846,HS-grad,9,Married-civ-spouse,,Wife,White,Female,0,0,40,United-States,>50K
49,,191681,Some-college,10,Married-civ-spouse,,Husband,,Male,0,0,50,United-States,>50K
19,Private,101509,,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,32,United-States,<=50K
31,,309974,,13,Separated,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
29,Self-emp-not-inc,162298,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,
23,,211678,,10,,,Not-in-family,White,,0,0,40,United-States,
79,,124744,Some-college,10,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,20,United-States,<=50K
27,Private,213921,,9,Never-married,,Own-child,White,Male,0,0,40,Mexico,<=50K
40,Private,32214,,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
18,,309634,,7,Never-married,,Own-child,White,Female,0,0,22,United-States,<=50K
31,Local-gov,125927,,4,,Farming-fishing,Husband,White,Male,0,0,40,United-States,
18,Private,446839,,9,,Sales,Not-in-family,White,,0,0,30,,
52,,276515,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Cuba,<=50K
46,,51618,HS-grad,9,Married-civ-spouse,,Wife,,,0,0,40,United-States,<=50K
59,,159937,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,,<=50K
44,Private,343591,,9,,Craft-repair,Not-in-family,White,Female,14344,0,40,United-States,
53,Private,346253,,9,Divorced,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
49,,268234,,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,>50K
33,Private,202051,Masters,14,Married-civ-spouse,Prof-specialty,Husband,,Male,0,0,50,United-States,
30,,54334,9th,5,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,,410867,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,,0,0,50,United-States,>50K
57,Private,249977,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,,0,0,40,United-States,<=50K
37,,286730,Some-college,10,Divorced,Craft-repair,Unmarried,,,0,0,40,United-States,<=50K
28,,212563,Some-college,10,Divorced,,Unmarried,Black,,0,0,25,United-States,<=50K
34,Local-gov,226296,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,,Male,0,0,40,,>50K
29,Local-gov,115585,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
48,Self-emp-not-inc,191277,,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,60,United-States,
37,Private,202683,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K
48,,171095,Assoc-acdm,12,Divorced,,Unmarried,,,0,0,40,England,<=50K
32,,249409,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,,<=50K
76,Private,124191,,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,,
44,Private,198282,Bachelors,13,,Exec-managerial,Husband,White,Male,15024,0,60,United-States,
47,,149116,Masters,14,Never-married,Prof-specialty,Not-in-family,White,,0,0,50,United-States,<=50K
20,Private,188300,,10,,,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,103432,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,,0,0,40,United-States,<=50K
32,Self-emp-inc,317660,,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
30,,194901,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
31,Local-gov,189265,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,124692,,9,,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,432376,Bachelors,13,Never-married,,Other-relative,,Male,0,0,40,United-States,
38,Private,65324,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,,Male,0,0,40,,>50K
56,Self-emp-not-inc,335605,HS-grad,9,,,Husband,White,,0,1887,50,Canada,>50K
28,,377869,Some-college,10,Married-civ-spouse,Sales,Wife,White,,4064,0,25,,<=50K
36,Private,102864,,9,Never-married,,Own-child,White,Female,0,0,40,United-States,<=50K
53,Private,95647,9th,5,,Handlers-cleaners,Husband,White,Male,0,0,50,,
56,,303090,,10,,Sales,Husband,White,Male,0,0,50,United-States,
49,Local-gov,197371,Assoc-voc,11,Married-civ-spouse,,Husband,,,0,0,40,,
55,Private,247552,Some-college,10,,Sales,Husband,White,Male,0,0,56,United-States,
22,,102632,,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,41,United-States,<=50K
21,Private,199915,Some-college,10,,Other-service,Own-child,,,0,0,40,United-States,<=50K
40,Private,118853,Bachelors,13,,Exec-managerial,Husband,White,Male,0,0,60,,<=50K
30,Private,77143,Bachelors,13,Never-married,Exec-managerial,Own-child,,,0,0,40,Germany,
29,State-gov,267989,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,,0,0,50,United-States,>50K
19,Private,301606,,10,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,<=50K
47,,287828,Bachelors,13,Married-civ-spouse,,Wife,,,0,0,40,United-States,>50K
20,Private,111697,Some-college,10,Never-married,Adm-clerical,Own-child,,Female,0,1719,28,,<=50K
31,Private,114937,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
39,Private,365739,,10,,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,
28,,69621,Assoc-acdm,12,,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
24,Private,43323,HS-grad,9,,Other-service,Not-in-family,White,Female,0,1762,40,,<=50K
38,Self-emp-not-inc,120985,HS-grad,9,,Craft-repair,Husband,White,Male,4386,0,35,,<=50K
37,,254202,Bachelors,13,,Sales,Husband,White,Male,0,0,50,,<=50K
46,Private,146195,Assoc-acdm,12,,,Not-in-family,Black,,0,0,36,United-States,<=50K
38,,125933,Masters,14,Married-civ-spouse,Prof-specialty,Husband,,Male,0,0,40,,>50K
43,Self-emp-not-inc,56920,HS-grad,9,,,Husband,White,,0,0,60,United-States,<=50K
27,,163127,Assoc-voc,11,Married-civ-spouse,,Wife,,,0,0,35,United-States,<=50K
20,,34310,,10,Never-married,,Own-child,White,,0,0,20,United-States,<=50K
49,Private,81973,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,,0,0,40,United-States,
61,Self-emp-inc,66614,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,
27,Private,232782,,10,Never-married,Sales,Own-child,,,0,0,40,United-States,<=50K
19,,316868,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,Mexico,<=50K
45,Private,196584,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,40,United-States,
70,Private,105376,,10,Never-married,,Other-relative,White,,0,0,40,,<=50K
31,Private,185814,HS-grad,9,Never-married,,Unmarried,,,0,0,30,United-States,<=50K
22,Private,175374,Some-college,10,,Other-service,Husband,White,Male,0,0,24,,
36,,108293,HS-grad,9,Widowed,,Unmarried,White,,0,0,24,United-States,<=50K
64,Private,181232,,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2179,40,,
47,Local-gov,186009,,10,Divorced,,Unmarried,,,0,0,38,Mexico,<=50K
34,,198183,,9,,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,163003,Bachelors,13,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
21,,296158,HS-grad,9,Never-married,,Own-child,,,0,0,35,United-States,<=50K
48,,187715,HS-grad,9,,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
23,Private,214542,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,,
71,Self-emp-not-inc,494223,Some-college,10,Separated,,Unmarried,Black,,0,1816,2,United-States,<=50K
29,Private,191535,HS-grad,9,,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,
42,,228456,Bachelors,13,Separated,Other-service,Other-relative,Black,Male,0,0,50,United-States,<=50K
25,,252752,,9,,Other-service,Unmarried,White,,0,0,40,United-States,<=50K
44,,78374,,14,Divorced,,Unmarried,,,0,0,40,,<=50K
28,Private,88419,,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,England,<=50K
45,Self-emp-not-inc,201080,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
36,Private,207157,Some-college,10,Divorced,,Unmarried,White,Female,0,0,40,Mexico,<=50K
39,Federal-gov,235485,Assoc-acdm,12,Never-married,,Not-in-family,,Male,0,0,42,United-States,
46,,102628,,14,Widowed,,Unmarried,,,0,0,40,,<=50K
18,Private,25828,11th,7,,Handlers-cleaners,Own-child,,Male,0,0,16,United-States,<=50K
66,Local-gov,54826,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,,,0,0,20,,<=50K
27,,124953,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,1980,40,United-States,<=50K
28,State-gov,175325,HS-grad,9,,Protective-serv,Husband,White,Male,0,0,40,,<=50K
51,Private,96062,Some-college,10,,,Husband,White,Male,0,1977,40,,
27,Private,428030,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,
28,State-gov,149624,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,,>50K
27,Private,253814,HS-grad,9,Married-spouse-absent,,Unmarried,,,0,0,25,United-States,<=50K
21,Private,312956,HS-grad,9,Never-married,Craft-repair,Own-child,Black,,0,0,40,United-States,<=50K
34,Private,483777,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
18,,183930,HS-grad,9,,,Own-child,White,Male,0,0,12,United-States,<=50K
33,Private,37274,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,<=50K
44,Local-gov,181344,Some-college,10,,Exec-managerial,Husband,Black,Male,0,0,38,United-States,>50K
43,,114580,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,,<=50K
30,Private,633742,Some-college,10,,Craft-repair,Not-in-family,Black,,0,0,45,United-States,<=50K
40,,286370,,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,
37,,29054,,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,,>50K
34,Private,304030,,9,,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
41,Self-emp-not-inc,143129,Bachelors,13,,,Not-in-family,White,Female,0,0,40,,<=50K
31,Private,99928,,14,Married-civ-spouse,Prof-specialty,Wife,,,0,0,50,United-States,<=50K
58,State-gov,109567,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,,>50K
38,Private,155222,,10,,,Not-in-family,,Female,0,0,28,,<=50K
24,Private,159567,Some-college,10,,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
41,,523910,Bachelors,13,,Craft-repair,Husband,,,0,0,40,United-States,<=50K
47,,120939,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,,<=50K
41,,130760,Bachelors,13,Married-civ-spouse,Tech-support,Husband,,Male,0,0,24,United-States,<=50K
23,Private,197387,5th-6th,3,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,40,,<=50K
36,Private,99374,Some-college,10,Divorced,Craft-repair,Not-in-family,,Male,0,0,40,United-States,
40,Federal-gov,56795,Masters,14,,Exec-managerial,Not-in-family,White,Female,14084,0,55,United-States,>50K
35,Private,138992,Masters,14,,Prof-specialty,Other-relative,,,7298,0,40,,>50K
24,Self-emp-not-inc,32921,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,,
26,Private,397317,Masters,14,Never-married,Prof-specialty,Not-in-family,,,0,1876,40,United-States,
51,Private,259323,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
42,Local-gov,254817,,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,1340,40,United-States,<=50K
37,State-gov,48211,,9,,,Unmarried,,Female,0,0,35,United-States,<=50K
18,Private,140164,11th,7,,,Own-child,White,Female,0,0,40,United-States,<=50K
36,Private,128757,Bachelors,13,Married-civ-spouse,Other-service,Husband,,Male,7298,0,36,United-States,
35,Private,36270,HS-grad,9,,Craft-repair,Not-in-family,,Male,0,0,60,United-States,<=50K
58,,210563,HS-grad,9,Married-civ-spouse,,Wife,White,,15024,0,35,United-States,>50K
17,Private,65368,11th,7,,Sales,Own-child,White,Female,0,0,12,United-States,
44,Local-gov,160943,HS-grad,9,,Transport-moving,Husband,Black,,0,0,40,,<=50K
37,Private,208358,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,
35,Private,153790,Some-college,10,,Sales,Not-in-family,Amer-Indian-Eskimo,,0,0,40,,<=50K
60,Private,85815,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,
54,Self-emp-inc,125417,,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,,>50K
37,Private,635913,,13,,Exec-managerial,Not-in-family,Black,Male,0,0,60,,>50K
50,Private,313321,Assoc-acdm,12,,Sales,Not-in-family,,Female,0,0,40,,
38,Private,182609,Bachelors,13,,Sales,Husband,White,,0,0,50,,<=50K
45,Private,109434,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,,
25,Private,255004,10th,6,,Craft-repair,Not-in-family,White,Male,0,0,40,,
31,,197860,Some-college,10,,Handlers-cleaners,Husband,,Male,0,0,40,United-States,<=50K
90,Private,51744,,9,Never-married,,Not-in-family,Black,Male,0,2206,40,United-States,<=50K
54,,176681,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,20,United-States,
53,Local-gov,140359,,1,,Machine-op-inspct,Not-in-family,White,Female,0,0,35,,<=50K
18,Private,243313,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
66,Self-emp-not-inc,167687,HS-grad,9,,Farming-fishing,Husband,White,Male,1409,0,50,United-States,
75,,314209,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,Columbia,<=50K
65,Private,176796,HS-grad,9,Divorced,,Not-in-family,White,Female,0,0,40,United-States,
35,Private,538583,11th,7,Separated,Transport-moving,Not-in-family,Black,,3674,0,40,United-States,<=50K
41,,130408,HS-grad,9,Divorced,,Unmarried,Black,,0,0,38,United-States,<=50K
25,Private,159732,,10,,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,
33,Private,110978,Some-college,10,Divorced,,Other-relative,Other,Female,0,0,40,United-States,
28,Private,76714,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K
59,State-gov,268700,,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,,
40,,170525,Some-college,10,,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
41,,180138,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,50,Iran,>50K
38,Local-gov,115076,Masters,14,,Exec-managerial,Husband,White,,0,0,70,,
23,Private,115458,,9,,,Own-child,,Male,0,0,40,United-States,<=50K
40,Private,347890,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,
41,,196001,,9,Married-civ-spouse,,Wife,White,Female,0,0,20,United-States,<=50K
24,,273905,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,<=50K
38,Private,179488,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,1741,40,United-States,<=50K
58,Private,236596,HS-grad,9,,Adm-clerical,Husband,White,Male,0,0,45,United-States,
32,Private,183916,HS-grad,9,,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K
40,Private,207578,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,60,,>50K
41,,112763,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,,,0,0,40,United-States,>50K
42,,390781,,13,,,Wife,,,0,0,40,United-States,
59,,171328,,6,Widowed,,Unmarried,Black,,0,0,30,,<=50K
19,,27382,,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
58,,259014,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,20,United-States,<=50K
42,Self-emp-not-inc,303044,,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,,>50K
20,Private,117789,,9,Never-married,Other-service,Own-child,,Female,0,0,40,United-States,<=50K
32,Private,172579,HS-grad,9,Separated,Other-service,Not-in-family,White,,0,0,30,,<=50K
45,Private,187666,Assoc-voc,11,Widowed,,Not-in-family,White,Female,0,0,45,,<=50K
50,,204518,,4,,,Not-in-family,White,Male,0,0,40,,
36,,150042,,13,Divorced,Prof-specialty,Own-child,,,0,0,40,United-States,
45,Private,98092,HS-grad,9,Married-civ-spouse,Sales,Husband,,Male,0,0,60,,<=50K
17,Private,245918,11th,7,,,Own-child,White,Male,0,0,12,,<=50K
59,Private,146013,Some-college,10,Married-civ-spouse,Sales,Husband,,Male,4064,0,40,,<=50K
26,Private,378322,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,
37,Self-emp-inc,257295,,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,75,Thailand,
64,Private,21174,,9,,,Husband,White,,0,0,40,United-States,
33,Private,185480,Bachelors,13,,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
33,Private,222205,HS-grad,9,Married-civ-spouse,,Wife,,,0,0,40,United-States,>50K
61,Private,69867,HS-grad,9,,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
17,,191260,,5,Never-married,Other-service,Own-child,White,Male,1055,0,24,United-States,<=50K
50,Self-emp-not-inc,30653,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,2407,0,98,United-States,<=50K
27,,209109,,14,Never-married,,Own-child,,,0,0,35,United-States,<=50K
30,Private,70377,,9,Divorced,,Own-child,White,Female,0,0,40,United-States,
43,Private,477983,HS-grad,9,Married-civ-spouse,,Husband,Black,Male,0,0,40,United-States,<=50K
44,Private,170924,Some-college,10,Married-civ-spouse,,Husband,White,Male,7298,0,40,United-States,
35,Private,190174,Some-college,10,,,Not-in-family,White,Female,0,0,40,,<=50K
25,Private,193787,Some-college,10,,,Own-child,,Female,0,0,40,United-States,<=50K
24,,279472,,10,Married-civ-spouse,Machine-op-inspct,Wife,,,7298,0,48,United-States,>50K
22,Private,34918,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,Germany,<=50K
42,Local-gov,97688,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K
34,,175413,Assoc-acdm,12,Divorced,,Unmarried,,,0,0,45,United-States,<=50K
60,,173960,Bachelors,13,,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States,<=50K
21,,205759,HS-grad,9,,Handlers-cleaners,Own-child,White,Male,0,0,40,,<=50K
57,Federal-gov,425161,Masters,14,Married-civ-spouse,Sales,Husband,White,,15024,0,40,,
41,,220531,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,,Male,0,0,60,United-States,>50K
50,,176609,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,,
25,Private,371987,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Private,193884,7th-8th,4,,Craft-repair,Husband,White,Male,0,0,40,,<=50K
36,Private,200352,,13,Married-civ-spouse,Prof-specialty,Husband,,Male,0,0,45,United-States,
31,Private,127595,HS-grad,9,,Prof-specialty,Not-in-family,White,Female,0,0,40,,<=50K
29,,220419,Bachelors,13,Never-married,,Not-in-family,White,,0,0,56,,<=50K
21,Private,231931,Some-college,10,Never-married,,Own-child,,,0,0,45,,<=50K
27,Private,248402,Bachelors,13,Never-married,,Unmarried,,Female,0,0,40,United-States,<=50K
65,Private,111095,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,,0,0,16,,
37,Self-emp-inc,57424,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,60,,
24,,278130,,9,Never-married,Craft-repair,Own-child,,Male,0,0,40,United-States,<=50K
38,Private,169469,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,80,United-States,<=50K
48,Private,146268,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,
21,,153718,Some-college,10,,Other-service,Not-in-family,,Female,0,0,25,United-States,<=50K
31,Private,217460,HS-grad,9,,,Husband,,Male,0,0,45,United-States,>50K
55,Private,238638,,9,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,,>50K
24,,303296,,10,Married-civ-spouse,,Wife,,,0,0,40,Laos,<=50K
43,,173321,HS-grad,9,,Adm-clerical,Not-in-family,White,Female,0,0,40,,<=50K
26,Private,193945,,12,,,Not-in-family,White,,0,0,45,United-States,<=50K
46,Private,83082,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,33,United-States,<=50K
35,Private,193815,Assoc-acdm,12,,Adm-clerical,Husband,White,Male,0,0,40,United-States,
41,Self-emp-inc,34987,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,United-States,
26,,59306,,13,Never-married,,Not-in-family,White,Male,0,0,40,United-States,<=50K
