age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
57,,married,secondary,no,486,yes,no,unknown,5,may,180,,0,0,unknown,no
42,management,single,secondary,no,50,no,no,unknown,5,may,48,1,0,0,unknown,no
30,technician,married,secondary,no,152,yes,yes,unknown,5,may,213,,0,0,unknown,no
60,,married,secondary,no,290,yes,no,unknown,5,may,583,1,0,0,unknown,no
60,blue-collar,married,unknown,no,54,yes,no,,5,may,,,0,0,unknown,no
57,entrepreneur,divorced,secondary,no,-37,no,no,unknown,5,may,,,0,0,unknown,no
36,management,married,tertiary,no,101,yes,yes,unknown,5,may,426,,0,0,unknown,no
55,blue-collar,married,secondary,no,383,,no,,5,may,287,,0,0,unknown,no
60,retired,married,tertiary,no,81,yes,no,unknown,5,may,,,0,0,unknown,no
39,,married,secondary,no,0,yes,no,unknown,5,may,,1,0,0,unknown,no
46,management,married,tertiary,no,229,,no,,5,may,,1,0,0,unknown,no
44,blue-collar,married,secondary,no,-674,yes,no,unknown,5,may,257,1,0,0,unknown,no
53,blue-collar,married,primary,no,90,no,no,unknown,5,may,124,1,0,0,unknown,no
52,blue-collar,married,primary,no,128,yes,no,unknown,5,may,229,,0,0,unknown,no
59,,married,primary,no,179,yes,no,unknown,5,may,55,3,0,0,unknown,no
27,technician,single,tertiary,no,0,yes,no,unknown,5,may,400,1,0,0,unknown,no
44,blue-collar,married,secondary,no,54,yes,no,unknown,5,may,197,1,0,0,unknown,no
47,technician,married,tertiary,no,151,yes,no,unknown,5,may,190,1,0,0,unknown,no
34,admin.,married,secondary,,61,,yes,unknown,,may,,1,0,0,unknown,no
59,retired,single,secondary,no,30,yes,no,,5,may,514,1,0,0,unknown,no
45,management,married,tertiary,no,523,yes,no,unknown,5,may,849,2,0,0,unknown,no
29,services,divorced,secondary,no,31,yes,no,unknown,5,may,194,,0,0,unknown,no
46,technician,divorced,secondary,no,79,no,no,unknown,5,may,144,1,0,0,unknown,no
56,self-employed,married,primary,no,-34,yes,yes,unknown,5,may,212,,0,0,unknown,no
36,blue-collar,married,primary,no,448,yes,no,unknown,,may,286,1,0,0,unknown,no
59,retired,divorced,primary,no,81,yes,no,,5,may,107,1,0,0,unknown,no
44,blue-collar,married,secondary,no,144,yes,no,,5,may,247,2,0,0,unknown,no
41,,married,secondary,no,351,yes,no,unknown,5,may,518,1,0,0,unknown,no
33,management,single,tertiary,no,-67,yes,no,,,may,364,,0,0,unknown,no
59,management,divorced,tertiary,no,262,no,no,unknown,5,may,,1,0,0,unknown,no
57,technician,married,primary,no,0,no,no,unknown,5,may,98,1,0,0,unknown,no
56,technician,divorced,unknown,no,56,,no,unknown,5,may,,1,0,0,unknown,no
51,blue-collar,married,secondary,no,26,yes,no,unknown,5,may,,,0,0,unknown,no
34,admin.,married,unknown,,3,yes,no,unknown,5,may,,,0,0,unknown,no
43,services,married,secondary,no,41,yes,yes,unknown,5,may,127,2,0,0,unknown,no
52,technician,married,tertiary,no,7,no,yes,unknown,5,may,,,0,0,unknown,no
33,technician,single,secondary,no,105,yes,,unknown,5,may,,2,0,0,unknown,no
29,admin.,single,secondary,,818,yes,yes,,5,may,61,1,0,0,unknown,no
34,services,married,secondary,no,-16,yes,yes,unknown,5,may,78,1,0,0,unknown,no
31,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,143,1,0,,unknown,no
55,services,married,secondary,no,2476,yes,no,,5,may,579,,0,0,unknown,yes
55,management,married,unknown,no,1185,no,no,unknown,5,may,677,1,0,0,unknown,no
32,admin.,single,secondary,no,217,yes,,,,may,,,0,0,unknown,no
38,technician,single,secondary,no,1685,yes,no,unknown,5,may,,1,0,0,unknown,no
55,,single,secondary,no,802,,yes,unknown,5,may,100,2,0,,unknown,no
28,unemployed,single,tertiary,no,0,yes,no,unknown,5,may,125,2,0,,unknown,no
23,blue-collar,married,secondary,no,94,yes,no,unknown,,may,193,1,0,0,unknown,no
32,technician,single,secondary,no,0,yes,no,unknown,5,may,136,1,0,0,unknown,no
43,services,single,unknown,no,0,no,no,unknown,5,may,73,,0,0,unknown,no
32,blue-collar,married,secondary,no,517,,no,unknown,5,may,528,1,0,0,unknown,no
46,blue-collar,married,secondary,no,265,yes,no,unknown,5,may,,1,0,0,unknown,no
53,housemaid,divorced,primary,no,947,yes,no,unknown,5,may,,1,0,0,unknown,no
34,self-employed,single,secondary,no,3,yes,no,unknown,5,may,301,,0,0,unknown,no
57,unemployed,married,tertiary,no,42,no,,,5,may,,1,0,0,unknown,no
37,blue-collar,married,secondary,no,37,yes,no,unknown,5,may,204,1,0,0,unknown,no
59,,married,secondary,no,57,yes,no,,5,may,98,1,0,0,unknown,no
33,services,married,secondary,no,22,,no,unknown,5,may,71,1,0,0,unknown,no
56,blue-collar,divorced,primary,,8,yes,no,unknown,5,may,157,,0,0,unknown,no
48,unemployed,married,secondary,no,293,yes,no,unknown,5,may,,1,0,0,unknown,no
43,services,married,primary,no,3,yes,no,unknown,5,may,186,2,0,,unknown,no
54,blue-collar,married,primary,no,348,yes,no,,5,may,579,2,0,0,unknown,no
51,blue-collar,married,unknown,no,-19,yes,no,,5,may,163,2,0,0,unknown,no
26,student,single,secondary,no,0,yes,no,,5,may,610,2,0,0,unknown,no
40,management,married,tertiary,no,-4,yes,no,unknown,,may,2033,1,0,0,unknown,no
39,management,married,secondary,no,18,yes,no,unknown,5,may,85,,0,0,unknown,no
50,technician,married,primary,no,139,no,no,unknown,5,may,114,2,0,0,unknown,no
41,services,married,secondary,no,0,,no,unknown,,may,114,2,0,0,unknown,no
51,blue-collar,married,unknown,no,1883,yes,no,unknown,5,may,,1,0,0,unknown,no
60,,divorced,secondary,no,216,yes,no,unknown,5,may,238,,0,0,unknown,no
52,,married,secondary,no,782,,no,unknown,5,may,93,3,0,0,unknown,no
48,blue-collar,married,secondary,no,904,yes,no,unknown,5,may,128,,0,0,unknown,no
48,services,married,unknown,no,1705,yes,no,,,may,,1,0,,unknown,no
39,technician,single,tertiary,no,47,yes,no,unknown,5,may,181,1,0,0,unknown,no
47,services,single,secondary,no,176,yes,no,unknown,5,may,303,2,0,0,unknown,no
40,blue-collar,married,secondary,no,1225,yes,no,unknown,5,may,,5,0,0,unknown,no
45,technician,married,secondary,no,86,yes,no,unknown,5,may,270,1,0,,unknown,no
26,admin.,single,secondary,no,82,yes,no,,5,may,,1,0,0,unknown,no
52,management,married,tertiary,,271,yes,no,unknown,5,may,99,1,0,0,unknown,no
54,technician,married,secondary,no,1378,,no,unknown,5,may,,1,0,0,unknown,no
54,admin.,married,tertiary,no,184,no,no,,,may,,2,0,0,unknown,yes
50,blue-collar,married,primary,no,0,no,no,unknown,5,may,233,,0,0,unknown,no
35,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,1056,1,0,,unknown,no
44,services,married,secondary,no,1357,yes,yes,,5,may,250,,0,0,unknown,no
53,entrepreneur,married,unknown,no,19,yes,no,,5,may,252,,0,0,unknown,no
35,retired,single,primary,,434,no,no,unknown,5,may,138,1,0,0,unknown,no
60,admin.,divorced,secondary,no,92,yes,no,unknown,5,may,130,1,0,0,unknown,no
53,admin.,divorced,secondary,no,1151,yes,no,unknown,5,may,412,,0,0,unknown,no
48,unemployed,married,secondary,no,41,yes,no,,5,may,,2,0,,unknown,no
34,technician,married,secondary,no,51,yes,no,unknown,5,may,,2,0,0,unknown,no
54,services,married,secondary,no,214,yes,no,,5,may,458,2,0,0,unknown,no
51,management,married,secondary,no,1161,yes,no,,5,may,,1,0,0,unknown,no
31,services,married,tertiary,,37,yes,no,unknown,5,may,313,1,0,0,unknown,no
35,technician,divorced,secondary,no,787,yes,no,unknown,5,may,683,2,0,0,unknown,no
35,services,married,secondary,no,59,yes,no,unknown,5,may,,,0,0,unknown,no
38,technician,married,secondary,no,253,yes,no,,5,may,416,1,0,0,unknown,no
36,admin.,married,tertiary,no,211,yes,no,unknown,5,may,,,0,,unknown,no
58,retired,married,primary,no,235,yes,no,unknown,5,may,167,1,0,0,unknown,no
40,services,divorced,unknown,no,4384,yes,no,,5,may,,1,0,0,unknown,no
54,management,married,secondary,no,4080,no,no,unknown,5,may,,1,0,0,unknown,no
34,blue-collar,single,secondary,no,53,yes,yes,unknown,5,may,346,1,0,0,unknown,no
31,management,single,tertiary,,0,yes,no,,5,may,562,1,0,0,unknown,no
51,retired,married,secondary,no,2127,yes,no,unknown,5,may,172,,0,0,unknown,no
33,management,married,tertiary,,377,yes,no,unknown,5,may,217,,0,0,unknown,no
55,management,married,tertiary,no,73,yes,no,unknown,,may,,2,0,0,unknown,no
42,admin.,married,secondary,no,445,yes,,unknown,5,may,67,1,0,0,unknown,no
34,blue-collar,married,secondary,no,243,yes,no,unknown,5,may,291,1,0,0,unknown,no
33,blue-collar,single,secondary,no,307,yes,no,,5,may,309,2,0,0,unknown,no
38,services,married,secondary,no,155,yes,no,unknown,5,may,248,1,0,0,unknown,no
50,technician,divorced,tertiary,no,173,no,yes,,5,may,98,,0,0,unknown,no
43,management,married,tertiary,no,400,yes,no,,5,may,256,,0,0,unknown,no
61,blue-collar,divorced,primary,,1428,yes,no,unknown,5,may,82,2,0,,unknown,no
47,admin.,married,secondary,no,219,yes,no,unknown,5,may,,1,0,0,unknown,no
48,,married,tertiary,no,7,,no,,5,may,286,,0,0,unknown,no
44,,married,secondary,no,575,yes,no,unknown,5,may,477,1,0,0,unknown,no
35,student,single,unknown,no,298,yes,no,,5,may,611,,0,0,unknown,no
35,services,married,secondary,no,0,yes,no,,5,may,,1,0,0,unknown,no
50,services,married,secondary,,5699,yes,no,,5,may,381,2,0,0,unknown,no
41,management,married,tertiary,,176,yes,yes,unknown,5,may,42,1,0,0,unknown,no
41,management,married,tertiary,no,517,yes,no,unknown,,may,,,0,0,unknown,no
39,services,single,unknown,no,257,yes,no,,5,may,,,0,0,unknown,no
42,retired,married,secondary,no,56,yes,no,,5,may,215,1,0,0,unknown,no
38,blue-collar,married,secondary,no,-390,yes,no,,5,may,,1,0,,unknown,no
53,retired,married,secondary,no,330,yes,no,,5,may,216,2,0,0,unknown,no
59,housemaid,divorced,primary,no,195,no,no,unknown,5,may,366,2,0,0,unknown,no
36,,married,secondary,no,301,yes,,unknown,5,may,,1,0,0,unknown,no
54,blue-collar,married,primary,no,-41,yes,no,unknown,5,may,288,1,0,0,unknown,no
40,technician,married,tertiary,no,483,yes,no,unknown,5,may,168,1,0,0,unknown,no
47,unknown,married,unknown,no,28,no,no,,5,may,,,0,0,unknown,no
53,unemployed,married,unknown,no,13,no,no,,5,may,410,,0,0,unknown,no
46,,married,primary,no,965,no,no,unknown,5,may,177,1,0,0,unknown,no
39,management,married,tertiary,no,378,yes,yes,unknown,5,may,,,0,0,unknown,no
40,unemployed,married,secondary,no,219,yes,no,unknown,5,may,,1,0,0,unknown,no
28,blue-collar,married,primary,no,324,yes,no,unknown,5,may,175,1,0,,unknown,no
35,entrepreneur,divorced,secondary,no,-69,yes,no,unknown,5,may,300,1,0,0,unknown,no
55,retired,married,secondary,no,0,no,yes,unknown,5,may,,,0,0,unknown,no
43,technician,divorced,unknown,no,205,yes,no,unknown,5,may,,,0,,unknown,no
48,blue-collar,married,primary,no,278,yes,no,unknown,5,may,,2,0,0,unknown,no
58,management,married,unknown,no,1065,yes,,,5,may,213,,0,0,unknown,no
33,management,single,tertiary,,34,yes,no,,5,may,27,1,0,0,unknown,no
36,blue-collar,married,unknown,no,1033,no,,unknown,5,may,,2,0,0,unknown,no
53,services,divorced,secondary,no,1467,,no,unknown,5,may,,1,0,0,unknown,no
47,blue-collar,married,primary,no,-12,yes,no,unknown,5,may,18,1,0,0,unknown,no
31,services,married,secondary,no,388,,,unknown,5,may,730,2,0,0,unknown,no
57,entrepreneur,married,secondary,no,294,yes,no,unknown,5,may,,2,0,0,unknown,no
53,blue-collar,married,unknown,no,1827,no,no,,5,may,121,1,0,0,unknown,no
55,blue-collar,married,primary,no,627,yes,no,unknown,5,may,247,1,0,0,unknown,no
45,blue-collar,married,primary,no,25,yes,no,unknown,5,may,40,1,0,0,unknown,no
53,admin.,divorced,secondary,no,315,yes,no,unknown,5,may,181,,0,0,unknown,no
37,blue-collar,married,primary,no,0,yes,no,unknown,5,may,79,1,0,0,unknown,no
44,admin.,divorced,secondary,no,66,yes,no,unknown,5,may,,,0,0,unknown,no
49,blue-collar,divorced,primary,no,-9,,yes,unknown,5,may,389,1,0,0,unknown,no
46,technician,married,secondary,no,349,yes,yes,unknown,5,may,,1,0,0,unknown,no
43,entrepreneur,married,unknown,no,100,yes,no,unknown,5,may,702,,0,0,unknown,no
38,admin.,married,secondary,,0,,no,unknown,5,may,,1,0,0,unknown,no
43,technician,married,secondary,no,434,,no,unknown,5,may,117,1,0,0,unknown,no
49,management,married,tertiary,,3237,yes,no,unknown,5,may,232,,0,0,unknown,no
42,management,married,unknown,no,275,no,,unknown,5,may,408,,0,0,unknown,no
22,blue-collar,single,secondary,no,0,yes,no,unknown,5,may,179,2,0,0,unknown,no
40,management,married,tertiary,no,207,yes,no,unknown,5,may,39,,0,0,unknown,no
39,blue-collar,married,secondary,,483,yes,no,,5,may,282,1,0,0,unknown,no
51,services,married,secondary,no,2248,yes,no,,5,may,714,,0,0,unknown,no
49,admin.,married,secondary,,428,yes,no,unknown,,may,50,1,0,0,unknown,no
53,blue-collar,married,secondary,no,0,yes,yes,unknown,5,may,181,1,0,0,unknown,no
34,services,single,secondary,no,0,yes,no,unknown,5,may,142,1,0,0,unknown,no
33,technician,divorced,secondary,no,140,yes,no,unknown,5,may,227,1,0,0,unknown,no
50,management,single,tertiary,no,297,yes,no,unknown,,may,,,0,0,unknown,no
39,blue-collar,married,primary,no,279,,no,unknown,5,may,,,0,0,unknown,no
59,entrepreneur,divorced,secondary,no,901,yes,no,unknown,5,may,73,3,0,0,unknown,no
30,technician,single,secondary,no,2573,yes,no,unknown,,may,67,2,0,0,unknown,no
36,services,married,secondary,no,143,,yes,unknown,5,may,350,1,0,0,unknown,no
40,blue-collar,married,secondary,no,475,yes,no,unknown,5,may,,2,0,0,unknown,no
53,blue-collar,married,secondary,no,70,yes,no,,5,may,611,,0,0,unknown,no
34,management,single,tertiary,,318,yes,no,,5,may,113,,0,0,unknown,no
37,technician,married,secondary,no,275,yes,no,,5,may,132,1,0,0,unknown,no
42,management,divorced,tertiary,no,742,yes,no,unknown,5,may,,3,0,0,unknown,no
41,entrepreneur,married,primary,no,236,yes,no,unknown,5,may,151,,0,0,unknown,no
30,,single,tertiary,no,25,yes,no,unknown,5,may,,,0,0,unknown,no
37,management,single,tertiary,no,600,yes,no,unknown,5,may,152,1,0,0,unknown,no
39,admin.,divorced,secondary,no,-349,yes,no,unknown,5,may,,2,0,0,unknown,no
41,blue-collar,married,primary,no,183,yes,yes,,5,may,110,2,0,0,unknown,no
40,blue-collar,married,primary,no,0,yes,no,unknown,5,may,463,1,0,0,unknown,no
42,management,single,tertiary,no,0,yes,yes,,5,may,,2,0,0,unknown,yes
40,blue-collar,divorced,primary,no,0,,no,unknown,5,may,962,1,0,0,unknown,no
57,technician,married,secondary,,1078,,no,unknown,5,may,10,4,0,0,unknown,no
56,entrepreneur,divorced,secondary,no,155,no,no,unknown,5,may,118,,0,0,unknown,no
37,admin.,married,secondary,no,190,yes,no,unknown,5,may,,2,0,0,unknown,no
59,retired,married,secondary,no,319,yes,no,,,may,143,,0,0,unknown,no
39,services,divorced,secondary,no,-185,yes,no,unknown,5,may,,,0,0,unknown,no
49,services,married,secondary,no,47,,no,unknown,5,may,234,,0,0,unknown,no
38,services,single,secondary,no,570,yes,no,,5,may,75,2,0,0,unknown,no
36,self-employed,married,tertiary,no,19,no,no,unknown,5,may,189,2,0,0,unknown,no
50,blue-collar,married,primary,no,61,yes,no,unknown,5,may,,,0,0,unknown,no
41,,married,secondary,no,-62,yes,yes,unknown,5,may,55,,0,,unknown,no
54,technician,married,tertiary,no,258,no,no,unknown,5,may,310,,0,0,unknown,no
58,blue-collar,married,primary,no,76,yes,no,unknown,5,may,156,2,0,0,unknown,no
30,blue-collar,single,secondary,no,0,,no,unknown,5,may,5,2,0,0,unknown,no
33,,single,secondary,no,352,,no,,5,may,225,,0,0,unknown,no
47,admin.,married,secondary,no,368,yes,no,unknown,5,may,125,2,0,0,unknown,no
50,,single,tertiary,no,339,yes,,unknown,,may,,3,0,0,unknown,no
32,blue-collar,married,secondary,no,1331,yes,no,unknown,5,may,286,2,0,0,unknown,no
40,self-employed,married,secondary,no,672,yes,no,unknown,5,may,164,2,0,0,unknown,no
37,management,married,tertiary,no,58,yes,no,,5,may,98,,0,0,unknown,no
54,technician,single,unknown,no,447,yes,no,,5,may,742,,0,0,unknown,no
24,,single,secondary,no,423,yes,,unknown,5,may,226,3,0,0,unknown,no
54,management,married,tertiary,no,0,no,no,unknown,5,may,,2,0,0,unknown,no
34,technician,married,secondary,no,19,yes,no,unknown,5,may,,4,0,0,unknown,no
56,technician,divorced,primary,no,13,yes,no,unknown,,may,357,2,0,0,unknown,no
31,,single,secondary,,3,yes,no,,5,may,,2,0,,unknown,no
24,student,single,secondary,,82,yes,no,unknown,5,may,,2,0,0,unknown,no
42,blue-collar,divorced,primary,no,28,,no,unknown,5,may,126,3,0,0,unknown,no
57,technician,married,secondary,no,792,yes,no,unknown,5,may,65,2,0,0,unknown,no
42,blue-collar,married,unknown,no,408,yes,no,,5,may,,,0,0,unknown,no
51,admin.,married,secondary,no,531,,,unknown,5,may,,2,0,0,unknown,no
57,,married,secondary,no,211,yes,no,unknown,,may,248,,0,0,unknown,no
36,services,single,secondary,no,62,yes,,unknown,5,may,215,2,0,0,unknown,no
53,services,married,unknown,,257,yes,no,,5,may,209,2,0,0,unknown,no
50,technician,married,secondary,no,1234,yes,no,,5,may,205,,0,0,unknown,no
54,management,married,tertiary,no,313,yes,no,,5,may,83,2,0,0,unknown,no
55,blue-collar,married,secondary,no,89,yes,no,,,may,106,3,0,0,unknown,no
44,,married,secondary,no,129,yes,yes,,5,may,,,0,0,unknown,no
43,management,married,unknown,no,0,yes,no,unknown,5,may,,,0,0,unknown,no
56,admin.,married,secondary,no,353,yes,no,,5,may,,,0,0,unknown,no
54,technician,married,unknown,,851,yes,no,,5,may,108,,0,0,unknown,no
55,services,divorced,primary,no,96,yes,yes,unknown,5,may,311,,0,0,unknown,no
37,services,divorced,secondary,no,398,yes,yes,unknown,,may,,,0,0,unknown,no
33,admin.,single,tertiary,,193,no,no,,5,may,,2,0,0,unknown,no
46,admin.,married,secondary,no,-358,yes,no,unknown,5,may,358,2,0,0,unknown,no
36,blue-collar,married,secondary,no,539,yes,yes,,5,may,453,2,0,0,unknown,no
51,technician,single,secondary,no,0,yes,,,5,may,364,2,0,0,unknown,no
40,retired,single,primary,no,0,,no,unknown,5,may,136,,0,0,unknown,no
42,blue-collar,married,secondary,no,490,yes,no,,5,may,386,2,0,0,unknown,no
51,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,,2,0,0,unknown,no
49,blue-collar,married,unknown,no,403,yes,no,,5,may,,,0,0,unknown,no
48,management,married,secondary,no,161,yes,no,unknown,5,may,,,0,0,unknown,no
32,technician,divorced,tertiary,no,2558,no,no,unknown,5,may,,2,0,,unknown,no
31,admin.,single,secondary,no,98,yes,no,unknown,5,may,196,2,0,0,unknown,no
55,management,single,tertiary,no,115,no,no,,5,may,111,,0,0,unknown,no
40,blue-collar,single,secondary,no,436,yes,no,unknown,5,may,231,3,0,0,unknown,no
47,technician,married,tertiary,no,831,yes,no,unknown,5,may,,3,0,0,unknown,no
57,technician,married,unknown,no,206,yes,no,unknown,5,may,216,,0,0,unknown,no
41,,married,secondary,no,290,yes,no,,5,may,240,,0,0,unknown,no
48,blue-collar,married,secondary,no,1,no,no,unknown,,may,669,3,0,0,unknown,no
42,blue-collar,married,unknown,no,57,yes,,,5,may,425,2,0,0,unknown,no
30,blue-collar,single,secondary,no,-457,yes,no,,5,may,,2,0,0,unknown,no
58,management,single,tertiary,no,1387,yes,no,unknown,5,may,174,5,0,0,unknown,no
45,management,divorced,tertiary,no,24598,,no,unknown,5,may,313,,0,0,unknown,no
49,blue-collar,married,secondary,no,30,yes,no,unknown,5,may,135,,0,0,unknown,no
42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,,2,0,0,unknown,no
53,technician,married,secondary,no,56,yes,yes,unknown,5,may,,2,0,0,unknown,no
