age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
39,,367260,HS-grad,9,Divorced,Exec-managerial,,White,Male,0,0,,United-States,
49,,193366,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,
23,Local-gov,190709,Assoc-acdm,,Never-married,Protective-serv,Not-in-family,White,Male,0,,52,United-States,
20,Private,266015,Some-college,,Never-married,Sales,Own-child,Black,Male,0,0,44,United-States,
45,,,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Male,0,1408,40,United-States,<=50K
30,Federal-gov,,Some-college,,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,,,,<=50K
22,,311512,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,,15,United-States,<=50K
48,Private,242406,11th,7,Never-married,Machine-op-inspct,,White,Male,0,0,40,Puerto-Rico,
21,,197200,Some-college,10,Never-married,Machine-op-inspct,,White,Male,0,,40,,
19,,544091,HS-grad,9,Married-AF-spouse,Adm-clerical,,White,Female,0,0,,United-States,<=50K
48,Self-emp-not-inc,265477,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,,United-States,
31,Private,507875,9th,5,Married-civ-spouse,Machine-op-inspct,,White,Male,0,,,United-States,
53,,,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,172987,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,,United-States,
49,Private,94638,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,,HS-grad,,Never-married,Handlers-cleaners,,White,Male,0,,35,,
57,,337895,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,,,United-States,
53,,144361,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
44,,128354,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,,United-States,<=50K
41,State-gov,,Assoc-voc,11,Married-civ-spouse,Craft-repair,,White,Male,0,,40,United-States,
29,Private,,Assoc-voc,11,Never-married,Prof-specialty,,White,Male,0,,43,,<=50K
25,,32275,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Other,Female,0,0,,,<=50K
47,Private,51835,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,,Honduras,
50,Federal-gov,251585,Bachelors,13,Divorced,Exec-managerial,,White,Male,0,0,,United-States,>50K
47,,109832,HS-grad,9,Divorced,Exec-managerial,,White,Male,0,0,60,United-States,<=50K
43,Private,237993,Some-college,,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,,>50K
46,Private,,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,,40,Mexico,<=50K
35,Private,56352,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,,40,Puerto-Rico,<=50K
41,Private,,HS-grad,9,Married-civ-spouse,Adm-clerical,,White,Male,0,0,48,United-States,<=50K
30,,188146,HS-grad,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,0,,,
30,Private,59496,Bachelors,,Married-civ-spouse,Sales,Husband,White,Male,2407,0,40,United-States,
48,Private,149640,HS-grad,,Married-civ-spouse,Transport-moving,,White,Male,0,0,40,,<=50K
42,Private,116632,Doctorate,16,Married-civ-spouse,Prof-specialty,,White,Male,0,0,45,,
29,,105598,Some-college,,Divorced,Tech-support,Not-in-family,White,Male,0,0,58,United-States,<=50K
36,,155537,HS-grad,9,Married-civ-spouse,Craft-repair,,White,Male,0,0,,United-States,<=50K
28,,,Some-college,10,Divorced,Adm-clerical,,White,Female,0,0,,,
53,Private,,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,,40,,>50K
49,,,Some-college,,Married-civ-spouse,Exec-managerial,,White,Male,0,0,,,>50K
19,,,Some-college,,Never-married,Prof-specialty,Own-child,White,Male,0,0,32,United-States,<=50K
31,Private,309974,Bachelors,,Separated,Sales,Own-child,Black,Female,0,,40,,
29,Self-emp-not-inc,162298,Bachelors,13,Married-civ-spouse,Sales,,White,Male,0,,70,United-States,
23,Private,211678,Some-college,10,Never-married,Machine-op-inspct,,White,Male,0,0,,United-States,<=50K
79,,124744,Some-college,,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,,United-States,<=50K
27,,213921,HS-grad,,Never-married,Other-service,Own-child,White,Male,0,,40,,<=50K
40,,32214,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,,White,Male,0,,,United-States,
18,Private,309634,11th,7,Never-married,Other-service,,White,Female,0,0,22,United-States,<=50K
31,Local-gov,125927,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,446839,HS-grad,,Never-married,Sales,Not-in-family,White,Male,0,0,,United-States,<=50K
52,Private,,Bachelors,,Married-civ-spouse,Other-service,Husband,White,Male,0,,,,
46,Private,51618,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,
59,Private,159937,HS-grad,,Married-civ-spouse,Sales,Husband,White,Male,0,0,,,
44,Private,343591,HS-grad,9,Divorced,Craft-repair,,White,Female,14344,0,40,,>50K
53,Private,346253,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,35,United-States,
49,Local-gov,268234,HS-grad,,Married-civ-spouse,Protective-serv,,White,Male,0,0,40,United-States,
33,,202051,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,,<=50K
30,Private,,9th,,Never-married,Sales,Not-in-family,White,Male,0,,40,United-States,
43,Federal-gov,410867,Doctorate,,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,,,
57,Private,,Assoc-voc,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,286730,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,,,
28,Private,212563,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,,,<=50K
34,Local-gov,226296,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,
29,,,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,,,United-States,<=50K
48,,,Doctorate,,Married-civ-spouse,Prof-specialty,,White,Male,0,,,United-States,>50K
37,,202683,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K
48,Private,171095,Assoc-acdm,12,Divorced,Exec-managerial,,White,Female,0,0,40,England,<=50K
32,Federal-gov,249409,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,,,,<=50K
76,Private,,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
44,,198282,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,,>50K
47,Self-emp-not-inc,,Masters,,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,
20,Private,188300,Some-college,,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
29,,103432,HS-grad,9,Never-married,Craft-repair,,White,Male,0,,40,,<=50K
32,,,HS-grad,,Married-civ-spouse,Craft-repair,,White,Male,7688,0,,United-States,>50K
30,Private,194901,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,,40,United-States,
31,Local-gov,189265,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,,40,United-States,<=50K
42,Private,124692,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,,40,,
24,Private,,Bachelors,13,Never-married,Sales,,White,Male,0,0,40,United-States,
38,,65324,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,,,>50K
56,Self-emp-not-inc,335605,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1887,50,Canada,>50K
28,Private,377869,Some-college,,Married-civ-spouse,Sales,Wife,White,Female,4064,,25,,
36,,,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,
53,Private,,9th,,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,
56,,303090,Some-college,,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,,<=50K
49,,197371,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,,,,>50K
55,,247552,Some-college,,Married-civ-spouse,Sales,Husband,White,Male,0,0,,United-States,<=50K
22,,,HS-grad,9,Never-married,Craft-repair,,White,Male,0,,,United-States,<=50K
21,,199915,Some-college,,Never-married,Other-service,Own-child,White,Female,0,0,40,,
40,,118853,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,60,United-States,
30,Private,77143,Bachelors,,Never-married,Exec-managerial,,Black,Male,0,,40,Germany,
29,State-gov,267989,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,50,United-States,>50K
19,,301606,Some-college,,Never-married,Other-service,Own-child,Black,Male,0,,35,United-States,<=50K
47,,287828,Bachelors,,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,,40,United-States,>50K
20,Private,,Some-college,10,Never-married,Adm-clerical,,White,Female,0,,,United-States,<=50K
31,,,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,,White,Male,0,0,,United-States,>50K
39,,,Some-college,10,Divorced,Craft-repair,,White,Male,0,0,,,<=50K
28,Private,69621,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
24,,43323,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,1762,40,United-States,
38,,,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,,,United-States,<=50K
37,Private,254202,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
46,Private,146195,Assoc-acdm,,Divorced,Tech-support,Not-in-family,Black,Female,0,0,36,,
38,,125933,Masters,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,,Iran,
43,Self-emp-not-inc,56920,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,United-States,<=50K
27,,163127,Assoc-voc,11,Married-civ-spouse,Adm-clerical,,White,Female,0,0,,United-States,<=50K
20,,,Some-college,,Never-married,Sales,Own-child,White,Male,0,0,20,,<=50K
49,Private,81973,Some-college,10,Married-civ-spouse,Craft-repair,,Asian-Pac-Islander,Male,0,,40,,
61,Self-emp-inc,66614,HS-grad,9,Married-civ-spouse,Craft-repair,,White,Male,0,,40,,<=50K
27,Private,,Some-college,,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
19,Private,316868,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,,,<=50K
45,,196584,Assoc-voc,,Never-married,Prof-specialty,,White,Female,0,,,United-States,
70,Private,,Some-college,,Never-married,Tech-support,Other-relative,White,Male,0,0,40,,
31,Private,185814,HS-grad,,Never-married,Transport-moving,Unmarried,Black,Female,0,0,30,United-States,<=50K
22,,,Some-college,,Married-civ-spouse,Other-service,Husband,White,Male,0,0,24,,<=50K
36,Private,,HS-grad,,Widowed,Other-service,Unmarried,White,Female,0,,24,United-States,<=50K
64,,,11th,7,Married-civ-spouse,Craft-repair,,White,Male,0,,40,United-States,
47,Local-gov,,Some-college,,Divorced,Adm-clerical,Unmarried,White,Female,0,0,,,<=50K
34,,,HS-grad,,Never-married,Adm-clerical,,White,Female,0,0,40,United-States,<=50K
33,,163003,Bachelors,13,Never-married,Exec-managerial,,Asian-Pac-Islander,Female,0,,40,Philippines,<=50K
21,,296158,HS-grad,,Never-married,Craft-repair,Own-child,White,Male,0,,,United-States,
48,Private,,HS-grad,,Married-civ-spouse,Craft-repair,,White,Male,0,0,,,<=50K
23,,,Bachelors,13,Never-married,Handlers-cleaners,,White,Male,0,0,,,<=50K
71,,,Some-college,,Separated,Sales,Unmarried,Black,Male,0,1816,2,,<=50K
29,,191535,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,,,,<=50K
42,,,Bachelors,,Separated,Other-service,,Black,Male,0,,50,United-States,<=50K
25,Private,252752,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,
44,,78374,Masters,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
28,Private,88419,HS-grad,,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,,40,England,
45,Self-emp-not-inc,201080,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
36,Private,207157,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,,,Mexico,<=50K
39,Federal-gov,,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,United-States,
46,State-gov,102628,Masters,,Widowed,Protective-serv,Unmarried,White,Male,0,,40,United-States,<=50K
18,Private,25828,11th,7,Never-married,Handlers-cleaners,,White,Male,0,0,16,United-States,
66,Local-gov,54826,Assoc-voc,11,Widowed,Prof-specialty,,White,Female,0,0,20,United-States,
27,Private,,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,1980,40,,<=50K
28,State-gov,,HS-grad,,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,,>50K
27,Private,,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,,50,,
28,State-gov,,Bachelors,,Married-civ-spouse,Prof-specialty,,White,Male,0,0,40,United-States,
27,Private,253814,HS-grad,9,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,25,United-States,<=50K
21,,312956,HS-grad,9,Never-married,Craft-repair,,Black,Male,0,0,,United-States,<=50K
34,,483777,HS-grad,,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,,40,,<=50K
18,Private,183930,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,,12,United-States,<=50K
33,Private,,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,<=50K
44,Local-gov,181344,Some-college,,Married-civ-spouse,Exec-managerial,,Black,Male,0,0,38,,>50K
43,Private,114580,Some-college,10,Divorced,Adm-clerical,,White,Female,0,,40,,
30,,633742,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,,45,United-States,<=50K
40,,,7th-8th,4,Married-civ-spouse,Machine-op-inspct,,White,Male,0,0,40,Mexico,>50K
37,,29054,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,,42,,>50K
34,,304030,HS-grad,9,Married-civ-spouse,Adm-clerical,,Black,Male,0,,,,<=50K
41,Self-emp-not-inc,143129,Bachelors,13,Divorced,Exec-managerial,,White,Female,0,,40,United-States,<=50K
31,Private,99928,Masters,,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,,United-States,<=50K
58,,109567,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
38,Private,155222,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,28,,<=50K
24,Private,159567,Some-college,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,,,
41,,,Bachelors,13,Married-civ-spouse,Craft-repair,,Black,Male,0,0,,,<=50K
47,Private,120939,Some-college,,Married-civ-spouse,Tech-support,Husband,White,Male,0,,45,United-States,
41,Federal-gov,130760,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,24,United-States,
23,Private,,5th-6th,3,Married-civ-spouse,Transport-moving,,White,Male,0,0,40,Mexico,
36,Private,,Some-college,10,Divorced,Craft-repair,,White,Male,0,,,,<=50K
40,Federal-gov,56795,Masters,14,Never-married,Exec-managerial,,White,Female,14084,,,,>50K
35,Private,138992,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,7298,0,,,
24,,32921,HS-grad,9,Never-married,Sales,,White,Male,0,0,40,United-States,<=50K
26,Private,397317,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,,,United-States,<=50K
51,,259323,Bachelors,13,Married-civ-spouse,Exec-managerial,,White,Male,0,,,,>50K
42,Local-gov,254817,Some-college,,Never-married,Prof-specialty,Not-in-family,White,Female,0,1340,,,
37,State-gov,48211,HS-grad,9,Divorced,Adm-clerical,,White,Female,0,0,,,<=50K
18,Private,140164,11th,,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,
36,Private,128757,Bachelors,,Married-civ-spouse,Other-service,,Black,Male,7298,0,36,United-States,>50K
35,,36270,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,,60,,<=50K
58,Self-emp-inc,210563,HS-grad,,Married-civ-spouse,Sales,Wife,White,Female,15024,,35,United-States,>50K
17,Private,,11th,,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,
44,Local-gov,160943,HS-grad,,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
37,,208358,HS-grad,,Married-civ-spouse,Craft-repair,,White,Male,0,0,,United-States,>50K
35,Private,153790,Some-college,,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,,
60,Private,85815,HS-grad,,Married-civ-spouse,Craft-repair,,Asian-Pac-Islander,Male,0,0,40,,<=50K
54,Self-emp-inc,,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
37,,635913,Bachelors,,Never-married,Exec-managerial,,Black,Male,0,0,60,,
50,Private,313321,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,
38,Private,182609,Bachelors,,Married-civ-spouse,Sales,,White,Male,0,0,50,,
45,,109434,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
25,Private,,10th,6,Never-married,Craft-repair,,White,Male,0,,,United-States,<=50K
31,,197860,Some-college,,Married-civ-spouse,Handlers-cleaners,,White,Male,0,,40,,<=50K
90,Private,51744,HS-grad,,Never-married,Other-service,,Black,Male,0,2206,40,,<=50K
54,Private,176681,HS-grad,9,Married-civ-spouse,Adm-clerical,,Black,Male,0,,20,United-States,<=50K
53,Local-gov,140359,Preschool,1,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,,35,,<=50K
18,Private,243313,HS-grad,,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,
66,Self-emp-not-inc,,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,1409,,50,United-States,<=50K
75,Private,,Assoc-voc,11,Widowed,Adm-clerical,,White,Female,0,,20,Columbia,<=50K
65,,176796,HS-grad,9,Divorced,Adm-clerical,,White,Female,0,0,,,<=50K
35,Private,538583,11th,,Separated,Transport-moving,Not-in-family,Black,Male,3674,,40,United-States,
41,Private,130408,HS-grad,9,Divorced,Sales,Unmarried,Black,Female,0,0,38,United-States,<=50K
25,,,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,,,United-States,<=50K
33,,110978,Some-college,10,Divorced,Craft-repair,Other-relative,Other,Female,0,0,,,
28,Private,,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K
59,State-gov,268700,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,,,,
40,,170525,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,,,<=50K
41,Private,180138,Bachelors,13,Married-civ-spouse,Exec-managerial,,White,Male,0,0,50,Iran,>50K
38,Local-gov,115076,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,,United-States,
23,Private,,HS-grad,,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,
40,,,Bachelors,13,Married-civ-spouse,Prof-specialty,,White,Male,0,0,40,United-States,>50K
41,Self-emp-not-inc,196001,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,,20,,
24,State-gov,273905,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,<=50K
38,,,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,1741,,,<=50K
58,Private,236596,HS-grad,,Married-civ-spouse,Adm-clerical,,White,Male,0,,,,>50K
32,Private,183916,HS-grad,,Never-married,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K
40,Private,207578,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,60,United-States,
41,,112763,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,,,>50K
42,,390781,Bachelors,13,Married-civ-spouse,Adm-clerical,,Black,Female,0,,40,,<=50K
59,Local-gov,171328,10th,6,Widowed,Other-service,,Black,Female,0,,30,United-States,
19,,,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,,United-States,<=50K
58,Private,259014,Some-college,,Never-married,Transport-moving,Not-in-family,White,Male,0,0,20,United-States,
42,Self-emp-not-inc,,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,,40,Cambodia,>50K
20,Private,117789,HS-grad,,Never-married,Other-service,Own-child,White,Female,0,0,,United-States,<=50K
32,Private,,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,,30,United-States,<=50K
45,Private,187666,Assoc-voc,,Widowed,Exec-managerial,Not-in-family,White,Female,0,,45,United-States,<=50K
50,Private,204518,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,150042,Bachelors,13,Divorced,Prof-specialty,,White,Female,0,0,,,
45,,,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,
17,Private,245918,11th,7,Never-married,Other-service,,White,Male,0,0,,United-States,
59,Private,146013,Some-college,,Married-civ-spouse,Sales,Husband,White,Male,4064,0,,,<=50K
26,Private,,11th,7,Married-civ-spouse,Craft-repair,,White,Male,0,,40,United-States,
37,Self-emp-inc,257295,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,75,,>50K
64,,21174,HS-grad,9,Married-civ-spouse,Exec-managerial,,White,Male,0,,40,,>50K
33,Private,,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,,45,United-States,<=50K
33,Private,222205,HS-grad,9,Married-civ-spouse,Craft-repair,,White,Female,0,0,40,,>50K
61,,69867,HS-grad,9,Married-civ-spouse,Exec-managerial,,White,Male,0,0,40,United-States,
17,Private,191260,9th,5,Never-married,Other-service,,White,Male,1055,,24,United-States,
50,Self-emp-not-inc,30653,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,2407,0,,United-States,<=50K
27,,209109,Masters,,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,,<=50K
30,Private,70377,HS-grad,,Divorced,Prof-specialty,Own-child,White,Female,0,0,,,<=50K
43,Private,477983,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,,<=50K
44,,170924,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,,United-States,
35,,190174,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,,,United-States,<=50K
25,Private,193787,Some-college,,Never-married,Tech-support,Own-child,White,Female,0,0,,United-States,
24,,279472,Some-college,10,Married-civ-spouse,Machine-op-inspct,,White,Female,7298,,,,>50K
22,Private,34918,Bachelors,,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,,,
42,,97688,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,,
34,Private,175413,Assoc-acdm,,Divorced,Sales,,Black,Female,0,0,45,,<=50K
60,Private,,Bachelors,13,Divorced,Prof-specialty,,White,Female,0,0,42,United-States,<=50K
21,,,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
57,,425161,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,
41,Private,220531,Prof-school,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,,United-States,>50K
50,,,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,,,,<=50K
25,Private,371987,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,,40,United-States,<=50K
50,Private,,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,,Ecuador,<=50K
36,Private,200352,Bachelors,13,Married-civ-spouse,Prof-specialty,,White,Male,0,0,45,United-States,<=50K
31,Private,127595,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Local-gov,220419,Bachelors,,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50K
21,Private,231931,Some-college,,Never-married,Sales,Own-child,White,Male,0,0,,,<=50K
27,Private,248402,Bachelors,13,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K
65,,111095,HS-grad,,Married-civ-spouse,Transport-moving,,White,Male,0,0,16,,
