age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
,,267989,,,,,,,Male,,,,United-States,
,Private,301606,,10,,Other-service,,Black,Male,0,,35,United-States,<=50K
47,,,Bachelors,,Married-civ-spouse,,Wife,White,Female,0,0,40,,>50K
20,Private,111697,,,,Adm-clerical,Own-child,,,,,,,
31,Private,114937,,,Married-civ-spouse,,Husband,White,,,,,United-States,>50K
,Private,365739,Some-college,10,Divorced,Craft-repair,,White,Male,0,,40,,
28,Private,69621,,,,,,,,,0,60,United-States,
24,Private,43323,HS-grad,,,Other-service,,,,0,,,United-States,<=50K
,,120985,HS-grad,,,,Husband,White,Male,,,,United-States,
37,,,Bachelors,13,Married-civ-spouse,,,White,,0,,,,<=50K
46,,146195,Assoc-acdm,,,Tech-support,Not-in-family,Black,Female,0,,,United-States,<=50K
38,,,,,Married-civ-spouse,Prof-specialty,Husband,,Male,,0,,Iran,
,,,HS-grad,9,,,Husband,,Male,0,,60,United-States,<=50K
,,,Assoc-voc,,,Adm-clerical,Wife,White,,0,0,35,United-States,
,,,,10,,Sales,,White,,0,,20,,
,Private,81973,Some-college,,Married-civ-spouse,,,,,,,40,United-States,>50K
,,,HS-grad,9,,Craft-repair,,White,,,,40,United-States,<=50K
27,Private,,Some-college,10,,,Own-child,White,,0,,40,,<=50K
19,,,,10,Never-married,Other-service,Own-child,,Male,,0,,Mexico,
,,,,11,,Prof-specialty,,White,,0,1564,,,>50K
,,105376,Some-college,,Never-married,Tech-support,Other-relative,White,Male,0,0,,United-States,
,,185814,,9,,Transport-moving,Unmarried,,Female,,,30,,<=50K
,,,Some-college,10,Married-civ-spouse,Other-service,Husband,,,0,0,24,United-States,<=50K
36,Private,108293,HS-grad,,,Other-service,,White,Female,0,,,,
64,Private,181232,11th,,,,Husband,White,,0,2179,,,
47,,,Some-college,10,Divorced,Adm-clerical,Unmarried,,,0,0,,Mexico,
34,,,,,,Adm-clerical,,,Female,,0,,United-States,<=50K
33,Private,,,,,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,,Philippines,
,Private,,,9,,,,,,0,,35,,<=50K
48,,187715,HS-grad,,,,Husband,,Male,0,0,,,<=50K
23,,,Bachelors,,,Handlers-cleaners,Not-in-family,,,,0,40,United-States,<=50K
71,Self-emp-not-inc,,,,Separated,,Unmarried,,,0,1816,2,,
29,Private,,HS-grad,9,Divorced,,Not-in-family,White,,0,,,United-States,<=50K
,Private,228456,,,,Other-service,,Black,,,0,,United-States,<=50K
,Private,252752,,9,Never-married,,Unmarried,White,Female,,0,40,,
,,,,14,Divorced,Exec-managerial,Unmarried,,,,,,,
28,,88419,,,Never-married,Exec-managerial,Not-in-family,,Female,,0,,,
,,,,14,Married-civ-spouse,,,,,0,,40,United-States,>50K
,,,,,Divorced,Other-service,Unmarried,,,0,0,,,
39,Federal-gov,235485,Assoc-acdm,12,Never-married,,,,,,,42,,
46,,,,14,,,Unmarried,,,0,,40,United-States,
18,Private,25828,11th,,Never-married,Handlers-cleaners,,,,0,,,United-States,<=50K
66,,54826,Assoc-voc,11,,,,,Female,0,0,20,,
,Private,124953,,9,Never-married,Other-service,,,Male,,,,,
,,,,,Married-civ-spouse,Protective-serv,,,Male,0,,40,,
,,96062,Some-college,,Married-civ-spouse,Sales,,,Male,0,1977,40,United-States,>50K
27,Private,,Bachelors,,Never-married,,,White,,,,,,
,State-gov,149624,,,Married-civ-spouse,,Husband,,,,,,United-States,>50K
27,,,HS-grad,,Married-spouse-absent,Sales,Unmarried,White,,,,,United-States,
21,,312956,,9,Never-married,,,Black,,,0,40,,
34,,483777,,,,Handlers-cleaners,,,Male,0,,,,
,Private,183930,,,Never-married,,,White,,,,,,
,,37274,,,Married-civ-spouse,,Husband,White,,,,65,,
,,,Some-college,10,,Exec-managerial,,,Male,,0,,United-States,>50K
43,Private,,Some-college,,Divorced,Adm-clerical,Not-in-family,,Female,,0,40,,<=50K
30,Private,633742,Some-college,10,,,,Black,,0,0,,,
40,,,,,,Machine-op-inspct,Husband,,Male,0,0,,,
,Federal-gov,,Some-college,10,,,,,,,0,,,>50K
,,,,,,,Husband,,,,0,,United-States,
41,Self-emp-not-inc,,,,Divorced,,Not-in-family,White,Female,0,,40,United-States,
31,,99928,,14,,Prof-specialty,,,,0,,50,United-States,
,,109567,Doctorate,16,Married-civ-spouse,,Husband,White,Male,0,,1,,>50K
38,Private,155222,Some-college,,,Machine-op-inspct,Not-in-family,Black,Female,,,,United-States,
,,,,,Married-civ-spouse,Machine-op-inspct,Husband,White,,0,,,,
41,,,,,,Craft-repair,,,,0,,,,<=50K
,Private,120939,,,,Tech-support,Husband,,Male,0,,,,<=50K
,Federal-gov,,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,,0,0,,United-States,<=50K
23,Private,197387,,,Married-civ-spouse,Transport-moving,Other-relative,,Male,,0,,,
,Private,,Some-college,,,,Not-in-family,,,,0,40,,<=50K
,Federal-gov,56795,,,,,Not-in-family,White,,,0,,United-States,
35,Private,,,,,Prof-specialty,Other-relative,White,Male,7298,,,,
24,,,,9,Never-married,Sales,Not-in-family,,,0,0,,United-States,<=50K
26,,397317,Masters,14,Never-married,,,,,,,40,,
,Private,259323,Bachelors,,Married-civ-spouse,Exec-managerial,,,Male,,,,,>50K
,Local-gov,254817,,10,,Prof-specialty,Not-in-family,,Female,0,,,United-States,
37,,,HS-grad,,,Adm-clerical,Unmarried,,,,0,35,,<=50K
18,,140164,11th,7,,,,White,Female,,,,United-States,
,Private,128757,Bachelors,,,Other-service,,,,,,,,
35,,,HS-grad,9,Divorced,,,White,,0,,60,United-States,<=50K
58,Self-emp-inc,,,9,,,Wife,White,Female,,,,United-States,>50K
,,65368,11th,,,,Own-child,White,Female,,0,,,
,Local-gov,,HS-grad,,Married-civ-spouse,,,Black,,0,,40,United-States,
,Private,,,,,Craft-repair,,White,Male,,0,40,,>50K
,,153790,,,Never-married,Sales,,Amer-Indian-Eskimo,,0,0,,,<=50K
60,Private,,,,,,,Asian-Pac-Islander,,,0,40,,<=50K
54,Self-emp-inc,125417,,,,,,White,Male,,,40,United-States,
37,,,Bachelors,,Never-married,,,Black,Male,0,0,,United-States,>50K
,Private,313321,Assoc-acdm,,,,,,,,0,,United-States,
,Private,,,,Married-civ-spouse,Sales,Husband,,Male,0,0,,Poland,<=50K
,,,,13,Married-civ-spouse,,Husband,White,Male,0,0,55,,
,,255004,,,,,Not-in-family,,,0,,,,<=50K
,Private,,Some-college,,Married-civ-spouse,,Husband,White,,,,40,,<=50K
90,,51744,,9,,,,,,,2206,,United-States,<=50K
54,Private,176681,HS-grad,,,,Husband,,Male,,0,,,
53,Local-gov,,,,,,Not-in-family,White,Female,,0,35,United-States,<=50K
,Private,243313,HS-grad,,,,,,Female,,,40,United-States,<=50K
66,Self-emp-not-inc,,HS-grad,9,,Farming-fishing,,White,Male,,0,,United-States,<=50K
75,,,,,Widowed,Adm-clerical,Not-in-family,,Female,,0,,Columbia,
65,,176796,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,,,0,40,United-States,
,Private,538583,,,,,Not-in-family,Black,Male,3674,,,,
41,Private,,,,,,Unmarried,,,0,,,,<=50K
,Private,159732,Some-college,,Never-married,,,,,,0,,,
,,110978,Some-college,,,,Other-relative,,,,0,40,United-States,
,Private,76714,,15,,Prof-specialty,,White,,,0,,,>50K
,,,HS-grad,9,,,,,,0,0,40,United-States,
,,,Some-college,10,Never-married,,,,Female,,0,38,,
41,,180138,,,Married-civ-spouse,Exec-managerial,Husband,,Male,,0,,,
38,,,,,Married-civ-spouse,Exec-managerial,Husband,White,,0,,70,United-States,
,,115458,HS-grad,,Never-married,,Own-child,White,Male,0,,40,United-States,
40,Private,,Bachelors,13,,,Husband,White,Male,,0,40,United-States,
41,,,HS-grad,9,,,Wife,,,,,20,,
,,273905,Assoc-acdm,12,Married-civ-spouse,Protective-serv,,,,,,50,United-States,<=50K
38,,179488,Some-college,,,,,White,,0,,40,United-States,
,,,,,,Adm-clerical,Husband,White,Male,,0,,United-States,
,Private,183916,,,,Other-service,,,,,0,,United-States,
40,Private,207578,Assoc-acdm,,,,,White,Male,0,,,,
,,,Prof-school,15,Married-civ-spouse,Prof-specialty,,White,Female,,,40,United-States,
42,,390781,Bachelors,13,Married-civ-spouse,,Wife,Black,Female,,0,40,United-States,<=50K
59,Local-gov,,,6,,Other-service,Unmarried,Black,,,0,30,United-States,
,,27382,Some-college,10,,Adm-clerical,Own-child,,Male,,0,40,,
58,Private,259014,,10,,,,,,,,20,,<=50K
42,Self-emp-not-inc,303044,,,Married-civ-spouse,Farming-fishing,Husband,,Male,,0,,Cambodia,
,Private,117789,HS-grad,9,Never-married,Other-service,,White,Female,0,0,40,United-States,<=50K
32,Private,,HS-grad,,Separated,,,White,,0,0,30,United-States,<=50K
45,,187666,Assoc-voc,,Widowed,,,White,Female,,,45,United-States,
,,204518,7th-8th,4,,Craft-repair,Not-in-family,White,,,,40,United-States,<=50K
36,,,,,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,,<=50K
45,,98092,,9,Married-civ-spouse,,Husband,White,Male,0,,,United-States,<=50K
17,Private,,,,Never-married,,Own-child,,Male,,,,United-States,
,,146013,,,,,Husband,White,,4064,0,,,
,Private,378322,11th,,Married-civ-spouse,,,,,0,0,,United-States,
,,,,,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0,,75,,>50K
,Private,21174,,,Married-civ-spouse,,,White,,,,40,United-States,
,Private,185480,,,Never-married,Prof-specialty,Not-in-family,White,,0,0,,,<=50K
33,Private,,,9,Married-civ-spouse,Craft-repair,,White,Female,0,0,40,United-States,
61,Private,69867,HS-grad,9,,,,White,,,0,,,
17,,191260,9th,,Never-married,,Own-child,White,,1055,,,United-States,<=50K
50,,,,14,Married-civ-spouse,,,,,2407,,,,<=50K
,Local-gov,209109,,,Never-married,,Own-child,,,,0,35,United-States,<=50K
30,,,HS-grad,,,,Own-child,White,,,,40,United-States,<=50K
43,,,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,,0,0,40,United-States,
,Private,,Some-college,10,,,,White,Male,,,,,>50K
35,Private,190174,Some-college,10,Never-married,,Not-in-family,,Female,,0,,United-States,<=50K
,Private,,,,Never-married,,Own-child,,,0,0,,,
24,Private,,Some-college,10,,Machine-op-inspct,,White,Female,7298,0,48,United-States,>50K
22,,,,,Never-married,Prof-specialty,Not-in-family,,Female,0,0,,,
42,Local-gov,,Some-college,,,Craft-repair,,,,5178,0,40,,
,,175413,,,,Sales,Unmarried,,Female,0,0,,,<=50K
60,,173960,Bachelors,,Divorced,,,White,,,,,United-States,
,Private,,,9,,Handlers-cleaners,,,,,0,40,,
,,,,14,Married-civ-spouse,,Husband,White,Male,,0,,United-States,
,,220531,Prof-school,,,Prof-specialty,Husband,,,0,0,60,United-States,>50K
50,,176609,Some-college,10,,Other-service,Not-in-family,White,,,,45,,<=50K
25,,371987,,13,,Exec-managerial,,White,,,,,,<=50K
50,Private,193884,,,Married-civ-spouse,Craft-repair,Husband,,Male,0,0,,Ecuador,
,Private,200352,,,,Prof-specialty,,,Male,,0,45,United-States,<=50K
31,Private,127595,,,,Prof-specialty,,,Female,0,0,40,,<=50K
,Local-gov,220419,Bachelors,13,Never-married,,Not-in-family,,,,,56,,
21,,231931,Some-college,10,,Sales,,White,,,0,45,United-States,<=50K
,,248402,,13,,Tech-support,,Black,Female,0,0,,United-States,<=50K
65,,111095,,,Married-civ-spouse,Transport-moving,,White,,0,,,United-States,<=50K
,Self-emp-inc,57424,Bachelors,13,Divorced,Sales,,,,,0,60,United-States,
24,,,,9,Never-married,,Own-child,White,,,,,,<=50K
,,,,9,,,Not-in-family,White,,,,80,,<=50K
,,146268,Bachelors,13,Married-civ-spouse,Adm-clerical,,White,,,0,,,>50K
,Private,,,10,Never-married,,,Asian-Pac-Islander,Female,0,,,,
,Private,,HS-grad,9,,Transport-moving,,,Male,0,,,United-States,
,,238638,,9,Married-civ-spouse,Sales,,White,Male,4386,0,40,United-States,
,Private,,,10,Married-civ-spouse,,Wife,,Female,0,0,,Laos,
,Private,173321,,,,,,White,Female,,0,,,
26,Private,193945,,,Never-married,,Not-in-family,White,,0,0,45,,
46,Private,,,12,Never-married,,,White,,,,,United-States,
35,,193815,Assoc-acdm,12,,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
41,Self-emp-inc,34987,Some-college,10,,,Husband,,Male,0,0,,,>50K
,Private,59306,Bachelors,13,Never-married,,Not-in-family,White,,,0,40,,<=50K
,,142897,,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,,,35,Taiwan,
36,Self-emp-not-inc,205607,Bachelors,13,,Prof-specialty,,Black,Female,0,,,United-States,>50K
,,199698,,,,Sales,Own-child,White,,,0,15,,<=50K
24,,,Some-college,,,Machine-op-inspct,,White,,,,40,United-States,
,Self-emp-not-inc,138714,Some-college,,,Sales,Husband,White,Male,,0,,United-States,<=50K
22,Private,399087,,,Married-civ-spouse,Machine-op-inspct,Other-relative,,Female,,,,,
29,,,,,Never-married,,,,,,,40,,
,Private,,HS-grad,9,Widowed,,Not-in-family,White,Female,0,,,United-States,<=50K
,Self-emp-not-inc,174308,,,,,,White,Male,,,,,
,,50356,,,Married-civ-spouse,Craft-repair,,White,,0,,,,
,Private,,,,Divorced,Transport-moving,,White,Male,,0,,United-States,<=50K
,,,11th,7,Never-married,Exec-managerial,Not-in-family,,,,,40,,
76,,174309,Masters,14,Married-civ-spouse,,Husband,,Male,0,,10,United-States,<=50K
,,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,,,,
43,Private,187728,,10,,Prof-specialty,,,Female,,1887,50,United-States,
,Self-emp-not-inc,321171,HS-grad,9,,,,White,Male,0,0,,United-States,<=50K
,,,HS-grad,,Never-married,,,White,Male,2050,0,55,,<=50K
,,206565,,,,Craft-repair,Not-in-family,Black,,,0,45,,<=50K
26,,224563,Bachelors,13,,Adm-clerical,,White,,,,,,<=50K
,,,,,Never-married,Other-service,Not-in-family,White,,0,0,,United-States,<=50K
,Local-gov,98545,,6,Married-civ-spouse,,,White,,0,,,,
53,Private,,,9,Married-civ-spouse,Transport-moving,Husband,White,,0,,,United-States,<=50K
17,,,,,,Other-service,Other-relative,,Male,0,0,48,Mexico,
30,,,HS-grad,,Never-married,Craft-repair,,White,Male,0,0,,United-States,<=50K
,,71195,,14,Never-married,Prof-specialty,,White,,,0,60,United-States,<=50K
19,Private,104112,,,Never-married,Sales,Unmarried,,Male,,0,,Haiti,
45,Private,,HS-grad,9,Married-civ-spouse,Other-service,,,Male,,,40,,
26,,,,,Never-married,Sales,,White,,,,40,United-States,
,Private,,,,,,Husband,,,7298,,,United-States,>50K
,,119272,,9,,,Husband,,,,,40,,>50K
,Private,,,9,,Farming-fishing,Not-in-family,White,,,0,20,,
,,,,10,Never-married,,,,,0,,40,,<=50K
,,,Bachelors,,Never-married,Sales,,,,0,0,42,United-States,<=50K
56,Private,,Assoc-acdm,,Married-spouse-absent,Other-service,Not-in-family,,Male,,0,,,
,Private,156464,Bachelors,13,,,,White,,0,,,United-States,<=50K
33,,117963,Bachelors,13,,,Husband,White,Male,0,,,United-States,
,Private,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,,,40,United-States,
,Private,111363,Bachelors,,Married-civ-spouse,,Husband,White,Male,,,40,,>50K
46,Local-gov,,,7,,,Husband,White,Male,0,0,30,United-States,<=50K
38,,,,,Married-civ-spouse,,Husband,,,,0,40,,
,,,,,Widowed,,Unmarried,,,,0,40,,
40,,96129,Assoc-voc,11,,,Husband,White,Male,0,,,United-States,>50K
,,,HS-grad,,Married-civ-spouse,Adm-clerical,,White,,,0,,United-States,<=50K
26,,,,,,Craft-repair,,,Male,,,,,
,Private,348022,,,,Other-service,,,Female,0,0,24,,
,Private,,,14,Married-civ-spouse,Prof-specialty,Husband,White,,,,40,,>50K
,Private,180609,Bachelors,13,,,,,,0,0,,United-States,<=50K
,Private,174575,,,,Exec-managerial,Not-in-family,White,,,1564,45,,>50K
,,410439,HS-grad,9,,,Not-in-family,,,,0,55,United-States,<=50K
28,Private,92262,HS-grad,,Married-civ-spouse,,,,Male,,0,,,
56,,,,10,,,,,Male,0,,,United-States,
,,,Assoc-acdm,,,,,White,Female,,,15,United-States,
,,,Bachelors,,,Exec-managerial,,White,,0,,45,,>50K
,,,,9,,,,,,,0,,United-States,
,Federal-gov,185885,,,,Adm-clerical,Unmarried,White,,0,0,,,
17,,89821,,,,,Own-child,,Male,0,0,10,,
,,,Assoc-voc,,,,Husband,White,,0,,38,United-States,
,Private,256649,,9,,Machine-op-inspct,,Black,Male,,0,40,,<=50K
,,,HS-grad,9,,,,,,,,40,United-States,<=50K
20,Local-gov,350845,Some-college,10,Never-married,Adm-clerical,Own-child,,,0,0,,United-States,<=50K
33,,267404,,9,Married-civ-spouse,,,,,,,,United-States,<=50K
23,,,Some-college,10,,,Not-in-family,White,Male,,,40,United-States,
,Self-emp-not-inc,80914,,,Divorced,,Not-in-family,,Male,0,,30,United-States,<=50K
,,172927,,9,Married-civ-spouse,Sales,,,,0,0,50,United-States,
,,,HS-grad,9,Divorced,,,White,Male,,,40,,<=50K
,,214955,,,Divorced,,,White,,0,,,,
25,Private,344991,,10,,Craft-repair,,,Male,,0,40,United-States,<=50K
46,Private,,Some-college,,Divorced,,,White,,,,,,
36,Local-gov,117312,,10,Married-civ-spouse,,Wife,White,,0,,40,,<=50K
23,,396099,HS-grad,,Never-married,,Not-in-family,White,Female,,,25,,
29,Private,,HS-grad,9,,Machine-op-inspct,Not-in-family,,,0,0,40,,<=50K
44,,,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,,Female,0,2415,,,>50K
,Private,25429,,,,Adm-clerical,Own-child,White,Female,,,,United-States,<=50K
,,,,9,,,Other-relative,,Female,0,,40,,
,,,HS-grad,9,Married-civ-spouse,Other-service,Wife,,Female,,,40,United-States,>50K
27,,,Bachelors,,,Craft-repair,,White,,,0,50,United-States,<=50K
,Self-emp-not-inc,,,,Separated,Craft-repair,,,Male,,,40,United-States,<=50K
34,Private,196164,,,Never-married,Other-service,,,,0,,,,<=50K
,Private,,Some-college,10,,Tech-support,,,Male,0,,40,,<=50K
45,Private,,Some-college,10,,,,,Female,0,,,United-States,<=50K
,Private,86872,,13,,,,White,Male,0,,,,>50K
,,,Bachelors,13,,Exec-managerial,Husband,,Male,0,,,United-States,
20,,,,10,,Handlers-cleaners,Own-child,,,0,,,United-States,
28,,,,10,,,Not-in-family,,,0,,,United-States,<=50K
,State-gov,,,13,Married-civ-spouse,Protective-serv,Husband,White,,,,40,,>50K
34,Private,227689,,,Divorced,,,,Female,0,0,64,United-States,<=50K
,,,,,,Handlers-cleaners,Husband,Other,Male,,2179,,,
41,,,Masters,,,,Husband,White,,0,,,United-States,
,,110145,,9,,,,White,Male,0,,40,United-States,
,Self-emp-not-inc,,,9,Married-civ-spouse,Craft-repair,Husband,,Male,0,,,United-States,
32,,364657,Some-college,10,Married-civ-spouse,Exec-managerial,,White,,,,,United-States,<=50K
41,,,,10,Divorced,,,Black,Female,,,,,
24,Private,241951,HS-grad,9,,Handlers-cleaners,,,Female,0,0,,,
33,,118500,Some-college,10,Divorced,Exec-managerial,Unmarried,,,,,,,
46,Private,,Doctorate,16,,,,White,,15024,,60,,
,,1033222,Some-college,,,Machine-op-inspct,,,,0,,,United-States,<=50K
,,92440,12th,,Divorced,Craft-repair,,White,,,0,50,,>50K
,,190762,,,,Machine-op-inspct,Husband,,Male,0,0,,,<=50K
30,,426017,11th,7,Never-married,,,,,0,,19,,
