marital-status,education,workclass
,,
,,
,,
,,
,,Private
,,
,,
Married-spouse-absent,1st-4th,Private
,,
Married-civ-spouse,,
,,
Married-civ-spouse,Some-college,
,,Private
,Bachelors,
,,
,,
,,
,,
Never-married,,Private
,,
,,
,,
,,
,,
Married-civ-spouse,Some-college,
,Bachelors,
,,Private
,,
,,Local-gov
,,Local-gov
,,Private
,,
,,
,,
,,Private
,,
,,Private
,,Private
,,
,,Private
,,
,,Local-gov
,,
,,Private
,,
,,
Never-married,,Private
,,
,,Local-gov
,,Private
,,
Never-married,,
,Some-college,
Divorced,,Private
,,Private
,Bachelors,
Married-civ-spouse,Bachelors,
Married-civ-spouse,HS-grad,
,,
,,
,,
Married-civ-spouse,,
,,
,,
,,
,Masters,Self-emp-not-inc
,,
,,Private
,,
,,
,,
,,Local-gov
,,
,Assoc-voc,
,,
Married-civ-spouse,,Private
,,
,,
,,Private
,,
Never-married,HS-grad,
,,Private
,,
,,Private
,,Private
Divorced,,
Separated,,
,,
,,Private
,,
,,
,,Private
,,
,,Private
,,Private
,,Private
,,
Married-civ-spouse,,
,HS-grad,
Married-civ-spouse,Bachelors,
Never-married,,
,,
,,
,HS-grad,
,Masters,
Never-married,,
Married-civ-spouse,,
,,
,,
,,
,,
,,
,,
Married-civ-spouse,,
,,
,,
,,
,,
,Some-college,
,,
,,
,,
,Bachelors,
,,
Married-civ-spouse,,
,,
,,Private
Married-civ-spouse,,
,,
,,Private
,,
,,
,,
,,
Never-married,,
,,Private
,,Private
,,
,,
,,Private
,,
Never-married,,Private
,,
,,Local-gov
,Bachelors,
,,
,,
Married-civ-spouse,HS-grad,Self-emp-not-inc
Married-civ-spouse,Bachelors,
Married-civ-spouse,,
,,
,11th,
,,
,,
Married-spouse-absent,9th,
Never-married,,
,HS-grad,
,,
,Some-college,
,,
Never-married,Some-college,
,10th,Local-gov
,,
,,
Married-civ-spouse,HS-grad,
,,
,,
,,
,,
Married-civ-spouse,,Self-emp-not-inc
,,
,,Private
,,Private
,,Private
,,
,,
,,
,HS-grad,
Married-civ-spouse,Bachelors,
,,Private
,HS-grad,
,,
,Some-college,
,,
Never-married,Some-college,
Married-civ-spouse,,
Married-civ-spouse,7th-8th,
Married-civ-spouse,,
Married-civ-spouse,12th,
,,
Never-married,,
,,Local-gov
,,Private
,,
,Some-college,
Married-civ-spouse,,
,,
,,Federal-gov
Never-married,11th,
,Bachelors,
,,
Never-married,,
,,
,,
Never-married,,
,HS-grad,
,,
,,
Married-civ-spouse,,
,Some-college,
Never-married,,
Divorced,,Private
,,
Never-married,,Private
Never-married,HS-grad,
,,
,,
Married-civ-spouse,,
Never-married,,
,Bachelors,
Never-married,,
,,
Never-married,Bachelors,
,,
,,
,,
,,
Married-civ-spouse,Some-college,
,,
,Bachelors,Private
,,Private
Never-married,,
,,
,,
Married-civ-spouse,Bachelors,
,,
,,
,Assoc-voc,
,,
,HS-grad,Private
,,
Never-married,,State-gov
,,Private
,,
,,
,HS-grad,
,,
,,
,,Private
,,
Married-civ-spouse,,
,,
,,
Married-civ-spouse,,
,,
,,
,,
,Assoc-voc,
,,
,,
Married-civ-spouse,Bachelors,
,,Private
,Bachelors,
,,
,,
,,Private
Never-married,Assoc-voc,
,12th,Private
,,
,,
,,
,11th,
,Bachelors,
,Bachelors,
,,
,,
,HS-grad,
,,
,,
,,Private
,,
,,
,,Private
,,
,,
,,Local-gov
Married-civ-spouse,,
,,
,,
Married-spouse-absent,Some-college,
Married-civ-spouse,Some-college,
Divorced,,
,,
Never-married,,
,,
Divorced,,
,,
,,Private
,,
,,
,,
,,Private
,,
Married-civ-spouse,,State-gov
,,
,,
,Some-college,
,Bachelors,
,,
,,
Never-married,,
Married-civ-spouse,Assoc-voc,
,,
,HS-grad,
,HS-grad,Private
,,
,,Private
,,Private
,,
,,Private
Divorced,,
,,
Never-married,11th,
Divorced,HS-grad,
,,Private
,HS-grad,
,,
Married-civ-spouse,Bachelors,
Never-married,,Private
,,
,,Private
Never-married,,
,,
Married-civ-spouse,HS-grad,
Never-married,,Private
,,
,,
,,
,,
,Masters,
,Assoc-voc,
,,
,,Private
,,
,,
,,
,,Private
,Bachelors,
,,
,,Private
,,
,HS-grad,
,HS-grad,Private
Divorced,,Private
Never-married,,
,,
,,
,,
,,
,,Local-gov
,,
,Some-college,
,,
,,
,,
,,
,Masters,
,,
,,
Never-married,,
,Doctorate,
,,
,,
,,Private
,,
Never-married,,
,,
,,
,,
,,
,,Private
,,
,10th,
Never-married,,
,,Private
,Bachelors,
,,
,Some-college,
,,
Married-civ-spouse,,
,,
,,Private
,,
,,
,HS-grad,
,,
,,
,Bachelors,
,,
,,
,,
,Bachelors,
Married-civ-spouse,,
,,Self-emp-not-inc
,,
Never-married,,Self-emp-not-inc
,Assoc-voc,
,,
,Prof-school,
,,
,,
,,
,Bachelors,
,,Private
,,
,,Self-emp-not-inc
,,
,,
,,Private
,,
,Bachelors,Private
Divorced,,
,Some-college,
,HS-grad,
,Some-college,
Married-civ-spouse,,
,,
,HS-grad,
,,Private
,Masters,
,,
Married-civ-spouse,HS-grad,
,,
,Some-college,
,,
,,
,,Private
,,
Married-civ-spouse,,
Married-civ-spouse,,
,,
,,
,,
,,Local-gov
,,
,,
,,Private
,,
,,
,,
Never-married,,
Divorced,,Private
,HS-grad,
,,
,,
,,
,,
Divorced,,
,,
,,
,,
Married-civ-spouse,HS-grad,
,,
,,
,,Private
,Some-college,
,10th,
Married-civ-spouse,Some-college,
,,
,Bachelors,Self-emp-not-inc
,,
,,
Divorced,,
,,
,10th,Private
,,
,,
Married-civ-spouse,Some-college,
Married-civ-spouse,,
,,
,,
,,Private
,,
,,Private
,,
,,
,,
,Masters,
,,Private
Divorced,,Private
,,
,,Private
Never-married,HS-grad,Self-emp-not-inc
,,
,,
,,
,HS-grad,
,,
,,
,,
,,
Married-civ-spouse,,
,,
,,
Married-civ-spouse,,
,,
,,
,Some-college,
Married-civ-spouse,,Self-emp-inc
Never-married,,
Married-civ-spouse,,
,HS-grad,
,,Local-gov
,HS-grad,
,Bachelors,
,,
Married-civ-spouse,,
Married-civ-spouse,HS-grad,
Married-civ-spouse,,
,,
Never-married,,
,HS-grad,
,,
,Masters,
Married-civ-spouse,,Private
,,
Widowed,,
,,
,,
,,
,,
,,Private
,,
Married-civ-spouse,HS-grad,
,,
,,
Married-civ-spouse,,
Married-spouse-absent,,
,,
Never-married,,
Never-married,,
,HS-grad,Private
,9th,Self-emp-inc
,HS-grad,Private
,,
,,
,Some-college,Private
,,Private
,,Private
,,
,,
,,Private
,,
,,
,,
Married-civ-spouse,,
,,
Married-civ-spouse,,
,,
,,
,12th,
,,
,,
,,
Married-civ-spouse,,
,HS-grad,
,HS-grad,
Separated,,Private
,,Private
,,
,,
,,
,,
,,
,,
,,
,HS-grad,
Married-civ-spouse,Doctorate,
,,
Never-married,,
,Bachelors,
Never-married,,Private
,,
,Assoc-voc,
,Bachelors,Private
Divorced,,
,HS-grad,
,,
,,
,,
,,
Never-married,,Private
Married-civ-spouse,,
,,Private
,,Federal-gov
Never-married,Bachelors,
,,
,HS-grad,
,Some-college,Private
,Bachelors,
,,
,,
Divorced,Some-college,
Married-civ-spouse,Bachelors,
,,Self-emp-inc
,,
Married-civ-spouse,,Self-emp-not-inc
,HS-grad,
,,
,HS-grad,
,,
Married-civ-spouse,,
Married-civ-spouse,Masters,
,,Private
Never-married,,
,,
Divorced,,
,Assoc-voc,
,,
,,Private
,,
Married-civ-spouse,,
,,Private
,,
Married-civ-spouse,Some-college,
Married-civ-spouse,,
,,
,,
,,
,,
Divorced,Some-college,
,,
,,
,,
Never-married,,
,,
,,Self-emp-not-inc
,,Federal-gov
,,
,,
Never-married,,
,,
,,
,,Private
,Some-college,
,,
Never-married,Some-college,
,,
,,
,,
,,
Divorced,,
,,
Married-civ-spouse,HS-grad,
Married-civ-spouse,,
,,
Married-civ-spouse,,State-gov
,,Private
,,
,,Private
,,
,,Private
Married-civ-spouse,,
,,Private
,,
,,
Married-civ-spouse,Prof-school,
,,
,,
,,Private
,Masters,
,,Private
,,Private
,,
Married-civ-spouse,HS-grad,
,,
,,
,,
,,
,HS-grad,
,,Private
,,
,,
Never-married,Bachelors,
,Bachelors,
Divorced,Assoc-voc,
,Some-college,
,,Private
,,
,,
,,
,,
,,
,,
,,Private
,HS-grad,Federal-gov
,,
,,
,,
,Some-college,
,,
,,
,,
,,
,,
,,
,Some-college,
,,
Never-married,Some-college,
,,
,,
,,
,HS-grad,Self-emp-not-inc
,,
,,
,HS-grad,
,,
,,
,,
Married-civ-spouse,Some-college,
,,
Married-civ-spouse,Prof-school,
,,
,,
,,Private
,,
,,
,,
,,
Married-civ-spouse,HS-grad,
,,
Never-married,,
,,
,,
,,
Married-civ-spouse,,
,,
,,Private
,Prof-school,Self-emp-inc
,,
,,
,,
Married-civ-spouse,,
,,
,,Private
,,Federal-gov
,,
,,
,,
,,
,,
Separated,,
,,Private
,,
,,Private
Never-married,,
,,
,,Private
Married-civ-spouse,,Self-emp-not-inc
,,
,,
,Bachelors,
,,
,,
,HS-grad,
,,
,,
,,
,,Private
,,
,HS-grad,
,,
,,
,,
,,
,,
Married-civ-spouse,Bachelors,
,10th,Private
Never-married,,
,,
,1st-4th,
Married-civ-spouse,,
Married-civ-spouse,,
,,
,,
,,
,Assoc-acdm,Private
,,
,,Private
,,Federal-gov
,,
,,
,Prof-school,Self-emp-not-inc
,,
,,
,,
,,
Married-civ-spouse,,
,,
,,
,,
Divorced,,
,Some-college,Private
Never-married,,
,,Private
Married-civ-spouse,Bachelors,State-gov
,,
,,
,Some-college,
,,
,,
,HS-grad,
,,Private
,,
,HS-grad,Private
,11th,Private
,,
,,Private
,HS-grad,
,,
,,Private
,,
,Bachelors,
,,Private
,,
,,
Never-married,Prof-school,State-gov
,,
,,Private
Never-married,HS-grad,
,,
,,
,,Self-emp-inc
Married-civ-spouse,Bachelors,
,,
,,
,,
,,
,,
Married-civ-spouse,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,HS-grad,
Married-civ-spouse,,
,,
,,
,10th,
,,
,,
,,
,,
Divorced,,Private
,,
,,
,,
,,
Separated,,Private
,,
,,Local-gov
,Some-college,
,,Self-emp-not-inc
,,
,,
,Some-college,
,,
,Bachelors,
Married-civ-spouse,,
,HS-grad,
,,
,,Private
,,
Married-civ-spouse,HS-grad,Private
,,
,,Private
,,
,,
,,
,,Private
,,
,HS-grad,
Divorced,,
,,
,,
,,
Widowed,,
,,
,Bachelors,
,,
,,Self-emp-not-inc
Married-civ-spouse,,
,,
,Bachelors,
,,
,,
,,
Never-married,,
Divorced,,
,,
,,
,,
,9th,
,,
,HS-grad,
Married-civ-spouse,,
,,
,,
Never-married,,State-gov
Married-civ-spouse,10th,
,,
,,
Divorced,Masters,Self-emp-not-inc
,HS-grad,
,HS-grad,
,,
,,
Married-civ-spouse,HS-grad,
Married-civ-spouse,,
Married-civ-spouse,,
,HS-grad,
,,
,,Self-emp-inc
,,Private
,,Private
Married-civ-spouse,,
Married-civ-spouse,,
,,Private
,,
,,
,,
,,
,,Private
,,
,,
,,
,,
,,
,Masters,
,,
,,
Married-civ-spouse,,
,,Private
,,
Married-civ-spouse,Masters,
,,
Married-civ-spouse,,
,,
,,
,,
Never-married,,
Married-spouse-absent,,Self-emp-not-inc
,,Private
,,
,,Private
,,
,,
,,Private
,,
,,
,,
Married-civ-spouse,,
,,
,,
Married-civ-spouse,HS-grad,
Never-married,,
,,
,11th,
,Bachelors,
,Some-college,
,,
,Bachelors,
Divorced,,
,Some-college,
,Bachelors,
,,Private
Married-civ-spouse,HS-grad,
,HS-grad,
,,
,Some-college,State-gov
,,
Married-civ-spouse,Assoc-voc,
,,
,Assoc-voc,
Married-civ-spouse,,
,,Private
,HS-grad,Private
,,
,,Private
,,Local-gov
,,
Divorced,9th,
,,
,,
,,
Never-married,Some-college,
,,
,,
,Bachelors,
,,
,HS-grad,
,,
,Masters,
,,
,,Private
,,Private
,,
Married-civ-spouse,,
,,
,HS-grad,
Divorced,,
,,
,,
Married-civ-spouse,,Local-gov
,Bachelors,
,10th,Private
Married-civ-spouse,,
,,
Never-married,,
,,
,,
,,
,,
,,Private
,,
Never-married,,
,,
,,
Never-married,Some-college,
,12th,
,,
,,
,,
,,
,,
,,
,,Local-gov
,Assoc-acdm,
,,
,,
,Assoc-voc,
,,
Never-married,Some-college,
,,
,,
,,
Married-civ-spouse,,
,,Private
Married-civ-spouse,,
,,
,,
Divorced,,
,,Private
,,
,,
,,
,,
,Bachelors,Self-emp-not-inc
,,
,,
,,
,,Private
,,
,,
Divorced,HS-grad,State-gov
,Some-college,
,,
Married-civ-spouse,,
,HS-grad,
,,
,,Private
,Some-college,
,12th,
Married-civ-spouse,,
,,
,,
Never-married,,Private
,,Private
Married-civ-spouse,,
,,
Never-married,,
,,
Married-civ-spouse,Some-college,
Married-civ-spouse,,
,HS-grad,
,,
Never-married,,
Married-civ-spouse,,
,,
,,
,,
,,
,,
,Assoc-acdm,
,,
,,
,,
,,
,,
,,
,,
,,
,,Private
,,
Married-civ-spouse,Masters,
,Prof-school,
,,
,,
,,
,,
,,
Never-married,,
Married-civ-spouse,,
Never-married,,
,,Local-gov
,,
,,
,HS-grad,
,,
Married-civ-spouse,10th,
,,
,,
,,
,,
,,
,,
,,
,,
Married-civ-spouse,,
,,Private
,,
,,Private
,,
,,Private
,,
,,
,,
,HS-grad,Private
,,
,,
,,
,,
,,
,,Private
Never-married,HS-grad,Private
,,
,,
,,
,,
,,Private
,,
Married-civ-spouse,,
,,
,,Private
,,
,,Private
,,
,,Private
,,
,,
,,
,,Private
,HS-grad,
,,
,,
,,
,,
,,
,,
,Bachelors,
,,
,,
,,
,,
,,
,,
,,
,,
,,Private
,,
,,
,,
,,Private
,,Private
,,
,,
Never-married,,Private
,,Private
,,
Never-married,,
,,
,Bachelors,
,Bachelors,Private
,,Private
,,
,,Local-gov
,Bachelors,
Married-civ-spouse,,Private
Divorced,,
Never-married,Bachelors,
,Some-college,
,,
,,
,,
,,
,11th,
Never-married,,Private
,HS-grad,Private
Divorced,HS-grad,
,,Private
Married-civ-spouse,HS-grad,
,,
Divorced,Bachelors,
Never-married,HS-grad,
,,Private
,,
,,
Never-married,,
Divorced,,
,,
,,
,,
Married-civ-spouse,,
,Some-college,Private
,HS-grad,Private
,,
,,Private
,,
,,
,,
,,
,,Private
,Bachelors,
Married-civ-spouse,,
,,Private
,,
Never-married,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Married-civ-spouse,,Private
Never-married,,
,,Private
,,Federal-gov
,,Private
,,Private
,,
,,
Married-civ-spouse,,
,,Private
,Masters,State-gov
,,
,,
,,
,,
,HS-grad,Private
Married-civ-spouse,Assoc-voc,
,,Private
,,
,,
,,
,,Local-gov
,,
Married-civ-spouse,,Private
Married-civ-spouse,Bachelors,
,,
,7th-8th,
Never-married,,
,,
,,
,HS-grad,
,HS-grad,
,Some-college,Private
,,Private
Never-married,Some-college,
Widowed,,
,,
Divorced,Masters,
,,Private
,,
,,
,,
,Some-college,
,,
,,
,,Local-gov
,,
,,
Never-married,,
,,
,,
,,Private
,,
,,
,,
,,
,,
,,
Never-married,Masters,
,,
,,
,,
,,
Married-civ-spouse,,
,,
,,
,,
,,
,,
Divorced,,Private
,Bachelors,
,,
,,
,Some-college,
Never-married,Bachelors,
,Some-college,
,,
,,
Married-civ-spouse,Bachelors,Self-emp-not-inc
Divorced,,
,,
Married-civ-spouse,,
,,
,,Federal-gov
,,
,,
,,
Married-civ-spouse,,
,,Self-emp-not-inc
,Some-college,
,,
Widowed,,
,,
,,
,,
,,Local-gov
,,Private
,,Private
,,
,,Private
,Some-college,
Widowed,7th-8th,
,,
,HS-grad,
,,
Married-civ-spouse,,
,,
Never-married,Masters,Self-emp-not-inc
,10th,
,,Private
,,
,HS-grad,
,,
,,
Divorced,Some-college,Self-emp-not-inc
,,
Married-civ-spouse,,Private
,,
,,
,Bachelors,
,,
,,
,,
,,
,,Private
,,
,HS-grad,
,HS-grad,
,,
,Some-college,
,7th-8th,
,,
,,
Married-civ-spouse,,
,,
,,
Married-civ-spouse,Bachelors,State-gov
,,Local-gov
,,
,,
,,
,,
,,
,,
,,
Never-married,HS-grad,
Married-civ-spouse,Bachelors,
,,
,Bachelors,
,,Local-gov
Never-married,Bachelors,Private
,,
,10th,
,,
,,
,,Private
,Bachelors,
,,
,,
,,
,,
,,
Never-married,Bachelors,
Divorced,,
,,
,,
,10th,
,,Self-emp-not-inc
,,
,,Private
Married-civ-spouse,,
,,
,,
,,Private
,,
,11th,
,,Local-gov
,,
,,
,,Private
,,
Married-civ-spouse,Some-college,
,,
,Some-college,
,,Private
Never-married,,
,,
Never-married,,
,,Private
,HS-grad,
,,
,,
,,Private
,,Self-emp-not-inc
,,Private
,HS-grad,
,,Private
Never-married,,
Married-civ-spouse,HS-grad,
,,
Separated,,
,,
,,Private
Married-civ-spouse,,
,,
Married-spouse-absent,,Private
Never-married,,
,,
,,
,,
,Bachelors,Private
,,
,,
,,
,,
Never-married,,
,,
,,
,,
,,
,,
Married-civ-spouse,,
,,Private
,,
Married-civ-spouse,Masters,
,,
Married-civ-spouse,Some-college,
,,
Married-civ-spouse,,
Married-civ-spouse,,Private
,,
,,
Married-civ-spouse,Some-college,
,,
,,
,7th-8th,
,,
Married-civ-spouse,,
Divorced,,Private
,,
,,
,,
,,Private
,,
,,Private
,,
Never-married,,
,HS-grad,
,,
Never-married,,
,,
,,
,,
,HS-grad,
,,
,,
Divorced,,
,,
,,
,,
,,Private
,,
,,
,,
,,
,,Local-gov
,,
,,
Never-married,,
,,
,,
,,
,,
Separated,,Private
,,
Married-civ-spouse,,
Married-civ-spouse,,
,HS-grad,Private
,,
,,
,,
,,
,,
,,
,,
,,
Married-civ-spouse,,
,,
Divorced,Bachelors,
,,
,,
,,
,,
,,
Married-spouse-absent,,
,,
,,
,,
Separated,,
Married-civ-spouse,,
,,Private
Never-married,,
Never-married,Some-college,
,,
,,
,,Private
,,
,,
Never-married,,
,,Private
Never-married,,
,,
,,
,,Local-gov
Married-civ-spouse,Some-college,State-gov
,11th,
,,
,,
,,
,,
,HS-grad,
,Some-college,
,Some-college,
,,Private
,,
,,Local-gov
,,
,,
,,
,,
,HS-grad,Self-emp-not-inc
,,Private
,,
Divorced,Bachelors,
,,
,,
,,
,,
,10th,
,,
,,
,Masters,
,5th-6th,
,,
,,
,,
Never-married,,
,,
,,
,,
,,
,,
,,
,,
,,
Married-civ-spouse,,
,,
,,
,,
,,
,Bachelors,
,,
,,
,,
Married-civ-spouse,7th-8th,
,,
,,
Divorced,Masters,
,,
,,
,,Federal-gov
Married-civ-spouse,,
,,
,,
,9th,
Married-civ-spouse,,
,,
,Some-college,
,,Private
,,
,,
,Assoc-voc,
,,
,,Private
,,
,,Private
Married-civ-spouse,,
,,
,,
Married-civ-spouse,,
,,
,,Private
,,
,HS-grad,
,,Private
,,
,,Private
,,
Divorced,,
,10th,
Separated,HS-grad,State-gov
,,
,11th,Private
Never-married,Bachelors,State-gov
,,
,,
,,Private
,,
,Bachelors,
,,
Never-married,,
,,Private
,,
,,
,,
,Bachelors,State-gov
,,
,,
,,
,,Private
Married-civ-spouse,,
Married-civ-spouse,,
,,
,,
Divorced,Masters,
,,
,Some-college,
,,Federal-gov
,,
Never-married,Some-college,
,,
,,
Married-civ-spouse,,
,Assoc-voc,
Married-civ-spouse,,Self-emp-not-inc
,HS-grad,Private
,Masters,
,,
Never-married,HS-grad,
,Bachelors,
Divorced,,
Divorced,,
Never-married,Assoc-voc,Private
Married-civ-spouse,,
,,
,,Local-gov
,,Private
Married-civ-spouse,,Self-emp-not-inc
,,
,,Private
Never-married,,Private
,Some-college,
,,
,Some-college,
Widowed,,Private
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,Local-gov
,,
,HS-grad,Self-emp-not-inc
,,Private
,,
Married-civ-spouse,,
,,
,,
Never-married,HS-grad,
,,
,,Self-emp-not-inc
,,
,,
,,
,,
,,
,,
,,
,,
,,
Married-civ-spouse,,
,,
,,
,,
Married-civ-spouse,,
,,
Married-civ-spouse,,
,,
,,Private
,,
Married-civ-spouse,Masters,
,Bachelors,
,,
,,
,,Private
,,
,Bachelors,Private
,,
,,
,,Private
,,Federal-gov
,,
Married-civ-spouse,,
,,
,,
Never-married,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Married-civ-spouse,Assoc-voc,
Never-married,,Private
,12th,
,,
,,
,,
,,
,,Private
,,
,,
Married-civ-spouse,,
,,
,,
Never-married,,
,,
Separated,,Private
,,
,,
,,
Married-civ-spouse,,
,HS-grad,State-gov
,,
,,
,,
,,Private
,,
,HS-grad,
,,
,,
,,
,,
,,
,Bachelors,
,,
,Bachelors,
Married-civ-spouse,,
,,
,,
,,
,,
,,
,,Private
,,
,,
Never-married,,Private
,,
Never-married,,
,,
,,
,,
,,
,,
,,
,,Private
,HS-grad,
,Some-college,
,,
,,
,Some-college,
,,
,,
,,
,,
,,
,,
,,
,,
,,Private
Never-married,,
Married-civ-spouse,,
Married-civ-spouse,,
,Prof-school,
,,
Married-civ-spouse,,
,,Private
Married-civ-spouse,,
,,
Married-civ-spouse,Bachelors,
,,
,,
Never-married,Masters,State-gov
Never-married,HS-grad,
,,
,,
Married-civ-spouse,HS-grad,
,,
,,Local-gov
,,Private
,,
,Some-college,
,,
,,
,,
,,
,,
,,
,10th,
Married-civ-spouse,HS-grad,Self-emp-not-inc
Divorced,,
,,
,HS-grad,
,,
,,
,Assoc-voc,
,,
Never-married,,
,,Private
,,
,,
,,Private
,,Private
,,
,,
,,
,Bachelors,
,Assoc-voc,
,,
,,
,11th,Private
,,
Married-civ-spouse,,Self-emp-inc
,,
,,
,,
,11th,
Married-civ-spouse,,
,,
,,
,,
,,Self-emp-not-inc
Divorced,,
,,
Never-married,,
,,Private
,HS-grad,
,,
,,
,,
,HS-grad,
,,
Married-spouse-absent,Bachelors,
,,
,,
,,
Widowed,,
,,
Never-married,,Self-emp-not-inc
,,Private
,,Private
,Some-college,
,,
,,Private
Never-married,,
,,
,,Private
,,Private
,,
Married-civ-spouse,,
,,
,,Private
Married-civ-spouse,,
,,
,,
,Bachelors,
Married-civ-spouse,Bachelors,Self-emp-not-inc
,,
,,Private
,,
,,
,,Private
Married-civ-spouse,HS-grad,
,,
,HS-grad,
Never-married,,
,,Private
,,Federal-gov
,,Private
,,
,,Private
,,
Divorced,,
Married-civ-spouse,,
,,Private
,,Local-gov
,,
Never-married,,
