age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
,blue-collar,single,secondary,no,12223,yes,yes,unknown,5,may,177,1,0,0,unknown,no
57,blue-collar,married,secondary,no,5935,yes,yes,unknown,5,may,258,1,0,0,unknown,no
,services,,secondary,no,25,yes,yes,unknown,5,may,172,1,0,0,unknown,no
54,management,married,secondary,no,282,yes,yes,unknown,5,may,154,1,,0,unknown,no
55,blue-collar,married,primary,no,23,yes,no,unknown,5,may,291,1,0,0,unknown,no
43,,married,secondary,,1937,yes,no,unknown,5,may,181,1,0,0,,no
53,technician,married,secondary,no,384,yes,no,unknown,5,may,176,1,0,0,unknown,no
44,blue-collar,married,,no,582,no,yes,unknown,,may,211,1,0,0,unknown,no
55,services,divorced,secondary,no,91,no,no,unknown,,may,349,1,0,0,unknown,
49,services,divorced,,no,0,,yes,unknown,5,may,272,1,0,0,unknown,
55,,divorced,,yes,1,yes,no,unknown,5,may,208,1,0,0,unknown,
45,admin.,single,secondary,no,206,,no,unknown,5,may,193,,0,0,unknown,no
47,services,divorced,secondary,no,164,no,no,unknown,5,may,212,1,0,0,unknown,no
42,,single,secondary,no,690,yes,no,,5,,20,1,0,0,unknown,no
59,admin.,married,secondary,no,2343,yes,no,unknown,5,may,,1,,0,unknown,yes
46,self-employed,married,tertiary,no,137,yes,yes,unknown,5,may,246,1,,0,,no
51,,,primary,no,173,yes,no,unknown,5,may,529,2,0,0,unknown,no
56,admin.,married,secondary,,45,no,no,unknown,5,may,1467,1,0,0,unknown,yes
41,,married,secondary,no,1270,yes,no,unknown,,may,1389,1,0,0,unknown,yes
46,management,divorced,secondary,no,16,yes,yes,unknown,5,may,188,2,,0,unknown,no
57,retired,married,secondary,no,486,yes,no,unknown,5,,180,2,0,0,unknown,no
42,,,secondary,no,50,no,no,,5,may,48,1,0,0,unknown,no
30,technician,married,secondary,no,152,yes,yes,unknown,5,may,213,2,0,0,unknown,no
60,admin.,married,secondary,no,290,yes,no,unknown,5,may,583,1,0,0,unknown,no
,blue-collar,married,unknown,no,54,yes,no,unknown,5,,221,1,0,0,unknown,no
,entrepreneur,divorced,secondary,no,,no,no,unknown,5,,,1,0,0,unknown,
36,management,married,tertiary,no,101,yes,,unknown,,may,426,1,0,0,unknown,no
55,blue-collar,married,secondary,no,383,no,no,unknown,5,may,287,1,,0,unknown,no
,retired,married,tertiary,no,81,yes,no,unknown,5,may,,1,0,0,unknown,no
39,technician,married,secondary,no,0,yes,no,unknown,5,,203,1,,0,unknown,no
46,management,married,tertiary,no,229,yes,no,unknown,5,may,197,1,0,0,unknown,
44,,married,secondary,no,-674,,no,unknown,5,may,257,1,0,0,,no
53,,married,primary,no,90,no,no,unknown,5,may,124,1,0,0,unknown,no
52,blue-collar,married,primary,no,128,yes,no,unknown,5,may,229,1,0,0,unknown,no
59,blue-collar,married,primary,no,179,,no,unknown,5,may,55,3,0,0,unknown,no
27,technician,single,tertiary,no,0,yes,no,unknown,5,may,,1,0,0,unknown,no
,blue-collar,married,secondary,no,,yes,no,unknown,5,may,,1,0,0,unknown,
47,technician,married,tertiary,no,151,,no,unknown,5,may,190,1,0,0,unknown,no
34,admin.,married,,no,61,no,yes,unknown,5,may,,1,0,0,unknown,no
,retired,single,secondary,no,30,yes,no,unknown,5,may,514,1,0,,unknown,no
45,management,married,tertiary,no,,yes,no,unknown,5,may,849,2,0,0,unknown,no
29,,divorced,secondary,no,31,,no,unknown,5,may,194,1,0,0,unknown,no
46,technician,divorced,secondary,no,79,no,no,unknown,5,may,144,1,0,0,unknown,no
56,self-employed,married,primary,no,-34,yes,yes,unknown,5,may,212,2,0,0,unknown,no
36,blue-collar,married,primary,no,448,yes,no,unknown,,may,286,1,,0,,no
59,retired,divorced,primary,no,81,yes,no,unknown,5,may,107,1,0,0,unknown,no
44,blue-collar,married,secondary,no,144,yes,no,unknown,5,may,247,2,0,0,unknown,
41,admin.,married,secondary,no,351,yes,no,unknown,5,may,,1,0,0,unknown,no
33,,single,tertiary,no,-67,yes,no,unknown,5,may,364,1,0,0,unknown,
59,management,divorced,tertiary,no,262,no,,unknown,,may,178,1,0,0,,no
57,,married,primary,no,0,no,no,unknown,,may,98,1,0,0,unknown,no
56,technician,divorced,unknown,no,56,yes,,unknown,5,may,439,1,0,0,unknown,no
,blue-collar,married,secondary,no,26,,no,unknown,5,,79,1,0,0,unknown,no
34,admin.,married,unknown,no,3,yes,no,,5,may,,3,0,0,unknown,
,services,married,secondary,no,,yes,yes,,,,,2,0,,unknown,no
,technician,married,tertiary,no,7,no,yes,unknown,5,may,175,1,0,0,unknown,no
33,,single,secondary,no,105,yes,no,unknown,5,,262,2,0,0,unknown,no
29,,,secondary,no,818,yes,yes,unknown,5,may,61,1,0,0,unknown,no
34,services,married,secondary,,-16,yes,,unknown,5,,78,1,0,0,unknown,no
31,blue-collar,married,secondary,no,0,yes,no,unknown,5,,,,0,0,,no
55,services,married,secondary,no,2476,,no,unknown,5,may,579,1,0,0,unknown,yes
55,management,married,unknown,no,1185,no,no,unknown,5,may,677,1,0,0,,no
32,admin.,single,secondary,no,217,,no,unknown,5,may,345,1,0,0,unknown,
38,technician,single,secondary,no,1685,yes,no,unknown,5,,185,1,0,0,unknown,no
55,admin.,single,secondary,no,802,yes,yes,unknown,5,,100,2,0,0,unknown,no
28,unemployed,single,tertiary,no,0,yes,no,unknown,5,may,125,2,0,0,unknown,no
23,blue-collar,married,secondary,no,94,yes,no,unknown,5,may,193,1,0,0,unknown,no
32,technician,,secondary,no,0,yes,no,unknown,5,may,136,1,,0,unknown,no
43,services,single,unknown,no,0,no,no,unknown,5,may,73,1,0,0,unknown,no
32,blue-collar,married,secondary,,517,yes,no,unknown,5,may,528,1,0,0,unknown,no
46,blue-collar,,secondary,no,265,yes,no,unknown,5,may,541,1,0,0,unknown,no
53,housemaid,,primary,no,947,yes,,unknown,5,may,163,1,,0,unknown,no
34,,single,secondary,no,3,,no,unknown,5,may,301,1,,0,unknown,
57,unemployed,married,,no,42,no,no,unknown,5,may,46,1,0,0,,no
,blue-collar,married,secondary,no,37,yes,no,unknown,5,,204,1,0,0,,no
59,blue-collar,married,secondary,,57,yes,no,unknown,5,may,98,1,0,0,unknown,no
,,married,secondary,,22,yes,no,unknown,5,may,71,1,0,0,unknown,no
56,blue-collar,divorced,primary,no,8,yes,no,unknown,5,may,157,2,0,0,unknown,no
48,,married,secondary,no,293,yes,no,unknown,5,may,243,1,0,0,unknown,no
,,married,primary,no,3,yes,no,unknown,5,may,186,2,0,0,unknown,no
54,blue-collar,married,primary,no,348,yes,no,unknown,5,may,579,2,0,0,unknown,no
,blue-collar,married,unknown,no,-19,yes,no,unknown,,may,163,2,,0,,no
26,student,single,secondary,,0,,no,unknown,5,may,610,2,,0,unknown,no
40,management,,tertiary,no,-4,yes,,unknown,5,may,2033,1,,0,unknown,no
39,management,married,secondary,no,18,yes,no,unknown,5,may,85,1,0,0,unknown,no
50,technician,married,primary,no,139,no,no,unknown,5,,114,2,0,0,unknown,no
41,,married,secondary,no,0,yes,no,unknown,5,may,114,2,0,0,unknown,no
,blue-collar,married,unknown,no,1883,yes,no,unknown,5,may,57,1,0,0,unknown,no
60,retired,divorced,secondary,no,216,,no,unknown,5,may,238,1,0,0,unknown,no
52,,married,secondary,no,782,yes,no,,5,may,93,3,0,0,unknown,no
48,blue-collar,married,secondary,no,904,yes,no,,5,may,128,2,0,0,unknown,no
,services,married,unknown,,,yes,no,unknown,5,may,107,1,0,0,unknown,no
39,technician,single,,no,47,yes,no,unknown,5,may,181,1,0,0,,no
47,services,single,secondary,no,176,,no,unknown,5,may,303,2,0,,unknown,no
40,blue-collar,,secondary,no,1225,yes,,unknown,,may,558,5,0,0,unknown,no
45,technician,married,secondary,no,86,yes,no,unknown,,may,270,1,0,0,unknown,no
26,admin.,single,secondary,no,82,yes,no,unknown,5,may,228,1,0,0,unknown,no
52,management,married,tertiary,,271,yes,no,unknown,5,,,1,0,,unknown,no
54,technician,married,secondary,no,1378,yes,no,unknown,5,may,240,1,0,0,unknown,no
54,admin.,married,tertiary,no,184,no,no,unknown,5,may,673,2,0,0,unknown,yes
50,blue-collar,married,primary,no,0,no,no,unknown,5,,233,3,0,,unknown,no
35,,married,secondary,no,0,yes,no,unknown,5,may,1056,,0,0,unknown,
44,,married,secondary,no,1357,,yes,unknown,5,may,250,1,0,0,unknown,no
,entrepreneur,married,unknown,no,19,yes,no,unknown,5,may,252,1,0,0,unknown,no
35,retired,single,primary,no,434,no,no,,5,may,,1,0,0,unknown,no
,admin.,divorced,secondary,no,92,yes,no,unknown,5,may,,1,0,0,,no
53,admin.,,secondary,no,1151,yes,no,unknown,5,may,412,1,0,0,unknown,no
48,unemployed,married,secondary,no,,yes,,unknown,5,may,,2,0,0,unknown,no
34,technician,married,secondary,no,51,yes,no,unknown,5,may,19,2,0,0,unknown,no
54,services,married,secondary,no,214,yes,no,unknown,5,may,458,2,0,0,unknown,no
51,management,married,secondary,no,1161,yes,no,unknown,5,may,717,1,,0,unknown,no
,services,married,tertiary,no,37,,no,unknown,5,,313,1,0,0,unknown,no
35,technician,divorced,secondary,no,787,yes,no,unknown,5,may,683,2,0,0,unknown,no
35,services,,secondary,no,59,yes,no,unknown,5,may,1077,1,,0,unknown,no
38,technician,married,secondary,no,253,yes,no,unknown,5,may,416,1,0,0,unknown,no
,admin.,married,tertiary,no,211,yes,no,unknown,5,may,146,2,0,0,unknown,no
,retired,married,primary,no,235,,no,unknown,5,may,,1,0,0,unknown,no
40,services,divorced,unknown,no,4384,yes,no,unknown,,may,315,1,,0,unknown,no
54,management,married,secondary,no,4080,no,,unknown,5,may,140,1,0,0,unknown,no
34,blue-collar,single,secondary,no,53,yes,yes,unknown,5,may,346,1,0,0,unknown,no
31,management,single,tertiary,no,0,yes,no,unknown,5,may,,1,0,0,unknown,no
51,retired,married,secondary,no,2127,yes,no,,5,may,172,1,,0,,no
33,management,married,tertiary,no,377,yes,no,unknown,5,may,217,1,0,0,unknown,no
55,management,married,tertiary,no,73,yes,no,unknown,5,may,142,2,0,0,unknown,no
42,admin.,married,secondary,no,445,yes,no,unknown,5,may,67,,0,0,unknown,no
,blue-collar,married,secondary,no,243,yes,no,unknown,5,may,291,1,0,0,unknown,no
33,blue-collar,single,secondary,no,,,no,unknown,5,may,309,2,0,0,unknown,
38,services,married,secondary,no,155,yes,no,unknown,5,may,,1,0,0,unknown,no
50,technician,divorced,tertiary,no,173,no,yes,unknown,5,may,98,1,0,0,unknown,no
43,management,married,tertiary,no,400,yes,no,unknown,,may,256,1,0,0,unknown,no
61,,divorced,primary,no,1428,yes,no,unknown,5,may,82,2,0,0,,no
47,admin.,married,secondary,no,219,yes,,unknown,,may,577,1,0,0,unknown,no
48,self-employed,married,tertiary,no,7,yes,no,unknown,5,,286,1,,0,,no
44,blue-collar,married,secondary,no,575,yes,no,unknown,5,may,477,1,0,0,unknown,no
,student,single,unknown,no,298,yes,no,unknown,5,may,611,2,0,0,unknown,no
35,services,married,secondary,no,0,yes,no,unknown,,may,,1,,,unknown,
50,services,married,secondary,no,5699,yes,no,unknown,5,may,381,2,0,0,unknown,no
41,management,married,,no,176,yes,yes,unknown,5,,42,1,,0,unknown,no
41,management,married,tertiary,no,517,yes,no,unknown,5,may,251,1,,0,,no
39,services,single,unknown,no,257,yes,no,,5,may,408,1,0,0,unknown,no
42,retired,married,secondary,no,56,yes,no,,5,may,215,1,0,0,,no
38,blue-collar,married,secondary,no,-390,yes,no,unknown,5,,287,1,0,0,unknown,no
53,retired,,secondary,no,330,yes,no,unknown,5,may,216,2,0,0,unknown,no
59,housemaid,divorced,primary,no,,no,no,unknown,5,may,366,2,0,0,unknown,no
36,services,married,secondary,no,301,yes,no,unknown,5,may,210,1,0,0,unknown,no
54,blue-collar,married,primary,no,-41,yes,no,unknown,5,may,288,1,0,0,unknown,no
40,technician,married,tertiary,,483,yes,no,unknown,5,may,168,1,0,0,unknown,no
47,unknown,married,unknown,no,28,no,no,unknown,5,may,,2,0,0,,no
53,unemployed,married,unknown,no,13,,no,unknown,5,may,410,3,0,0,,no
46,housemaid,married,,no,965,no,no,unknown,5,,,,0,0,unknown,no
39,management,married,tertiary,no,378,yes,yes,unknown,5,may,127,2,0,0,unknown,no
40,,married,secondary,no,219,yes,no,unknown,5,may,357,1,0,0,unknown,no
28,blue-collar,married,primary,no,324,yes,no,unknown,5,may,175,1,,0,unknown,
35,entrepreneur,divorced,secondary,no,-69,yes,no,unknown,5,may,300,1,0,0,,no
55,,married,secondary,no,0,no,yes,unknown,5,may,136,1,0,0,unknown,no
43,technician,divorced,unknown,no,205,yes,no,unknown,5,may,1419,1,0,0,unknown,no
48,blue-collar,,primary,no,278,yes,no,unknown,5,,125,2,,0,unknown,no
58,management,married,unknown,no,1065,yes,no,unknown,,may,213,3,0,0,unknown,no
33,management,single,tertiary,no,34,yes,no,unknown,5,,,1,0,0,unknown,no
36,blue-collar,married,unknown,no,1033,no,no,,5,may,,2,,0,,no
53,services,divorced,secondary,no,1467,yes,no,unknown,5,may,124,1,0,0,unknown,
47,blue-collar,married,primary,no,-12,yes,no,unknown,5,may,18,1,0,0,unknown,no
31,services,,secondary,no,388,yes,no,unknown,5,may,730,2,0,0,unknown,no
57,entrepreneur,married,secondary,,294,yes,no,unknown,5,may,746,2,0,0,unknown,no
,blue-collar,married,unknown,no,1827,no,no,unknown,5,may,121,1,,0,unknown,no
55,blue-collar,married,primary,,627,yes,,unknown,5,may,247,1,0,0,,no
45,blue-collar,married,primary,no,25,,,unknown,5,may,40,1,0,0,unknown,no
53,,divorced,secondary,no,315,yes,no,unknown,5,,181,2,0,0,unknown,no
37,blue-collar,married,primary,no,0,,,unknown,5,may,79,1,,0,unknown,
44,admin.,divorced,secondary,no,66,yes,no,unknown,5,may,206,1,0,0,unknown,no
49,blue-collar,divorced,primary,no,,yes,yes,unknown,5,may,389,1,0,0,unknown,no
46,technician,married,secondary,no,349,,yes,unknown,,may,127,1,0,0,unknown,
43,entrepreneur,married,unknown,no,100,yes,no,unknown,5,,702,1,0,0,unknown,no
38,,,secondary,no,0,no,no,unknown,5,may,151,1,,0,,no
43,,married,secondary,no,434,yes,no,unknown,5,may,117,,0,0,,no
49,,married,tertiary,no,3237,yes,no,,5,may,232,3,0,0,unknown,no
42,management,married,,no,275,no,no,unknown,5,may,408,2,0,0,unknown,no
22,blue-collar,single,secondary,no,0,yes,no,unknown,5,may,179,2,0,0,unknown,no
40,management,married,,,207,yes,no,unknown,5,may,,1,0,0,unknown,no
39,blue-collar,married,secondary,no,483,,no,unknown,5,may,282,1,0,0,unknown,no
51,services,married,secondary,no,2248,yes,no,unknown,,may,714,2,0,0,unknown,no
,,married,secondary,,428,yes,no,unknown,5,may,50,1,0,0,unknown,no
53,blue-collar,married,secondary,no,0,yes,yes,unknown,5,,181,1,0,0,,no
,services,single,secondary,no,0,yes,no,unknown,5,may,142,1,0,0,unknown,no
33,technician,divorced,secondary,no,140,yes,no,unknown,,may,227,1,0,0,,no
,management,,tertiary,no,297,yes,no,unknown,5,may,,1,0,0,unknown,no
,,married,primary,no,,yes,no,unknown,5,may,361,1,0,0,unknown,
59,,divorced,secondary,no,901,yes,no,unknown,5,may,73,3,0,0,unknown,
30,technician,single,secondary,no,2573,yes,no,unknown,5,may,67,2,0,0,unknown,no
36,services,married,secondary,no,143,yes,yes,,5,may,350,1,,0,unknown,no
40,,married,secondary,no,475,yes,no,unknown,5,may,332,2,0,0,unknown,no
53,,married,secondary,no,70,yes,no,unknown,5,may,611,2,0,0,unknown,no
34,,single,tertiary,no,,yes,no,unknown,,may,113,2,0,0,unknown,no
37,technician,married,secondary,,275,yes,no,unknown,5,may,132,1,,,,no
42,management,divorced,tertiary,no,742,yes,no,,,may,58,3,0,0,unknown,no
41,entrepreneur,married,primary,no,236,yes,no,unknown,5,may,151,1,0,0,unknown,no
30,student,single,tertiary,no,25,yes,no,unknown,,may,89,2,0,0,unknown,
37,management,,tertiary,no,,yes,no,unknown,5,may,152,1,0,0,,no
39,admin.,divorced,secondary,no,,yes,no,unknown,5,,611,2,0,0,unknown,no
41,blue-collar,married,primary,no,183,yes,yes,unknown,5,may,110,2,0,0,unknown,no
40,blue-collar,married,primary,no,0,yes,no,unknown,5,may,,1,0,0,unknown,no
42,management,single,tertiary,no,0,yes,yes,,,may,562,2,0,0,,yes
40,blue-collar,divorced,primary,no,0,,no,unknown,5,may,962,1,0,0,unknown,no
57,technician,married,secondary,no,1078,yes,no,unknown,5,may,10,4,0,0,unknown,no
56,entrepreneur,,secondary,no,155,no,no,unknown,,may,,3,0,0,unknown,no
37,admin.,married,secondary,,190,yes,no,unknown,5,may,,2,0,0,unknown,no
59,retired,married,,no,319,yes,no,unknown,5,may,143,3,0,0,unknown,no
39,services,divorced,secondary,,-185,yes,no,unknown,5,may,189,3,,0,unknown,no
,services,married,secondary,no,47,no,no,unknown,5,may,234,2,,0,unknown,no
,,single,secondary,no,570,yes,no,,5,,75,2,0,0,unknown,
,,married,,no,19,no,no,,5,may,189,2,0,0,unknown,no
50,,married,primary,no,61,yes,no,unknown,5,may,,3,0,0,,no
,admin.,married,secondary,no,-62,yes,yes,unknown,5,may,55,2,0,0,unknown,no
54,,,tertiary,no,258,no,no,unknown,5,may,,4,0,0,unknown,no
58,blue-collar,married,primary,no,76,yes,no,unknown,5,may,156,2,0,0,unknown,no
30,blue-collar,single,secondary,no,,yes,no,unknown,,may,5,2,0,0,,no
33,admin.,single,secondary,no,352,yes,no,unknown,5,may,225,2,0,0,unknown,no
47,admin.,married,secondary,,368,,,unknown,5,may,125,2,0,0,unknown,no
50,,single,tertiary,no,339,yes,no,unknown,5,may,2,3,0,0,unknown,no
32,,married,secondary,no,1331,yes,no,unknown,5,may,286,2,0,0,unknown,
40,self-employed,married,secondary,no,672,,no,unknown,5,may,164,2,0,0,unknown,no
37,management,married,tertiary,no,58,yes,no,unknown,5,may,98,2,0,0,unknown,no
54,technician,single,unknown,no,447,yes,,unknown,5,may,,2,0,0,unknown,
24,student,single,secondary,no,423,yes,no,unknown,,,226,3,0,0,unknown,no
54,management,married,,no,0,no,,unknown,5,may,120,2,0,0,,no
34,technician,married,secondary,no,19,yes,no,unknown,5,may,362,4,,0,unknown,no
,technician,,primary,no,13,yes,no,unknown,,may,357,2,0,0,unknown,no
31,blue-collar,single,secondary,no,3,yes,no,unknown,,may,,2,0,,unknown,
24,,single,secondary,no,82,yes,no,unknown,5,may,204,2,0,0,,no
42,,divorced,primary,,28,yes,no,unknown,5,may,126,3,,0,,
57,technician,married,secondary,no,792,yes,no,unknown,5,may,65,2,0,0,unknown,no
42,blue-collar,married,unknown,no,,yes,,unknown,5,may,107,2,0,0,unknown,no
51,,married,secondary,no,531,yes,no,unknown,5,may,267,2,0,0,unknown,no
57,retired,married,secondary,no,211,yes,no,unknown,5,may,248,2,0,0,unknown,no
36,services,single,secondary,no,62,yes,no,unknown,5,may,215,2,0,0,unknown,no
,services,married,unknown,no,257,yes,no,unknown,5,may,,2,0,0,unknown,no
50,technician,married,secondary,no,1234,yes,no,,5,may,205,2,0,0,unknown,no
54,management,married,tertiary,no,313,yes,,unknown,5,may,83,2,0,0,unknown,no
55,blue-collar,married,secondary,no,89,yes,no,unknown,5,may,106,3,0,0,unknown,
44,,married,secondary,no,129,yes,yes,unknown,,may,189,2,0,0,unknown,no
43,management,married,unknown,no,0,yes,no,unknown,5,may,,2,0,0,unknown,no
56,,married,secondary,no,353,yes,no,unknown,5,may,,2,0,0,unknown,no
54,technician,married,unknown,no,851,yes,no,unknown,5,may,,2,0,0,,no
,services,divorced,primary,no,96,yes,yes,unknown,5,may,311,2,,0,unknown,no
37,services,divorced,secondary,no,398,yes,,unknown,5,may,214,2,0,0,unknown,no
33,admin.,single,tertiary,no,193,no,,unknown,5,may,,2,0,0,,no
46,,married,secondary,,-358,yes,no,unknown,,may,358,2,0,0,unknown,no
,blue-collar,married,secondary,no,539,yes,,unknown,5,may,453,2,0,0,unknown,no
51,,single,secondary,no,0,yes,no,unknown,5,may,364,2,,0,,no
,retired,single,primary,no,0,no,no,unknown,5,may,136,2,0,0,unknown,no
42,,married,secondary,no,490,yes,no,unknown,5,may,386,2,0,0,unknown,no
51,,married,secondary,no,0,yes,no,,5,may,173,2,0,0,unknown,no
49,,married,unknown,no,403,yes,no,unknown,5,may,,2,0,0,unknown,no
48,management,married,secondary,no,,,no,unknown,5,,224,3,0,0,unknown,no
32,technician,divorced,tertiary,no,2558,no,no,unknown,5,,148,2,0,0,unknown,no
31,admin.,single,secondary,no,98,yes,no,unknown,5,may,196,2,,0,unknown,no
55,management,single,tertiary,no,115,no,no,unknown,,may,111,4,0,0,unknown,no
40,,single,secondary,no,436,yes,,unknown,5,may,231,3,0,0,unknown,
47,technician,married,tertiary,no,831,yes,no,unknown,5,may,316,,0,0,unknown,no
57,technician,married,unknown,no,206,yes,no,unknown,5,may,216,3,0,0,unknown,
41,blue-collar,married,secondary,no,290,yes,no,unknown,5,may,240,2,0,0,unknown,no
48,,married,secondary,no,1,no,no,unknown,,may,669,3,0,0,unknown,no
42,blue-collar,married,unknown,no,57,yes,no,unknown,5,,,2,,0,unknown,no
30,blue-collar,single,secondary,no,-457,yes,,unknown,5,,,2,0,0,,
,,single,,no,1387,yes,no,unknown,,may,,5,0,0,unknown,no
45,management,divorced,tertiary,no,24598,yes,no,unknown,5,may,313,3,,0,unknown,no
49,blue-collar,married,secondary,no,30,yes,no,unknown,5,may,,4,0,0,unknown,no
42,admin.,single,secondary,no,1022,yes,no,unknown,5,,146,2,0,0,unknown,no
53,technician,married,secondary,no,56,yes,,unknown,5,may,152,2,0,0,unknown,no
51,admin.,single,secondary,yes,-2,no,,unknown,5,may,402,3,0,0,unknown,no
32,services,single,secondary,no,121,yes,no,unknown,5,may,213,2,0,0,unknown,no
41,blue-collar,single,secondary,no,842,yes,no,unknown,5,may,144,3,0,0,unknown,
