age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
49,,,HS-grad,9,,Adm-clerical,Unmarried,White,Female,0,0,40,,
25,Private,289980,HS-grad,9,Never-married,,Not-in-family,White,Male,0,0,35,United-States,<=50K
57,Federal-gov,,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,>50K
,Private,144361,,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
44,Private,128354,Masters,14,,,Unmarried,White,Female,0,0,,United-States,<=50K
41,State-gov,101603,,11,Married-civ-spouse,Craft-repair,,White,Male,0,0,40,United-States,<=50K
,Private,271466,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,,United-States,<=50K
25,,32275,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Other,Female,0,0,40,United-States,<=50K
47,Private,51835,,15,Married-civ-spouse,Prof-specialty,,White,Female,0,1902,60,Honduras,>50K
50,Federal-gov,251585,,,Divorced,Exec-managerial,Not-in-family,White,,0,0,,United-States,>50K
47,Self-emp-inc,109832,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,,,0,60,United-States,<=50K
43,Private,237993,,10,Married-civ-spouse,Tech-support,Husband,,Male,,0,40,United-States,>50K
46,,216666,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,,Mexico,<=50K
35,Private,56352,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,,Male,0,0,,,<=50K
41,,147372,HS-grad,,Married-civ-spouse,Adm-clerical,,White,Male,0,,48,United-States,<=50K
30,,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,5013,0,,United-States,<=50K
30,Private,59496,Bachelors,13,Married-civ-spouse,Sales,Husband,,Male,,0,40,United-States,<=50K
,,149640,HS-grad,9,,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,116632,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,,0,0,,United-States,>50K
,Private,105598,Some-college,10,Divorced,Tech-support,Not-in-family,White,,,0,58,United-States,<=50K
36,Private,,HS-grad,9,Married-civ-spouse,Craft-repair,,White,,0,0,,United-States,<=50K
28,Private,183175,Some-college,,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
53,Private,169846,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
49,Self-emp-inc,191681,Some-college,,Married-civ-spouse,Exec-managerial,,White,Male,0,0,50,,
,Private,101509,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,32,United-States,
31,Private,309974,Bachelors,13,Separated,Sales,Own-child,Black,Female,0,0,40,,<=50K
,,162298,Bachelors,,Married-civ-spouse,,,White,Male,0,0,70,United-States,>50K
,Private,211678,Some-college,,Never-married,Machine-op-inspct,Not-in-family,White,,0,0,40,United-States,<=50K
79,Private,,Some-college,,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,20,United-States,<=50K
27,Private,,HS-grad,9,Never-married,,Own-child,White,Male,0,0,,Mexico,<=50K
40,Private,32214,Assoc-acdm,,Married-civ-spouse,Adm-clerical,Husband,White,Male,,0,40,United-States,<=50K
18,Private,309634,11th,7,Never-married,Other-service,Own-child,White,Female,0,,22,United-States,
31,Local-gov,125927,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,,,United-States,<=50K
,Private,446839,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,,0,30,United-States,<=50K
52,Private,276515,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Cuba,
46,Private,,HS-grad,9,,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
59,Private,159937,,9,Married-civ-spouse,,Husband,,Male,,,48,United-States,<=50K
44,Private,343591,,9,Divorced,Craft-repair,Not-in-family,,Female,14344,0,40,United-States,>50K
53,Private,346253,HS-grad,,,,Own-child,White,Female,0,,35,,<=50K
49,,268234,HS-grad,9,Married-civ-spouse,,,White,,0,,40,United-States,>50K
33,Private,202051,Masters,,,Prof-specialty,,White,Male,0,,50,United-States,<=50K
30,Private,54334,9th,5,,Sales,Not-in-family,White,,0,0,,United-States,<=50K
43,,410867,Doctorate,16,,Prof-specialty,,White,,0,,50,United-States,>50K
57,Private,249977,,11,Married-civ-spouse,Prof-specialty,,White,,0,0,40,United-States,<=50K
37,Private,,,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,,United-States,<=50K
28,,212563,,10,,,,Black,Female,0,0,25,United-States,<=50K
34,Local-gov,226296,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,,0,40,United-States,>50K
29,Local-gov,115585,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,
48,Self-emp-not-inc,191277,Doctorate,,Married-civ-spouse,Prof-specialty,,,Male,0,1902,60,United-States,>50K
,,,Some-college,10,,Sales,Husband,White,Male,0,0,48,United-States,>50K
48,Private,171095,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,,Female,0,,40,,<=50K
32,,249409,HS-grad,9,Never-married,Other-service,,Black,Male,0,0,40,United-States,<=50K
76,,124191,Masters,14,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,>50K
44,,198282,,13,Married-civ-spouse,,Husband,White,Male,15024,0,,United-States,>50K
47,Self-emp-not-inc,149116,,14,Never-married,Prof-specialty,Not-in-family,White,,0,0,50,,<=50K
20,Private,188300,Some-college,,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,103432,,9,Never-married,Craft-repair,Not-in-family,White,Male,,0,40,United-States,<=50K
32,Self-emp-inc,317660,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,,0,40,United-States,>50K
30,Private,194901,11th,7,Never-married,Handlers-cleaners,,,Male,0,0,,United-States,<=50K
31,Local-gov,189265,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,,<=50K
42,Private,124692,HS-grad,,Married-civ-spouse,,Husband,White,Male,,0,40,United-States,
24,Private,432376,,13,Never-married,Sales,,White,Male,0,0,40,United-States,
,Private,65324,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
56,Self-emp-not-inc,,HS-grad,,Married-civ-spouse,Other-service,Husband,White,,0,1887,50,,>50K
28,Private,377869,Some-college,10,Married-civ-spouse,Sales,Wife,White,,4064,,25,United-States,<=50K
36,Private,102864,HS-grad,9,,Machine-op-inspct,,White,Female,,0,40,United-States,<=50K
53,Private,95647,9th,,Married-civ-spouse,Handlers-cleaners,,White,Male,0,0,50,United-States,
56,Self-emp-inc,303090,Some-college,,,Sales,Husband,White,,0,0,50,United-States,<=50K
49,,197371,Assoc-voc,11,Married-civ-spouse,Craft-repair,,Black,Male,0,0,40,,>50K
55,Private,247552,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,56,United-States,<=50K
22,Private,102632,HS-grad,9,Never-married,Craft-repair,,White,Male,0,,41,United-States,<=50K
21,Private,199915,Some-college,10,Never-married,Other-service,Own-child,,Female,0,0,,United-States,<=50K
40,,118853,Bachelors,13,,Exec-managerial,Husband,White,,,0,,United-States,<=50K
30,Private,77143,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,,<=50K
29,State-gov,,Bachelors,,Married-civ-spouse,Prof-specialty,,White,Male,0,0,,United-States,>50K
19,Private,301606,Some-college,10,Never-married,Other-service,Own-child,,Male,0,,35,,<=50K
47,Private,287828,,13,Married-civ-spouse,Exec-managerial,,White,Female,0,0,40,United-States,>50K
20,Private,,Some-college,10,Never-married,Adm-clerical,,White,Female,0,1719,28,United-States,
,,114937,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,,,Male,0,0,40,United-States,
39,Private,365739,Some-college,,,,Not-in-family,White,Male,0,0,40,United-States,<=50K
,Private,69621,,12,Never-married,,Not-in-family,White,Female,0,0,60,United-States,<=50K
24,Private,43323,HS-grad,9,Never-married,,,White,Female,0,1762,40,,<=50K
,Self-emp-not-inc,120985,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,,United-States,
37,Private,254202,,,Married-civ-spouse,,Husband,White,Male,0,0,,United-States,<=50K
46,Private,146195,Assoc-acdm,12,Divorced,Tech-support,,Black,Female,,0,36,United-States,
38,Federal-gov,125933,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,,Iran,>50K
43,Self-emp-not-inc,56920,HS-grad,9,,,Husband,White,Male,0,0,60,United-States,<=50K
27,Private,163127,,,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,
20,Private,,Some-college,10,,Sales,Own-child,White,Male,,,20,United-States,<=50K
49,,81973,Some-college,10,Married-civ-spouse,Craft-repair,Husband,,Male,0,0,40,,>50K
61,Self-emp-inc,66614,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,232782,,10,Never-married,Sales,Own-child,,Female,0,0,40,United-States,
19,Private,316868,Some-college,10,Never-married,,Own-child,White,Male,,0,30,,<=50K
45,Private,196584,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,,Female,0,1564,40,United-States,
70,Private,105376,Some-college,10,Never-married,Tech-support,Other-relative,,,0,0,40,United-States,<=50K
,Private,185814,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,0,0,,,
22,Private,175374,Some-college,10,Married-civ-spouse,,Husband,,Male,0,0,24,,<=50K
36,Private,,HS-grad,,Widowed,Other-service,Unmarried,White,,0,0,,,
,Private,181232,11th,7,Married-civ-spouse,Craft-repair,Husband,White,,0,2179,40,,<=50K
,Local-gov,186009,Some-college,10,Divorced,Adm-clerical,Unmarried,White,,0,0,,Mexico,<=50K
,Private,198183,HS-grad,9,Never-married,Adm-clerical,,White,Female,0,0,40,United-States,<=50K
33,Private,163003,Bachelors,,Never-married,Exec-managerial,,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
21,Private,296158,HS-grad,9,Never-married,,Own-child,White,Male,0,0,35,United-States,
48,Private,187715,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,,0,46,United-States,
23,Private,214542,,13,,,,White,Male,0,0,,United-States,
71,Self-emp-not-inc,494223,Some-college,,Separated,Sales,Unmarried,Black,,,1816,2,,<=50K
,Private,,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,,0,60,United-States,<=50K
,Private,228456,Bachelors,13,Separated,Other-service,Other-relative,Black,,0,,50,United-States,<=50K
25,Private,252752,HS-grad,9,,Other-service,,White,Female,,0,40,United-States,<=50K
44,Self-emp-inc,78374,Masters,14,,Exec-managerial,,,Female,,0,,United-States,
28,Private,88419,HS-grad,9,Never-married,,Not-in-family,Asian-Pac-Islander,Female,0,0,40,England,<=50K
45,Self-emp-not-inc,201080,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,
36,Private,207157,,10,,Other-service,Unmarried,White,Female,0,,,Mexico,<=50K
39,Federal-gov,235485,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,,Male,0,,42,United-States,<=50K
46,State-gov,102628,Masters,14,,Protective-serv,,,Male,0,0,40,,<=50K
18,Private,,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,<=50K
66,Local-gov,54826,Assoc-voc,11,Widowed,Prof-specialty,,White,,0,0,20,United-States,<=50K
,Private,124953,,9,,Other-service,Not-in-family,White,,0,1980,40,United-States,<=50K
28,State-gov,175325,HS-grad,9,,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,96062,,,Married-civ-spouse,,Husband,White,Male,0,1977,,United-States,>50K
27,Private,,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,,,0,50,United-States,<=50K
28,State-gov,149624,Bachelors,13,,,Husband,White,Male,0,0,40,United-States,>50K
27,Private,253814,HS-grad,9,Married-spouse-absent,Sales,Unmarried,,Female,0,0,25,United-States,
21,Private,312956,HS-grad,9,Never-married,Craft-repair,,Black,Male,0,0,40,United-States,<=50K
34,Private,483777,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,,0,40,United-States,<=50K
18,,183930,HS-grad,9,Never-married,Other-service,,White,Male,0,0,12,United-States,<=50K
,,37274,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,65,United-States,<=50K
44,,181344,,10,Married-civ-spouse,,Husband,Black,,0,,38,United-States,>50K
43,Private,,Some-college,10,Divorced,Adm-clerical,Not-in-family,,Female,0,0,40,United-States,<=50K
30,Private,633742,,10,,Craft-repair,Not-in-family,Black,,0,0,,United-States,
40,Private,,7th-8th,4,,,Husband,,,0,0,40,Mexico,>50K
37,Federal-gov,29054,Some-college,10,Married-civ-spouse,Adm-clerical,,White,Male,0,0,42,United-States,>50K
34,Private,304030,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,,,United-States,<=50K
41,Self-emp-not-inc,,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,,0,40,,<=50K
31,Private,99928,,14,Married-civ-spouse,,,,Female,0,0,,United-States,<=50K
58,State-gov,109567,Doctorate,16,,Prof-specialty,Husband,White,Male,0,,,,>50K
38,Private,155222,,10,,Machine-op-inspct,Not-in-family,Black,Female,,,28,,<=50K
24,Private,159567,,10,Married-civ-spouse,Machine-op-inspct,Husband,,,0,,40,United-States,<=50K
,Local-gov,523910,Bachelors,13,,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
47,,120939,,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,,<=50K
,Federal-gov,,,13,Married-civ-spouse,,Husband,White,Male,0,0,24,,<=50K
23,Private,197387,5th-6th,,Married-civ-spouse,,Other-relative,,,0,0,40,Mexico,<=50K
36,Private,99374,,10,Divorced,,Not-in-family,White,Male,0,0,40,,<=50K
,Federal-gov,56795,Masters,14,Never-married,,Not-in-family,White,Female,14084,0,,,>50K
35,Private,,,14,,Prof-specialty,Other-relative,White,Male,7298,0,40,United-States,>50K
24,,32921,HS-grad,9,Never-married,Sales,Not-in-family,,Male,0,0,40,United-States,<=50K
26,Private,,Masters,,Never-married,Prof-specialty,,White,Female,0,1876,40,,<=50K
51,Private,259323,Bachelors,13,Married-civ-spouse,Exec-managerial,,White,,0,0,,United-States,>50K
42,Local-gov,254817,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,,0,,40,United-States,<=50K
37,State-gov,48211,HS-grad,9,Divorced,,Unmarried,,Female,0,0,35,United-States,<=50K
18,Private,140164,11th,7,Never-married,Sales,Own-child,White,Female,0,0,40,,<=50K
36,,128757,Bachelors,13,,Other-service,Husband,Black,,7298,,36,,>50K
35,Private,36270,,9,,,Not-in-family,,Male,0,0,60,United-States,<=50K
58,Self-emp-inc,210563,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,15024,0,35,,>50K
,Private,,11th,,Never-married,,Own-child,,Female,0,,12,,<=50K
44,Local-gov,160943,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,,Male,0,0,,United-States,<=50K
37,Private,,HS-grad,9,Married-civ-spouse,,Husband,White,,0,,,United-States,
35,Private,153790,Some-college,10,Never-married,Sales,,,Female,0,0,40,United-States,
60,,85815,,,Married-civ-spouse,Craft-repair,,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
,Self-emp-inc,125417,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,,Male,0,,40,United-States,>50K
,Private,635913,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,,0,,60,United-States,
50,Private,,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,,0,40,United-States,<=50K
38,Private,,Bachelors,13,,Sales,Husband,White,Male,0,0,50,Poland,<=50K
45,Private,109434,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
,,,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,,0,40,United-States,<=50K
31,Private,197860,Some-college,,,Handlers-cleaners,Husband,White,,0,0,,United-States,
90,Private,51744,,,Never-married,Other-service,Not-in-family,Black,Male,,,40,United-States,<=50K
54,Private,,HS-grad,9,Married-civ-spouse,,Husband,Black,Male,0,0,20,United-States,<=50K
53,Local-gov,140359,Preschool,1,,Machine-op-inspct,Not-in-family,White,Female,0,0,35,United-States,
18,Private,243313,HS-grad,9,Never-married,,Own-child,White,Female,,,40,United-States,<=50K
66,Self-emp-not-inc,167687,,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,1409,0,,United-States,
75,,,Assoc-voc,11,,,Not-in-family,White,,,0,20,Columbia,
65,,176796,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,,0,40,United-States,<=50K
,Private,538583,11th,7,Separated,Transport-moving,Not-in-family,Black,Male,3674,,40,United-States,<=50K
41,Private,,,,Divorced,Sales,,Black,Female,,0,38,United-States,
,Private,,,10,Never-married,Adm-clerical,Not-in-family,White,,0,,,United-States,
33,Private,110978,Some-college,10,Divorced,,Other-relative,Other,Female,0,0,40,United-States,<=50K
28,,,Prof-school,15,,Prof-specialty,Not-in-family,,Male,0,0,55,,>50K
59,,268700,,9,Married-civ-spouse,,,White,Male,,0,40,,<=50K
40,State-gov,170525,Some-college,10,,Adm-clerical,Not-in-family,White,Female,0,0,,United-States,<=50K
41,,180138,Bachelors,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Iran,
,Local-gov,115076,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,>50K
23,Private,115458,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,
40,Private,347890,Bachelors,13,Married-civ-spouse,Prof-specialty,,White,Male,0,0,40,,>50K
41,,196001,HS-grad,9,Married-civ-spouse,Other-service,Wife,,Female,0,0,20,United-States,<=50K
24,,,Assoc-acdm,12,,Protective-serv,,White,Male,,0,50,United-States,<=50K
38,Private,179488,Some-college,10,Divorced,Craft-repair,,White,,0,,40,United-States,<=50K
58,,236596,HS-grad,,Married-civ-spouse,,Husband,White,Male,0,0,,United-States,>50K
32,Private,183916,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,,United-States,<=50K
40,Private,207578,,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,60,United-States,
41,Private,112763,Prof-school,15,Married-civ-spouse,Prof-specialty,,White,Female,0,0,40,United-States,>50K
,Private,390781,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,,Female,0,0,40,United-States,<=50K
,Local-gov,171328,10th,,Widowed,Other-service,Unmarried,,Female,0,0,30,United-States,<=50K
19,Local-gov,27382,,,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K
,Private,259014,Some-college,10,Never-married,Transport-moving,Not-in-family,,,,0,20,,
,,303044,HS-grad,9,Married-civ-spouse,Farming-fishing,,Asian-Pac-Islander,Male,0,0,40,Cambodia,>50K
20,,117789,,9,Never-married,,Own-child,White,,0,0,,,<=50K
32,Private,172579,,9,Separated,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
45,Private,187666,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
50,Private,204518,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,150042,Bachelors,13,,,Own-child,White,Female,0,0,40,,
45,Private,,,9,Married-civ-spouse,,Husband,White,Male,0,,60,United-States,<=50K
,,245918,11th,7,Never-married,,,,Male,,,12,United-States,<=50K
59,Private,146013,Some-college,10,Married-civ-spouse,Sales,,White,Male,4064,0,40,United-States,<=50K
26,Private,378322,11th,7,Married-civ-spouse,Craft-repair,Husband,,Male,0,0,40,United-States,<=50K
37,Self-emp-inc,257295,Some-college,10,Married-civ-spouse,,,,Male,0,0,75,Thailand,>50K
64,,21174,HS-grad,9,,Exec-managerial,Husband,White,Male,0,0,,United-States,>50K
,Private,185480,Bachelors,13,Never-married,,,White,Female,0,0,45,United-States,<=50K
33,Private,222205,HS-grad,9,,Craft-repair,Wife,White,,0,,,United-States,>50K
61,Private,,HS-grad,9,Married-civ-spouse,,,,Male,0,0,,United-States,>50K
17,Private,191260,9th,,,Other-service,Own-child,White,Male,,0,24,United-States,<=50K
,,30653,Masters,14,Married-civ-spouse,Farming-fishing,,White,,2407,0,98,,<=50K
27,,209109,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,,35,,<=50K
30,,,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,,,<=50K
43,Private,477983,HS-grad,,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,,0,40,,<=50K
44,,170924,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
35,Private,,Some-college,10,,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,
25,Private,193787,Some-college,10,,Tech-support,,White,Female,0,0,,United-States,<=50K
24,,279472,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,7298,0,48,United-States,>50K
22,Private,,Bachelors,,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,,<=50K
,Local-gov,97688,Some-college,,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K
34,Private,175413,Assoc-acdm,,Divorced,Sales,Unmarried,Black,Female,,,45,United-States,<=50K
60,,173960,Bachelors,13,Divorced,,Not-in-family,,Female,0,0,42,United-States,<=50K
21,,205759,HS-grad,9,Never-married,,Own-child,White,Male,0,,40,,
57,Federal-gov,425161,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,,40,United-States,>50K
,,,,,,Prof-specialty,Husband,White,Male,0,0,60,United-States,
,Private,176609,Some-college,10,,Other-service,Not-in-family,White,,0,0,45,,<=50K
,Private,371987,Bachelors,,,Exec-managerial,Not-in-family,White,,0,0,40,United-States,<=50K
50,Private,,7th-8th,,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,,Ecuador,<=50K
,Private,200352,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,,,45,United-States,
,Private,127595,HS-grad,,,Prof-specialty,Not-in-family,White,Female,0,0,,United-States,<=50K
29,Local-gov,,Bachelors,13,Never-married,Protective-serv,,White,Male,0,0,,United-States,<=50K
21,Private,231931,Some-college,10,Never-married,,,White,Male,0,0,45,United-States,<=50K
,Private,248402,Bachelors,13,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K
,Private,111095,,9,Married-civ-spouse,Transport-moving,Husband,White,Male,,0,16,United-States,
,Self-emp-inc,57424,,,Divorced,Sales,,,Female,0,0,60,United-States,<=50K
24,Private,278130,HS-grad,9,Never-married,Craft-repair,,White,Male,0,0,,United-States,<=50K
38,,,HS-grad,,,Sales,,White,Male,0,0,80,United-States,
,Private,,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,,>50K
21,,153718,Some-college,10,Never-married,Other-service,,Asian-Pac-Islander,Female,0,,,,<=50K
31,Private,,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,,United-States,>50K
55,Private,238638,HS-grad,9,Married-civ-spouse,Sales,Husband,,,4386,0,40,United-States,>50K
24,Private,303296,Some-college,10,,Adm-clerical,,Asian-Pac-Islander,Female,,,40,Laos,<=50K
43,Private,173321,HS-grad,9,,Adm-clerical,Not-in-family,White,,0,0,40,United-States,<=50K
26,Private,193945,Assoc-acdm,12,Never-married,,,White,Male,0,,,United-States,<=50K
