age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34,admin.,married,secondary,,61,no,yes,unknown,5,may,21,1,0,0,,
59,retired,single,secondary,no,30,,no,unknown,5,may,514,1,0,0,unknown,no
45,management,,,no,523,yes,no,unknown,5,may,849,2,0,,unknown,no
,services,divorced,secondary,,31,yes,no,unknown,,may,,1,0,0,unknown,no
46,technician,,secondary,no,79,no,no,unknown,5,may,144,1,0,0,unknown,no
56,,married,primary,no,,yes,yes,unknown,5,may,212,2,0,0,unknown,
36,blue-collar,married,primary,no,448,yes,no,unknown,5,may,286,1,0,,unknown,no
59,retired,divorced,primary,,81,yes,no,unknown,5,may,,1,0,0,unknown,no
44,blue-collar,married,,,144,yes,no,unknown,,,247,2,0,0,unknown,no
41,admin.,,secondary,no,351,yes,,unknown,5,,518,1,0,0,unknown,no
33,management,single,tertiary,no,-67,yes,no,unknown,,may,364,,0,0,unknown,no
,management,divorced,tertiary,no,262,no,no,unknown,5,may,178,1,0,0,unknown,no
57,,married,,no,0,no,no,,5,may,98,1,0,0,unknown,no
56,technician,divorced,unknown,no,56,yes,no,unknown,5,may,439,1,0,0,unknown,no
51,blue-collar,married,secondary,no,26,,no,unknown,5,may,79,1,0,,unknown,no
34,admin.,married,unknown,no,3,yes,no,unknown,5,may,120,3,0,0,unknown,no
43,services,married,secondary,no,41,yes,yes,unknown,,may,,2,0,0,unknown,no
52,technician,married,tertiary,no,7,no,yes,unknown,5,may,175,1,0,0,unknown,no
33,technician,single,secondary,no,105,yes,no,unknown,5,,262,2,0,,unknown,no
29,admin.,single,secondary,no,818,yes,yes,unknown,5,may,,1,0,0,unknown,no
34,services,married,secondary,no,-16,yes,yes,unknown,5,may,78,1,0,,unknown,no
31,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,143,1,0,0,unknown,no
55,services,married,secondary,no,2476,yes,no,unknown,5,may,579,1,0,0,unknown,yes
55,management,married,unknown,no,1185,no,no,unknown,5,may,677,1,0,0,unknown,no
32,admin.,single,secondary,no,217,yes,no,unknown,5,may,345,1,0,0,unknown,no
38,,single,secondary,no,1685,yes,no,unknown,5,may,185,1,0,0,unknown,no
,admin.,single,secondary,no,802,yes,yes,unknown,5,,100,2,0,0,unknown,no
28,,single,tertiary,no,0,yes,no,unknown,,may,125,,0,0,,no
23,blue-collar,married,,no,94,yes,no,unknown,5,may,,1,0,0,unknown,no
32,technician,single,secondary,no,,yes,no,unknown,5,may,136,,,0,unknown,no
43,,,unknown,no,0,no,no,unknown,5,may,73,1,0,0,unknown,no
32,blue-collar,married,secondary,no,517,yes,no,unknown,5,may,,,0,0,unknown,no
46,blue-collar,married,secondary,no,265,yes,no,unknown,5,may,541,1,0,0,unknown,no
53,housemaid,divorced,primary,no,947,,no,unknown,5,may,163,1,0,0,unknown,no
34,self-employed,single,secondary,no,3,yes,no,unknown,5,may,301,,0,0,unknown,no
,unemployed,,tertiary,no,42,no,no,unknown,5,may,46,1,0,0,,no
,blue-collar,married,secondary,,37,yes,no,unknown,5,may,204,1,,0,,no
59,blue-collar,married,secondary,no,57,yes,no,unknown,5,may,98,1,0,0,unknown,no
33,services,married,,no,22,yes,no,unknown,5,may,71,1,0,0,unknown,no
,blue-collar,divorced,primary,no,8,,no,,5,may,,2,0,0,unknown,no
48,unemployed,married,secondary,no,293,yes,no,unknown,5,may,243,1,0,0,unknown,no
,services,married,primary,no,3,yes,no,unknown,5,may,186,2,0,,unknown,no
54,blue-collar,married,primary,no,348,yes,no,unknown,5,may,579,2,,0,unknown,no
51,blue-collar,,,no,-19,yes,no,unknown,5,,,2,0,0,unknown,no
26,student,single,secondary,,0,yes,no,unknown,5,may,,2,0,0,unknown,no
40,management,,tertiary,no,,yes,no,,5,may,2033,1,0,0,unknown,no
39,management,married,secondary,no,,yes,no,unknown,5,may,85,1,0,0,unknown,no
50,technician,married,primary,no,139,no,no,,5,may,114,,0,,,no
41,,married,,no,0,yes,no,unknown,,may,114,2,,0,unknown,no
51,blue-collar,married,unknown,no,1883,yes,no,unknown,5,may,57,1,0,0,unknown,no
60,retired,divorced,secondary,no,216,yes,no,,5,may,238,1,0,0,unknown,no
52,blue-collar,married,secondary,no,782,yes,no,unknown,5,may,93,3,0,0,unknown,no
48,blue-collar,married,secondary,no,904,yes,no,unknown,5,may,128,2,0,0,unknown,no
48,services,married,unknown,no,1705,,no,unknown,5,may,,1,0,0,,no
39,technician,single,tertiary,no,,yes,no,unknown,5,may,181,1,0,0,unknown,no
47,services,single,secondary,no,176,yes,no,unknown,5,may,303,2,,0,,no
40,blue-collar,married,secondary,no,1225,yes,no,unknown,5,may,558,5,0,0,unknown,no
45,technician,married,secondary,no,86,yes,no,unknown,5,may,270,1,0,0,unknown,no
26,admin.,single,secondary,no,82,yes,no,unknown,5,may,,1,0,,unknown,no
52,management,married,tertiary,no,271,yes,no,unknown,5,may,99,1,0,0,unknown,no
54,,married,secondary,no,1378,yes,no,unknown,5,may,,1,0,0,,no
54,admin.,married,tertiary,no,184,no,no,,5,may,673,2,0,0,unknown,yes
50,blue-collar,married,primary,no,0,no,no,unknown,5,,233,3,0,0,unknown,no
35,blue-collar,married,,no,0,yes,no,,5,may,1056,1,0,0,unknown,no
44,services,married,secondary,no,1357,yes,yes,unknown,5,may,250,,,0,unknown,no
53,entrepreneur,married,unknown,no,19,yes,no,,5,,252,1,0,0,unknown,no
35,retired,single,primary,no,434,no,no,unknown,5,,138,1,,0,unknown,no
60,admin.,divorced,secondary,no,92,yes,,unknown,5,may,130,,,0,unknown,no
53,admin.,divorced,secondary,no,1151,yes,no,unknown,5,may,412,,0,0,unknown,no
48,unemployed,married,secondary,no,41,,no,unknown,5,may,179,2,,0,unknown,no
34,technician,married,secondary,no,51,yes,no,unknown,5,may,19,2,0,,,no
54,services,married,secondary,no,214,yes,no,unknown,5,may,458,2,0,0,unknown,no
51,management,married,secondary,no,1161,yes,no,unknown,5,may,717,1,0,0,unknown,no
31,services,,tertiary,no,37,yes,no,unknown,5,may,313,1,0,0,unknown,no
35,technician,divorced,secondary,no,787,yes,no,unknown,5,may,683,2,,0,unknown,no
35,services,married,secondary,no,59,yes,no,,5,may,1077,1,0,0,unknown,no
38,technician,married,secondary,,253,yes,no,unknown,5,may,416,1,0,0,unknown,no
36,admin.,married,tertiary,no,211,yes,no,unknown,5,may,146,2,0,0,unknown,no
58,retired,married,primary,no,235,yes,no,,,may,167,1,0,0,unknown,no
40,services,divorced,unknown,no,4384,yes,no,unknown,5,may,315,1,0,0,unknown,no
54,management,married,secondary,no,,no,no,unknown,5,may,140,1,,0,unknown,no
34,blue-collar,single,,no,53,yes,yes,unknown,,,346,1,0,0,unknown,no
31,management,single,tertiary,no,0,yes,,unknown,5,may,562,1,0,0,unknown,no
,retired,married,secondary,no,2127,yes,,,5,may,172,1,0,0,unknown,no
33,management,married,tertiary,no,377,yes,no,unknown,5,may,,1,,0,,no
55,management,married,,no,,yes,no,unknown,5,may,,2,0,0,unknown,no
42,admin.,married,secondary,no,445,yes,no,unknown,5,may,,1,0,0,unknown,no
34,blue-collar,married,secondary,no,243,,no,unknown,5,may,291,1,,0,unknown,no
33,blue-collar,,secondary,no,307,yes,no,unknown,5,may,309,2,0,0,unknown,no
38,services,married,secondary,no,155,yes,no,unknown,5,may,248,1,0,0,unknown,no
50,technician,divorced,tertiary,no,173,no,yes,unknown,5,may,98,1,0,0,unknown,no
43,management,,tertiary,no,400,yes,no,unknown,5,may,256,1,0,0,unknown,no
61,blue-collar,divorced,primary,no,1428,,,unknown,5,may,82,,0,0,unknown,no
,admin.,married,,no,,yes,no,unknown,5,may,577,1,0,0,unknown,no
48,self-employed,,tertiary,no,7,yes,no,unknown,5,may,286,1,0,0,unknown,no
44,blue-collar,married,secondary,no,575,yes,no,unknown,,may,477,1,,0,unknown,no
35,student,single,unknown,no,298,yes,no,unknown,5,may,611,2,0,0,unknown,no
35,services,married,secondary,no,,yes,no,unknown,5,may,471,1,0,0,unknown,no
50,services,married,secondary,no,5699,yes,no,unknown,5,may,381,2,0,0,unknown,no
41,management,,tertiary,no,176,yes,yes,unknown,5,may,42,1,0,0,unknown,no
41,management,married,tertiary,no,517,yes,no,unknown,5,may,251,,0,,unknown,no
,services,,unknown,no,257,yes,no,,5,may,408,1,0,0,,no
42,retired,married,secondary,no,56,yes,no,unknown,5,may,215,1,0,0,unknown,no
38,blue-collar,married,,,,yes,no,unknown,5,may,287,1,0,0,unknown,no
,retired,married,,no,330,yes,no,unknown,5,may,216,,0,0,unknown,no
59,housemaid,divorced,primary,no,195,no,no,unknown,5,may,366,2,0,0,unknown,no
36,services,married,secondary,,301,,no,unknown,,may,210,1,0,0,unknown,no
54,blue-collar,married,primary,no,-41,yes,no,unknown,5,may,,1,0,0,unknown,no
40,technician,,tertiary,no,483,yes,no,unknown,5,may,168,1,0,0,unknown,no
,,married,unknown,no,28,,no,unknown,5,may,338,2,0,0,unknown,no
53,unemployed,married,unknown,no,13,no,no,unknown,5,may,410,3,0,0,unknown,no
46,housemaid,married,primary,no,965,no,no,unknown,5,may,177,,0,0,unknown,no
39,management,married,,no,378,yes,yes,unknown,5,may,127,,0,0,,no
40,unemployed,married,secondary,no,219,yes,no,unknown,,may,357,1,0,0,unknown,no
28,blue-collar,married,primary,no,324,yes,no,unknown,5,may,175,1,0,0,unknown,no
35,entrepreneur,divorced,secondary,no,-69,yes,no,unknown,,may,300,1,0,,unknown,no
55,retired,married,secondary,no,0,no,yes,unknown,5,may,136,,0,0,unknown,no
43,technician,divorced,unknown,no,205,,,unknown,5,may,1419,1,0,,unknown,
48,blue-collar,married,primary,no,278,yes,no,unknown,5,may,125,2,0,0,unknown,no
58,management,married,unknown,no,1065,yes,no,unknown,5,may,,3,0,0,unknown,no
33,,single,tertiary,no,,yes,no,unknown,5,may,27,1,0,,unknown,no
36,blue-collar,married,unknown,no,1033,no,no,,5,may,238,2,0,0,unknown,no
53,services,divorced,secondary,no,1467,yes,no,unknown,5,may,124,1,0,0,,no
,,,primary,no,-12,,no,unknown,5,may,18,1,0,0,unknown,no
31,services,married,secondary,no,388,yes,no,unknown,5,may,730,2,0,0,unknown,no
57,entrepreneur,married,secondary,no,294,yes,,unknown,5,may,746,2,0,0,unknown,no
,blue-collar,married,unknown,no,1827,no,no,unknown,5,,121,1,0,0,unknown,no
55,blue-collar,married,primary,no,,,no,unknown,5,,247,,0,0,unknown,
45,blue-collar,married,primary,no,25,yes,no,unknown,5,may,40,1,0,0,unknown,no
53,admin.,divorced,secondary,no,315,yes,no,unknown,,may,181,2,,0,unknown,
,blue-collar,married,primary,no,0,yes,no,unknown,5,may,79,1,0,,unknown,no
44,admin.,divorced,secondary,no,66,yes,no,unknown,5,may,206,1,0,0,unknown,no
49,blue-collar,divorced,primary,no,-9,yes,yes,unknown,5,,389,1,,0,unknown,
46,technician,married,secondary,no,349,yes,yes,unknown,5,may,127,1,,0,unknown,
43,entrepreneur,married,unknown,no,100,,no,,5,may,702,1,0,0,unknown,no
38,admin.,,secondary,no,0,,no,unknown,5,may,151,1,0,0,,no
43,technician,married,secondary,no,434,yes,no,unknown,5,may,117,1,,0,unknown,no
49,management,married,tertiary,no,,yes,no,,5,may,232,,0,,unknown,no
42,management,married,,no,275,no,no,unknown,5,may,408,2,,0,unknown,no
22,,single,secondary,no,0,yes,no,unknown,5,may,179,2,0,0,unknown,no
40,management,married,tertiary,no,207,yes,no,,5,may,39,1,,,unknown,
39,,married,secondary,no,483,yes,no,unknown,5,may,282,1,,0,,no
51,services,,secondary,no,,yes,,unknown,,,714,2,0,0,unknown,no
49,admin.,married,secondary,no,428,yes,no,,,may,50,1,0,0,unknown,no
53,blue-collar,,secondary,no,0,yes,yes,unknown,5,may,181,1,0,0,unknown,
34,services,single,secondary,no,0,yes,no,unknown,5,,142,1,0,0,unknown,no
33,technician,divorced,,no,140,yes,no,unknown,,may,227,1,0,0,unknown,no
50,management,single,tertiary,no,297,yes,no,unknown,5,may,119,,0,0,unknown,no
39,blue-collar,married,primary,no,279,yes,no,unknown,5,may,361,1,0,0,unknown,no
59,entrepreneur,divorced,secondary,no,901,yes,no,unknown,5,may,73,3,0,0,unknown,no
30,technician,single,secondary,no,2573,yes,no,unknown,5,may,67,2,0,,unknown,no
36,services,married,secondary,,,yes,yes,,5,may,350,1,0,0,unknown,no
40,,married,secondary,no,475,yes,no,unknown,5,may,332,2,0,0,unknown,no
53,blue-collar,married,secondary,no,70,yes,no,unknown,5,may,611,2,0,0,unknown,no
34,management,single,tertiary,no,318,yes,no,unknown,5,may,113,2,,0,unknown,
37,technician,married,secondary,no,275,yes,,unknown,5,may,132,1,0,0,unknown,no
42,management,divorced,tertiary,,742,yes,,unknown,5,may,58,3,0,0,unknown,no
41,entrepreneur,married,primary,no,236,yes,no,unknown,5,may,151,1,0,0,unknown,no
30,student,single,tertiary,no,25,,no,unknown,5,may,89,2,0,0,unknown,no
,management,single,tertiary,no,600,yes,no,unknown,5,,152,1,0,0,unknown,no
39,admin.,divorced,,no,-349,yes,,unknown,5,may,611,2,0,0,unknown,no
41,blue-collar,married,primary,no,183,,yes,unknown,5,may,110,2,0,0,unknown,no
40,blue-collar,married,primary,no,0,yes,no,,5,may,463,1,,0,unknown,no
42,management,single,tertiary,no,0,yes,yes,unknown,5,may,562,2,0,0,unknown,yes
40,blue-collar,divorced,primary,no,0,,no,unknown,5,may,962,1,0,0,unknown,no
,technician,married,secondary,no,1078,yes,no,unknown,5,may,10,4,0,0,,no
56,entrepreneur,divorced,secondary,no,155,,no,unknown,5,,118,3,0,0,unknown,no
37,admin.,,secondary,no,,yes,no,unknown,5,may,92,2,0,0,unknown,no
59,retired,married,secondary,no,319,,no,unknown,,may,143,3,0,0,unknown,no
39,services,divorced,secondary,no,,yes,no,unknown,5,may,189,3,0,0,unknown,no
49,services,married,secondary,no,47,no,no,unknown,5,,234,2,0,0,unknown,
38,services,single,secondary,no,570,yes,no,unknown,5,may,75,2,0,0,unknown,no
36,,married,tertiary,,19,no,no,,5,may,,2,,0,unknown,
50,blue-collar,,primary,no,61,yes,no,unknown,,may,621,3,0,0,unknown,
41,admin.,married,,no,-62,,yes,,5,may,55,2,0,0,unknown,no
54,technician,married,tertiary,no,258,no,no,unknown,5,may,,4,0,0,unknown,no
58,,married,primary,,,yes,no,unknown,5,may,156,,0,0,unknown,no
30,blue-collar,single,secondary,no,0,yes,no,unknown,5,may,5,2,,0,unknown,no
33,admin.,single,secondary,no,352,yes,no,unknown,5,may,225,2,0,0,unknown,no
47,admin.,married,secondary,no,368,yes,no,unknown,5,may,125,2,0,0,unknown,no
50,technician,single,tertiary,no,339,yes,no,unknown,5,may,2,3,0,0,unknown,no
32,blue-collar,,secondary,,1331,yes,no,unknown,5,may,,2,0,0,unknown,no
40,self-employed,married,,no,672,yes,no,unknown,5,may,164,2,0,,unknown,no
37,management,married,tertiary,no,58,yes,no,unknown,5,may,98,2,0,0,unknown,no
54,technician,single,unknown,no,447,yes,no,,5,may,742,2,0,0,unknown,
24,student,single,secondary,no,423,,no,unknown,,may,226,,0,,unknown,no
54,management,married,tertiary,no,0,no,,unknown,5,may,120,2,0,0,unknown,no
34,technician,married,secondary,no,19,yes,no,unknown,5,may,,4,0,0,unknown,no
56,,divorced,,no,13,yes,no,unknown,5,may,357,2,0,0,unknown,no
31,,single,secondary,no,3,yes,,unknown,5,may,200,2,0,0,unknown,no
24,student,single,secondary,no,82,yes,no,unknown,5,may,204,2,0,0,unknown,no
42,blue-collar,divorced,primary,no,28,,no,unknown,,may,,,,0,unknown,no
57,technician,married,secondary,no,792,yes,no,unknown,5,may,65,2,0,0,,no
42,blue-collar,married,unknown,no,408,yes,no,unknown,5,may,107,2,0,0,unknown,no
51,admin.,married,secondary,no,531,yes,no,unknown,5,may,,2,,0,unknown,no
57,retired,married,secondary,no,211,yes,no,unknown,5,may,248,2,0,0,unknown,no
36,,,secondary,no,62,yes,no,unknown,5,,215,2,0,0,unknown,no
53,services,married,unknown,no,257,yes,no,unknown,5,may,209,2,0,0,unknown,no
50,technician,married,secondary,no,1234,yes,no,unknown,5,may,,2,0,0,unknown,no
54,management,married,tertiary,no,313,yes,no,unknown,5,may,83,2,0,0,unknown,no
55,blue-collar,married,secondary,no,89,yes,no,unknown,5,may,106,3,0,0,unknown,no
44,blue-collar,married,secondary,no,129,yes,,unknown,5,may,189,2,0,0,unknown,no
43,management,married,unknown,no,0,yes,no,unknown,5,may,,2,0,,unknown,no
,admin.,married,secondary,no,353,,no,unknown,,may,,2,0,0,unknown,no
54,technician,married,,no,851,yes,no,unknown,5,may,108,2,0,0,unknown,
55,services,divorced,primary,no,96,,yes,unknown,5,may,311,2,0,0,unknown,no
37,services,divorced,secondary,no,398,yes,yes,unknown,5,may,214,2,0,0,unknown,
33,admin.,single,,no,193,no,,unknown,5,may,132,2,0,0,unknown,no
,admin.,married,secondary,no,-358,yes,no,unknown,5,may,358,2,,0,unknown,no
,blue-collar,married,secondary,no,539,yes,yes,,5,may,453,2,0,0,unknown,no
51,technician,single,secondary,no,0,,no,unknown,5,,364,,0,0,unknown,
40,retired,single,,no,0,no,no,unknown,5,may,136,,0,0,unknown,no
42,,married,secondary,no,,yes,no,unknown,5,may,,2,0,0,unknown,no
51,blue-collar,married,secondary,no,0,yes,no,unknown,5,,,2,0,0,unknown,
49,blue-collar,married,unknown,no,403,yes,no,unknown,5,may,241,2,0,0,,no
48,management,married,secondary,no,161,yes,no,unknown,,may,224,3,0,0,,no
32,technician,divorced,tertiary,no,2558,,no,unknown,5,may,148,,0,0,,no
31,admin.,,secondary,no,98,yes,,unknown,5,may,196,2,,0,unknown,no
55,management,single,tertiary,no,115,no,no,unknown,5,may,,4,0,0,,
40,blue-collar,,secondary,no,,,no,unknown,5,may,231,3,0,,unknown,no
47,technician,married,tertiary,no,831,yes,no,,5,may,316,3,0,0,unknown,no
57,technician,,unknown,no,206,,,unknown,,may,216,3,0,0,unknown,no
41,blue-collar,married,secondary,no,290,yes,no,unknown,5,may,240,2,0,0,unknown,no
48,,married,,no,1,no,no,unknown,5,may,669,3,0,0,unknown,no
42,blue-collar,married,unknown,no,57,yes,no,unknown,5,may,,2,,0,unknown,no
30,blue-collar,,secondary,no,-457,yes,no,unknown,,may,143,2,0,0,unknown,no
58,management,single,tertiary,no,1387,,no,unknown,5,may,174,5,0,0,,no
45,management,divorced,tertiary,no,24598,yes,no,unknown,5,,313,3,0,0,unknown,no
,blue-collar,married,secondary,no,30,yes,no,unknown,5,may,135,4,0,0,unknown,no
42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,146,2,0,0,,no
53,technician,married,secondary,,56,yes,,unknown,5,may,152,2,0,0,,no
51,admin.,single,secondary,yes,-2,no,,unknown,5,may,402,3,0,0,unknown,no
32,,single,secondary,no,121,,no,unknown,5,may,213,2,0,0,unknown,no
,blue-collar,single,secondary,,,yes,no,unknown,,may,144,,0,0,unknown,no
