age,job,education,balance,day,month,duration,campaign,pdays,previous,poutcome,y,combo
36.0,technician,,265.0,5.0,may,348.0,,0.0,0.0,unknown,no,single_no_yes_yes_unknown
57.0,technician,secondary,839.0,5.0,may,225.0,,0.0,0.0,,no,
49.0,management,,378.0,5.0,may,230.0,,0.0,0.0,unknown,no,married_no_yes_no_unknown
60.0,admin.,secondary,39.0,,may,208.0,1.0,0.0,0.0,unknown,no,married_no_yes_yes_unknown
59.0,blue-collar,secondary,,,may,226.0,1.0,,0.0,unknown,no,
,management,tertiary,10635.0,5.0,,336.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
,technician,secondary,63.0,5.0,may,242.0,1.0,0.0,0.0,unknown,no,
,blue-collar,secondary,-7.0,,,365.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
53.0,technician,secondary,-3.0,5.0,may,1666.0,1.0,0.0,,,no,
,admin.,secondary,506.0,5.0,may,577.0,1.0,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
37.0,admin.,secondary,0.0,,may,,1.0,0.0,0.0,unknown,no,single_no_yes_no_unknown
44.0,services,secondary,,5.0,may,160.0,1.0,0.0,,unknown,no,
50.0,,secondary,49.0,,may,180.0,2.0,0.0,0.0,unknown,,
60.0,,unknown,104.0,5.0,,22.0,1.0,0.0,0.0,unknown,,married_no_yes_no_unknown
,retired,secondary,529.0,,may,1492.0,,0.0,,unknown,no,
58.0,retired,unknown,96.0,5.0,may,616.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
,,primary,-171.0,5.0,may,242.0,,0.0,0.0,unknown,no,
58.0,,,-364.0,5.0,may,,,0.0,0.0,,no,
,technician,secondary,,5.0,,225.0,,0.0,0.0,unknown,no,married_no_yes_no_unknown
,technician,secondary,0.0,5.0,may,160.0,1.0,0.0,,unknown,no,
29.0,management,tertiary,0.0,5.0,may,363.0,,0.0,0.0,unknown,no,single_no_yes_no_unknown
54.0,blue-collar,secondary,1291.0,5.0,may,266.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
,management,tertiary,-244.0,5.0,may,253.0,,0.0,0.0,unknown,,divorced_no_yes_no_unknown
32.0,management,tertiary,0.0,5.0,may,179.0,1.0,,,,no,
,admin.,secondary,-76.0,5.0,may,787.0,1.0,0.0,0.0,,no,
,technician,secondary,-103.0,5.0,may,145.0,1.0,0.0,0.0,,no,
38.0,entrepreneur,tertiary,243.0,5.0,may,,1.0,0.0,0.0,unknown,no,
38.0,management,tertiary,424.0,5.0,may,104.0,1.0,,0.0,unknown,no,
47.0,blue-collar,unknown,306.0,,may,13.0,1.0,,0.0,unknown,no,married_no_yes_no_unknown
,blue-collar,unknown,24.0,5.0,may,185.0,,0.0,0.0,unknown,no,
,,primary,179.0,5.0,may,,1.0,0.0,0.0,unknown,no,
32.0,admin.,,0.0,5.0,may,138.0,1.0,0.0,0.0,unknown,no,
,technician,secondary,989.0,,may,812.0,1.0,0.0,0.0,,no,
,,,249.0,,may,164.0,,0.0,0.0,unknown,,
33.0,,secondary,790.0,,may,,,0.0,0.0,unknown,no,married_no_yes_no_unknown
49.0,blue-collar,unknown,154.0,5.0,may,357.0,1.0,0.0,,unknown,no,married_no_yes_no_unknown
51.0,management,,6530.0,5.0,may,91.0,1.0,0.0,0.0,unknown,no,
60.0,retired,tertiary,100.0,5.0,may,528.0,1.0,,0.0,unknown,no,
59.0,management,tertiary,59.0,5.0,may,,,0.0,0.0,unknown,no,
55.0,,secondary,1205.0,,may,,,0.0,0.0,unknown,no,married_no_yes_no_unknown
35.0,,secondary,12223.0,5.0,may,177.0,1.0,0.0,,unknown,,single_no_yes_yes_unknown
57.0,,secondary,,5.0,may,258.0,1.0,0.0,0.0,unknown,no,
,services,secondary,25.0,5.0,,172.0,,,0.0,unknown,no,
54.0,management,,282.0,5.0,,154.0,,,0.0,unknown,no,married_no_yes_yes_unknown
,blue-collar,primary,,5.0,may,291.0,1.0,,0.0,unknown,,
43.0,technician,secondary,1937.0,5.0,may,181.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
53.0,technician,secondary,384.0,5.0,may,176.0,,0.0,0.0,unknown,no,married_no_yes_no_unknown
44.0,blue-collar,secondary,582.0,5.0,may,211.0,1.0,,0.0,unknown,no,
55.0,,secondary,91.0,5.0,may,349.0,1.0,0.0,0.0,unknown,no,divorced_no_no_no_unknown
49.0,services,,0.0,,may,272.0,1.0,0.0,,,no,divorced_no_yes_yes_unknown
,services,secondary,,5.0,may,208.0,1.0,,,,no,divorced_yes_yes_no_unknown
45.0,admin.,secondary,206.0,5.0,may,193.0,1.0,0.0,0.0,unknown,,
47.0,services,secondary,,,may,212.0,1.0,0.0,0.0,unknown,no,divorced_no_no_no_unknown
42.0,technician,secondary,690.0,5.0,,,1.0,0.0,,,no,
59.0,admin.,secondary,,,may,1042.0,1.0,0.0,0.0,,yes,
46.0,self-employed,,137.0,,may,,1.0,0.0,0.0,unknown,no,married_no_yes_yes_unknown
,blue-collar,primary,173.0,5.0,may,529.0,2.0,0.0,,,,married_no_yes_no_unknown
56.0,admin.,secondary,45.0,,may,1467.0,1.0,0.0,,unknown,yes,
41.0,technician,secondary,1270.0,5.0,may,1389.0,,0.0,0.0,,yes,
,management,secondary,16.0,,may,188.0,2.0,0.0,0.0,unknown,,
,retired,secondary,486.0,5.0,,,2.0,,0.0,unknown,no,
42.0,management,secondary,50.0,5.0,may,48.0,1.0,,0.0,unknown,no,
30.0,technician,secondary,152.0,5.0,may,213.0,2.0,0.0,,unknown,no,
60.0,admin.,secondary,290.0,5.0,may,583.0,1.0,0.0,0.0,,no,married_no_yes_no_unknown
60.0,blue-collar,unknown,54.0,5.0,may,221.0,1.0,0.0,0.0,unknown,no,
57.0,,,-37.0,5.0,,173.0,1.0,0.0,0.0,unknown,no,divorced_no_no_no_unknown
36.0,management,tertiary,101.0,,,426.0,1.0,0.0,,unknown,,married_no_yes_yes_unknown
55.0,blue-collar,secondary,383.0,5.0,may,287.0,1.0,0.0,,unknown,no,
60.0,,,81.0,5.0,may,,1.0,0.0,0.0,unknown,no,
39.0,,secondary,0.0,,may,203.0,1.0,0.0,0.0,unknown,no,
46.0,,tertiary,,5.0,may,,,0.0,0.0,unknown,,
44.0,blue-collar,secondary,-674.0,5.0,may,257.0,,,0.0,unknown,no,
,blue-collar,,,,may,124.0,,0.0,,unknown,no,married_no_no_no_unknown
52.0,blue-collar,primary,128.0,,may,229.0,1.0,0.0,0.0,,no,
59.0,blue-collar,,179.0,5.0,may,55.0,3.0,0.0,0.0,unknown,no,
27.0,technician,tertiary,0.0,5.0,may,400.0,,0.0,0.0,unknown,,single_no_yes_no_unknown
44.0,blue-collar,secondary,,5.0,may,197.0,1.0,0.0,0.0,unknown,no,
,technician,,151.0,5.0,may,190.0,1.0,,0.0,unknown,,
34.0,,secondary,,5.0,may,21.0,1.0,0.0,0.0,unknown,no,married_no_no_yes_unknown
,retired,secondary,30.0,5.0,may,514.0,1.0,0.0,0.0,unknown,no,single_no_yes_no_unknown
45.0,management,tertiary,523.0,5.0,may,849.0,2.0,,0.0,,,
29.0,services,secondary,31.0,5.0,may,194.0,1.0,0.0,,unknown,no,
,technician,secondary,79.0,,may,144.0,1.0,0.0,0.0,,no,
56.0,self-employed,primary,-34.0,5.0,,212.0,2.0,0.0,0.0,unknown,no,
36.0,blue-collar,primary,448.0,,may,,,0.0,,unknown,no,
59.0,,primary,,,may,107.0,1.0,0.0,0.0,,,
44.0,blue-collar,secondary,,,may,247.0,,0.0,0.0,unknown,no,
41.0,,,351.0,5.0,may,518.0,,0.0,,unknown,no,
33.0,,tertiary,-67.0,5.0,may,364.0,1.0,0.0,0.0,unknown,no,
59.0,management,tertiary,262.0,5.0,,178.0,1.0,0.0,0.0,unknown,no,
57.0,technician,primary,0.0,5.0,may,98.0,1.0,0.0,0.0,unknown,,
56.0,technician,unknown,,,may,439.0,1.0,0.0,0.0,unknown,no,
,blue-collar,secondary,26.0,5.0,may,79.0,1.0,0.0,0.0,unknown,no,
34.0,admin.,,3.0,5.0,may,120.0,3.0,0.0,0.0,unknown,no,
43.0,services,,41.0,5.0,may,127.0,2.0,,0.0,unknown,no,
,,tertiary,7.0,5.0,,175.0,,0.0,0.0,unknown,no,married_no_no_yes_unknown
33.0,technician,secondary,105.0,5.0,may,262.0,2.0,0.0,0.0,,,
29.0,,secondary,818.0,5.0,may,,1.0,0.0,0.0,unknown,no,single_no_yes_yes_unknown
34.0,services,secondary,-16.0,5.0,may,78.0,,,,,no,married_no_yes_yes_unknown
,blue-collar,secondary,,5.0,may,143.0,1.0,0.0,0.0,unknown,no,
,,secondary,2476.0,,may,,1.0,0.0,0.0,unknown,yes,married_no_yes_no_unknown
,management,unknown,1185.0,5.0,,,1.0,0.0,0.0,unknown,no,
,admin.,secondary,217.0,,may,345.0,1.0,0.0,0.0,unknown,no,
38.0,technician,secondary,,,may,185.0,1.0,0.0,0.0,unknown,no,single_no_yes_no_unknown
55.0,admin.,secondary,802.0,5.0,may,,2.0,0.0,,unknown,,
28.0,unemployed,tertiary,0.0,5.0,may,125.0,2.0,0.0,0.0,,,single_no_yes_no_unknown
,,secondary,94.0,5.0,may,,1.0,0.0,,unknown,,
32.0,technician,secondary,0.0,5.0,,136.0,1.0,0.0,0.0,unknown,no,
43.0,services,unknown,0.0,5.0,,73.0,1.0,0.0,0.0,unknown,no,single_no_no_no_unknown
32.0,blue-collar,secondary,,5.0,may,528.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
46.0,blue-collar,secondary,265.0,5.0,,,1.0,0.0,0.0,unknown,no,
53.0,housemaid,primary,947.0,,may,163.0,1.0,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
,self-employed,secondary,3.0,5.0,,301.0,1.0,0.0,0.0,unknown,,
57.0,unemployed,tertiary,42.0,5.0,may,,1.0,0.0,,unknown,,married_no_no_no_unknown
37.0,blue-collar,secondary,37.0,5.0,may,204.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
59.0,blue-collar,secondary,57.0,5.0,may,98.0,,,0.0,unknown,no,
33.0,,secondary,,5.0,may,71.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
56.0,blue-collar,primary,8.0,5.0,may,157.0,,0.0,0.0,unknown,,
48.0,unemployed,secondary,,5.0,may,243.0,1.0,,0.0,,no,
43.0,services,primary,3.0,,may,186.0,,0.0,0.0,,,married_no_yes_no_unknown
54.0,blue-collar,primary,348.0,5.0,may,579.0,2.0,,0.0,unknown,no,married_no_yes_no_unknown
51.0,blue-collar,unknown,-19.0,,may,163.0,2.0,,0.0,unknown,no,
26.0,student,secondary,,5.0,may,610.0,2.0,,,unknown,no,single_no_yes_no_unknown
40.0,,tertiary,-4.0,,,,1.0,0.0,0.0,,,
,management,secondary,,5.0,may,85.0,1.0,0.0,0.0,unknown,no,
50.0,,,139.0,5.0,may,114.0,2.0,0.0,,unknown,no,married_no_no_no_unknown
41.0,services,secondary,0.0,,,114.0,2.0,0.0,0.0,unknown,no,
51.0,blue-collar,unknown,1883.0,5.0,may,57.0,1.0,0.0,0.0,unknown,no,
,retired,secondary,216.0,5.0,may,238.0,1.0,,0.0,unknown,no,
52.0,blue-collar,,782.0,5.0,may,93.0,3.0,,,,no,
,blue-collar,secondary,904.0,,may,128.0,2.0,0.0,0.0,unknown,no,
48.0,services,unknown,1705.0,5.0,,107.0,1.0,0.0,0.0,unknown,no,
,technician,tertiary,47.0,5.0,,181.0,1.0,0.0,0.0,unknown,,
47.0,,secondary,176.0,5.0,may,303.0,,0.0,,unknown,no,
40.0,blue-collar,secondary,1225.0,,,558.0,5.0,0.0,0.0,,no,
,technician,secondary,86.0,,may,270.0,1.0,,0.0,unknown,no,
26.0,admin.,secondary,82.0,5.0,may,228.0,1.0,,0.0,,no,
52.0,management,tertiary,271.0,5.0,may,99.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
54.0,technician,secondary,1378.0,5.0,may,240.0,1.0,0.0,0.0,unknown,,
,admin.,,184.0,5.0,may,673.0,,0.0,0.0,,yes,
50.0,blue-collar,,0.0,5.0,may,233.0,,0.0,0.0,,no,
,,secondary,0.0,,may,,1.0,0.0,0.0,,no,married_no_yes_no_unknown
,services,secondary,1357.0,5.0,,250.0,,0.0,0.0,,no,
53.0,entrepreneur,unknown,19.0,,may,252.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
35.0,retired,primary,,5.0,may,138.0,1.0,0.0,0.0,unknown,no,
60.0,admin.,secondary,92.0,5.0,may,130.0,1.0,0.0,,,no,
53.0,admin.,secondary,1151.0,5.0,may,412.0,,0.0,0.0,unknown,,
48.0,unemployed,secondary,41.0,,may,179.0,2.0,0.0,0.0,unknown,no,
,technician,,51.0,5.0,may,19.0,2.0,,0.0,unknown,no,
54.0,,secondary,214.0,,,,2.0,0.0,0.0,unknown,,
51.0,management,secondary,1161.0,,,717.0,,0.0,0.0,,no,married_no_yes_no_unknown
31.0,services,tertiary,,5.0,,313.0,1.0,,0.0,unknown,no,
,,,787.0,5.0,may,683.0,2.0,0.0,0.0,unknown,,
35.0,services,secondary,59.0,5.0,may,,1.0,0.0,0.0,unknown,,
38.0,technician,secondary,253.0,5.0,may,416.0,,0.0,,unknown,,
36.0,admin.,,211.0,5.0,may,146.0,2.0,0.0,0.0,unknown,,married_no_yes_no_unknown
,retired,primary,,,may,167.0,,0.0,0.0,unknown,no,married_no_yes_no_unknown
40.0,,unknown,,5.0,may,315.0,1.0,0.0,0.0,unknown,no,
54.0,management,secondary,,5.0,,140.0,1.0,0.0,0.0,unknown,no,
34.0,blue-collar,secondary,,5.0,may,346.0,1.0,,0.0,,no,
31.0,management,tertiary,0.0,,may,562.0,1.0,,0.0,,no,single_no_yes_no_unknown
,retired,,,5.0,may,172.0,,,0.0,unknown,,
33.0,management,tertiary,377.0,,may,217.0,1.0,0.0,0.0,unknown,no,
55.0,,tertiary,73.0,5.0,may,142.0,,,0.0,unknown,,married_no_yes_no_unknown
42.0,admin.,,445.0,,,67.0,1.0,,,unknown,no,
,,secondary,,5.0,may,291.0,1.0,0.0,0.0,unknown,no,
33.0,blue-collar,secondary,307.0,,may,,2.0,0.0,0.0,unknown,no,
38.0,services,secondary,155.0,5.0,may,248.0,1.0,0.0,0.0,,no,
50.0,technician,tertiary,173.0,,may,98.0,1.0,,,unknown,no,
,management,tertiary,,5.0,may,256.0,1.0,0.0,0.0,unknown,no,
61.0,blue-collar,primary,1428.0,,may,82.0,2.0,,0.0,unknown,no,
47.0,admin.,,219.0,,may,577.0,1.0,0.0,0.0,unknown,,
,self-employed,tertiary,7.0,5.0,,286.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
44.0,,,575.0,,may,477.0,1.0,0.0,0.0,unknown,,married_no_yes_no_unknown
35.0,,unknown,298.0,5.0,may,611.0,2.0,0.0,0.0,unknown,no,
35.0,,secondary,0.0,,may,471.0,1.0,0.0,0.0,,no,
50.0,services,,,5.0,may,381.0,2.0,0.0,0.0,unknown,no,
41.0,management,tertiary,176.0,5.0,,42.0,1.0,,0.0,unknown,,
,management,,517.0,,,251.0,1.0,0.0,0.0,unknown,no,
39.0,services,,257.0,5.0,,408.0,1.0,0.0,0.0,,no,single_no_yes_no_unknown
42.0,retired,,56.0,5.0,may,215.0,1.0,0.0,0.0,unknown,no,
38.0,blue-collar,,-390.0,5.0,,287.0,1.0,0.0,0.0,unknown,no,
53.0,retired,secondary,330.0,5.0,may,216.0,2.0,0.0,0.0,unknown,no,
59.0,housemaid,,195.0,5.0,may,366.0,2.0,,,unknown,,divorced_no_no_no_unknown
36.0,services,secondary,301.0,5.0,may,210.0,1.0,,,,no,married_no_yes_no_unknown
54.0,blue-collar,primary,-41.0,5.0,may,288.0,,,0.0,unknown,no,
40.0,,,483.0,5.0,may,,1.0,0.0,,unknown,no,married_no_yes_no_unknown
47.0,unknown,,28.0,5.0,may,338.0,,0.0,0.0,unknown,no,married_no_no_no_unknown
53.0,,unknown,,5.0,may,410.0,3.0,0.0,0.0,unknown,no,
46.0,housemaid,primary,965.0,5.0,may,177.0,1.0,0.0,,unknown,no,
39.0,management,tertiary,378.0,5.0,,127.0,2.0,0.0,,,no,
,,secondary,219.0,5.0,may,357.0,1.0,0.0,0.0,unknown,no,
28.0,blue-collar,primary,,,may,175.0,,0.0,0.0,unknown,no,married_no_yes_no_unknown
35.0,entrepreneur,,-69.0,5.0,may,300.0,1.0,0.0,0.0,unknown,no,
55.0,retired,secondary,0.0,5.0,may,136.0,1.0,0.0,,unknown,,married_no_no_yes_unknown
,technician,unknown,205.0,5.0,may,1419.0,1.0,0.0,0.0,unknown,no,
48.0,blue-collar,primary,278.0,5.0,,125.0,2.0,,0.0,,no,
,management,unknown,1065.0,5.0,may,213.0,,0.0,0.0,unknown,no,married_no_yes_no_unknown
33.0,management,tertiary,34.0,5.0,may,27.0,1.0,0.0,0.0,,no,
36.0,blue-collar,unknown,1033.0,,may,238.0,2.0,0.0,0.0,unknown,no,
,services,secondary,,5.0,may,,1.0,0.0,,unknown,no,
47.0,,primary,-12.0,5.0,may,18.0,,0.0,,,no,married_no_yes_no_unknown
31.0,services,secondary,388.0,,may,,2.0,0.0,0.0,unknown,no,
57.0,entrepreneur,secondary,294.0,5.0,may,746.0,2.0,0.0,,unknown,no,married_no_yes_no_unknown
53.0,blue-collar,unknown,1827.0,5.0,may,121.0,1.0,0.0,0.0,unknown,no,married_no_no_no_unknown
55.0,blue-collar,primary,627.0,,may,,1.0,0.0,0.0,,no,
45.0,,,25.0,5.0,may,40.0,1.0,0.0,0.0,unknown,no,
53.0,,secondary,,5.0,may,181.0,2.0,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
,blue-collar,,,5.0,,79.0,,0.0,,unknown,no,married_no_yes_no_unknown
44.0,,,66.0,5.0,may,206.0,1.0,0.0,,unknown,no,
,,primary,-9.0,5.0,may,389.0,1.0,0.0,0.0,unknown,no,
46.0,technician,,349.0,,,127.0,1.0,0.0,,unknown,no,
43.0,entrepreneur,unknown,100.0,,may,702.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
38.0,admin.,secondary,0.0,5.0,,151.0,1.0,0.0,0.0,unknown,no,married_no_no_no_unknown
43.0,technician,,434.0,5.0,may,,1.0,,0.0,,no,married_no_yes_no_unknown
49.0,management,tertiary,3237.0,5.0,may,232.0,3.0,,0.0,unknown,no,
42.0,management,unknown,275.0,,may,,2.0,0.0,0.0,unknown,no,
22.0,,secondary,0.0,,,,,0.0,0.0,,no,
40.0,management,tertiary,,5.0,may,39.0,1.0,0.0,,unknown,no,
,,,483.0,5.0,may,282.0,1.0,0.0,,unknown,no,married_no_yes_no_unknown
51.0,services,secondary,2248.0,5.0,may,,2.0,,,unknown,no,married_no_yes_no_unknown
49.0,admin.,secondary,,5.0,may,50.0,1.0,0.0,0.0,unknown,no,
,blue-collar,secondary,0.0,5.0,may,181.0,1.0,,0.0,unknown,no,married_no_yes_yes_unknown
,services,secondary,0.0,5.0,may,142.0,1.0,0.0,0.0,unknown,,
33.0,technician,secondary,140.0,,,227.0,1.0,0.0,0.0,,no,divorced_no_yes_no_unknown
50.0,management,,297.0,5.0,may,119.0,1.0,0.0,0.0,unknown,no,
,blue-collar,primary,279.0,5.0,may,361.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
59.0,entrepreneur,secondary,901.0,,may,,3.0,0.0,0.0,unknown,,
30.0,technician,,,5.0,may,67.0,,,0.0,unknown,no,
36.0,services,secondary,143.0,5.0,,,1.0,0.0,0.0,unknown,no,
40.0,blue-collar,secondary,475.0,5.0,may,332.0,2.0,0.0,,,no,
53.0,blue-collar,secondary,70.0,5.0,may,,,0.0,0.0,unknown,no,married_no_yes_no_unknown
34.0,management,tertiary,318.0,5.0,may,,,0.0,0.0,unknown,no,single_no_yes_no_unknown
37.0,technician,secondary,275.0,5.0,may,132.0,1.0,0.0,0.0,unknown,,
42.0,management,tertiary,,5.0,may,58.0,,0.0,0.0,unknown,no,
41.0,entrepreneur,primary,236.0,,may,151.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
30.0,student,,25.0,5.0,may,89.0,,0.0,0.0,unknown,no,
37.0,management,,600.0,,may,152.0,1.0,0.0,0.0,unknown,no,
39.0,admin.,,-349.0,5.0,may,611.0,2.0,0.0,0.0,unknown,no,
41.0,blue-collar,,183.0,5.0,may,110.0,2.0,0.0,0.0,,no,
40.0,blue-collar,primary,0.0,5.0,may,463.0,1.0,0.0,0.0,unknown,,
42.0,,tertiary,,,may,562.0,2.0,0.0,0.0,unknown,yes,
40.0,blue-collar,,0.0,,may,962.0,,0.0,0.0,unknown,,
57.0,technician,secondary,1078.0,,may,10.0,4.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
56.0,entrepreneur,secondary,,5.0,may,,3.0,0.0,0.0,unknown,no,
37.0,,secondary,,5.0,may,,2.0,,,unknown,no,
59.0,retired,secondary,319.0,5.0,may,143.0,3.0,0.0,0.0,unknown,no,
39.0,,secondary,-185.0,5.0,may,189.0,3.0,0.0,,unknown,no,
49.0,,secondary,47.0,5.0,,,2.0,0.0,0.0,unknown,no,
38.0,,secondary,570.0,5.0,,75.0,,0.0,0.0,unknown,no,single_no_yes_no_unknown
36.0,,tertiary,19.0,5.0,may,189.0,2.0,0.0,0.0,,no,
50.0,blue-collar,primary,61.0,5.0,may,,3.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
41.0,,secondary,-62.0,5.0,,55.0,2.0,,0.0,,no,
,,,258.0,5.0,may,310.0,4.0,0.0,0.0,unknown,,married_no_no_no_unknown
58.0,,primary,,5.0,may,156.0,2.0,0.0,0.0,unknown,no,
30.0,blue-collar,secondary,0.0,5.0,may,5.0,2.0,0.0,0.0,unknown,no,single_no_yes_no_unknown
33.0,admin.,secondary,352.0,5.0,may,225.0,2.0,0.0,,,no,
47.0,,secondary,368.0,5.0,may,125.0,2.0,,0.0,unknown,no,
50.0,,tertiary,339.0,5.0,may,,3.0,0.0,,unknown,no,
32.0,,secondary,1331.0,5.0,may,,2.0,0.0,0.0,unknown,no,
40.0,self-employed,secondary,672.0,,may,164.0,2.0,0.0,0.0,unknown,no,
37.0,management,tertiary,58.0,5.0,may,98.0,2.0,0.0,0.0,unknown,,married_no_yes_no_unknown
54.0,technician,unknown,447.0,5.0,may,742.0,2.0,0.0,0.0,unknown,no,single_no_yes_no_unknown
24.0,student,,423.0,,may,226.0,3.0,0.0,0.0,unknown,no,single_no_yes_no_unknown
54.0,,tertiary,0.0,5.0,may,120.0,2.0,0.0,0.0,unknown,no,
34.0,technician,,19.0,5.0,may,362.0,4.0,0.0,,unknown,no,
56.0,technician,,,5.0,may,357.0,2.0,0.0,0.0,unknown,no,
31.0,blue-collar,,3.0,5.0,,200.0,2.0,0.0,0.0,unknown,no,
24.0,,secondary,,5.0,may,204.0,2.0,,0.0,unknown,no,single_no_yes_no_unknown
42.0,blue-collar,primary,28.0,5.0,may,126.0,,0.0,0.0,,,
57.0,technician,secondary,792.0,5.0,may,65.0,2.0,0.0,0.0,unknown,,
42.0,blue-collar,unknown,408.0,5.0,,107.0,,0.0,0.0,unknown,,married_no_yes_no_unknown
51.0,admin.,secondary,531.0,5.0,may,267.0,,0.0,0.0,unknown,no,
57.0,,secondary,211.0,5.0,may,248.0,2.0,0.0,0.0,unknown,no,
,,secondary,62.0,5.0,may,215.0,2.0,,0.0,unknown,no,
53.0,services,unknown,257.0,5.0,may,209.0,2.0,0.0,0.0,unknown,,married_no_yes_no_unknown
50.0,,secondary,1234.0,5.0,,205.0,,0.0,0.0,,no,
54.0,management,tertiary,313.0,5.0,,83.0,2.0,,0.0,unknown,no,
55.0,blue-collar,secondary,,5.0,may,106.0,3.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
44.0,blue-collar,secondary,129.0,5.0,,189.0,2.0,0.0,,,no,married_no_yes_yes_unknown
,management,unknown,,,may,105.0,,,,unknown,no,
56.0,admin.,,353.0,5.0,may,,2.0,0.0,0.0,,no,
54.0,technician,unknown,851.0,5.0,may,108.0,,0.0,,unknown,no,
,services,primary,96.0,5.0,may,311.0,,0.0,0.0,unknown,no,
37.0,services,,,,may,214.0,2.0,,0.0,unknown,no,divorced_no_yes_yes_unknown
33.0,admin.,,193.0,5.0,may,,2.0,0.0,0.0,unknown,no,
,admin.,secondary,-358.0,,may,358.0,2.0,0.0,0.0,unknown,,
36.0,blue-collar,secondary,,,may,453.0,2.0,0.0,0.0,unknown,,
51.0,,secondary,0.0,5.0,may,364.0,2.0,0.0,,unknown,no,
40.0,retired,primary,,5.0,may,,2.0,0.0,0.0,unknown,no,
42.0,blue-collar,secondary,,,may,386.0,2.0,0.0,0.0,unknown,,
,blue-collar,secondary,,5.0,,173.0,2.0,0.0,0.0,unknown,,married_no_yes_no_unknown
49.0,blue-collar,unknown,403.0,5.0,,241.0,,0.0,0.0,unknown,no,married_no_yes_no_unknown
,management,secondary,161.0,5.0,may,224.0,,0.0,0.0,unknown,,married_no_yes_no_unknown
