age,job,education,balance,day,month,duration,campaign,pdays,previous,poutcome,y,combo
42.0,admin.,secondary,,5.0,may,,,0.0,0.0,unknown,no,single_no_yes_no_unknown
24.0,technician,,-103.0,5.0,may,145.0,1.0,,0.0,,,
38.0,entrepreneur,tertiary,,5.0,may,,1.0,0.0,0.0,unknown,no,single_no_no_yes_unknown
38.0,,,,5.0,may,,1.0,,0.0,,no,
47.0,blue-collar,unknown,306.0,5.0,may,13.0,1.0,0.0,0.0,,no,
40.0,,unknown,24.0,5.0,may,185.0,1.0,0.0,0.0,unknown,no,
46.0,services,,,,,,1.0,,0.0,unknown,,
32.0,,tertiary,0.0,,,138.0,1.0,,,unknown,,married_no_yes_no_unknown
,technician,secondary,989.0,,may,,1.0,0.0,,,no,divorced_no_yes_no_unknown
,blue-collar,primary,249.0,5.0,,,1.0,0.0,,,no,
33.0,,,790.0,5.0,,391.0,1.0,0.0,0.0,,no,
49.0,blue-collar,,154.0,5.0,,357.0,1.0,0.0,0.0,unknown,no,
51.0,management,tertiary,6530.0,,,91.0,,0.0,,unknown,no,
60.0,retired,tertiary,,5.0,may,,1.0,,0.0,unknown,no,
59.0,management,tertiary,,5.0,may,,1.0,0.0,0.0,,no,divorced_no_yes_no_unknown
,,,1205.0,5.0,may,158.0,2.0,,0.0,unknown,no,
35.0,blue-collar,secondary,12223.0,5.0,may,177.0,1.0,0.0,,unknown,,
,,,5935.0,5.0,may,258.0,1.0,0.0,,unknown,,
,services,secondary,25.0,5.0,,172.0,,0.0,0.0,unknown,no,
54.0,management,secondary,282.0,,,154.0,,,0.0,,no,
,blue-collar,,23.0,5.0,may,,,0.0,0.0,unknown,,married_no_yes_no_unknown
,technician,,1937.0,,,181.0,1.0,0.0,,unknown,no,
,,,384.0,5.0,may,176.0,,0.0,,,no,married_no_yes_no_unknown
44.0,blue-collar,secondary,582.0,5.0,,211.0,,,0.0,unknown,no,married_no_no_yes_unknown
55.0,services,secondary,,5.0,,,1.0,0.0,,unknown,no,divorced_no_no_no_unknown
49.0,,secondary,0.0,5.0,,272.0,1.0,0.0,0.0,unknown,no,
55.0,services,,,5.0,may,208.0,,0.0,0.0,,no,
,admin.,secondary,206.0,5.0,,193.0,,0.0,,,,single_no_yes_no_unknown
47.0,services,,164.0,5.0,may,212.0,1.0,,0.0,unknown,no,
42.0,,secondary,,5.0,,20.0,1.0,,0.0,unknown,no,
59.0,admin.,secondary,,5.0,may,1042.0,1.0,0.0,,unknown,yes,
46.0,self-employed,tertiary,,5.0,may,246.0,1.0,0.0,,unknown,no,
51.0,blue-collar,primary,173.0,,may,529.0,2.0,0.0,0.0,unknown,no,
56.0,admin.,secondary,45.0,5.0,may,1467.0,1.0,0.0,0.0,,yes,
,,secondary,1270.0,,,1389.0,1.0,,0.0,unknown,yes,married_no_yes_no_unknown
46.0,,secondary,16.0,5.0,may,188.0,2.0,,0.0,,no,divorced_no_yes_yes_unknown
57.0,,,,,,,,0.0,,unknown,no,
42.0,management,,,,,48.0,1.0,0.0,,unknown,no,
,technician,secondary,152.0,,may,213.0,2.0,,0.0,unknown,no,married_no_yes_yes_unknown
60.0,,secondary,290.0,5.0,,583.0,,,0.0,unknown,no,
,blue-collar,,,5.0,may,221.0,1.0,,0.0,,,
,entrepreneur,secondary,-37.0,5.0,may,173.0,1.0,0.0,0.0,unknown,no,
36.0,management,tertiary,101.0,5.0,may,,1.0,0.0,,unknown,no,
55.0,,secondary,,5.0,,,1.0,0.0,0.0,unknown,no,
60.0,retired,tertiary,81.0,5.0,may,101.0,1.0,,0.0,unknown,no,married_no_yes_no_unknown
39.0,,secondary,,5.0,,203.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
46.0,management,tertiary,229.0,,,,1.0,0.0,0.0,,no,married_no_yes_no_unknown
44.0,,secondary,-674.0,5.0,may,257.0,,,0.0,,,
53.0,blue-collar,primary,,,may,124.0,,,,unknown,,
,blue-collar,,,,may,,1.0,,0.0,,,
59.0,blue-collar,primary,179.0,5.0,may,55.0,,0.0,0.0,,,
27.0,,tertiary,,5.0,may,,1.0,,0.0,unknown,no,
44.0,blue-collar,secondary,,5.0,may,,,,0.0,,no,
47.0,technician,tertiary,151.0,5.0,,190.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
34.0,admin.,,61.0,5.0,may,21.0,1.0,0.0,,unknown,,
59.0,,secondary,,5.0,may,514.0,1.0,,,unknown,no,
45.0,,tertiary,523.0,5.0,may,849.0,2.0,0.0,0.0,,no,
,services,secondary,31.0,5.0,may,194.0,1.0,0.0,0.0,unknown,,
,technician,secondary,79.0,5.0,may,144.0,,0.0,,unknown,no,
,self-employed,,-34.0,5.0,,212.0,,,0.0,unknown,no,married_no_yes_yes_unknown
,,primary,,,,286.0,,0.0,0.0,,no,
59.0,retired,,,5.0,may,107.0,1.0,0.0,0.0,unknown,no,
44.0,blue-collar,,,,may,,,,0.0,,no,
41.0,,secondary,351.0,5.0,may,,1.0,,0.0,unknown,no,
33.0,,tertiary,,5.0,may,364.0,1.0,,0.0,unknown,no,
59.0,management,tertiary,262.0,5.0,may,,1.0,0.0,0.0,unknown,no,
,technician,primary,,,may,98.0,,0.0,0.0,unknown,,
56.0,,,56.0,,may,439.0,1.0,0.0,0.0,,,
,blue-collar,,26.0,5.0,,,1.0,0.0,0.0,unknown,,married_no_yes_no_unknown
34.0,admin.,unknown,3.0,,may,,3.0,,0.0,unknown,,
43.0,services,,41.0,5.0,may,127.0,2.0,0.0,0.0,,,
,,tertiary,7.0,5.0,may,175.0,1.0,0.0,0.0,unknown,no,
33.0,technician,,105.0,5.0,,262.0,,0.0,0.0,unknown,no,
29.0,admin.,secondary,818.0,5.0,may,61.0,1.0,0.0,0.0,unknown,no,
,,,-16.0,5.0,may,78.0,,0.0,,unknown,no,
,blue-collar,secondary,0.0,5.0,may,143.0,1.0,,0.0,unknown,,married_no_yes_no_unknown
55.0,services,secondary,,5.0,,,1.0,,,,,
55.0,management,,1185.0,5.0,may,677.0,1.0,,0.0,unknown,no,
32.0,,secondary,,,may,345.0,1.0,,0.0,unknown,no,
,technician,secondary,,5.0,may,185.0,,0.0,0.0,unknown,no,
55.0,admin.,secondary,802.0,5.0,,,,,0.0,unknown,no,single_no_yes_yes_unknown
28.0,unemployed,tertiary,0.0,5.0,may,,,0.0,0.0,unknown,,
,,secondary,94.0,,may,,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
,technician,secondary,0.0,5.0,may,,1.0,0.0,0.0,unknown,no,
,services,,0.0,5.0,may,73.0,,0.0,0.0,unknown,no,single_no_no_no_unknown
,blue-collar,secondary,517.0,5.0,may,528.0,1.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
,blue-collar,secondary,265.0,5.0,,541.0,1.0,0.0,0.0,unknown,no,
,,primary,,,may,,1.0,,,,,
,self-employed,secondary,3.0,,may,301.0,,0.0,0.0,unknown,no,single_no_yes_no_unknown
,unemployed,tertiary,42.0,5.0,may,,,0.0,,,no,
37.0,,secondary,37.0,,may,,1.0,0.0,0.0,,no,
59.0,,,,,may,,1.0,,0.0,unknown,no,
33.0,services,secondary,,5.0,may,71.0,1.0,0.0,0.0,unknown,no,
,blue-collar,primary,8.0,,may,157.0,,0.0,0.0,,no,
,unemployed,,293.0,,may,,1.0,0.0,0.0,unknown,,
43.0,services,primary,3.0,5.0,may,186.0,2.0,0.0,0.0,unknown,no,
54.0,blue-collar,,348.0,,may,,,,0.0,unknown,no,
,blue-collar,unknown,,5.0,may,163.0,2.0,,,unknown,no,
,,secondary,0.0,,may,,2.0,0.0,,unknown,no,single_no_yes_no_unknown
40.0,management,tertiary,-4.0,5.0,may,,1.0,0.0,0.0,unknown,no,
39.0,management,secondary,18.0,5.0,may,,1.0,0.0,0.0,,,married_no_yes_no_unknown
,technician,,,5.0,,,2.0,0.0,0.0,unknown,no,married_no_no_no_unknown
41.0,services,secondary,0.0,5.0,may,114.0,,0.0,0.0,unknown,no,
51.0,,,,5.0,,57.0,1.0,0.0,,unknown,no,
60.0,retired,secondary,,,,238.0,1.0,,0.0,,no,
52.0,blue-collar,secondary,,,may,93.0,3.0,0.0,,unknown,,
48.0,blue-collar,secondary,904.0,5.0,may,128.0,2.0,,0.0,unknown,,
48.0,services,,1705.0,5.0,may,107.0,,0.0,0.0,unknown,no,
,technician,tertiary,,5.0,may,181.0,,,0.0,,no,
47.0,,secondary,176.0,5.0,may,303.0,,0.0,0.0,,,
40.0,blue-collar,secondary,1225.0,,may,558.0,,0.0,0.0,unknown,,married_no_yes_no_unknown
45.0,,,86.0,5.0,may,270.0,1.0,0.0,0.0,,no,
,admin.,secondary,,5.0,may,,1.0,0.0,0.0,,no,
,management,tertiary,,5.0,may,99.0,1.0,0.0,,unknown,no,
,,secondary,1378.0,5.0,may,,,,,unknown,no,
,,tertiary,184.0,5.0,,673.0,2.0,,0.0,,yes,
50.0,blue-collar,,,,,233.0,3.0,0.0,,unknown,,
,,secondary,0.0,5.0,may,1056.0,1.0,0.0,,,no,
44.0,,secondary,1357.0,5.0,may,,1.0,,0.0,unknown,no,
53.0,entrepreneur,unknown,19.0,5.0,may,252.0,1.0,0.0,0.0,,,
35.0,retired,primary,434.0,5.0,may,,1.0,0.0,0.0,,,
,,secondary,92.0,5.0,,130.0,1.0,,0.0,unknown,no,
53.0,admin.,,1151.0,5.0,,412.0,1.0,0.0,0.0,,,
,,,41.0,5.0,,179.0,2.0,,0.0,,,
34.0,technician,secondary,51.0,5.0,may,19.0,,0.0,0.0,unknown,no,
,services,,214.0,5.0,,458.0,2.0,,,unknown,,
51.0,,,1161.0,5.0,,717.0,,0.0,,unknown,no,
,services,,37.0,5.0,may,,,0.0,0.0,unknown,,married_no_yes_no_unknown
35.0,,,,5.0,may,683.0,2.0,0.0,0.0,,no,
35.0,,secondary,59.0,,,1077.0,1.0,0.0,0.0,,no,
38.0,technician,secondary,253.0,5.0,may,416.0,,0.0,0.0,,no,
,admin.,tertiary,,5.0,may,146.0,,0.0,0.0,unknown,no,
58.0,retired,primary,,,,,1.0,0.0,0.0,unknown,no,
40.0,,,,,may,315.0,1.0,0.0,0.0,unknown,no,
54.0,,secondary,4080.0,5.0,may,140.0,,,0.0,unknown,no,
34.0,,secondary,53.0,5.0,may,346.0,,,0.0,unknown,no,
,management,tertiary,0.0,,may,562.0,,0.0,,unknown,,single_no_yes_no_unknown
51.0,,secondary,2127.0,5.0,,,,,0.0,unknown,no,
,management,,,5.0,may,217.0,1.0,,0.0,unknown,no,
55.0,,,73.0,,,142.0,,0.0,0.0,,no,
42.0,admin.,,445.0,,,67.0,,,0.0,unknown,no,
34.0,blue-collar,secondary,243.0,5.0,,291.0,1.0,0.0,,unknown,no,
33.0,blue-collar,secondary,307.0,,may,,2.0,0.0,,,no,
,services,secondary,155.0,5.0,may,248.0,1.0,0.0,0.0,,no,
50.0,,tertiary,173.0,5.0,may,98.0,,,0.0,unknown,no,
43.0,management,tertiary,400.0,5.0,may,,1.0,0.0,0.0,unknown,,
61.0,blue-collar,primary,1428.0,5.0,may,,2.0,,0.0,,,
,admin.,,219.0,,,577.0,,,,unknown,no,
48.0,self-employed,tertiary,7.0,5.0,,286.0,,,0.0,unknown,no,
44.0,blue-collar,,575.0,5.0,may,477.0,1.0,,,unknown,,
,student,unknown,298.0,5.0,may,611.0,2.0,,,,no,
35.0,services,secondary,0.0,,,471.0,,0.0,0.0,unknown,no,married_no_yes_no_unknown
50.0,services,secondary,5699.0,5.0,may,,2.0,0.0,0.0,unknown,no,
,management,tertiary,176.0,5.0,may,42.0,1.0,0.0,,unknown,no,
41.0,management,tertiary,517.0,,,251.0,1.0,0.0,,unknown,,
39.0,,unknown,257.0,,may,408.0,1.0,,0.0,unknown,no,
42.0,,secondary,56.0,5.0,may,215.0,1.0,0.0,0.0,unknown,,married_no_yes_no_unknown
38.0,blue-collar,secondary,-390.0,,may,287.0,,0.0,,unknown,no,
,retired,secondary,330.0,5.0,may,,,0.0,0.0,,no,
,housemaid,primary,,5.0,may,366.0,2.0,0.0,,,,
,services,,301.0,5.0,may,210.0,1.0,,0.0,unknown,no,
54.0,blue-collar,primary,-41.0,,,288.0,1.0,0.0,,unknown,no,
40.0,,tertiary,483.0,5.0,,,1.0,0.0,0.0,,no,
47.0,unknown,unknown,28.0,,,338.0,2.0,,0.0,unknown,no,
53.0,unemployed,unknown,13.0,5.0,may,,3.0,,0.0,,,
46.0,housemaid,primary,965.0,,may,,,0.0,0.0,,,
,management,,378.0,5.0,,,2.0,,0.0,unknown,no,
40.0,unemployed,,219.0,,may,357.0,1.0,0.0,,unknown,no,
28.0,blue-collar,primary,,5.0,,175.0,,,0.0,unknown,no,
35.0,entrepreneur,secondary,,5.0,,300.0,1.0,0.0,0.0,unknown,,
55.0,,,0.0,5.0,may,136.0,,0.0,,unknown,,
,technician,,,5.0,may,,1.0,0.0,,unknown,,
48.0,blue-collar,primary,,5.0,may,125.0,2.0,,,unknown,,married_no_yes_no_unknown
58.0,management,unknown,1065.0,,may,213.0,3.0,,,unknown,no,
,,,,5.0,may,27.0,,,0.0,,,single_no_yes_no_unknown
36.0,blue-collar,,1033.0,5.0,,238.0,2.0,,0.0,unknown,no,
,services,secondary,1467.0,5.0,may,,1.0,0.0,,unknown,,
,blue-collar,primary,-12.0,5.0,may,18.0,1.0,0.0,0.0,,no,
,services,secondary,388.0,5.0,may,730.0,2.0,0.0,,unknown,no,
,,secondary,294.0,5.0,may,746.0,2.0,,,unknown,,
53.0,blue-collar,unknown,1827.0,5.0,may,,1.0,0.0,,unknown,no,married_no_no_no_unknown
,,primary,627.0,5.0,,247.0,1.0,0.0,,unknown,no,
45.0,,primary,25.0,5.0,,40.0,1.0,0.0,,,no,
53.0,admin.,secondary,315.0,,may,181.0,2.0,0.0,0.0,unknown,no,
,,primary,0.0,,may,79.0,,0.0,0.0,unknown,no,
,,secondary,66.0,5.0,may,,,0.0,0.0,unknown,,
49.0,blue-collar,primary,-9.0,5.0,,389.0,1.0,0.0,0.0,unknown,no,
,,,,,,127.0,1.0,0.0,,,,married_no_yes_yes_unknown
43.0,,unknown,100.0,5.0,may,702.0,,0.0,,unknown,,
38.0,admin.,secondary,,5.0,,151.0,,,0.0,unknown,no,
,,,434.0,5.0,,117.0,1.0,,,,no,married_no_yes_no_unknown
49.0,,tertiary,3237.0,5.0,may,,3.0,0.0,0.0,unknown,no,
42.0,management,unknown,275.0,5.0,may,408.0,2.0,0.0,0.0,,no,
22.0,blue-collar,,0.0,5.0,,,,0.0,0.0,,no,
,,tertiary,207.0,5.0,may,39.0,1.0,,,unknown,no,
39.0,blue-collar,secondary,,,,282.0,,,0.0,unknown,no,
,,secondary,2248.0,5.0,,714.0,2.0,0.0,0.0,unknown,,
49.0,,secondary,428.0,5.0,may,50.0,1.0,0.0,,,no,married_no_yes_no_unknown
53.0,blue-collar,,0.0,,may,181.0,,0.0,,unknown,no,married_no_yes_yes_unknown
,services,secondary,,5.0,,142.0,1.0,,0.0,unknown,no,
33.0,technician,,140.0,,may,227.0,1.0,,,unknown,no,
50.0,,tertiary,297.0,,may,119.0,1.0,0.0,0.0,unknown,no,single_no_yes_no_unknown
39.0,blue-collar,primary,279.0,5.0,may,361.0,1.0,0.0,,unknown,no,
59.0,,secondary,901.0,5.0,may,,3.0,0.0,,unknown,no,
,technician,,2573.0,,may,67.0,2.0,,0.0,unknown,no,
36.0,services,secondary,143.0,5.0,may,350.0,1.0,,0.0,,,
40.0,,,475.0,,may,332.0,2.0,,0.0,unknown,,married_no_yes_no_unknown
53.0,blue-collar,secondary,70.0,,may,611.0,,0.0,0.0,,no,
,management,tertiary,318.0,5.0,may,113.0,2.0,0.0,0.0,unknown,,
37.0,,,,5.0,may,,,,0.0,,no,
42.0,management,tertiary,742.0,5.0,may,,,0.0,0.0,unknown,no,
41.0,entrepreneur,primary,,,,,1.0,0.0,,unknown,no,
30.0,student,tertiary,25.0,5.0,may,,2.0,0.0,0.0,unknown,no,
37.0,management,,600.0,,may,152.0,1.0,0.0,0.0,unknown,no,single_no_yes_no_unknown
39.0,admin.,secondary,,5.0,may,611.0,2.0,,0.0,unknown,no,
,blue-collar,primary,,5.0,,,2.0,0.0,0.0,,no,
40.0,blue-collar,,,,,463.0,,,0.0,,no,
42.0,management,tertiary,,5.0,may,562.0,2.0,0.0,,unknown,,
40.0,blue-collar,primary,0.0,5.0,may,,1.0,,0.0,,no,
57.0,technician,secondary,1078.0,5.0,may,10.0,,0.0,0.0,,no,
56.0,,secondary,155.0,,may,,,0.0,,unknown,no,
,admin.,secondary,,,may,92.0,2.0,0.0,0.0,,,
59.0,,,,,may,143.0,3.0,,,,,
,services,secondary,,5.0,may,189.0,3.0,0.0,,unknown,,
49.0,,secondary,,5.0,may,234.0,2.0,0.0,,unknown,no,
38.0,services,secondary,570.0,,,75.0,2.0,,0.0,unknown,no,
36.0,self-employed,tertiary,19.0,,,,2.0,0.0,,unknown,no,
,,,,5.0,may,,,0.0,,,no,
41.0,admin.,secondary,-62.0,5.0,may,55.0,2.0,,,,,
,technician,tertiary,258.0,,,,4.0,0.0,0.0,,no,
58.0,,,76.0,5.0,may,,2.0,0.0,0.0,unknown,no,
30.0,,secondary,0.0,5.0,may,5.0,2.0,,0.0,,no,
,admin.,secondary,352.0,,may,,2.0,0.0,0.0,unknown,no,
47.0,admin.,secondary,368.0,,,125.0,,0.0,0.0,,no,
,,,,5.0,may,,3.0,,,unknown,no,
,blue-collar,,1331.0,5.0,may,286.0,,0.0,0.0,unknown,,
,self-employed,,,5.0,may,,2.0,0.0,0.0,,,
,,,58.0,5.0,may,98.0,2.0,0.0,,unknown,no,married_no_yes_no_unknown
,,unknown,447.0,5.0,may,742.0,,0.0,,unknown,,
,,secondary,,5.0,may,226.0,3.0,0.0,0.0,unknown,no,
54.0,management,tertiary,0.0,5.0,,120.0,2.0,,,unknown,no,
34.0,technician,,,5.0,may,362.0,,0.0,0.0,unknown,no,
56.0,technician,primary,,5.0,may,357.0,2.0,,,unknown,no,
31.0,blue-collar,secondary,,,may,,2.0,0.0,0.0,,,single_no_yes_no_unknown
24.0,student,,,,may,204.0,2.0,0.0,,unknown,,
42.0,blue-collar,primary,28.0,5.0,may,126.0,,0.0,0.0,,no,divorced_no_yes_no_unknown
57.0,technician,secondary,,5.0,may,65.0,2.0,0.0,0.0,,no,
42.0,blue-collar,unknown,408.0,,,107.0,2.0,0.0,,,no,
51.0,,secondary,,5.0,may,267.0,,0.0,0.0,unknown,,
,,secondary,,,may,,,0.0,0.0,,no,married_no_yes_no_unknown
,,,62.0,5.0,may,215.0,2.0,0.0,0.0,unknown,,
53.0,,unknown,257.0,5.0,,209.0,2.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
,,,1234.0,5.0,may,,2.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
,management,tertiary,,5.0,,,2.0,0.0,,,,
55.0,blue-collar,secondary,89.0,5.0,may,106.0,3.0,0.0,0.0,,no,
44.0,,secondary,129.0,5.0,may,189.0,2.0,,0.0,,,married_no_yes_yes_unknown
43.0,management,unknown,,5.0,may,,2.0,0.0,0.0,unknown,,
,admin.,,,5.0,may,,2.0,,0.0,unknown,,married_no_yes_no_unknown
54.0,technician,unknown,851.0,5.0,may,108.0,2.0,0.0,0.0,unknown,no,
55.0,,primary,96.0,5.0,may,311.0,2.0,,0.0,unknown,,
37.0,,secondary,398.0,5.0,may,214.0,2.0,0.0,0.0,unknown,,
33.0,admin.,,193.0,5.0,,132.0,2.0,,,unknown,no,single_no_no_no_unknown
46.0,admin.,secondary,-358.0,,,,,0.0,0.0,unknown,no,
,blue-collar,,539.0,5.0,may,,2.0,0.0,,unknown,,
,,secondary,0.0,5.0,,,2.0,0.0,,,no,
,retired,primary,,5.0,,136.0,2.0,0.0,0.0,unknown,,
,,secondary,490.0,5.0,may,,2.0,0.0,0.0,unknown,no,
51.0,,secondary,,,may,173.0,2.0,0.0,0.0,,no,married_no_yes_no_unknown
49.0,blue-collar,unknown,403.0,5.0,,241.0,,,,unknown,no,
48.0,management,secondary,161.0,5.0,,,3.0,,0.0,unknown,no,married_no_yes_no_unknown
32.0,,tertiary,,5.0,,148.0,2.0,0.0,,unknown,no,divorced_no_no_no_unknown
,admin.,secondary,98.0,5.0,may,196.0,2.0,,,,no,single_no_yes_no_unknown
55.0,,tertiary,,5.0,,111.0,,0.0,0.0,unknown,no,
40.0,blue-collar,,436.0,,may,,,0.0,0.0,unknown,no,
47.0,technician,tertiary,,5.0,may,,,0.0,,,no,
57.0,technician,unknown,206.0,5.0,may,216.0,,,,unknown,no,
,blue-collar,secondary,290.0,5.0,,240.0,2.0,0.0,0.0,unknown,,
48.0,blue-collar,secondary,1.0,5.0,may,669.0,3.0,0.0,0.0,unknown,no,
42.0,blue-collar,unknown,57.0,5.0,may,425.0,2.0,0.0,0.0,unknown,no,
,blue-collar,secondary,-457.0,5.0,may,,2.0,0.0,0.0,unknown,,
,management,tertiary,1387.0,5.0,may,174.0,,0.0,,,no,single_no_yes_no_unknown
,management,tertiary,24598.0,,may,313.0,3.0,,,unknown,no,
49.0,,secondary,30.0,,may,,4.0,0.0,0.0,,no,
42.0,,secondary,,5.0,may,,2.0,0.0,0.0,unknown,,
53.0,technician,secondary,,5.0,,,2.0,,0.0,unknown,,
51.0,admin.,secondary,-2.0,5.0,,402.0,3.0,,0.0,unknown,no,
32.0,services,secondary,121.0,5.0,may,213.0,2.0,0.0,,unknown,,
,,secondary,842.0,5.0,may,144.0,,0.0,0.0,unknown,no,
,management,,,5.0,may,124.0,3.0,,,unknown,no,
,blue-collar,,-333.0,5.0,may,183.0,2.0,,,unknown,,
,blue-collar,primary,,5.0,,325.0,2.0,0.0,0.0,unknown,no,married_no_yes_no_unknown
34.0,management,,46.0,5.0,may,,4.0,0.0,,unknown,no,married_no_yes_no_unknown
53.0,,unknown,18.0,5.0,may,503.0,2.0,,0.0,unknown,,
45.0,technician,,44.0,5.0,may,95.0,,0.0,0.0,unknown,no,
39.0,blue-collar,,-100.0,5.0,may,680.0,2.0,0.0,0.0,unknown,,
,services,tertiary,,5.0,may,,,,0.0,,no,married_no_yes_no_unknown
,,,685.0,,may,174.0,,0.0,,unknown,,
46.0,management,tertiary,,5.0,may,,2.0,0.0,0.0,unknown,no,
,blue-collar,secondary,66.0,,,808.0,2.0,0.0,0.0,unknown,no,
,admin.,,560.0,,may,198.0,3.0,0.0,0.0,unknown,,married_no_yes_no_unknown
36.0,blue-collar,secondary,0.0,5.0,,,2.0,0.0,0.0,,no,
,,unknown,27.0,5.0,,,3.0,0.0,0.0,unknown,no,
31.0,admin.,secondary,12.0,,,208.0,2.0,,0.0,unknown,,
44.0,blue-collar,secondary,34.0,5.0,may,404.0,4.0,0.0,,unknown,no,
33.0,entrepreneur,,1068.0,,,,,0.0,,,no,
,blue-collar,secondary,211.0,5.0,may,216.0,4.0,0.0,,unknown,,
,,tertiary,377.0,5.0,,98.0,2.0,0.0,0.0,unknown,no,
48.0,management,tertiary,263.0,5.0,,350.0,2.0,0.0,0.0,,no,married_no_yes_no_unknown
,services,,1263.0,6.0,may,114.0,2.0,,0.0,unknown,no,
,services,secondary,8.0,,may,,,0.0,0.0,,no,
48.0,admin.,,126.0,6.0,may,379.0,,,,,no,
59.0,admin.,secondary,230.0,6.0,may,190.0,3.0,0.0,,,no,married_no_yes_no_unknown
46.0,technician,tertiary,,6.0,,158.0,,0.0,0.0,,no,
38.0,,secondary,308.0,6.0,may,,1.0,0.0,0.0,unknown,no,
43.0,,tertiary,1.0,,may,,,0.0,0.0,unknown,no,
38.0,admin.,tertiary,86.0,6.0,may,218.0,1.0,0.0,0.0,unknown,no,divorced_no_yes_no_unknown
